Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.4198763898183248,0.14453694239485765,0.14826,0.41987638981832487,0.14453694239485765,0.14825999999999998,0.01898381764620898,0.17792257217211585,0.17296999999999998,0.05,0.0,0.14826,0.0,0.1299536090615243,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004753965186403509,0.0,0.0005273804144050462,0.0,0.008593080598498948,0.0,0.005109391446901477,0.0,0.004651093423416752,0.0,0.13820672826616992,0.10365504619962741,3032.71341051882,18.33333333333337,0.37333333333333335,616.3144241478461,4.345072293333333,0.17296999999999998,0.4666666666666667,3476.0578346666666,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,0.0,0.0,86.99290339744519,51.66666666666668,46.10666666666668,0.0,50.46696180784446,0.0,0.0,0.0,135.9264115585081,50.50112249645728,50.51820284076369,50.46696180784446,12.43753247303448,18.07822724978382,-0.04639048936923504,1.8716568368844493,3.174105447409878,2.8,9.236100170605994,1981.3705523640185,91.81499140894103,-31.259032679588834,-619.7743263882529,0.0,0.0,253.23153306191517,0.0,1.0,0.031121866101010257,0.0,0.0,0.5406977676818486,65.99961422222222,-78.25738272470035,0.22721061061612974,8.48508134053274,0.002858702410211668,4.346712234115259,1.2299454908584129,0.0,0.0,27.291273813936428,0.12685947273215997,-67.92069224017199,36.66165956058315
2025-01-01 01:00:00,0.4293022660715523,0.16393728308169,0.12708,0.4293022660715523,0.16393728308169003,0.12707999999999997,0.022191949321703312,0.208850316749849,0.14826,0.05,0.0,0.12708,0.0,0.14935394974835667,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004397417797423245,0.0,0.0006594929522935315,0.0,0.010745708294066129,0.0,0.0063893302779204075,0.0,0.009711717085373345,0.0,0.16495046794400972,0.12371285095800723,2599.46863758756,18.33333333333337,0.32000000000000006,528.2695064124396,3.7243476799999997,0.14826,0.4,2979.478144,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,0.0,0.0,84.37268985754925,51.66666666666668,46.10666666666668,0.0,49.39692835190195,0.0,0.0,0.0,131.8323279024207,49.43304618198329,49.45110509702398,49.39692835190195,12.43753247303448,17.986633503957513,-0.061526688710913706,2.606981127043012,4.10770150919674,2.5,9.236100170605994,1708.2345128247996,-786.879295528105,-239.87965365083704,-582.8344745485083,0.0,0.0,285.4953475376939,0.0,1.0,0.028879540704454705,0.0,0.0,0.5017405813615031,65.99961422222222,-74.0012702344343,0.22870513420830932,8.444985417334163,0.0028608847485880567,9.60939116639003,1.23039046580507,0.0,0.0,27.453164806575835,0.12685947273215997,-266.1367209604257,26.257067309588653
2025-01-01 02:00:00,0.4561190150684588,0.16157375285828043,0.15885,0.4561190150684588,0.16157375285828043,0.15885,0.018627270257228715,0.20216674481123006,0.185325,0.05,0.0,0.15885,0.0,0.1469904195249471,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004397417797423245,0.0,0.0005273804144050462,0.0,0.008593080598498948,0.0,0.005109391446901477,0.0,0.0061795187779672255,0.0,0.16267571307486012,0.12200678480614505,3249.33579698445,18.33333333333337,0.4,660.3368830155495,4.655434599999999,0.185325,0.5,3724.34768,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,0.0,0.0,81.34719451723669,51.66666666666668,46.10666666666668,0.0,48.36797798232817,0.0,0.0,0.0,127.10499143318232,48.399991416054014,48.41599813291694,48.36797798232817,12.43753247303448,18.081291305414545,-0.041367836199777366,1.7992346582450576,4.0564357248179315,1.6500000000000001,9.236100170605994,2218.0459728787537,-1119.2741389373161,-372.8433199647173,-584.3714518218057,0.0,0.0,275.4063293754408,0.0,1.0,0.027157030171866485,0.0,0.0,0.47181443243598314,65.99961422222222,-72.45754226244155,0.2277734483798844,8.495614172550557,0.0028662198203139476,17.547551598464164,1.2299867079890594,0.0,0.0,31.201788819160875,0.12685947273215997,-399.60801844452703,26.764698479809702
2025-01-01 03:00:00,0.48460478788383476,0.14256455018021535,0.206505,0.4846047878838347,0.14256455018021535,0.20650499999999997,0.01838957199790854,0.17529271588592615,0.24092249999999998,0.05,0.0,0.206505,0.0,0.12798121684688202,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.00415971953810307,0.0,0.0005273804144050462,0.0,0.008593080598498948,0.0,0.005109391446901477,0.0,0.004651093423416752,0.0,0.13820672826616992,0.10365504619962741,4224.136536079785,20.000000000000057,0.52,858.4379479202144,6.052064979999999,0.24092249999999998,0.65,4841.651983999999,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,0.0,0.0,74.69161541014692,51.66666666666668,46.10666666666668,0.0,47.396531045450494,0.0,0.0,0.0,116.70564907835458,47.424907006038204,47.439094986332066,47.396531045450494,12.43753247303448,19.586821168721524,-0.11984801890249888,1.725811397383743,3.8594548848095456,1.6500000000000001,9.236100170605994,2839.9347829660746,-687.8396782244213,-337.80418969458236,-697.5678883915407,0.0,0.0,250.00743112742504,0.0,1.0,0.02972811513449392,0.0,0.0,0.5164833444896821,65.99961422222222,-91.81398863363866,0.20776564779321763,9.200805880470016,0.0028719826196472328,2.1748786776120617,1.2236578230474788,0.0,0.0,30.28689621061592,0.12685947273215997,-366.9641068911743,29.159917196591955
2025-01-01 04:00:00,0.4837281691217715,0.14190708610866792,0.22199076170603085,0.48372816912177147,0.14190708610866792,0.22199076170603083,0.01838957199790854,0.17441609712386294,0.24092249999999998,0.05,0.015485761706030842,0.206505,0.0,0.1273237527753346,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.00415971953810307,0.0,0.0005273804144050462,0.0,0.008593080598498948,0.0,0.005109391446901477,0.0,0.004651093423416752,0.0,0.13820672826616992,0.10365504619962741,4224.136536079785,20.000000000000057,0.52,858.4379479202144,6.052064979999999,0.24092249999999998,0.65,4841.651983999999,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,351.6853333333333,0.0,72.09517677190235,51.66666666666668,46.10666666666668,0.0,46.50586154248838,0.0,0.0,351.6853333333333,112.64871370609741,46.53605528687308,46.55115215906543,46.50586154248838,12.43753247303448,19.688269679658028,-0.053934908710956186,0.7653898134780863,3.863248519802748,0.55,9.236100170605994,2779.821759889373,-1614.4545509156853,-523.3667939427726,-770.3279885629013,0.0,0.0,249.1308123653618,0.0,1.0,0.030627049444684442,0.0,0.0,0.5321010382756233,65.99961422222222,-78.29029277691646,0.2062483266593981,9.242632689775123,0.002870896410246439,15.412789913674391,1.222659541967744,0.0,0.0,36.483753015561014,0.12685947273215997,-553.0788037199862,29.7120097772137
2025-01-01 05:00:00,0.3235885656404119,0.14190708610866792,0.09206364255904625,0.32358856564041183,0.14190708610866792,0.09206364255904625,0.018864968516548893,0.17441609712386294,0.08030749999999999,0.05,0.023228642559046265,0.068835,0.0,0.1273237527753346,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0046351160567434215,0.0,0.0005273804144050462,0.0,0.008593080598498948,0.0,0.005109391446901477,0.0,0.004651093423416752,0.0,0.13820672826616992,0.10365504619962741,1408.045512026595,18.33333333333337,0.17333333333333334,286.14598264007145,2.017354993333333,0.08030749999999999,0.21666666666666667,1613.8839946666667,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,527.528,0.0,91.411228032724,51.66666666666668,46.10666666666668,0.0,52.34397465170569,0.0,0.0,527.528,142.83004380113124,52.374265237232144,52.389410529995374,52.34397465170569,12.43753247303448,18.338808754158173,-0.04615116313840003,-0.30672156102640913,3.0284441183708135,-0.25000000000000006,9.236100170605994,604.992814946053,-959.1051491932279,-509.75683746852593,-718.1420755805086,0.0,-0.06203091339203345,249.60620888400217,0.0,1.0,0.029303831798059687,0.0,2.244182591153484e-06,0.5091510197628599,65.99961422222222,-52.84569706532463,0.2253735101177376,8.62692348429505,0.002883015035199212,21.455687289152287,1.2276991975721563,0.0,0.0,38.87527141174524,0.12685947273215997,-547.7556441484634,37.998806679937466
2025-01-01 06:00:00,0.4309535488128387,0.14322201425176279,0.15885,0.43095354881283876,0.14322201425176279,0.15885,0.019459214164849335,0.1761693346479894,0.185325,0.05,0.0,0.15885,0.0,0.12863868091842945,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.005229361705043859,0.0,0.0005273804144050462,0.0,0.008593080598498948,0.0,0.005109391446901477,0.0,0.004651093423416752,0.0,0.13820672826616992,0.10365504619962741,3249.33579698445,18.33333333333337,0.4,660.3368830155495,4.655434599999999,0.185325,0.5,3724.34768,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,0.0,0.0,89.41023978751056,51.66666666666668,46.10666666666668,0.0,51.348616835417175,0.0,0.0,0.0,139.70349966798526,51.3814810731308,51.39791319198763,51.348616835417175,12.43753247303448,18.057694675916526,-0.04858500115813851,0.43649651103479786,3.238420372527531,0.3,9.236100170605994,2113.2539175971588,-1204.9632367648971,-455.10549783678346,-676.0518681838137,0.0,0.0,251.95369205642908,0.0,1.0,0.028968691247066587,0.0,0.0,0.5032894441199707,65.99961422222222,-62.116543863016865,0.22938456060984688,8.498730822230748,0.0028850955437801215,2.505152495170548,1.2288781378002978,0.0,0.0,36.09578293200151,0.12685947273215997,-489.8289079438502,34.723410107066734
2025-01-01 07:00:00,0.5438419727700713,0.17967268314401957,0.11649,0.5438419727700713,0.17967268314401955,0.11648999999999998,0.11130806978367551,0.24662890298639573,0.135905,0.05,0.0,0.11649,0.0,0.16508934981068624,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004872814316063597,0.0,0.0039446557365489,0.0,0.06427380265104436,0.0,0.038216797080018655,0.0,0.026509769905480703,0.0,0.18505438259838586,0.13879078694878935,2382.8462511219304,18.33333333333337,0.29333333333333333,484.2470475447363,3.413985373333333,0.135905,0.36666666666666664,2731.1882986666665,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,0.0,0.0,86.43363944440789,51.66666666666668,46.10666666666668,0.0,50.25248246228069,0.0,0.0,0.0,135.05256163188733,50.284474585123654,50.300470646545136,50.25248246228069,12.43753247303448,18.070080065851975,-0.04719249324189061,-0.4354132967731215,2.9566885238358918,-0.55,9.236100170605994,1520.0757001923462,-1501.5210372527645,-549.8963909347053,-731.6222776696527,0.0,0.0,410.9827802104065,2.419059702398818,1.0,0.02979039985643772,0.0,0.0,0.5175654521629943,65.99961422222222,-65.56180324595194,0.2294680704122393,8.50844014875686,0.002888413950422729,18.9940229424836,1.228823419615225,0.0,0.0,40.32923605831483,0.12685947273215997,-586.2863962875139,36.39000535280861
2025-01-01 08:00:00,0.6284195032573265,0.19241093996659114,0.16864152341206168,0.6284195032573265,0.19241093996659114,0.16864152341206168,0.14194191588450977,0.27586258737281677,0.16061499999999998,0.05,0.030971523412061684,0.13767,0.0,0.17782760663325778,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0036843230194627194,0.0,0.005124040943205216,0.0,0.08349058025722102,0.0,0.04964297166462084,0.0,0.038759111861806264,0.0,0.2011621062664181,0.15087157969981352,2816.09102405319,18.33333333333337,0.3466666666666667,572.2919652801429,4.034709986666666,0.16061499999999998,0.43333333333333335,3227.7679893333334,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,703.3706666666666,0.0,82.94333071888303,51.66666666666668,46.10666666666668,0.0,49.17574118922213,0.11923194866756685,302.6401232435948,703.3706666666666,129.59895424825473,48.88332183621117,49.193146380317536,48.71970696861029,12.43753247303448,18.005304945686433,-0.060859371694175476,-1.2855771342736162,2.4548543892242662,-1.4,9.236100170605994,1902.544452080207,-1481.7432175914312,-606.086493330128,-790.4441349049606,0.0,0.0,469.7227700408995,174.3840944130489,1.0,0.03080685210903831,0.0,0.0,0.5352248515753735,65.99961422222222,-29.607002298284268,0.23147378891336776,8.495706256688154,0.002900471476086573,45.88177708276086,1.229665200629693,0.0,0.0,43.385907873885685,0.12685947273215997,-646.4221101804634,40.3356168503354
2025-01-01 09:00:00,0.6358737115419953,0.19241093996659114,0.13767,0.6358737115419953,0.19241093996659114,0.13767,0.14296064899212396,0.2822980625498714,0.16061499999999998,0.05,0.0,0.13767,0.0,0.17782760663325778,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002971228241502193,0.0,0.005188225172138893,0.0,0.0845363912834075,0.0,0.050264804295075384,0.0,0.045194587038860895,0.0,0.2011621062664181,0.15087157969981352,2816.09102405319,18.33333333333337,0.3466666666666667,572.2919652801429,4.034709986666666,0.16061499999999998,0.43333333333333335,3227.7679893333334,7448.69536,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4224.913137777778,0.0,0.0,86.15600920451281,51.66666666666668,46.10666666666668,0.0,51.14205749259317,0.07421809184197434,202.1046766665168,0.0,134.61876438205124,50.172249136200456,51.14205749259317,49.687344958004104,12.43753247303448,18.078529517476017,-0.042029656419178114,-0.8252313817142554,2.293042807652285,-0.85,9.236100170605994,2008.872526203319,-1068.5654109168102,-485.6051438995519,-759.0500235320179,0.0,0.0,477.17697832556837,489.8065913698314,1.0,0.030354511274276023,0.0,0.0,0.5273660786215444,65.99961422222222,37.87275216721624,0.23235682934011212,8.5608791606193,0.002923668138528319,75.38220042352309,1.2299556844468489,0.0,0.0,39.07979326212448,0.12685947273215997,-526.3542795077966,40.74913560824469
