Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,91.0672026451217,51.666666666666686,46.10666666666668,0.0,51.368989830999574,0.0,0.0,0.0,142.29250413300264,51.425418273055165,51.45363249408297,51.368989830999574,12.43753247303448,17.48551463315427,-0.34781870017910066,6.707960047019286,2.8,9.236100170605994,8333.924846271737,4370.262774643188,-1202.791131943483,-0.0,-0.0,325.34590487742855,0.0,2.0,0.06284683266653959,0.0,0,0.5881841740600728,131.99922844444444,-44.89374222584535,0.2364306577616068,8.201760339590138,0.002874577373479845,0.8725689858228827,1.2289105977239625,0.5273371136161622,-2685.691376774756,40.06674587046909
2025-01-01 00:01:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,90.69856192500764,51.666666666666686,46.10666666666668,0.0,51.35385564782253,0.0,0.0,0.0,141.71650300782443,51.41122937456176,51.43991623793139,51.35385564782253,12.43753247303448,17.6086744856927,-0.22465884764067212,6.925840571700227,2.8,9.236100170605994,8304.306004491946,4205.671892178645,-1217.202191238685,-0.0,-0.0,325.34590487742855,0.0,2.0,0.06307087944531808,0.0,0,0.5902810302409701,131.99922844444444,-60.10152471043409,0.23528495203521127,8.283084242287073,0.0028745803822731574,0.5022595712226257,1.231978338727348,0.528360325612173,-2840.928432420531,30.71291905170034
2025-01-01 00:02:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,90.34042378252893,51.666666666666686,46.10666666666668,0.0,51.33878329957678,0.0,0.0,0.0,141.15691216020144,51.39709791283601,51.42625521946563,51.33878329957678,12.43753247303448,17.727977935399938,-0.10535539793343318,7.131673340805235,2.8,9.236100170605994,8276.144341461937,4051.451037568493,-1231.226203275942,-0.0,-0.0,325.34590487742855,0.0,2.0,0.06328768549176061,0.0,0,0.5923101203310729,131.99922844444444,-74.23917570318594,0.23352122584416896,8.339668819006587,0.0028745821098525768,0.1441519248179639,1.2314730421759315,0.5293251419704728,-2988.105128197039,23.66876021805698
2025-01-01 00:03:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,89.99209605449394,51.666666666666686,46.10666666666668,0.0,51.32377103555908,0.0,0.0,0.0,140.61265008514678,51.383022251503846,51.41264785947622,51.32377103555908,12.43753247303448,17.84368129002823,0.0,7.326451393250549,2.8,9.236100170605994,8248.47390545265,3905.4792198821965,-1244.8872590565447,-0.0,-0.0,325.34590487742855,0.0,2.0,0.06349773677235934,0.0,0,0.5942759924959402,131.99922844444444,-88.24855593186803,0.23182480241716324,8.394176906050774,0.002874582605883108,-0.20256312588139513,1.2309833900684255,0.5302365239986713,-3127.8444902917636,17.436304626484905
2025-01-01 00:04:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,89.65305241265312,51.666666666666686,46.10666666666668,0.0,51.30881722035922,0.0,0.0,0.0,140.0828943947705,51.369000862034994,51.39909268287289,51.30881722035922,12.43753247303448,17.955979163887257,0.0,7.5109575809073,2.8,9.236100170605994,8223.922876429573,3767.1422493228984,-1258.2028461745097,-0.0,-0.0,325.34590487742855,0.0,2.0,0.0637014050802555,0.0,0,0.5961821263515275,131.99922844444444,-99.48399783698127,0.23019144485140558,8.446719716047326,0.0028745819085808535,-0.5385043329199113,1.2305085229181225,0.5310984007353373,-3260.6323969766254,11.887240752048456
2025-01-01 00:05:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,89.3227177920009,51.666666666666686,46.10666666666668,0.0,51.29392030624678,0.0,0.0,0.0,139.5667465500014,51.3550322979048,51.385588293733804,51.29392030624678,12.43753247303448,18.065084416204414,0.0,7.685862480727806,2.8,9.236100170605994,8202.928643838495,3635.865365978605,-1271.1931938919495,-0.0,-0.0,325.34590487742855,0.0,2.0,0.06389909344290987,0.0,0,0.5980322938361182,131.99922844444444,-107.48788271061984,0.22861680388629874,8.49806263114146,0.0028745800541209485,-0.8643418201045967,1.2300475078496194,0.5319141379348742,-3386.8847973881348,6.862757819264573
2025-01-01 00:06:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,89.00055500415179,51.666666666666686,46.10666666666668,0.0,51.27907884128254,0.0,0.0,0.0,139.06336719398718,51.34111520218764,51.3721333826402,51.27907884128254,12.43753247303448,18.171195880492366,0.0,7.85175209925911,2.8,9.236100170605994,8183.54051803173,3511.1799608986253,-1283.8774192139726,-0.0,-0.0,325.34590487742855,0.0,2.0,0.06409117765546138,0.0,0,0.599830012020407,131.99922844444444,-114.19178319536127,0.22709687773565101,8.547680425250075,0.0028745770764513085,-1.180700538482609,1.2295994748862689,0.5326866745883602,-3506.9656765460427,2.2582318971928323
2025-01-01 00:07:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,88.68616416494089,51.666666666666686,46.10666666666668,0.0,51.26429146300935,0.0,0.0,0.0,138.57213150772014,51.327248301655615,51.35872672097875,51.26429146300935,12.43753247303448,18.274461305117047,0.0,8.009149488539158,2.8,9.236100170605994,8164.911069528914,3392.685864835947,-1296.2690077295827,-0.0,-0.0,325.34590487742855,0.0,2.0,0.06427793948242849,0.0,0,0.6015779179415129,131.99922844444444,-120.42964318256824,0.22562851953730814,8.596308334991935,0.0028745730074393678,-1.4880500453314744,1.229163772845535,0.5334186291124106,-3621.201165951784,-2.000374759744197
2025-01-01 00:08:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,88.37921485628526,51.666666666666686,46.10666666666668,0.0,51.24955687558975,0.0,0.0,0.0,138.0925232129457,51.31343038538549,51.34536714028336,51.24955687558975,12.43753247303448,18.37500261299061,0.0,8.158529166579243,2.8,9.236100170605994,8146.835535100445,3280.032368679393,-1308.3787209300494,-0.0,-0.0,325.34590487742855,0.0,2.0,0.06445961275960248,0.0,0,0.6032782000710889,131.99922844444444,-126.39546441056991,0.22420904768926156,8.643371568434016,0.0028745678774004754,-1.7867806677162554,1.2287398619510415,0.5341123706564747,-3729.888829290063,-5.966207578019237
2025-01-01 00:09:00,1.0217414410205037,0.11300902456850946,0.6611375,0.017029024017008395,0.001883483742808491,0.011018958333333334,0.04640894774048282,0.15400540994668774,0.7713270833333332,0.05,0.0,0.6611375,0.0,0.09842569123517612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03026737992042858,0.02270053494032143,On,0,0,Off,0.0060315515350877185,0.0,On,0.0403773962053951,0,On,0.02277115496645286,0,On,0.1009668750598063,0.0757251562948547,On,0,0,Off,On,9256.263815563636,18.33333333333337,0.8,7015.887405547475,19.376030172222222,0.7713270833333332,1,15500.824137777778,15500.824137777778,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9243.462844444444,Off,0.0,0,88.07940744939489,51.666666666666686,46.10666666666668,0.0,51.23487383823852,0.0,0.0,0.0,137.62407413967952,51.299660293935446,51.33205352178392,51.23487383823852,12.43753247303448,18.472930304383375,0.0,8.300327019260022,2.8,9.236100170605994,8129.293243575426,3172.9051726556,-1320.2162649277916,-0.0,-0.0,325.34590487742855,0.0,2.0,0.0646364096363904,0.0,0,0.6049328439176875,131.99922844444444,-132.1002119378474,0.22283602573664485,8.688933447588123,0.002874561715365353,-2.0772468448446353,1.2283272526745423,0.5347700684591524,-3833.303929915088,-9.678302976787945
