Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.5605041881446848,0.248213098226934,0.0,0.00934173646907808,0.0041368849704489,0.0,0.1060056104010846,0.41449857774360027,0.0,0.04000000000000001,0.0,0.0,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,71.1510386572502,51.666666666666686,46.10666666666668,0.0,49.1031843079202,0.0,0.0,0.0,111.17349790195343,48.82439858380439,49.1031843079202,48.685005721746485,12.43753247303448,21.739103892321225,0.0,3.103912108830755,2.8,9.236100170605994,-3016.9136140808073,-186.75135572005246,-3385.494989099636,-0.0,-0.0,567.201103011688,0.0,1.0,0.1371655650796774,0.0,0.0,0.6585438964966942,65.99961422222222,-198.61972799285917,0.1621365747919891,9.81139767442642,0.002566361099664125,-34.92262312749428,1.2114096749875944,0.5436834545663999,-215.33358593482677,28.5822302147743
2025-01-01 00:01:00,0.5605041881446848,0.248213098226934,0.0,0.00934173646907808,0.0041368849704489,0.0,0.1060056104010846,0.41449857774360027,0.0,0.04000000000000001,0.0,0.0,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,71.39741343480752,51.666666666666686,46.10666666666668,0.0,49.09353672520569,0.0,0.0,0.0,111.55845849188675,48.81552992561892,49.09353672520569,48.676526525825544,12.43753247303448,21.63638116729602,0.0,3.1451008766019117,2.8,9.236100170605994,-2986.6747498019568,-216.04575959878844,-3359.7628128568276,-0.0,-0.0,567.201103011688,0.0,1.0,0.13686534510348652,0.0,0.0,0.6571025140855035,65.99961422222222,-194.11303995681703,0.16363076395651124,9.789272996405439,0.0025662984327393147,-34.69411897899604,1.215371772451884,0.5436834545663999,-244.51743483944296,28.47167524065452
2025-01-01 00:02:00,0.5605041881446848,0.248213098226934,0.0,0.00934173646907808,0.0041368849704489,0.0,0.1060056104010846,0.41449857774360027,0.0,0.04000000000000001,0.0,0.0,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,71.63684380243663,51.666666666666686,46.10666666666668,0.0,49.08385642362584,0.0,0.0,0.0,111.93256844130723,48.80663055792128,49.08385642362584,48.66801762506901,12.43753247303448,21.53627223407917,0.0,3.1838421214627126,2.8,9.236100170605994,-2957.6193963150404,-243.625209868404,-3334.758796185768,-0.0,-0.0,567.201103011688,0.0,1.0,0.13657260298990354,0.0,0.0,0.6556970335479092,65.99961422222222,-190.06170314096028,0.164632248363958,9.744100540137016,0.0025662363788106317,-34.471010035270204,1.2157846963211354,0.5436834545663999,-271.9671182744033,28.34190840599927
2025-01-01 00:03:00,0.5605041881446848,0.248213098226934,0.0,0.00934173646907808,0.0041368849704489,0.0,0.1060056104010846,0.41449857774360027,0.0,0.04000000000000001,0.0,0.0,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,71.8696219797307,51.666666666666686,46.10666666666668,0.0,49.07414433485661,0.0,0.0,0.0,112.2962843433292,48.79770134630106,49.07414433485661,48.65947985202329,12.43753247303448,21.438666677424337,-0.061333322575691795,3.220280457090731,2.8,9.236100170605994,-2929.749604789889,-269.5786127092215,-3310.4498803686943,-0.0,-0.0,567.201103011688,0.0,1.0,0.13628702876759324,0.0,0.0,0.6543259666843709,65.99961422222222,-186.50082743288266,0.16561526967166654,9.700221471376913,0.002566174744874978,-34.252998948079515,1.2161875654358398,0.5436834545663999,-297.78510067222703,28.20648796300555
2025-01-01 00:04:00,0.5605041881446848,0.248213098226934,0.0,0.00934173646907808,0.0041368849704489,0.0,0.1060056104010846,0.41449857774360027,0.0,0.04000000000000001,0.0,0.0,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,72.09601887529615,51.666666666666686,46.10666666666668,0.0,49.064401351376496,0.0,0.0,0.0,112.65002949265023,48.78874311992397,49.064401351376496,48.65091400419771,12.43753247303448,21.343462161152523,-0.15653783884750538,3.2545528598865165,2.8,9.236100170605994,-2900.8173595195294,-293.91788663880857,-3286.805450961123,-0.0,-0.0,567.201103011688,0.0,1.0,0.13600833504628232,0.0,0.0,0.6529879337090054,65.99961422222222,-181.21301157009424,0.16658041259319753,9.657582654264399,0.002566113521029163,-34.0398836664238,1.216580782292304,0.5436834545663999,-322.06843515670175,28.150548517893196
2025-01-01 00:05:00,0.5605041881446848,0.248213098226934,0.0,0.00934173646907808,0.0041368849704489,0.0,0.1060056104010846,0.41449857774360027,0.0,0.04000000000000001,0.0,0.0,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,72.31623361757438,51.666666666666686,46.10666666666668,0.0,49.05462832932425,0.0,0.0,0.0,112.99411502745997,48.77975667418819,49.05462832932425,48.64232084662016,12.43753247303448,21.250583650702353,-0.2494163492976753,3.286792878246559,2.8,9.236100170605994,-2870.7523413038,-316.84396619532714,-3263.802046892161,-0.0,-0.0,567.201103011688,0.0,1.0,0.13573631344062492,0.0,0.0,0.6516819341455081,65.99961422222222,-174.15139742332713,0.16752801413379662,9.61536322840271,0.0025660526977711534,-33.83151550591625,1.2169646380830121,0.5436834545663999,-344.911745976998,28.0677797816709
2025-01-01 00:06:00,1.7359062714780182,0.248213098226934,1.0074875,0.028931771191300304,0.0041368849704489,0.016791458333333335,0.1060056104010846,0.41449857774360027,1.1754020833333334,0.04000000000000001,0.0,1.0074875,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,On,19429.110077639903,22.00000000000003,0.8,5367.530490137877,29.526548105555555,1.1754020833333334,1,23621.238484444446,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,72.53045137921404,51.666666666666686,46.10666666666668,0.0,49.04482609812197,0.0,0.0,0.0,113.32883028002195,48.77074277967142,49.04482609812197,48.633701120446155,12.43753247303448,21.15996140118123,-0.34003859881879706,3.317120534966534,2.8,9.236100170605994,16588.107908183894,5029.112480869465,-3241.417824643153,-0.0,-0.0,567.201103011688,0.0,1.0,0.1354707702941192,0.0,0.0,0.6504070382320456,65.99961422222222,-166.78544782454387,0.16845838159567728,9.574315607925719,0.0025659922658977084,-33.6277560123111,1.217339403333295,0.5436834545663999,-366.4000739664213,27.982064698009758
2025-01-01 00:07:00,1.7359062714780182,0.248213098226934,1.0074875,0.028931771191300304,0.0041368849704489,0.016791458333333335,0.1060056104010846,0.41449857774360027,1.1754020833333334,0.04000000000000001,0.0,1.0074875,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,On,19429.110077639903,22.00000000000003,0.8,5367.530490137877,29.526548105555555,1.1754020833333334,1,23621.238484444446,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,72.26336337874967,51.666666666666686,46.10666666666668,0.0,49.03499546234651,0.0,0.0,0.0,112.91150527929636,48.76170218387045,49.03499546234651,48.625055544632424,12.43753247303448,21.252603726633623,-0.24739627336640524,3.633995404984245,2.8,9.236100170605994,16554.227690969536,4803.59403490588,-3264.3016970045483,-0.0,-0.0,567.201103011688,0.0,1.0,0.13574223125107296,0.0,0.0,0.6517103460719922,65.99961422222222,-177.78179267750846,0.16749942114810584,9.61621724501282,0.0025659322164839054,-33.78348534352576,1.2169563762770028,0.5436834545663999,-590.9182819314236,26.98182669942734
2025-01-01 00:08:00,1.7359062714780182,0.248213098226934,1.0074875,0.028931771191300304,0.0041368849704489,0.016791458333333335,0.1060056104010846,0.41449857774360027,1.1754020833333334,0.04000000000000001,0.0,1.0074875,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,On,19429.110077639903,22.00000000000003,0.8,5367.530490137877,29.526548105555555,1.1754020833333334,1,23621.238484444446,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,72.003815548399,51.666666666666686,46.10666666666668,0.0,49.02520094069858,0.0,0.0,0.0,112.50596179437343,48.75269487939208,49.02520094069858,48.61644184873883,12.43753247303448,21.342407994701166,-0.15759200529886286,3.9327804495302545,2.8,9.236100170605994,16523.397936318248,4591.053295119449,-3286.544012303908,-0.0,-0.0,567.201103011688,0.0,1.0,0.13600524837169714,0.0,0.0,0.6529731143138653,65.99961422222222,-186.36923202943694,0.1665755550780412,9.656506633510164,0.0025658718699951206,-33.93333579664297,1.2165853146846264,0.5436834545663999,-802.6191427932016,26.14194777477406
2025-01-01 00:09:00,1.7359062714780182,0.248213098226934,1.0074875,0.028931771191300304,0.0041368849704489,0.016791458333333335,0.1060056104010846,0.41449857774360027,1.1754020833333334,0.04000000000000001,0.0,1.0074875,0.0,0.2365464315602673,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005773848684210526,0.0,On,0.002012308110777169,0.0,On,0.09821945360609691,0,On,0.09910333566324377,0,On,0.2757528479317008,0.20681463594877553,On,0,0,Off,On,19429.110077639903,22.00000000000003,0.8,5367.530490137877,29.526548105555555,1.1754020833333334,1,23621.238484444446,23621.238484444446,Off,0.0,23.00000000000003,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,10908.219449311155,Off,0.0,0,71.75126813827627,51.666666666666686,46.10666666666668,0.0,49.01544152132105,0.0,0.0,0.0,112.11135646605668,48.74371992638789,49.01544152132105,48.60785912892131,12.43753247303448,21.429578811014057,-0.07042118898597138,4.2145484349934765,2.8,9.236100170605994,16492.598471947553,4390.612855533185,-3308.1900353715437,-0.0,-0.0,567.201103011688,0.0,1.0,0.1362604318576475,0.0,0.0,0.6541982725892803,65.99961422222222,-195.52267333249523,0.16568412534006297,9.696086259999202,0.0025658112373452176,-34.07772416609256,1.2162253521280675,0.5436834545663999,-1002.262753391213,25.345118786521798
