Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.173634499185576,0.248213098226934,0.5541181250000001,1.1736344991855763,0.24821309822693396,0.554118125,0.09133754771081033,0.3958258056414325,0.6464711458333333,0.04000000000000001,0.0,0.5541181250000001,0.0,0.2365464315602673,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.005773848684210526,0.0,0.0017178239970049003,0.0,0.08384587502959492,0.0,0.08043056356107599,0.0,0.2757528479317008,0.20681463594877553,0.0,0.0,10686.010542701948,22.000000000000032,0.44000000000000006,2952.1417695758323,16.239601458055557,0.6464711458333333,0.55,12991.681166444445,23621.238484444446,0.0,23.000000000000032,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,0.0,0.0,70.56934596469448,51.66666666666668,46.10666666666668,0.0,48.811246310662426,0.03934186266605362,99.10779553537411,0.0,110.2646030698351,48.5082508276564,48.811246310662426,48.35675308615339,12.43753247303448,21.6415634958155,-0.06961611725114937,5.6311800481488214,2.8,9.236100170605994,7641.532883558845,967.549967168947,-3361.414314995918,0.0,0.0,533.860268219246,0.0,1.0,0.1368797138569317,0.0,0.0,0.6571714997297948,65.99961422222222,-216.92361236642992,0.16349412657415177,9.789327404272415,0.0025645553957034705,-33.94530030549693,1.2152940817954299,0.5436834545663999,-2006.0015197832306,21.409717376345423
2025-01-01 01:00:00,1.1344180269594628,0.23242337475834776,0.6044925,1.1344180269594628,0.23242337475834776,0.6044925000000001,0.05826806957363433,0.3309087073858283,0.70524125,0.04000000000000001,0.0,0.6044925,0.0,0.22075670809168108,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.005340810032894736,0.0,0.0010625968438616026,0.0,0.051864662696878,0.0,0.03656642993025347,0.0,0.25569094316063556,0.1917682073704766,0.0,0.0,11657.466046583942,22.000000000000032,0.48000000000000004,3220.5182940827262,17.715928863333332,0.70524125,0.6,14172.743090666667,23621.238484444446,0.0,23.000000000000032,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,0.0,0.0,67.09214678735678,51.66666666666668,46.10666666666668,0.0,48.137014478623385,0.0397314947211631,99.1077955353741,0.0,104.83147935524498,47.281192832859986,48.137014478623385,46.853282009978294,12.43753247303448,21.759546627759864,-0.03967621754714692,6.829277503105318,2.5,9.236100170605994,8693.318786939852,166.38668419866843,-3171.5061561857788,0.0,0.0,437.27802516044045,0.0,1.0,0.12639844087924904,0.0,0.0,0.6068499897869809,65.99961422222222,-229.9191286187516,0.16212030517409595,9.839238387657579,0.002561304711853699,-20.3247862900016,1.2148691538042533,0.5436834545663999,-3070.9129557811616,16.781345897103893
2025-01-01 02:00:00,0.3607668241720795,0.2057176148702113,0.05188476281864711,0.3607668241720795,0.20571761487021134,0.05188476281864711,0.04551500395681255,0.2752518202152669,0.0,0.04000000000000001,0.05188476281864711,0.0,0.0,0.19405094820354465,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.005340810032894736,0.0,0.0008065592671651579,0.0,0.03936763465675266,0.0,0.01651722261054063,0.0,0.22107432316350337,0.16580574237262746,0.0,0.0,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,23621.238484444446,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,1172.2844444444445,0.0,76.65620710472078,51.66666666666668,46.10666666666668,0.0,49.446855448008414,0.0,0.0,1172.2844444444445,119.77532360112622,48.92028368460163,49.4520137498718,48.65183950103486,12.43753247303448,19.792848059652805,0.0037362995712625136,4.339371726270328,1.6500000000000001,9.236100170605994,-2350.176947332652,-1890.518633737309,-2598.6817424001442,0.0,-25.35323466182619,371.29123577285645,0.0,1.0,0.10937624858403551,0.0,0.0010403010668511112,0.530119529654378,65.99961422222222,-97.43320604353822,0.18331466928375711,8.938085881946751,0.002560648588400821,11.989327918117764,1.2230391357528199,0.5436834545663999,-1912.8807919705223,22.362158233213187
2025-01-01 03:00:00,0.38597210308906654,0.22002074855822296,0.0,0.3859721030890665,0.22002074855822296,0.0,0.04689684088454993,0.29907526220451663,0.0,0.04000000000000001,0.0,0.0,0.0,0.20835408189155627,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.005052117598684211,0.0,0.0008400977356781107,0.0,0.04100462555018761,0.0,0.02126981968244147,0.0,0.2411362279345686,0.1808521709509264,0.0,0.0,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,23621.238484444446,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,0.0,0.0,88.91745972827789,51.66666666666668,46.10666666666668,0.0,51.47864108914692,0.07322750108062293,198.2155910707482,0.0,138.9335308254342,51.327567871586474,51.50321824689075,51.227454105062435,12.43753247303448,17.46397703930473,0.0,3.05927773244344,1.6500000000000001,9.236100170605994,-1898.890673164772,-978.2867196733104,-2213.579079978042,0.0,0.0,395.092181355869,0.0,1.0,0.10718124787216683,0.0,0.0,0.5145865623351884,65.99961422222222,-80.40377454259928,0.21182290611357765,7.845647054714411,0.002561970018299851,-25.52383906745348,1.2328273023008127,0.5436834545663999,-1003.2930822960582,25.00636262274766
2025-01-01 04:00:00,0.661949111158545,0.20968904329941182,0.251871875,0.6619491111585449,0.20968904329941182,0.251871875,0.045837480801363455,0.2822611095238482,0.29385052083333335,0.04000000000000001,0.0,0.251871875,0.0,0.19802237663274516,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.005052117598684211,0.0,0.0008188294385723359,0.0,0.03996653376410691,0.0,0.01823127401352126,0.0,0.22835168077653684,0.17126376058240256,0.0,0.0,4857.277519409976,17.222222222222285,0.2,1341.8826225344694,7.381637026388889,0.29385052083333335,0.25,5905.3096211111115,23621.238484444446,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,0.0,0.0,87.0910975674287,51.66666666666668,46.10666666666668,0.0,50.649702021475875,0.0,0.0,0.0,136.07983994910737,49.94851405972192,50.649702021475875,49.59792007884495,12.43753247303448,16.808841767930634,-0.08175559058326295,3.5063302993061454,0.55,9.236100170605994,2774.891257037623,-750.045073168358,-2285.0362761833535,0.0,0.0,378.11358689307633,0.0,1.0,0.10728235500353284,0.0,0.0,0.5150719865319588,65.99961422222222,-175.46357308207496,0.22027083201047573,7.521777709745137,0.0025576499487740844,24.78249937067595,1.2350345276450647,0.5436834545663999,-2115.0821118252943,23.15441612246725
2025-01-01 05:00:00,0.5745637788433017,0.20423102508963673,0.18470604166666668,0.5745637788433017,0.20423102508963673,0.18470604166666668,0.04580369639102308,0.2732697005078341,0.21549038194444445,0.04000000000000001,0.0,0.18470604166666668,0.0,0.19256435842297004,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.005629502467105263,0.0,0.0008065592671651579,0.0,0.03936763465675266,0.0,0.01651722261054063,0.0,0.22107432316350337,0.16580574237262746,0.0,0.0,3562.0035142339825,17.222222222222285,0.14666666666666667,984.0472565252774,5.4132004860185186,0.21549038194444445,0.18333333333333332,4330.560388814815,23621.238484444446,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,0.0,0.0,85.15231101742874,51.66666666666668,46.10666666666668,0.0,49.94224315204387,0.0,0.0,0.0,133.05048596473242,49.30540352187662,49.94224315204387,48.98698370679299,12.43753247303448,16.901634864147596,-0.05876821552980604,2.7250258785211843,-0.25000000000000006,9.236100170605994,1301.7215047026298,-1120.8791535968387,-2388.0470308623026,0.0,0.0,369.5978084996342,0.0,1.0,0.10581868667158381,0.0,0.0,0.5080447866225603,65.99961422222222,-241.83278716868418,0.21960293106030113,7.573025632106229,0.0025662151398023825,43.24722648017162,1.234013602994782,0.5436834545663999,-2129.9882836893835,25.06187356726748
2025-01-01 06:00:00,0.6948078379695942,0.2057176148702113,0.2854547916666667,0.6948078379695941,0.20571761487021134,0.2854547916666667,0.04652542747654939,0.2752518202152669,0.3330305902777778,0.04000000000000001,0.0,0.2854547916666667,0.0,0.19405094820354465,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.006351233552631579,0.0,0.0008065592671651579,0.0,0.03936763465675266,0.0,0.01651722261054063,0.0,0.22107432316350337,0.16580574237262746,0.0,0.0,5504.914521997973,17.222222222222285,0.22666666666666668,1520.800305539065,8.365855296574074,0.3330305902777778,0.2833333333333333,6692.68423725926,23621.238484444446,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,0.0,0.0,83.48820072053653,51.66666666666668,46.10666666666668,0.0,49.249605834233044,0.0,0.0,0.0,130.45031362583833,48.67468578400179,49.249605834233044,48.387225758886174,12.43753247303448,16.90230987965231,-0.05485025378922224,3.411541047360009,0.3,9.236100170605994,3278.779550904119,-678.9113783391462,-2325.090880407955,0.0,0.0,372.3016592925933,0.0,1.0,0.10657480023138118,0.0,0.0,0.5116749540743818,65.99961422222222,-273.3457499784912,0.21944992408848094,7.571490760244264,0.0025646013409703072,-24.673557659485407,1.2340117941709912,0.5436834545663999,-2222.9266589434674,23.21497506525588
2025-01-01 07:00:00,0.7551270231923778,0.20720420465078593,0.3358291666666667,0.7551270231923778,0.20720420465078593,0.33582916666666673,0.04609238882523361,0.27723393992269973,0.39180069444444443,0.04000000000000001,0.0,0.3358291666666667,0.0,0.19553753798411924,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.00591819490131579,0.0,0.0008065592671651579,0.0,0.03936763465675266,0.0,0.01651722261054063,0.0,0.22107432316350337,0.16580574237262746,0.0,0.0,6476.370025879967,17.222222222222285,0.26666666666666666,1789.176830045959,9.84218270185185,0.39180069444444443,0.3333333333333333,7873.746161481482,23621.238484444446,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,0.0,0.0,81.81930701967508,51.66666666666668,46.10666666666668,0.0,48.571615005339346,0.0,0.0,0.0,127.8426672182423,48.05625064187981,48.571615005339346,47.798568460150044,12.43753247303448,16.91717826935745,-0.05439622385231721,3.111119606697869,-0.55,9.236100170605994,4038.0497618023987,-810.2982265925756,-2526.6282004449213,0.0,0.0,373.85074034871036,3.728719776233776,1.0,0.10962968921407393,0.0,0.0,0.5263417437519418,65.99961422222222,-285.54280398135785,0.21923118508146616,7.578390440835918,0.002564424971912117,37.450276922406196,1.2339487310561994,0.5436834545663999,-2623.254519877215,23.77946323868035
2025-01-01 08:00:00,0.953988558366721,0.2356063756041227,0.3812994237157099,0.953988558366721,0.2356063756041227,0.3812994237157099,0.17592808773213556,0.3658498109123632,0.3722106597222223,0.04000000000000001,0.06226171538237654,0.31903770833333334,0.0,0.22393970893745602,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.004474732730263157,0.0,0.003442192085426962,0.0,0.16801116291644544,0.0,0.06726353232908841,0.0,0.25795282458090274,0.19346461843567697,0.0,0.0,6152.55152458597,17.222222222222285,0.25333333333333335,1699.717988543661,9.350073566759258,0.3722106597222223,0.31666666666666665,7480.058853407408,23621.238484444446,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,1406.7413333333336,0.0,81.68586774985911,51.66666666666668,46.10666666666668,0.0,48.511257265391265,0.27088796295046724,703.4555963529331,1406.7413333333336,127.63416835915486,48.004465282008745,48.511257265391265,47.75106929031749,12.43753247303448,16.942722356614524,-0.05286318291601457,2.5355484208688233,-1.4,9.236100170605994,3742.4311933834633,-1103.2913220113758,-2771.720614240718,0.0,0.0,589.7208151460579,276.62795551921164,1.0,0.11428133373558144,0.0,0.0,0.5486746966802634,65.99961422222222,-228.12053210784532,0.21975329287678375,7.605105935081895,0.0025734614398450926,141.6297600644517,1.2344130812991703,0.5436834545663999,-2828.3131294817526,25.303818926716044
2025-01-01 09:00:00,1.2048868417800818,0.2746238301037312,0.32054809615198043,1.2048868417800818,0.2746238301037312,0.3205480961519805,0.3572719447375775,0.4941743414869487,0.31344055555555556,0.04000000000000001,0.05188476281864711,0.26866333333333337,0.0,0.26295716343706454,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.003608655427631579,0.0,0.007100339187620255,0.0,0.34656295012232563,0.0,0.14356479023752924,0.0,0.3099760972470474,0.23248207293528547,0.0,0.0,5181.096020703974,17.222222222222285,0.21333333333333335,1431.341464036767,7.873746161481481,0.31344055555555556,0.26666666666666666,6298.996929185186,23621.238484444446,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,10908.219449311155,1172.2844444444445,0.0,86.75075451838411,51.66666666666668,46.10666666666668,0.0,51.52376627944934,0.34988351207727575,952.5360348677622,1172.2844444444445,135.54805393497517,49.874476186645744,51.52376627944934,49.04983114024394,12.43753247303448,16.9083926589096,-0.053909430873667695,2.289785749452513,-0.85,9.236100170605994,3337.6406510946817,-796.4841234730516,-2633.5143838092436,0.0,0.0,888.0421186790106,795.4038151828208,0.88325,0.11222647141353126,0.0,0.0,0.5388091226235304,58.29415926177777,-97.98310447905983,0.22209876514082755,7.617174267241823,0.0025941703497451727,244.32827210759223,1.2351630502620152,0.5436834545663999,-2253.3119074848664,25.486319975047834
