occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.889,0.589,0.0273,0.381,0.059,0.059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
0.889,0.589,0.0273,0.381,0.059,0.059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
0.889,0.589,0.0265,0.381,0.0582,0.0582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
0.889,0.589,0.0213,0.381,0.0534,0.0534,0.0,0.0,0.0,0.0,0.0667,0.0,0.151,0,0,0,0
0.889,0.589,0.0213,0.381,0.0534,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0,0,0,0
0.889,0.589,0.0213,0.381,0.0534,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.589,0.0209,0.381,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.589,0.0185,0.381,0.0506,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0754,0,0,0,0
0.889,0.589,0.0185,0.381,0.0506,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0,0,0,0
0.889,0.589,0.0185,0.381,0.0506,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0754,0,0,0,0
0.904,0.589,0.0184,0.381,0.0506,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0178,0.381,0.0506,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0754,0,0,0,0
1.0,0.589,0.0178,0.381,0.0506,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0178,0.381,0.0506,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0754,0,0,0,0
0.985,0.589,0.018,0.381,0.0506,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.589,0.0191,0.381,0.0512,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.0754,0,0,0,0
0.889,0.589,0.0191,0.381,0.0512,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0,0,0,0
0.889,0.589,0.0191,0.381,0.0512,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0,0,0,0
0.889,0.589,0.0194,0.381,0.0526,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.589,0.0213,0.381,0.0621,0.0621,0.0,0.0,0.0,0.0,0.0,0.0,0.0754,0,0,0,0
0.889,0.589,0.0213,0.381,0.0621,0.0621,0.0,0.0,0.0,0.0,0.0,0.0,0.0754,0,0,0,0
0.889,0.589,0.0213,0.381,0.0621,0.0621,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0,0,0,0
0.904,0.592,0.0228,0.374,0.0698,0.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0,0,0,0
