Metric,Value
Total Electric Energy (kWh),87.3540176088183
Total Gas Energy (therms),0.0
Average Electric Power (kW),3.639750733700762
Peak Electric Power (kW),13.56280144527824
Lighting Electric Energy (kWh),1.0589723412009493
Water Heating Electric Energy (kWh),6.999710417777779
Other Electric Energy (kWh),15.382339274898992
HVAC Heating Electric Energy (kWh),62.71299557494057
HVAC Cooling Electric Energy (kWh),1.2
Average Temperature - Indoor (C),19.735962409455897
Unmet Heating Load (C-hours),6.971231114357244
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),106.8890340971952
Average HVAC Heating COP (-),1.7892446915294824
Average HVAC Heating Duct Efficiency (-),1.0
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
