Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,4.694565973142361,2.3951173527751513,0.0,4.694565973142361,2.3951173527751513,0.0,0.06580769700091352,0.8749638022222223,0.6975480933645035,3.0062463805547224,0.05,0.0,0.0,0.43869068958485513,1.9418433298569628,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.001879599780701754,0.0,0.06392809722021177,0.0,0.11262717391802993,0.0,0.548102931439818,0.4110771985798634,4919.243918481366,20.611111111111168,1.8402843354894047,0.0,2.180110419665833,0.31085833333333335,1.0,4608.385585148032,4093.107957592476,0.5152776275555555,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,874.9638022222223,0.25,21.687367159720846,51.66666666666668,46.10666666666668,0.0,51.26498714316464,0.32579726052376956,876.4731152427629,874.9638022222223,21.687367159720846,50.29031489291499,51.26498714316464,49.80297876779016,12.43753247303448,19.522871822415127,-0.5882392886960444,0.85,3677.291857867756,-2103.0954440846044,0.0,0.0,856.9878136090744,446.0988971349223,2.0,0.08583152056746908,0.0,0.0,1.548240856262706,131.99922844444444,4.155569861920814,0.2195542697697861,9.344131161037048,0.003024448825536878,191.81321147895014,1.223811561573412
2025-01-01 11:00:00,3.384026692683689,2.106798426012143,0.0,3.384026692683689,2.106798426012143,0.0,0.06368339885860119,0.0,0.7104551321337598,2.559888161691328,0.05,0.0,0.0,0.43869068958485513,1.6535244030939544,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.001879599780701754,0.0,0.06180379907789944,0.0,0.1255342126872861,0.0,0.548102931439818,0.4110771985798634,4584.0991919947655,20.611111111111168,1.8999890231245256,0.0,2.249029828357995,0.31085833333333335,1.0,4273.240858661432,4273.240858661432,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,0.0,0.0,21.270738302230935,51.66666666666668,46.10666666666668,0.0,51.328485534584836,0.111242271497139,301.6120790339141,0.0,21.270738302230935,50.094936003284744,51.328485534584836,49.4781612376347,12.43753247303448,19.906490059792183,-0.21436322247717932,1.95,3548.827257586505,-1946.5544600255998,0.0,0.0,867.7705542360181,615.8843518112276,2.0,0.08307947871851938,0.0,0.0,1.498599144214282,131.99922844444444,43.51197138132094,0.2192620722870551,9.594841842215411,0.0030953841372016438,153.56203630140965,1.221582931386351
2025-01-01 12:00:00,3.2361251467482948,1.9310962306862185,0.0,3.236125146748295,1.9310962306862185,0.0,0.061703801690765364,0.1166618402962963,0.7220205127986006,2.2857389919626327,0.05,0.0,0.0,0.4400713641351047,1.4764415332177803,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.001957916438230994,0.0,0.05974588525253437,0.0,0.13525869395179416,0.0,0.548102931439818,0.4110771985798634,4136.657896135224,20.611111111111168,1.6617249073127984,0.0,2.0163284364070773,0.2694105555555556,0.8666666666666667,3867.2473405796686,4486.236472254841,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,116.6618402962963,0.03333333333333333,19.675350029620333,51.66666666666668,46.10666666666668,0.0,50.87471575781338,0.04155653945454834,111.2760367513561,116.6618402962963,19.675350029620333,48.24591634936052,50.87471575781338,46.931516645134096,12.43753247303448,20.385082103857,-0.02109566437432348,3.05,3216.1942439048803,-1875.2033912275,0.0,0.0,877.3563377330232,729.0456396745883,2.0,0.08320798881494232,0.0,0.0,1.5009172271331075,131.99922844444444,77.38340126413284,0.21631566365176375,9.863977805161428,0.0031470260899536906,104.09800781922713,1.2189413303332326
2025-01-01 13:00:00,3.5851625271656524,1.4704515926458797,0.0,3.585162527165653,1.4704515926458797,0.0,0.06084341043372329,1.1666184029629632,0.7351043603181205,1.572596353450846,0.05,0.0,0.0,0.4400713641351047,1.0157968951774416,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0021928664108187136,0.0,0.05865054402290457,0.0,0.14834254147131412,0.0,0.548102931439818,0.4110771985798634,3048.1022461787825,20.611111111111168,1.1624222031052367,0.0,1.3964432978952905,0.17615305555555555,0.5666666666666667,2871.9491906232274,5191.444470400744,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,1166.618402962963,0.3333333333333333,20.815878610519107,51.66666666666668,46.10666666666668,0.0,51.32786926349421,0.3627555576628339,979.3808104137601,1166.618402962963,20.815878610519107,49.876508285357744,51.32786926349421,49.15082779628952,12.43753247303448,20.373471661060023,-0.04191790259366677,4.45,2404.342545353135,-1631.7740286003084,0.0,0.0,889.5797939955011,742.2945251531221,2.0,0.07916404806077475,0.0,0.0,1.4279720636953175,131.99922844444444,98.43453377915891,0.21880136651563004,9.893836256447525,0.0031823091846629238,83.16903923475343,1.2183917044253576
2025-01-01 14:00:00,3.5178976460942284,1.4556855037424559,0.0,3.5178976460942284,1.4556855037424559,0.0,0.06133196533351806,1.108287482814815,0.7485418253381682,1.549736372607728,0.05,0.0,0.0,0.4400713641351047,1.0010308062740176,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0023494997258771927,0.0,0.05898246560764087,0.0,0.16178000649136165,0.0,0.548102931439818,0.4110771985798634,3053.7722737343356,20.611111111111168,1.1479617975939762,0.0,1.3787642892743943,0.17097208333333336,0.55,2882.800190401002,5277.893687898923,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,1108.287482814815,0.31666666666666665,21.121856501660538,51.66666666666668,46.10666666666668,0.0,51.41118493873231,0.32801391311709754,888.6798487299898,1108.287482814815,21.121856501660538,50.25007540967603,51.41139030628683,49.669315277593384,12.43753247303448,20.30621282088573,-0.057514959745177306,4.7,2500.701029088058,-1556.2409897304603,0.0,0.0,903.5058139153433,668.9592979255378,2.0,0.07719168034976788,0.0,0.0,1.3923942217374348,131.99922844444444,99.66393116883938,0.22167336373278396,9.892835835219831,0.0032124663435121555,45.95686474123387,1.2180366722743305
2025-01-01 15:00:00,2.8693668823075966,1.2327829181422365,0.0,2.8693668823075966,1.2327829181422365,0.0,0.05717622291027693,0.8166328820740741,0.7233046616002324,1.2222531157230132,0.05,0.0,0.0,0.4287020654054297,0.7894975194034735,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0027410830135233917,0.0,0.05443513989675354,0.0,0.15170190772632602,0.0,0.5338643161670844,0.4003982371253132,2278.4640947462385,20.611111111111168,0.8891250397429015,0.0,1.0823668657230132,0.13988625000000002,0.45,2138.5778447462385,4762.742268394615,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,816.6328820740741,0.23333333333333334,21.094418047350953,51.66666666666668,46.10666666666668,0.0,51.32935756981485,0.3288328284290595,888.454980347214,816.6328820740741,21.094418047350953,50.247777767068165,51.329402977223246,49.70694245828643,12.43753247303448,20.320682443743404,-0.052327467377934526,4.15,1594.159502797019,-1635.7659330336496,0.0,0.0,875.1096108232579,501.03442298706847,2.0,0.0782099459259489,0.0,0.0,1.4107618372375015,131.99922844444444,76.35173026117238,0.22210639068037627,9.909575643678231,0.0032216723789582928,27.038441370703147,1.2179698012412288
2025-01-01 16:00:00,2.4860728926543674,1.5429159389409812,0.0,2.486072892654367,1.5429159389409812,0.0,0.04387398195216814,0.0,0.6368118974625031,1.7553870132396958,0.05,0.0,0.0,0.39446460828533325,1.1338679973223147,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.0034459329312865493,0.0,0.04042804902088159,0.0,0.11085908641539208,0.0,0.48545302423979,0.36408976817984234,3222.557597278518,20.611111111111168,1.2640572716508371,0.0,1.553329096573029,0.20205791666666667,0.65,3020.499680611851,4645.507003503174,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,0.0,0.0,20.725611254736766,51.66666666666668,46.10666666666668,0.0,51.28048448405803,0.13143808727620224,355.29204478577526,0.0,20.725611254736766,49.68508572217104,51.28048448405803,48.88738634122755,12.43753247303448,20.277730299790953,-0.07204459393131035,3.05,2173.2593239357916,-1845.5424074945056,0.0,0.0,778.7033961623306,186.9700342406085,2.0,0.0821691937370787,0.0,0.0,1.4821792976382102,131.99922844444444,17.540737989448562,0.22311920465081989,9.89701699846913,0.0032277730448728574,-55.4609328142362,1.2181437326624684
2025-01-01 17:00:00,4.644224380787412,1.7854008388817475,0.0,4.644224380787413,1.7854008388817475,0.0,0.05566761766339609,1.7499276044444445,0.6846784433193585,2.1039507153602135,0.05,0.0,0.0,0.41179959890027745,1.3590179066481367,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.004385732821637427,0.0,0.05128188484175866,0.0,0.13561231145232175,0.0,0.50488454625905,0.37866340969428747,3787.792061775342,20.611111111111168,1.4922661399910369,0.0,1.860445020915769,0.24350569444444445,0.7833333333333333,3544.2863673308975,4530.805397091374,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,1749.9276044444446,0.5,20.83722680100114,51.66666666666668,46.10666666666668,0.0,51.237581813532884,0.46082184418847677,1243.7470251329894,1749.9276044444446,20.83722680100114,49.913656470421984,51.23836133714016,49.25091427525927,12.43753247303448,20.398179302024996,-0.03393803605461129,1.95,2523.052955220096,-2074.7970653878147,0.0,0.0,837.0033711890657,15.100136333156025,2.0,0.08624698584480367,0.0,0.0,1.555735076480118,131.99922844444444,-26.945412356497457,0.2181822925631062,9.895730294693838,0.0031812576987476494,-109.9125290592303,1.2171053521768624
2025-01-01 18:00:00,3.6101929775014887,1.839368197593306,0.0,3.6101929775014887,1.839368197593306,0.0,0.06850886524192593,0.5833092014814816,0.7377946474622286,2.170580263315853,0.05,0.0,0.0,0.4227285213393014,1.4020563429206716,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.005012266081871344,0.0,0.06349659916005458,0.0,0.17415661900982649,0.0,0.5176155434440824,0.38821165758306175,3845.416097979943,20.611111111111168,1.530324904397488,0.0,1.9167126244269639,0.2538676388888889,0.8166666666666667,3591.548459091054,4392.649878409585,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,583.3092014814815,0.16666666666666666,21.295630310161062,51.66666666666668,46.10666666666668,0.0,51.52924462400713,0.19650432547525118,533.1629355614388,583.3092014814815,21.295630310161062,50.62204740003323,51.531279440286795,50.16641397176661,12.43753247303448,20.412498447729085,-0.041593777124176924,1.15,2547.413565845283,-2159.1201134197945,0.0,0.0,902.0696531075132,0.0,2.0,0.08569100435412587,0.0,0.0,1.5457062053439414,131.99922844444444,-40.95207182237849,0.21549537247417072,9.85905005889461,0.0031460934872672404,-95.24131788889372,1.2164599503188087
2025-01-01 19:00:00,3.776910318170112,2.1750785391730547,0.0,3.776910318170112,2.1750785391730547,0.0,0.10659480821503406,0.0,1.012673149058855,2.6076423608962234,0.05,0.0,0.0,0.4761246373088624,1.684370568530859,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.005325532711988304,0.0,0.10126927550304575,0.0,0.3778402993137048,0.0,0.5906512641371633,0.4429884481028724,4507.461317726484,20.611111111111168,1.8266892285396719,0.0,2.2967840275628904,0.31085833333333335,1.0,4196.60298439315,4196.60298439315,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,0.0,0.0,22.245603211220953,51.66666666666668,46.10666666666668,0.0,51.934197381657825,0.0,0.0,0.0,22.245603211220953,51.940942380742946,51.94431488028551,51.934197381657825,12.43753247303448,20.352197645332,-0.017410677507163127,-0.25000000000000006,3276.9043440635805,-2390.6234816049287,0.0,0.0,1209.921597228732,0.0,2.0,0.08816103865598551,0.0,0.0,1.590261026197935,131.99922844444444,-49.85508928670654,0.21327161156610763,9.783607355138372,0.0031022788025308673,-107.33011984961851,1.2167409941671967
2025-01-01 20:00:00,4.031448360634793,2.1962807161860614,0.0,4.031448360634793,2.1962807161860614,0.0,0.12085810888138537,0.0,1.2694308029800174,2.5911594487733907,0.05,0.0,0.0,0.5079737237599554,1.6737236590927727,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.005482166027046783,0.0,0.1153759428543386,0.0,0.59213250463341,0.0,0.634037162438787,0.4755278718290902,4425.831411164076,20.611111111111168,1.8044832097124512,0.0,2.2803011154400576,0.31085833333333335,1.0,4114.973077830741,4114.973077830741,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,0.0,0.0,22.001971756446533,51.66666666666668,46.10666666666668,0.0,51.73723584682759,0.0,0.0,0.0,22.001971756446533,51.75485889951497,51.76367042585868,51.73723584682759,12.43753247303448,20.511747225427015,0.0,-0.55,3368.6023305723897,-2473.079085664854,0.0,0.0,1477.9055389351322,0.0,2.0,0.08923195841814273,0.0,0.0,1.609578425197614,131.99922844444444,-62.055533861963525,0.20857563365641982,9.813074947629705,0.0030641417239424514,-70.47338563491061,1.2161074456034144
2025-01-01 21:00:00,3.5363785513002615,2.075224624325585,0.0,3.5363785513002615,2.075224624325585,0.0,0.054447322389688704,0.0,0.8567325427648556,2.5751986861457175,0.05,0.0,0.0,0.39722726608264225,1.6634140249096094,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.005090582739400585,0.0,0.04935673965028811,0.0,0.32709618798799894,0.0,0.48729566856920253,0.3654717514269018,4439.105711424467,20.611111111111168,1.823133349182233,0.0,2.264340352812384,0.31085833333333335,1.0,4128.247378091133,4128.247378091133,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,0.0,0.0,22.059823021323268,51.66666666666668,46.10666666666668,0.0,51.541441391197964,0.0,0.0,0.0,22.059823021323268,51.56978131825187,51.58395128177882,51.541441391197964,12.43753247303448,20.244204864323244,-0.042821081846587346,-0.3,2980.603688784438,-2402.5198591703597,0.0,0.0,1009.0683967991445,0.0,2.0,0.08899695322630714,0.0,0.0,1.6053393689974187,131.99922844444444,-65.05056026881408,0.2107034228138671,9.67043161367477,0.0030443553173689847,-37.267027276395055,1.2172315545180534
2025-01-01 22:00:00,3.3189454064037154,1.9903804555362161,0.0,3.3189454064037154,1.9903804555362161,0.0,0.04375163277136285,0.0,0.7461432401992979,2.479050533433055,0.05,0.0,0.0,0.3744886686232922,1.6013084535795905,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.004385732821637427,0.0,0.03936589994972542,0.0,0.24682501536824136,0.0,0.45881843802373523,0.3441138285178013,4218.687560061819,20.0555555555556,1.8014765469130443,0.0,2.1681922000997216,0.31085833333333335,1.0,3907.8292267284855,3907.8292267284855,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,0.0,0.0,22.534542177827497,51.66666666666668,46.10666666666668,0.0,51.34324467814516,0.0,0.0,0.0,22.534542177827497,51.382340003851,51.40188766670393,51.34324467814516,12.43753247303448,19.38234918095046,-0.2578260391089531,-1.95,2443.736030087523,-2606.90431900685,0.0,0.0,889.7768107534437,0.0,2.0,0.09227743521923024,0.0,0.0,1.664513157555496,131.99922844444444,-57.82402172088983,0.22131618067201567,9.262923371968487,0.0030304955612041806,-41.602619108245634,1.2208294990528108
2025-01-01 23:00:00,4.282398673787079,2.7776881022551274,0.0,4.282398673787078,2.7776881022551274,0.0,0.010226376554874145,0.0,0.4255529699071901,3.7966193273250144,0.05,0.0,0.0,0.31073095004281,2.4523738188789843,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0036808829038742687,0.0,0.006545493650999876,0.0,0.011245036516776614,0.0,0.3765694956835914,0.28242712176269347,5448.116316656911,20.0555555555556,1.6928195469763205,0.0,2.1116873205101996,0.31085833333333335,1.0,5137.257983323578,3763.184309842096,1.3740736734814816,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6247.103804444445,0.0,0.0,22.675923271186317,51.66666666666668,46.10666666666668,0.0,51.14138988500375,0.0,0.0,0.0,22.675923271186317,51.19134827363184,51.21632746794589,51.14138988500375,12.43753247303448,18.9902767890778,-0.5727469273924266,-3.05,3195.067873006924,-2728.0791849346965,0.0,0.0,541.4187102086573,0.0,2.0,0.09322035801792443,0.0,0.0,1.6815217295997522,131.99922844444444,-66.38796892394734,0.22533193804826887,9.060966907673826,0.0030108961378730553,-46.07190984288021,1.2224821241768307
