Metric,Value
Total Electric Energy (kWh),480.5625448254389
Total Gas Energy (therms),116.10410979166666
Average Electric Power (kW),0.6674479789242207
Peak Electric Power (kW),11.247681800458928
Other Electric Energy (kWh),152.93862103199675
HVAC Heating Electric Energy (kWh),135.45479475694447
Lighting Electric Energy (kWh),39.901061951016175
Water Heating Electric Energy (kWh),117.51806708548149
HVAC Cooling Electric Energy (kWh),34.75
HVAC Heating Gas Energy (therms),116.10410979166666
Average Temperature - Indoor (C),19.084888850745838
Unmet Heating Load (C-hours),42.23047185286937
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
