Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3633909650687958,0.10911736713609162,0.1230025,0.36339096506879587,0.10911736713609162,0.12300250000000001,0.02881907042766747,0.0,0.14106897797446166,0.1435029166666667,0.05,0.1230025,0.0,0.0,0.09453403380275828,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0035099780701754383,0.0,0.0010719688720166622,0.0,0.024237123485475368,0.0,0.01502359957078393,0.0,0.08838510396245483,0.0662888279718411,0.0,0.0,2185.7728232336176,18.33333333333337,0.16000000000000003,841.6084409886047,3.6048479344444444,0.1435029166666667,0.2,2883.8783475555556,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,0.0,0.0,22.257714615984728,51.66666666666668,46.10666666666668,0.0,50.96576908829207,0.20237894929024128,543.8490616526883,0.0,22.257714615984728,49.80321618615896,50.96668678965994,49.221022033724545,12.43753247303448,18.218773746663356,-0.041149744119518,8.420912031600965,1.9324002593455958,-1.0248779143564921,2.8,9.236100170605994,1494.8568372290938,-1938.775066394389,417.1256250757868,933.0583157228378,-876.4457698554083,0.0,0.0,229.70070534697956,0.0,1.0,0.043598961208349364,0.0,0.0,0.5642160040832128,65.99961422222222,-44.1709214960949,0.21570381595202343,8.409332238070167,0.002736934472479364,0.218626353819936,1.2294440311821886,0.3871505083666135,-2836.365079462064,55.98157207907026,0.3624556363775999,409.81884319561215,7.306781880174619,0.2165808606334568,1085.3558282943716,-152.29751257153367
2025-01-01 01:00:00,0.4014391461511581,0.10117714948697226,0.18450375000000002,0.40143914615115817,0.10117714948697226,0.18450375000000002,0.015938031836916066,0.0,0.120246739314242,0.21525437500000005,0.05,0.18450375000000002,0.0,0.0,0.08659381615363891,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0032467297149122803,0.0,0.0005375412372747453,0.0,0.012153760884729038,0.0,0.004788317776056739,0.0,0.07873965395799293,0.05905474046849468,0.0,0.0,3278.6592348504264,18.33333333333337,0.24000000000000002,1262.412661482907,5.407271901666666,0.21525437500000005,0.3,4325.817521333333,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,0.0,0.0,21.18695759637014,51.66666666666668,46.10666666666668,0.0,50.58713950069839,0.027201502223971583,72.48289333397868,0.0,21.18695759637014,48.0476918827201,50.58713950069839,46.77796807373097,12.43753247303448,18.05366605056445,-0.04983097934806254,8.864888744600997,2.794429170732715,0.6654702959061112,2.5,9.236100170605994,2556.7948550897468,-1182.2558792006182,-132.74080900707096,287.4778605074295,-855.1016623907033,0.0,0.0,196.6726095963208,0.0,1.0,0.04215720688483644,0.0,0.0,0.545558200302182,65.99961422222222,-63.43532696629732,0.21795537139582313,8.332612263762568,0.0027372935084511965,3.7497920371490228,1.2301992344195536,0.3077365355727983,-2490.351341030828,45.68280034730248,0.3624556363775999,-140.18547029858766,7.444661291516697,0.1596439605790313,409.7290779652829,-122.25121745785341
2025-01-01 02:00:00,0.41197950943751527,0.09456081713258298,0.2050041666666667,0.41197950943751527,0.09456081713258298,0.2050041666666667,0.013601404015529351,0.0,0.10920657764420806,0.23917152777777784,0.05,0.2050041666666667,0.0,0.0,0.07997748379924964,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0032467297149122803,0.0,0.00043857315676698285,0.0,0.009916101143850088,0.0,0.002569932578541845,0.0,0.07085938434650445,0.05314453825987832,0.0,0.0,3642.9547053893625,18.33333333333337,0.26666666666666666,1402.6807349810078,6.008079890740741,0.23917152777777784,0.3333333333333333,4806.463912592592,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,0.0,0.0,21.10302997034213,51.66666666666668,46.10666666666668,0.0,50.44726605213844,0.0,0.0,0.0,21.10302997034213,47.892177941267946,50.44726605213844,46.6146338858327,12.43753247303448,18.020858870443874,-0.06225038179294711,9.583033673300257,2.4579610247526165,0.8489897966455077,1.6500000000000001,9.236100170605994,2865.0097735994946,-837.5940335838987,-375.7345875264152,-10.742332474784465,-892.9623953787494,0.0,0.0,183.84743897770431,0.0,1.0,0.04164674779622124,0.0,0.0,0.5389523276106265,65.99961422222222,-68.82997538882265,0.21857690907833588,8.31964736720685,0.002739436926754735,12.703041201627759,1.2303362795977433,0.22003900867347514,-2277.2247450990794,36.94997653417284,0.3624556363775999,-383.5101683764355,7.775580850020335,0.09729955755758771,112.73291455002393,-123.47524702480841
2025-01-01 03:00:00,0.4347796564507537,0.09385468698681004,0.22550458333333337,0.43477965645075367,0.09385468698681004,0.22550458333333337,0.01342590511202058,0.0,0.1082650707831775,0.2630886805555556,0.05,0.22550458333333337,0.0,0.0,0.07927135365347672,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.003071230811403509,0.0,0.00043857315676698285,0.0,0.009916101143850088,0.0,0.002569932578541845,0.0,0.07085938434650445,0.05314453825987832,0.0,0.0,4007.2501759282986,18.33333333333337,0.29333333333333333,1542.9488084791087,6.608887879814815,0.2630886805555556,0.36666666666666664,5287.110303851851,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,0.0,0.0,20.99773153974262,51.66666666666668,46.10666666666668,0.0,50.31527553596724,0.0,0.0,0.0,20.99773153974262,47.78586666984814,50.31527553596724,46.52116223678859,12.43753247303448,18.063120775337513,-0.05022469299346207,9.499412983840992,2.200171634004768,0.5982070740553276,1.6500000000000001,9.236100170605994,3202.4558652210408,-1088.4780536845767,-255.21932896671376,64.87310122098356,-912.6465234550598,0.0,0.0,182.73043321316496,0.0,1.0,0.04247075177392135,0.0,0.0,0.549615797995274,65.99961422222222,-74.87822046536363,0.21825716699739595,8.34342292736175,0.0027427434389728058,-3.3493528622707633,1.2301552287850503,0.265433905154071,-2671.6117079155965,40.18484575191102,0.3624556363775999,-262.6734750420532,7.4541460753394775,0.12428963567789882,198.8450535348007,-133.97195231381716
2025-01-01 04:00:00,0.38600384403416754,0.09314855684103711,0.18450375000000002,0.38600384403416754,0.09314855684103711,0.18450375000000002,0.01342590511202058,0.0,0.10732356392214691,0.21525437500000005,0.05,0.18450375000000002,0.0,0.0,0.07856522350770377,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003071230811403509,0.0,0.00043857315676698285,0.0,0.009916101143850088,0.0,0.002569932578541845,0.0,0.07085938434650445,0.05314453825987832,0.0,0.0,3278.6592348504264,18.33333333333337,0.24000000000000002,1262.412661482907,5.407271901666666,0.21525437500000005,0.3,4325.817521333333,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,0.0,0.0,20.94232760070787,51.66666666666668,46.10666666666668,0.0,50.1837850607107,0.0,0.0,0.0,20.94232760070787,47.67985392957443,50.1837850607107,46.4278883640063,12.43753247303448,18.034840336037217,-0.05107305409390269,9.190809116745948,2.0277604305780126,0.7041730161587095,0.55,9.236100170605994,2371.891070979253,-1252.4176919083843,-698.151279438109,-68.8294997907756,-1013.9542247258015,0.0,0.0,181.7889263521344,0.0,1.0,0.043972823459818594,0.0,0.0,0.5690541713182875,65.99961422222222,-74.60286549750661,0.21833319817139685,8.32343370591233,0.0027401775525673585,16.949103119855412,1.2296992006699672,0.24189661485758227,-2558.239739096046,43.409385704754484,0.3624556363775999,-705.7488391209793,7.597559682870258,0.11775148394911064,63.69645000585797,-132.5259497966336
2025-01-01 05:00:00,1.4592563469198616,0.0939759851502434,0.2357547916666667,1.4592563469198614,0.0939759851502434,0.2357547916666667,0.016964168284390336,1.0083453494074075,0.10889957228361911,0.2750472569444445,0.05,0.2357547916666667,0.0,0.0,0.07939265181691006,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0034222286184210525,0.0,0.0005735700665831891,0.0,0.012968369599386095,0.0,0.003042703194405675,0.0,0.07196262209211284,0.05397196656908461,0.0,0.0,4189.397911197767,18.33333333333337,0.3066666666666667,1613.0828452281592,6.909291874351852,0.2750472569444445,0.38333333333333336,5527.433499481482,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,1008.3453494074075,0.18333333333333332,21.158817765969694,51.66666666666668,46.10666666666668,0.0,50.11121524643026,0.045906494528874034,120.95639665519656,1008.3453494074075,21.158817765969694,47.927346699741875,50.11121524643026,46.83541242639769,12.43753247303448,17.99908257966529,-0.06741158774093385,9.449060467496166,0.8287134179153881,-0.1888448672091744,-0.25000000000000006,9.236100170605994,3228.7624903547608,-1039.3221931190167,-510.63314886007936,-122.09753501460426,-1073.2149898456605,0.0,0.0,186.82597124378378,0.0,1.0,0.04462482488184075,0.0,0.0,0.5774917493429553,65.99961422222222,-74.24640224112949,0.21959503196874183,8.315393743742096,0.002751178886236006,22.03503324534704,1.2292249641111146,0.21621669311376535,-2692.700609141984,40.29557079480865,0.3624556363775999,-519.3891670523307,8.756018192251315,0.09191567153730493,36.290810193705475,-158.38834520830972
2025-01-01 06:00:00,0.5035699403018528,0.11054200390468162,0.2050041666666667,0.5035699403018528,0.11054200390468162,0.2050041666666667,0.07485245485505444,0.0,0.13954595766902045,0.23917152777777784,0.05,0.2050041666666667,0.0,0.0,0.09595867057134827,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0038609758771929823,0.0,0.0030068504459886455,0.0,0.06798462853187281,0.0,0.011601063573889368,0.0,0.09216763337596931,0.06912572503197696,0.0,0.0,3642.9547053893625,18.33333333333337,0.26666666666666666,1402.6807349810078,6.008079890740741,0.23917152777777784,0.3333333333333333,4806.463912592592,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,0.0,0.0,22.886520644241948,51.66666666666668,46.10666666666668,0.0,51.72773671612478,0.21043146718670744,576.3163049653989,0.0,22.886520644241948,50.54453954472569,51.72773671612478,49.95294095902615,12.43753247303448,18.066653064674025,-0.048671290672954545,9.000616155931398,1.3362312790000457,-0.4525572976243165,0.3,9.236100170605994,2801.196432408078,-1424.7621158596094,-485.7727972756278,-22.250924883111388,-1031.812233210641,0.0,0.0,270.64631169886815,0.0,0.95,0.04418585802343711,0.0,0.0,0.5718110606313619,62.69963351111111,-80.59235146951127,0.218604789086057,8.346507469160645,0.0027504707053908825,-9.041294598274446,1.2289401625100083,0.2517079835111618,-2873.1036867887,45.66083594808286,0.3624556363775999,-493.5836949945217,7.8108977188938775,0.11295080292111428,116.03319700474638,-138.2841218878578
2025-01-01 07:00:00,0.4740064029110384,0.09597307742412883,0.2562552083333334,0.47400640291103846,0.09597307742412883,0.2562552083333334,0.013952401822546895,0.0,0.11108959136626921,0.29896440972222227,0.05,0.2562552083333334,0.0,0.0,0.0813897440907955,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0035977275219298247,0.0,0.00043857315676698285,0.0,0.009916101143850088,0.0,0.002569932578541845,0.0,0.07085938434650445,0.05314453825987832,0.0,0.0,4553.6933817367035,18.33333333333337,0.3333333333333333,1753.3509187262598,7.510099863425926,0.29896440972222227,0.4166666666666667,6008.079890740741,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,0.0,0.0,21.837544816728247,51.66666666666668,46.10666666666668,0.0,51.3664316905416,0.0,0.0,0.0,21.837544816728247,48.92089736365134,51.3664316905416,47.69813020020623,12.43753247303448,18.002556211510605,-0.058844941039039846,8.816075807450954,0.8298525020019861,-0.6973733895796528,-0.55,9.236100170605994,3485.5931608496408,-1354.9362348339607,-650.7703240565953,-122.85523489309647,-1110.686355659567,0.0,0.0,120.08183628456078,2.1505911872819286,0.0,0.04539333155623413,0.0,0.0,0.5874370267743468,0.0,-77.49570151205596,0.21892148498974157,8.30797260556091,0.002743370514425493,-32.44101973845758,1.2292158943574958,0.2549312800853968,-3155.152544266638,46.86539070641729,0.3624556363775999,-659.2643368589917,8.494012802396286,0.10897266154714293,17.350244241070772,-140.20547913416723
2025-01-01 08:00:00,0.4262361096989696,0.09667920756990177,0.21525437500000003,0.4262361096989696,0.09667920756990177,0.21525437500000003,0.013074907305003035,0.0,0.11203109822729979,0.25113010416666676,0.05,0.21525437500000003,0.0,0.0,0.08209587423656843,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.002720233004385965,0.0,0.00043857315676698285,0.0,0.009916101143850088,0.0,0.002569932578541845,0.0,0.07085938434650445,0.05314453825987832,0.0,0.0,3825.102440658831,18.33333333333337,0.28,1472.8147717300583,6.308483885277778,0.25113010416666676,0.35,5046.787108222223,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,0.0,0.0,21.683676721820408,51.66666666666668,46.10666666666668,0.0,51.23132311982047,0.0,0.0,0.0,21.683676721820408,48.81096775538241,51.23132311982047,47.60079007316338,12.43753247303448,18.110185320783565,-0.04537250361962724,8.324033798937077,0.12911317025038324,-1.1411326771579542,-1.4,9.236100170605994,2681.0646729671435,-1956.6373859488874,-723.4319518422443,-125.6810024036041,-1213.2933802814512,0.0,0.0,120.1458486280475,131.83616496925114,0.0,0.04702901617830879,0.0,0.0,0.6086044907649932,0.0,-50.8902360382839,0.21728093254526729,8.35829125826932,0.00273986902219525,11.27605952439017,1.2293416738000433,0.2707422424113298,-3480.780527663917,51.32836998497114,0.3624556363775999,-732.6657726781245,9.233820835880124,0.11456826422595004,9.545113711980239,-135.22611611558435
2025-01-01 09:00:00,0.6050882588217766,0.09667920756990177,0.36900750000000004,0.6050882588217766,0.09667920756990177,0.36900750000000004,0.01254841059447672,0.0,0.11203109822729979,0.4305087500000001,0.05,0.36900750000000004,0.0,0.0,0.08209587423656843,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0021937362938596492,0.0,0.00043857315676698285,0.0,0.009916101143850088,0.0,0.002569932578541845,0.0,0.07085938434650445,0.05314453825987832,0.0,0.0,6557.318469700853,20.000000000000057,0.48000000000000004,2524.825322965814,10.814543803333333,0.4305087500000001,0.6,8651.635042666667,14419.391737777778,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10014.532937777778,0.0,0.0,20.59638802260137,51.66666666666668,46.10666666666668,0.0,51.099477001619604,0.0,0.0,0.0,20.59638802260137,48.70391305238185,51.099477001619604,47.50613107776298,12.43753247303448,19.54612581694049,-0.14751359585975254,8.870150352008823,0.12251828042750942,-0.8641072067368495,-0.85,9.236100170605994,5350.366136829717,-907.8128062329647,-459.1998656420021,-52.794244866175795,-1302.33678633132,0.0,0.0,119.61935191752119,386.9973852164949,0.0,0.048347097525704416,0.0,0.0,0.625661837322639,0.0,-24.234898457336865,0.19951876821928816,9.043128350972479,0.002750041924312792,60.34897351858445,1.2239191225648902,0.27069869223541054,-3476.4101977255405,43.772068526761764,0.3624556363775999,-467.85427382620094,8.654408184198779,0.11912211085619619,2.6168511012507176,-55.41109596742652
