Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.31249417314392,51.666666666666686,46.10666666666668,0.0,50.718287978549505,0.0,0.0,0.0,38.31249417314392,49.45437989242898,50.718287978549505,48.82242584936872,12.43753247303448,16.57262375202198,0.0,2.8,9.236100170605994,-1301.5613538324642,-1735.5826759284903,-0.0,-0.0,588.1857408795014,0.0,5.0,0.09669654819056016,0.0,0,0.4642486004865852,329.99807111111113,-154.16441878347518,0.25089978087362613,7.772527675733915,0.0028790028817374034,98.57291282272139,1.2327794969816368
2025-01-01 00:01:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.37047476217908,51.666666666666686,46.10666666666668,0.0,50.7146256613475,0.0,0.0,0.0,38.37047476217908,49.45115378988162,50.7146256613475,48.819417854148696,12.43753247303448,16.519549130753845,0.0,2.8,9.236100170605994,-1297.5401189812883,-1726.2094176238036,-0.0,-0.0,588.1857408795014,0.0,5.0,0.09654637908374232,0.0,0,0.46352762544682363,329.99807111111113,-159.5164422369861,0.25249907600918003,7.769803579886368,0.0028791766997386036,98.7694751177517,1.2366070113480954
2025-01-01 00:02:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.42701486412,51.666666666666686,46.10666666666668,0.0,50.71095817040205,0.0,0.0,0.0,38.42701486412,49.447922805080324,50.71095817040205,48.81640512241947,12.43753247303448,16.467707668379383,0.0,2.8,9.236100170605994,-1294.1103861324796,-1717.0729764223233,-0.0,-0.0,588.1857408795014,0.0,5.0,0.0963996417710136,0.0,0,0.46282312675118015,329.99807111111113,-165.22315058965756,0.2533488885076837,7.7450476709419,0.0028793503252770034,98.96054737525701,1.2368282339850867
2025-01-01 00:03:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.48217571639801,51.666666666666686,46.10666666666668,0.0,50.70728563599784,0.0,0.0,0.0,38.48217571639801,49.444687059321254,50.70728563599784,48.81338777098296,12.43753247303448,16.417046855131876,0.0,2.8,9.236100170605994,-1291.2432067763657,-1708.162798101705,-0.0,-0.0,588.1857408795014,0.0,5.0,0.0962561917571744,0.0,0,0.4621344106655409,329.99807111111113,-171.266149554162,0.2541828117103843,7.720925877265225,0.0028795242555835297,99.14621219796761,1.2370444917954164
2025-01-01 00:04:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.53601406310368,51.666666666666686,46.10666666666668,0.0,50.70360818288145,0.0,0.0,0.0,38.53601406310368,49.44144666874409,50.70360818288145,48.81036591167541,12.43753247303448,16.367518037732005,0.0,2.8,9.236100170605994,-1283.9880057744895,-1699.4691074547902,-0.0,-0.0,588.1857408795014,0.0,5.0,0.09611589513795965,0.0,0,0.4614608343037964,329.99807111111113,-172.70463919920073,0.2550014372444824,7.696819840591256,0.0028796984817461677,99.32669041234244,1.2372559874539955
2025-01-01 00:05:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.58853008031518,51.666666666666686,46.10666666666668,0.0,50.69992593066773,0.0,0.0,0.0,38.58853008031518,49.43820174471038,50.69992593066773,48.80733965173171,12.43753247303448,16.319121176352894,0.0,2.8,9.236100170605994,-1272.466555096662,-1690.9907308461386,-0.0,-0.0,588.1857408795014,0.0,5.0,0.09597875548266857,0.0,0,0.460802414802465,329.99807111111113,-169.66156513002466,0.2558045784693586,7.673915800750951,0.0028798729952205352,99.50197383169375,1.2374627162117964
2025-01-01 00:06:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.63972450812342,51.666666666666686,46.10666666666668,0.0,50.696238998954286,0.0,0.0,0.0,38.63972450812342,49.43495239856685,50.696238998954286,48.80430909837313,12.43753247303448,16.271855746708162,0.0,2.8,9.236100170605994,-1259.7629056417268,-1682.7264353226858,-0.0,-0.0,588.1857408795014,0.0,5.0,0.09584477488733577,0.0,0,0.4601591622247925,329.99807111111113,-165.22221119854237,0.2565920596377684,7.651620460864173,0.0028800477874562367,99.67205668757724,1.2376646755002696
2025-01-01 00:07:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.68963048835156,51.666666666666686,46.10666666666668,0.0,50.692547507270525,0.0,0.0,0.0,38.68963048835156,49.43169874159789,50.692547507270525,48.801274358761574,12.43753247303448,16.225693376030627,0.0,2.8,9.236100170605994,-1247.3083043113438,-1674.6701583472582,-0.0,-0.0,588.1857408795014,0.0,5.0,0.09571387636628474,0.0,0,0.45953070695580045,329.99807111111113,-160.82388684358716,0.2573641653311577,7.629331032943238,0.002880222849900614,99.83706509037823,1.2378619819899355
2025-01-01 00:08:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.738294441705236,51.666666666666686,46.10666666666668,0.0,50.68885157214812,0.0,0.0,0.0,38.738294441705236,49.4284408822972,50.68885157214812,48.798235537371745,12.43753247303448,16.180594275942983,0.0,2.8,9.236100170605994,-1235.3348533409608,-1666.813911970456,-0.0,-0.0,588.1857408795014,0.0,5.0,0.09558595034385416,0.0,0,0.4589165229131376,329.99807111111113,-156.70668225000628,0.25812137741378344,7.6076165530093265,0.0028803981742132573,99.9971796076871,1.23805480145902
2025-01-01 00:09:00,0.2693575634915947,0.16931236525606147,0.0,0.0044892927248599114,0.0028218727542676913,0.0,0.03257444659513118,0.0,0.23678311689646347,0.0,0.0,0.0,0.16931236525606147,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.005773848684210526,0.0,On,0.026800597910920657,0,On,0.011033296555048115,0,On,0.15956991033149096,0.11967743274861818,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16472.941013333333,Off,0.0,0.0,38.78576272976609,51.666666666666686,46.10666666666668,0.0,50.68515130592041,0.0,0.0,0.0,38.78576272976609,49.42517892524962,50.68515130592041,48.79519273491423,12.43753247303448,16.13651870517201,-0.030147961494677133,2.8,9.236100170605994,-1223.80716631703,-1659.1497899352428,-0.0,-0.0,588.1857408795014,0.0,5.0,0.09546088714089201,0.0,0,0.45831608351758524,329.99807111111113,-152.84311726128854,0.2588641884268241,7.586455479461591,0.0028805737523542323,100.15258110418613,1.2382432997948145
