Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.7589631988359392,0.16426414503478678,0.355245,0.7589631988359392,0.1642641450347868,0.355245,0.01570833256763791,0.0,0.32880236626830134,0.4144525,0.355245,0.0,0.0,0.16426414503478678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004021034356725146,0.0,0.00039585363312718056,0.0,0.011291444577785586,0.0,0.006239427518507886,0.0,0.17937646589772677,0.13453234942329503,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,7453.936621145355,19.444444444444457,0.32000000000000006,1289.4796281879762,10.411204686666666,0.4144525,0.4,8328.963749333334,20822.409373333332,0.0,0.0,33.78968497818565,51.66666666666668,46.10666666666668,0.0,49.87464985231679,0.0,0.0,0.0,33.78968497818565,48.17408240046883,49.87464985231679,47.32379867454486,12.43753247303448,19.195630972733777,-0.05501123201401725,9.765222030803702,2.5673160567034623,-0.7931095654733529,2.8,9.236100170605994,4617.561022673233,-727.6210044987724,182.21877735250865,582.9215133160446,-3030.1374251883117,0.0,0.0,360.40949596413185,0.0,2.0,0.14177334199067013,0.0,0.0,1.326858212648094,131.99922844444444,-166.64766924794293,0.20611772138313128,8.916132228932428,0.00278067230778607,-85.39239287145277,1.2253025430745645,0.22483446149744216,-2041.0902304394638,23.989597752714936,0.5436834545663999,159.33889523327224,22.8798821192364,0.14515327138127393,684.3206874360969,-101.39917412005234
2025-01-01 01:00:00,0.7792422444686792,0.16352085014449952,0.355245,0.7792422444686791,0.16352085014449952,0.355245,0.015406754990883526,0.0,0.3493829894777955,0.4144525,0.355245,0.0,0.0,0.16352085014449952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0037194567799707597,0.0,0.00039585363312718056,0.0,0.011291444577785586,0.0,0.006239427518507886,0.0,0.17937646589772677,0.13453234942329503,0.06519156384561388,0.0,0.0599241979210077,0.0,0.0,0.0,7453.936621145355,19.444444444444457,0.32000000000000006,1289.4796281879762,10.411204686666666,0.4144525,0.4,8328.963749333334,20822.409373333332,0.0,0.0,33.601567160550104,51.66666666666668,46.10666666666668,0.0,49.67594604253979,0.0,0.0,0.0,33.601567160550104,48.00381381999445,49.67594604253979,47.167747708721784,12.43753247303448,19.18599534859057,-0.05806648675355911,9.96514336222611,3.225280885354919,0.9657304481867091,2.5,9.236100170605994,4600.918017060539,-402.4288192216187,-493.79009916061585,139.52685296597573,-3048.8753782093668,0.0,0.0,359.1168585336611,0.0,2.0,0.14004707607518038,0.0,0.0,1.310702071620306,131.99922844444444,-163.26008440911184,0.20503570218855263,8.893231178193718,0.002764198920495908,-68.91005370106595,1.225414607564025,0.17946521598810083,-1713.9342461156027,22.025798706007663,0.5436834545663999,-514.5709191088652,20.780819948249267,0.106603376726621,229.9368240861882,-90.40997112021248
2025-01-01 02:00:00,0.7394106473850853,0.16277755525421223,0.340443125,0.7394106473850853,0.16277755525421223,0.34044312499999996,0.015406754990883526,0.0,0.3268202465608685,0.3971836458333333,0.340443125,0.0,0.0,0.16277755525421223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0037194567799707597,0.0,0.00039585363312718056,0.0,0.011291444577785586,0.0,0.006239427518507886,0.0,0.17937646589772677,0.13453234942329503,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,7143.355928597633,19.444444444444457,0.3066666666666667,1235.751310346811,9.977404491388889,0.3971836458333333,0.38333333333333336,7981.92359311111,20822.409373333332,0.0,0.0,33.43790532654329,51.66666666666668,46.10666666666668,0.0,49.47854672497307,0.0,0.0,0.0,33.43790532654329,47.834512241441544,49.47854672497307,47.01249499967579,12.43753247303448,19.156320041493974,-0.05934513487438427,10.730038388775343,2.737637227553209,0.8762439219903161,1.6500000000000001,9.236100170605994,4120.723960342588,-289.72879381483284,-753.6714993276314,-20.162517186003942,-3227.7843873876564,0.0,0.0,358.1257986799447,0.0,2.0,0.14078181321336972,0.0,0.0,1.3175784842960276,131.99922844444444,-152.9733795473333,0.2045681050474886,8.866463400484607,0.002752842787644929,-35.02654477914881,1.2255472160674992,0.13015728837351329,-1542.582179836016,17.102075674372387,0.5436834545663999,-774.1409008056307,20.46940147799922,0.06556993740934235,71.93017307618148,-92.09269026218541
2025-01-01 03:00:00,0.8115967813767433,0.16203426036392493,0.38484874999999996,0.8115967813767434,0.16203426036392493,0.38484874999999996,0.01520570327304727,0.0,0.3474008697703628,0.4489902083333333,0.38484874999999996,0.0,0.0,0.16203426036392493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003518405062134503,0.0,0.00039585363312718056,0.0,0.011291444577785586,0.0,0.006239427518507886,0.0,0.17937646589772677,0.13453234942329503,0.06519156384561388,0.0,0.0599241979210077,0.0,0.0,0.0,8075.098006240802,19.444444444444457,0.3466666666666667,1396.9362638703076,11.278805077222222,0.4489902083333333,0.43333333333333335,9023.044061777777,20822.409373333332,0.0,0.0,33.28652281635414,51.66666666666668,46.10666666666668,0.0,49.28225375834843,0.0,0.0,0.0,33.28652281635414,47.665996006961365,49.28225375834843,46.85786713126784,12.43753247303448,19.1168882306961,-0.06436706822682385,10.586754903128945,2.496964150485984,0.47612166444489096,1.6500000000000001,9.236100170605994,5035.000899947757,-371.92636214741907,-582.5262860129031,53.16294907273755,-3248.2227328025324,0.0,0.0,356.93368710839206,0.0,2.0,0.14202295271168724,0.0,0.0,1.3291943220357694,131.99922844444444,-148.8080605989056,0.20450947248382148,8.839627308124815,0.0027453532627672583,-82.0996847831291,1.2257179052312928,0.1555175415324264,-1788.8997237981168,20.037097780389992,0.5436834545663999,-602.9904781872596,20.46419217435636,0.0855705566093212,149.3315653497631,-96.16861627702556
2025-01-01 04:00:00,0.8364572180505851,0.16129096547363764,0.340443125,0.8364572180505851,0.16129096547363764,0.34044312499999996,0.01520570327304727,0.0,0.42406786894420456,0.3971836458333333,0.340443125,0.0,0.0,0.16129096547363764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003518405062134503,0.0,0.00039585363312718056,0.0,0.011291444577785586,0.0,0.006239427518507886,0.0,0.17937646589772677,0.13453234942329503,0.10565529312909833,0.0,0.09711852766508144,0.0,0.0,0.0,7143.355928597633,19.444444444444457,0.3066666666666667,1235.751310346811,9.977404491388889,0.3971836458333333,0.38333333333333336,7981.92359311111,20822.409373333332,0.0,0.0,33.01980879080432,51.66666666666668,46.10666666666668,0.0,49.087351174281046,0.0,0.0,0.0,33.01980879080432,47.49853253429207,49.087351174281046,46.70412321429758,12.43753247303448,19.17764532973236,-0.05266989090900846,10.321494677448,2.191627907906549,0.6369521700598392,0.55,9.236100170605994,3727.9659521181993,-468.07244897249404,-1154.065974627434,-42.9464732253289,-3624.4088253422333,0.0,0.0,355.94262725467564,0.0,2.0,0.147510553009133,0.0,0.0,1.3805528314717335,131.99922844444444,-146.92377839187532,0.2021693951357461,8.84116765151495,0.002725393888664879,-5.906375241289749,1.2249029258715212,0.14268943544906673,-1725.70338350146,21.879624182155265,0.5436834545663999,-1174.9046202663535,20.838645638919633,0.07591359958386935,57.88969535484499,-100.83616858017389
2025-01-01 05:00:00,2.093942321973233,0.16661720172749586,0.38484874999999996,2.093942321973233,0.16661720172749586,0.38484874999999996,0.024598491995715052,1.1000131084444444,0.5203405131997405,0.4489902083333333,0.38484874999999996,0.0,0.0,0.16661720172749586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0039205084978070175,0.0,0.0007003718691585868,0.0,0.019977611628749448,0.0,0.009123691182723794,0.0,0.18647811423620436,0.13985858567715326,0.15061499233297,0.0,0.13844556071405228,0.0,0.0,0.0,8075.098006240802,19.444444444444457,0.3466666666666667,1396.9362638703076,11.278805077222222,0.4489902083333333,0.43333333333333335,9023.044061777777,20822.409373333332,1100.0131084444445,0.2,33.246350457656064,51.66666666666668,46.10666666666668,0.0,48.97973108271662,0.14276853876828088,365.4628239732155,1100.0131084444445,33.246350457656064,47.62598291204024,48.97973108271662,46.94910882670206,12.43753247303448,19.13142673548071,-0.06906074921512471,10.694688173019768,0.9674243266358936,-0.5248236191965774,-0.25000000000000006,9.236100170605994,4468.522783122454,-398.305498307515,-857.5171318875888,-55.095904909521785,-3838.5673568934144,0.0,0.0,374.8242125963435,0.0,2.0,0.15028341226678166,0.0,0.0,1.4065040506986215,131.99922844444444,-142.83207882127638,0.20365966337610775,8.831230198555259,0.0027389486220212094,9.125033114102624,1.224471985709463,0.12855761944685723,-1814.5945464553095,19.35278427748688,0.5436834545663999,-880.3279967365838,22.810864848995028,0.05750856759542811,59.45045185978509,-114.54635676930687
2025-01-01 06:00:00,1.4399144497857257,0.19287976689118616,0.38484874999999996,1.4399144497857257,0.19287976689118616,0.38484874999999996,0.06665266680587842,0.18333551807407408,0.74093605657244,0.4489902083333333,0.38484874999999996,0.0,0.0,0.19287976689118616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.21440875225334644,0.0,0.00442313779239766,0.0,0.0021077399329794094,0.0,0.06012178908050135,0.0,0.02343709487691091,0.0,0.21951274808035867,0.16463456106026897,0.12813514273103416,0.0,0.11778204418956686,0.0,0.0,0.0,8075.098006240802,19.444444444444457,0.3466666666666667,1396.9362638703076,11.278805077222222,0.4489902083333333,0.43333333333333335,9023.044061777777,20822.409373333332,183.3355180740741,0.03333333333333333,36.496213331115975,51.66666666666668,46.10666666666668,0.0,51.5721020720524,0.24688849292462817,672.6634586173676,183.3355180740741,36.496213331115975,50.52116865960908,51.57448613979645,49.99331788564337,12.43753247303448,19.172596757253544,-0.05672259328479067,10.167386677210368,1.5774409587816296,-0.6105144119784857,0.3,9.236100170605994,4863.670112975853,-494.98780652782455,-890.3715485024829,-2.821538544888681,-3679.8146740289035,0.0,0.0,618.2704219055997,0.0,2.0,0.14834568149778776,0.0,0.0,1.3883688078621392,131.99922844444444,-149.88364114164466,0.2020943526874883,8.834133824438275,0.0027248369470790953,-63.80906301021227,1.2243099435971034,0.14792307509150254,-1915.5037283342244,23.579657936092087,0.5436834545663999,-912.6553067116614,22.283758209178405,0.07828271220935067,96.59815077290733,-99.419689317796
2025-01-01 07:00:00,2.588859377463437,0.22195506355972291,0.355245,2.588859377463437,0.22195506355972294,0.355245,0.11174901229991095,1.1916808674814816,0.8709769976820447,0.4144525,0.355245,0.0,0.0,0.22195506355972291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.42881750450669287,0.0,0.004121560215643275,0.0,0.0036453863983720077,0.0,0.10398206568589567,0.0,0.04267532972564356,0.0,0.2562976905976416,0.19222326794823116,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,7453.936621145355,19.444444444444457,0.32000000000000006,1289.4796281879762,10.411204686666666,0.4144525,0.4,8328.963749333334,20822.409373333332,1191.6808674814815,0.21666666666666667,36.07400243163597,51.66666666666668,46.10666666666668,0.0,51.3598453037387,0.1806554660949127,484.63548396448135,1191.6808674814815,36.07400243163597,50.11505031147407,51.36207106123951,49.490427057840954,12.43753247303448,19.185059373957188,-0.052199533447899425,9.936971985484055,0.9860975410193106,-0.8823770078179508,-0.55,9.236100170605994,4206.679609295066,-758.5376927116787,-1077.5854954538877,-49.87743748485007,-3971.6048135516457,0.0,0.0,873.1714201192805,3.6036729711410525,2.0,0.15261130463760983,0.0,0.0,1.4282908201083282,131.99922844444444,-148.82361841792414,0.20179986078050643,8.837843185670176,0.0027230038316425173,37.82797544263657,1.2242589816158234,0.14960217626318384,-2072.6484826986984,24.631161799043607,0.5436834545663999,-1100.7568403622365,23.171344908348832,0.07519565982122461,54.34727246037317,-104.22470994522324
2025-01-01 08:00:00,1.039774673684203,0.22628907952002697,0.399650625,1.039774673684203,0.22628907952002697,0.399650625,0.1165518430853212,0.0,0.4569637680988818,0.4662590625,0.399650625,0.0,0.0,0.22628907952002697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0031163016264619883,0.0,0.0038421087921167523,0.0,0.10959343266674246,0.0,0.0517009167021015,0.0,0.26108531869099727,0.1958139890182479,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,8385.678698788524,19.444444444444457,0.36000000000000004,1450.6645817114734,11.712605272499998,0.4662590625,0.45,9370.084218,20822.409373333332,0.0,0.0,34.61539680737405,51.66666666666668,46.10666666666668,0.0,51.16054375246592,0.23525234612864798,639.559941953127,0.0,34.61539680737405,48.80288609964503,51.16070817116303,47.62389285453749,12.43753247303448,19.112900844083008,-0.0686850037349067,9.448165715735707,0.2384434782293973,-1.1731815535294141,-1.4,9.236100170605994,4627.062083620895,-795.0553698084046,-1153.2289189034243,-34.208914211179724,-4251.77496844889,0.0,0.0,583.6947886168667,253.9125642813806,2.0,0.15676371966284436,0.0,0.0,1.4671533164083614,131.99922844444444,-90.53643533560768,0.20398307370498908,8.826324570990733,0.002738871289740198,140.8835472229374,1.2251246970618068,0.1584948418741479,-2273.1424976614985,27.422546141620114,0.5436834545663999,-1177.5487192623145,24.31980035889011,0.07967358235511032,65.38965041577484,-99.59856462695457
2025-01-01 09:00:00,1.0106236055592377,0.22628907952002697,0.38484874999999996,1.0106236055592377,0.22628907952002697,0.38484874999999996,0.11760814203883858,0.0,0.44402525518706576,0.4489902083333333,0.38484874999999996,0.0,0.0,0.22628907952002697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0025131464729532165,0.0,0.0038983151903295367,0.0,0.11119668037555583,0.0,0.060334086853496054,0.0,0.26108531869099727,0.1958139890182479,0.042711714243678055,0.0,0.039260681396522286,0.0,0.0,0.0,8075.098006240802,19.444444444444457,0.3466666666666667,1396.9362638703076,11.278805077222222,0.4489902083333333,0.43333333333333335,9023.044061777777,20822.409373333332,0.0,0.0,33.88566526390366,51.66666666666668,46.10666666666668,0.0,50.88587406674049,0.0,0.0,0.0,33.88566526390366,48.19988053406137,50.88587406674049,46.85688376772181,12.43753247303448,19.175263181039,-0.05682989888110998,9.406950779490034,0.3484808601810567,-0.7701766632770128,-0.85,9.236100170605994,4598.226495311948,-701.9591801346384,-844.5405771889739,-41.59018275591989,-4083.4855379415835,0.0,0.0,593.3842577217787,723.1801771043857,2.0,0.15436211070657155,0.0,0.0,1.4446766326929597,131.99922844444444,13.229769290951662,0.20652345010781065,8.90939228961122,0.002782596945131803,279.4382655045904,1.2254457882092666,0.15688067610478668,-2125.404810260436,26.509366255490043,0.5436834545663999,-867.2511946682904,22.710617479316582,0.0816292130625947,-15.909845028133523,-25.68033772778637
