Metric,Value
Total Electric Energy (kWh),960.3565155161987
Total Gas Energy (therms),165.15932125
Average Electric Power (kW),1.3338284937724982
Peak Electric Power (kW),13.320539640959435
Other Electric Energy (kWh),499.32583538179875
HVAC Heating Electric Energy (kWh),192.6858747916667
Lighting Electric Energy (kWh),49.71720003939982
Water Heating Electric Energy (kWh),218.62760530333335
HVAC Heating Gas Energy (therms),165.15932125
Average Temperature - Indoor (C),19.1524706061489
Unmet Heating Load (C-hours),41.39742147030484
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
