Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:24:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,36.99693032625392,51.666666666666686,46.10666666666668,0.0,48.86124598937308,0.0,0.0,0.0,36.99693032625392,47.16380810627149,48.86124598937308,46.315089164720696,12.43753247303448,15.415239623062185,0.0,2.8,-89.34313155045379,-244.2851239338839,-0.0,-0.0,157.86120354627732,0.0,1.0,0.014858804364299226,0.0,0.0,0.37902114896029265,65.99961422222222,-2.919211162847212,0.2816546863013484,7.37207544579154,0.002993302356721594,22.025126583280343,1.2412539233318565
2025-01-01 01:25:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.029253084561695,51.666666666666686,46.10666666666668,0.0,48.85536779321515,0.0,0.0,0.0,37.029253084561695,47.15861589705682,48.85536779321515,46.31023994897765,12.43753247303448,15.382245881784705,0.0,2.8,-87.43773412191857,-243.44283380799453,-0.0,-0.0,157.86120354627732,0.0,1.0,0.014846400601884625,0.0,0.0,0.37870475147860105,65.99961422222222,-1.8561038602013653,0.2822711668239471,7.3563870631969035,0.002993507293681819,22.040603513325348,1.2413957076138622
2025-01-01 01:26:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.06036935521543,51.666666666666686,46.10666666666668,0.0,48.849484946154895,0.0,0.0,0.0,37.06036935521543,47.15341915161382,48.849484946154895,46.305386254343276,12.43753247303448,15.350284571865041,0.0,2.8,-86.08367686286505,-242.6279080846582,-0.0,-0.0,157.86120354627732,0.0,1.0,0.014834384397110866,0.0,0.0,0.37839823988938903,65.99961422222222,-1.3169723244841833,0.28287040405908725,7.34071472675457,0.002993712351227033,22.055304617782568,1.2415330812510954
2025-01-01 01:27:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.090370130361066,51.666666666666686,46.10666666666668,0.0,48.843597627540106,0.0,0.0,0.0,37.090370130361066,47.148218039262915,48.843597627540106,46.30052824512432,12.43753247303448,15.319277655514956,0.0,2.8,-84.37222772298185,-241.83826477225804,-0.0,-0.0,157.86120354627732,0.0,1.0,0.014822726478168553,0.0,0.0,0.378100867521891,65.99961422222222,-0.39516649700112083,0.283453688893589,7.3261106123699555,0.0029939175228414125,22.069288867152412,1.2416663772075498
2025-01-01 01:28:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.11928953874279,51.666666666666686,46.10666666666668,0.0,48.837706003192025,0.0,0.0,0.0,37.11928953874279,47.143012716554566,48.837706003192025,46.295666073235836,12.43753247303448,15.289195956054346,0.0,2.8,-83.14046884954885,-241.0730761922912,-0.0,-0.0,157.86120354627732,0.0,1.0,0.014811415935805653,0.0,0.0,0.3778123561008745,65.99961422222222,0.07140379646503447,0.28402143674425734,7.311465809633032,0.002994122802505985,22.08257800406241,1.2417957184617054
2025-01-01 01:29:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.147207090780384,51.666666666666686,46.10666666666668,0.0,48.83181023385721,0.0,0.0,0.0,37.147207090780384,47.13780333524953,48.83181023385721,46.290799885945695,12.43753247303448,15.25997128665649,0.0,2.8,-81.59901179686383,-240.33052994961682,-0.0,-0.0,157.86120354627732,0.0,1.0,0.014800427186764838,0.0,0.0,0.377532053043847,65.99961422222222,0.8703146064756524,0.28457478416785253,7.29783401024712,0.002994328184386661,22.095223589583274,1.2419213961547484
2025-01-01 01:30:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.174152935890525,51.666666666666686,46.10666666666668,0.0,48.82591046846247,0.0,0.0,0.0,37.174152935890525,47.13259003594996,48.82591046846247,46.28592981969371,12.43753247303448,15.23157787488728,0.0,2.2,-35.42975091534794,-195.25386791545998,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011472599621742227,0.0,0.0,0.2926452077558689,65.99961422222222,1.962913453834723,0.2851141037415644,7.284111926875113,0.0029945336630834833,29.9609236620906,1.2420435190568737
2025-01-01 01:31:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.198092674738554,51.666666666666686,46.10666666666668,0.0,48.82000685145157,0.0,0.0,0.0,37.198092674738554,47.12737295502678,48.82000685145157,46.28105600681439,12.43753247303448,15.205764414792666,0.0,2.2,-32.75792848870833,-194.65147710695823,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011459904963699329,0.0,0.0,0.29232139005431557,65.99961422222222,4.032345071972564,0.2856141170290212,7.271942118907463,0.0029948122629450554,29.97530741633242,1.242154497430744
2025-01-01 01:32:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.221145055268515,51.666666666666686,46.10666666666668,0.0,48.81409982964249,0.0,0.0,0.0,37.221145055268515,47.122152514361815,48.81409982964249,46.27617885672149,12.43753247303448,15.18071027430364,0.0,2.2,-31.546956608916375,-194.06751902536718,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011447577502782021,0.0,0.0,0.29200693888542695,65.99961422222222,4.659358870173477,0.28610113961379546,7.260188011036183,0.002995090971654885,29.988998818799697,1.2422622240853645
2025-01-01 01:33:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.243433631657275,51.666666666666686,46.10666666666668,0.0,48.80818953493475,0.0,0.0,0.0,37.243433631657275,47.11692883848838,48.80818953493475,46.271298490265195,12.43753247303448,15.15630938384592,0.0,2.2,-30.355852278204765,-193.4994623467807,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011435565558745857,0.0,0.0,0.291700535979903,65.99961422222222,5.282406522298608,0.2865770485759888,7.248250166691978,0.0029953697834864627,30.002097214950982,1.2423671544000865
2025-01-01 01:34:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.26499400387503,51.666666666666686,46.10666666666668,0.0,48.80227608086219,0.0,0.0,0.0,37.26499400387503,47.11170203459997,48.80227608086219,46.266415011468865,12.43753247303448,15.132531252769889,0.0,2.2,-29.571451625173523,-192.94654531435341,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011423854569888167,0.0,0.0,0.29140180989512005,65.99961422222222,5.513890142902568,0.28704234143238333,7.23719440272174,0.0029956486935368946,30.014630172549197,1.2424694183668954
2025-01-01 01:35:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.28588192549101,51.666666666666686,46.10666666666668,0.0,48.79635957566597,0.0,0.0,0.0,37.28588192549101,47.106472204893954,48.79635957566597,46.261528519507955,12.43753247303448,15.1093280635407,0.0,2.2,-28.68443738148568,-192.40760848489904,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011412421396045253,0.0,0.0,0.291110170367473,65.99961422222222,5.861967557136005,0.2874978416770908,7.225913336807926,0.0029959276971322623,30.026641932781036,1.242569220788658
2025-01-01 01:36:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.30612115365955,51.666666666666686,46.10666666666668,0.0,48.79044011929911,0.0,0.0,0.0,37.30612115365955,47.10123944374314,48.79044011929911,46.25663910596516,12.43753247303448,15.086679491516191,0.0,2.2,-27.72322085719358,-191.882136030657,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011401256400572612,0.0,0.0,0.2908253715836392,65.99961422222222,6.297711627186089,0.2879438707644997,7.215475356861558,0.0029962067899656167,30.038150612908304,1.2426666481019624
2025-01-01 01:37:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.32573579143575,51.666666666666686,46.10666666666668,0.0,48.78451780818238,0.0,0.0,0.0,37.32573579143575,47.096003842186214,48.78451780818238,46.25174685918813,12.43753247303448,15.064564911391882,0.0,2.2,-27.000611610603585,-191.36960823786148,-0.0,-0.0,157.86120354627732,0.0,1.0,0.01139034977223822,0.0,0.0,0.29054716327688496,65.99961422222222,6.507793080980576,0.28838075940010516,7.204791095322994,0.002996485967880542,30.04917469670841,1.2427617881224722
2025-01-01 01:38:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.34476642088535,51.666666666666686,46.10666666666668,0.0,48.77859273515282,0.0,0.0,0.0,37.34476642088535,47.090765487879196,48.77859273515282,46.246851864242394,12.43753247303448,15.042949530894319,-0.012606024661280912,2.2,-26.20421215998158,-190.86918056750505,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011379684682707504,0.0,0.0,0.290275116186918,65.99961422222222,6.803764861246158,0.28880910528973,7.194918009203768,0.0029967652268741317,30.059746319269365,1.2428547898421867
2025-01-01 01:39:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.363233650901684,51.666666666666686,46.10666666666668,0.0,48.772664987014565,0.0,0.0,0.0,37.363233650901684,47.085524462782786,48.772664987014565,46.241954200666896,12.43753247303448,15.021815718903678,-0.033739836651921706,2.2,-25.35932910909655,-190.3804093887115,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011369252739963129,0.0,0.0,0.29000901624859715,65.99961422222222,7.159876733337612,0.2892291917080643,7.184771211776317,0.0029970445632099825,30.069881279230632,1.242945728346142
2025-01-01 01:40:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.38115846385512,51.666666666666686,46.10666666666668,0.0,48.76673464750753,0.0,0.0,0.0,37.38115846385512,47.08028084596535,48.76673464750753,46.23705394519426,12.43753247303448,15.001145520227563,-0.054410035328036344,2.2,-24.716948717932453,-189.90284602636459,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011359045371018815,0.0,0.0,0.28974864478059187,65.99961422222222,7.32469376215478,0.28964131091067624,7.174878785364136,0.0029973239732828502,30.079595751161214,1.2430346801827552
2025-01-01 01:41:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.39857503935559,51.666666666666686,46.10666666666668,0.0,48.76080179725194,0.0,0.0,0.0,37.39857503935559,47.07503471355059,48.76080179725194,46.23215117169992,12.43753247303448,14.980909634089734,-0.07464592146586568,2.2,-24.018367559281188,-189.43578244671997,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011349048376336898,0.0,0.0,0.28949363957845103,65.99961422222222,7.556211341161465,0.2900459699961933,7.165224564397484,0.002997603453621723,30.088916872901738,1.2431217709139355
2025-01-01 01:42:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.41550100577104,51.666666666666686,46.10666666666668,0.0,48.75486651178685,0.0,0.0,0.0,37.41550100577104,47.069786136865375,48.75486651178685,46.22724594940464,12.43753247303448,14.961092980332484,-0.09446257522311541,2.2,-23.277424315080708,-188.9788416655959,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011339254557277913,0.0,0.0,0.2892438170179384,65.99961422222222,7.840213804237855,0.290443414067894,7.155800261299426,0.002997883000980564,30.097858207548096,1.2432070648273905
2025-01-01 01:43:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.43195388627815,51.666666666666686,46.10666666666668,0.0,48.74892886403024,0.0,0.0,0.0,37.43195388627815,47.064535184762576,48.74892886403024,46.22233834512875,12.43753247303448,14.94168056681894,-0.11387498873665969,2.2,-22.701677879974966,-188.53165065049288,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011329656742179407,0.0,0.0,0.2889989941629525,65.99961422222222,7.968769224240589,0.2908338889159864,7.146597633824124,0.0029981626122258637,30.10643328661247,1.243290625882497
2025-01-01 01:44:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.44796215957046,51.666666666666686,46.10666666666668,0.0,48.74298892429468,0.0,0.0,0.0,37.44796215957046,47.05928192363584,48.74298892429468,46.21742842330642,12.43753247303448,14.922647982788876,-0.13290757276672416,2.2,-22.084578933965233,-188.09362155363226,-0.0,-0.0,157.86120354627732,0.0,1.0,0.01132024308402772,0.0,0.0,0.2887588688176626,65.99961422222222,8.147839073389733,0.2912178193416139,7.137603212881488,0.0029984422843363466,30.114664764175377,1.2433725587405853
2025-01-01 01:45:00,0.1449395941321312,0.07510103196214998,0.0,0.0024156599022021868,0.001251683866035833,0.0,0.012550540590103899,0.0,0.08238905354202729,0.0,0.05,0.0,0.0,0.0,0.060517698628816646,0,0.01458333333333334,1,0.03671876758019234,0.027539075685144247,On,0,0,Off,0.003957329015899122,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.463541041536686,51.666666666666686,46.10666666666668,0.0,48.737046758659034,0.0,0.0,0.0,37.463541041536686,47.05402641588206,48.737046758659034,46.21251624449358,12.43753247303448,14.903982212732984,-0.1515733428226156,2.2,-21.476991953129584,-187.66443100226456,-0.0,-0.0,157.86120354627732,0.0,1.0,0.011311007352766751,0.0,0.0,0.2885232820646375,65.99961422222222,8.326235502857656,0.2915954192016011,7.128809844038747,0.002998722014478485,30.12256438942851,1.243452918941442
