Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.16670200023018664,0.07580716210792292,0.017571458333333338,0.16670200023018664,0.07580716210792292,0.017571458333333338,0.01287140510490653,0.0,0.08333056040305788,0.020500034722222227,0.05,0.017571458333333338,0.0,0.0,0.06122382877458958,0.0,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004278193530701754,0.0,0.008593211574204777,0.0,0.0016987887036050756,0.0,0.04397149725822988,0.0329786229436724,0.0,0.0,432.4749801296296,15.5555555555556,0.09333333333333332,0.0,0.5149686817592593,0.020500034722222227,0.11666666666666667,411.9749454074074,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,0.0,0.0,37.622889986870476,51.66666666666668,46.10666666666668,0.0,49.18515082904482,0.0,0.0,0.0,37.622889986870476,47.44988635265836,49.18515082904482,46.58225411446513,12.43753247303448,15.1644254442016,-0.06046629070179656,2.8,355.8880629187159,-237.94750615453864,0.0,0.0,159.12357492211055,0.0,1.0,0.014764478916406398,0.0,0.0,0.3766150778687026,65.99961422222222,2.2370140215142826,0.28518495810494227,7.2354502378635575,0.0029819170732458627,22.750557424447475,1.242283148467674
2025-01-01 01:00:00,0.18301108718768677,0.07510103196214998,0.03263270833333334,0.18301108718768677,0.07510103196214998,0.03263270833333334,0.012550540590103899,0.0,0.08238905354202729,0.038071493055555565,0.05,0.03263270833333334,0.0,0.0,0.060517698628816646,0.0,0.01458333333333334,1.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.003957329015899122,0.0,0.008593211574204777,0.0,0.0016987887036050756,0.0,0.04397149725822988,0.0329786229436724,0.0,0.0,803.1678202407408,15.5555555555556,0.1733333333333333,0.0,0.9563704089814816,0.038071493055555565,0.21666666666666667,765.0963271851853,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,0.0,0.0,37.27140169759658,51.66666666666668,46.10666666666668,0.0,48.82853822826,0.0,0.0,0.0,37.27140169759658,47.1348708285578,48.82853822826,46.288037128706705,12.43753247303448,15.150284023545515,-0.08431383498911342,2.5,747.0420444085844,-215.6399410541553,0.0,0.0,157.86120354627732,0.0,1.0,0.013087888951720967,0.0,0.0,0.33384830880906163,65.99961422222222,1.6529616757215886,0.2867144648300893,7.244601111673552,0.002994966599260138,26.118289105347817,1.242394834624823
2025-01-01 02:00:00,0.7273072887525822,0.07439490181637706,0.0,0.7273072887525822,0.07439490181637706,0.0,0.012550540590103899,0.5833092014814816,0.08144754668099673,0.0,0.05,0.0,0.0,0.0,0.059811568483043726,0.0,0.01458333333333334,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.003957329015899122,0.0,0.008593211574204777,0.0,0.0016987887036050756,0.0,0.04397149725822988,0.0329786229436724,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,583.3092014814815,0.23333333333333334,41.49889561007462,51.66666666666668,46.10666666666668,0.0,50.804199049902735,0.0,0.0,583.3092014814815,41.49889561007462,50.533231335986834,50.81077447638578,50.39117205254583,12.43753247303448,14.912835819798861,0.0,1.6500000000000001,-33.44116919511678,-198.10365079941278,0.0,0.0,156.91969668524675,0.0,1.0,0.01141436145563692,0.0,0.0,0.29115965776884506,65.99961422222222,7.74278491904927,0.2927408152369924,7.148054036207373,0.0030112223479860137,31.245151695432742,1.243407339484559
2025-01-01 03:00:00,0.14284267073353496,0.07368877167060413,0.0,0.14284267073353496,0.07368877167060413,0.0,0.012336630913568812,0.0,0.08050603981996614,0.0,0.05,0.0,0.0,0.0,0.05910543833727079,0.0,0.01458333333333334,1.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.003743419339364035,0.0,0.008593211574204777,0.0,0.0016987887036050756,0.0,0.04397149725822988,0.0329786229436724,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,0.0,0.0,43.42237688804128,51.66666666666668,46.10666666666668,0.0,51.33383083531336,0.0,0.0,0.0,43.42237688804128,51.35815049031096,51.37031031780977,51.33383083531336,12.43753247303448,14.03608639921463,0.0,1.6500000000000001,-25.872673517401612,-191.82971366615723,0.0,0.0,155.7642801476811,0.0,1.0,0.011874873645067788,0.0,0.0,0.30290648846053103,65.99961422222222,10.192760001074543,0.31148641026121787,6.737137908624024,0.003028292044624493,25.266544016303044,1.2471889807048961
2025-01-01 04:00:00,0.15067720983227323,0.0784106177210762,0.0,0.15067720983227323,0.0784106177210762,0.0,0.012985915155230328,0.0,0.0876912946770429,0.0,0.05,0.0,0.0,0.0,0.06382728438774286,0.0,0.01458333333333334,1.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003743419339364035,0.0,0.009242495815866293,0.0,0.002588248826719054,0.0,0.05120879885322323,0.03840659913991741,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,0.0,0.0,42.664365247461156,51.66666666666668,46.10666666666668,0.0,50.81997852846175,0.13704226337407793,364.9673401581764,0.0,42.664365247461156,50.15394970314004,50.851298210352056,49.78961560858889,12.43753247303448,13.478814961622636,-0.031137580862085054,0.55,-27.740717919702625,-201.41917904273603,0.0,0.0,163.09220813476983,0.0,1.0,0.011925057851032704,0.0,0.0,0.304186596532361,65.99961422222222,10.586252988263562,0.3241556011476624,6.471761576704619,0.0030408620433499357,30.174154062051237,1.2490175162718622
2025-01-01 05:00:00,1.06343062887716,0.0811392760251345,0.017571458333333338,1.0634306288771602,0.0811392760251345,0.017571458333333338,0.024909115914361457,0.8749638022222224,0.0930576760183541,0.020500034722222227,0.05,0.017571458333333338,0.0,0.0,0.06655594269180116,0.0,0.01458333333333334,1.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0041712386924342105,0.0,0.02073787722192725,0.0,0.004316419095952518,0.0,0.05484700992530096,0.04113525744397571,0.0,0.0,432.4749801296296,13.888888888888914,0.09333333333333332,0.0,0.5149686817592593,0.020500034722222227,0.11666666666666667,411.9749454074074,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,874.9638022222223,0.35,41.8405399950047,51.66666666666668,46.10666666666668,0.0,50.69678218283937,0.17927753183689094,473.5346362879879,874.9638022222223,41.8405399950047,49.47367868280637,50.69678218283937,48.862126932789884,12.43753247303448,13.575229280312104,-0.059868319853518384,-0.25000000000000006,405.7249292975711,-212.6616573622105,0.0,0.0,180.12711546016672,0.0,1.0,0.011695425650715557,0.0,0.0,0.29832909560102083,65.99961422222222,5.784491069985244,0.3241685370159462,6.541098674766876,0.003061282377660322,32.33307590389831,1.2479570247841936
2025-01-01 06:00:00,0.8079554128244311,0.0840772377340033,0.017571458333333338,0.8079554128244311,0.08407723773400329,0.017571458333333338,0.05451352216022253,0.5833092014814816,0.0996326544605047,0.020500034722222227,0.05,0.017571458333333338,0.0,0.0,0.06949390440066995,0.0,0.01458333333333334,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.00470601288377193,0.0,0.049807509276450605,0.0,0.006974115259611402,0.0,0.05688127848173153,0.042660958861298635,0.0,0.0,432.4749801296296,13.888888888888914,0.09333333333333332,0.0,0.5149686817592593,0.020500034722222227,0.11666666666666667,411.9749454074074,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,583.3092014814815,0.23333333333333334,41.10185501525369,51.66666666666668,46.10666666666668,0.0,50.93164420508661,0.19897001804027634,534.446426852318,583.3092014814815,41.10185501525369,48.77658251217272,50.93164420508661,47.69905166571579,12.43753247303448,13.516526236778253,-0.09212194785638145,0.3,446.62381424912934,-204.90533077234736,0.0,0.0,216.16410134922825,0.0,1.0,0.011795057812995585,0.0,0.0,0.3008705313514978,65.99961422222222,2.8900635426187837,0.32692464338300786,6.529152210239266,0.00307546416111362,24.21233106297156,1.248202225680209
2025-01-01 07:00:00,0.29791305800636214,0.07667270425813497,0.017571458333333338,0.29791305800636214,0.07667270425813495,0.017571458333333338,0.01741005171344094,0.12499482888888891,0.08500814268181009,0.020500034722222227,0.05,0.017571458333333338,0.0,0.0,0.06208937092480162,0.0,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004385148368969297,0.0,0.013024903344471643,0.0,0.002222314782074564,0.0,0.04512555345851261,0.033844165093884444,0.0,0.0,432.4749801296296,13.888888888888914,0.09333333333333332,0.0,0.5149686817592593,0.020500034722222227,0.11666666666666667,411.9749454074074,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,124.9948288888889,0.05,44.39579155042043,51.66666666666668,46.10666666666668,0.0,51.656229644469136,0.0,0.0,124.9948288888889,44.39579155042043,51.66601895789454,51.67091361460725,51.656229644469136,12.43753247303448,13.516250472298655,-0.05588376653659622,-0.55,319.9547026096849,-226.50706764681541,0.0,0.0,104.75387353715516,7.7930538442996555,0.08325,0.012187809460048321,0.0,0.0,0.310888913508789,5.4944678840000005,9.232916589715499,0.3271896782756923,6.532609146315893,0.003078171063427162,-16.8842311857793,1.2482006807542405
2025-01-01 08:00:00,0.1666809135468093,0.07651329225369587,0.017571458333333338,0.1666809135468093,0.07651329225369585,0.017571458333333338,0.011908811560498637,0.0,0.08427206726408844,0.020500034722222227,0.05,0.017571458333333338,0.0,0.0,0.06192995892036251,0.0,0.01458333333333334,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0033155999862938598,0.0,0.008593211574204777,0.0,0.0016987887036050756,0.0,0.04397149725822988,0.0329786229436724,0.0,0.0,432.4749801296296,13.888888888888914,0.09333333333333332,0.0,0.5149686817592593,0.020500034722222227,0.11666666666666667,411.9749454074074,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,0.0,0.0,43.92311690691555,51.66666666666668,46.10666666666668,0.0,51.29761655863427,0.0,0.0,0.0,43.92311690691555,51.3290707491208,51.34479784436408,51.29761655863427,12.43753247303448,13.576412051713936,-0.04737198417094734,-1.4,392.508849996197,-254.23629375647013,0.0,0.0,93.102874016511,581.7533057838984,0.0,0.012835997647455542,0.0,0.0,0.3274230185087751,0.0,121.16728960652648,0.3251426333778772,6.555346261963947,0.0030694803050217807,-10.026390328064041,1.2485312799005432
2025-01-01 09:00:00,0.1455391497949818,0.07651329225369587,0.0,0.14553914979498184,0.07651329225369585,0.0,0.011267082530893374,0.0,0.08427206726408844,0.0,0.05,0.0,0.0,0.0,0.06192995892036251,0.0,0.01458333333333334,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0026738709566885965,0.0,0.008593211574204777,0.0,0.0016987887036050756,0.0,0.04397149725822988,0.0329786229436724,0.0,0.0,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,3531.2138177777774,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3324.9957853610254,0.0,0.0,43.18861709212853,51.66666666666668,46.10666666666668,0.0,50.909352967312664,0.0,0.0,0.0,43.18861709212853,50.961932363291155,50.98822206128042,50.909352967312664,12.43753247303448,13.839949160123577,0.0,-0.85,188.32845906778783,-246.48379309457184,0.0,0.0,92.46114498690574,1660.9913497942252,0.0,0.01270360880886858,0.0,0.0,0.32404601935860716,0.0,342.35110717545393,0.3195632384422734,6.687792628917464,0.00306752980370022,3.3904050819281553,1.248012270804314
