Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.4930095646137774,0.200305325890583,0.14160645833333335,0.4930095646137774,0.200305325890583,0.14160645833333335,0.018751143527457735,0.0,0.2590508863640974,0.16520753472222222,0.05,0.14160645833333335,0.0,0.0,0.18572199255724967,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004021034356725146,0.0,0.0004989149011488348,0.0,0.014231194269583755,0.0,0.011421562954431105,0.0,0.18683821552350605,0.1401286616426295,1854.3628661435591,20.000000000000057,0.22666666666666668,1630.9056353194037,4.150076208425926,0.16520753472222222,0.2833333333333333,3320.0609667407407,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,0.0,0.0,32.94638947300719,51.66666666666668,46.10666666666668,0.0,50.633651665617585,0.0,0.0,0.0,32.94638947300719,47.796366881348966,50.633651665617585,46.37772448921466,12.43753247303448,19.58460373969863,-0.07529091103180807,6.959561428436444,1.9158633019838693,-0.9952527566984926,2.8,9.236100170605994,1724.7911746036573,-1203.630979975839,298.9877607972528,1465.8488604618744,-483.27873982000534,0.0,0.0,396.72258324935416,0.0,2.0,0.022090253004772572,0.0,0.0,0.20674291236490427,131.99922844444444,-43.015534969251135,0.20455067514163128,9.14945877945151,0.002827682756327793,73.22278294597437,1.2236390070742542,0.5285128167542944,-2866.64840631532,32.11179102007721,0.25371894546431994,292.3411606533238,6.646600143928967,0.33727965755874517,1675.9013465404498,-210.05248607857558
2025-01-01 01:00:00,0.3099320708460677,0.19342643480300228,0.0,0.3099320708460677,0.19342643480300228,0.0,0.015380546817981466,0.0,0.24455152402808625,0.0,0.05,0.0,0.0,0.0,0.17884310146966895,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0037194567799707597,0.0,0.00039496595145142605,0.0,0.01126612408655928,0.0,0.006094055401860892,0.0,0.17918613843721912,0.1343896038279143,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,0.0,0.0,33.65767486042918,51.66666666666668,46.10666666666668,0.0,50.42713778671004,0.0,0.0,0.0,33.65767486042918,47.62874879755013,50.42713778671004,46.22955430297018,12.43753247303448,18.804225075796584,0.0,6.493617266569484,2.86293629592275,0.5794048739162414,2.5,9.236100170605994,-90.35203852699138,-2055.3119465517043,-115.71690031424232,498.9827482513693,-445.8386347321682,0.0,0.0,379.3882695999068,0.0,2.0,0.020958762642281067,0.0,0.0,0.1961532820513096,131.99922844444444,-23.901673394730043,0.21594185143830286,8.806288456723463,0.0028429055007717354,74.7467489722109,1.2269588075983198,0.40956464442376855,-2103.715330571211,48.40338401950632,0.25371894546431994,-122.30065314327238,6.58375282903006,0.24990552547593803,669.2903445637946,-170.30759631242532
2025-01-01 02:00:00,1.2348079737970619,0.1922866015301368,0.008329791666666668,1.2348079737970619,0.1922866015301368,0.008329791666666668,0.015380546817981466,0.9166775903703706,0.24303174633093225,0.009718090277777779,0.05,0.008329791666666668,0.0,0.0,0.17770326819680346,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0037194567799707597,0.0,0.00039496595145142605,0.0,0.01126612408655928,0.0,0.006094055401860892,0.0,0.17918613843721912,0.1343896038279143,109.08016859667995,18.33333333333337,0.013333333333333334,95.93562560702375,0.24412212990740742,0.009718090277777779,0.016666666666666666,195.29770392592593,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,916.6775903703705,0.16666666666666666,37.78057961695533,51.66666666666668,46.10666666666668,0.0,51.25911861840908,0.0,0.0,916.6775903703705,37.78057961695533,50.268693431372256,51.26254751603143,49.7700519402315,12.43753247303448,17.87119141441939,-0.07309964685147889,6.5154940215019685,2.8600834234316044,0.8347466782708881,1.6500000000000001,9.236100170605994,42.40140329506425,-1615.9191426653388,-394.7420174592846,5.135153685836712,-425.5013322025186,0.0,0.0,377.8684919027528,0.0,2.0,0.0200398861322904,0.0,0.0,0.18755350704021642,131.99922844444444,-19.045925001849973,0.23018668104043258,8.388373421161127,0.0028588018053328948,79.30862922103196,1.2308793895812442,0.2780578349770973,-1759.7728345044404,47.91806623207778,0.25371894546431994,-402.0406791239316,7.298661664646994,0.15186604925807407,180.5093926116997,-175.374238925863
2025-01-01 03:00:00,0.4621809081783679,0.19114676825727128,0.13327666666666668,0.4621809081783679,0.19114676825727128,0.13327666666666668,0.01517949510014521,0.0,0.24151196863377822,0.15548944444444446,0.05,0.13327666666666668,0.0,0.0,0.17656343492393795,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003518405062134503,0.0,0.00039496595145142605,0.0,0.01126612408655928,0.0,0.006094055401860892,0.0,0.17918613843721912,0.1343896038279143,1745.2826975468793,18.33333333333337,0.21333333333333335,1534.97000971238,3.9059540785185187,0.15548944444444446,0.26666666666666666,3124.763262814815,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,0.0,0.0,39.463287638121464,51.66666666666668,46.10666666666668,0.0,51.869366949512006,0.0,0.0,0.0,39.463287638121464,51.88443538249931,51.89196959899298,51.869366949512006,12.43753247303448,17.966462280531694,-0.060940280371651195,7.175385016106452,2.674475410387793,0.6500679773204046,1.6500000000000001,9.236100170605994,1636.1007546998546,-873.5060633419919,-333.22878923380006,102.76295309919752,-437.6000647054547,0.0,0.0,376.14766248776255,0.0,2.0,0.020481358466283225,0.0,0.0,0.19168525130038805,131.99922844444444,-47.7295406293326,0.2301175331004539,8.451930805349154,0.0028749690316436506,70.59815787647524,1.2304651411399272,0.35052230541261564,-2435.799322114256,27.32324905988401,0.25371894546431994,-340.45651002729824,7.227720793498207,0.191581853797715,293.9634077298953,-191.20045463069783
2025-01-01 04:00:00,0.48009731103676945,0.19000693498440577,0.14993625000000002,0.48009731103676945,0.19000693498440577,0.14993625000000002,0.01517949510014521,0.0,0.23999219093662422,0.17492562500000003,0.05,0.14993625000000002,0.0,0.0,0.17542360165107243,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003518405062134503,0.0,0.00039496595145142605,0.0,0.01126612408655928,0.0,0.006094055401860892,0.0,0.17918613843721912,0.1343896038279143,1963.4430347402392,18.33333333333337,0.24000000000000002,1726.8412609264276,4.394198338333334,0.17492562500000003,0.3,3515.358670666667,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,0.0,0.0,39.11951345734735,51.66666666666668,46.10666666666668,0.0,51.656265892222514,0.0,0.0,0.0,39.11951345734735,51.685772166814125,51.70052530410994,51.656265892222514,12.43753247303448,18.06272961345502,-0.04845307021707992,7.226118943952302,2.659013032527343,0.7496425416157066,0.55,9.236100170605994,1789.7411889368618,-796.9672760978291,-697.8630498569909,-111.00709725726166,-491.44783759409546,0.0,0.0,374.6278847906085,0.0,2.0,0.02130290312733604,0.0,0.0,0.19937409650407142,131.99922844444444,-56.88189299989069,0.22972409981282496,8.509440572120237,0.0028888315284194407,78.59767913904892,1.2294708298758472,0.3165433185636109,-2548.617826292878,24.80928926862091,0.25371894546431994,-704.952278999022,7.089229142031097,0.18678931762905732,77.91113603377457,-188.91823329103624
2025-01-01 05:00:00,0.4221908728057752,0.19000693498440577,0.0999575,0.4221908728057753,0.19000693498440577,0.0999575,0.015581598535817722,0.0,0.23999219093662422,0.11661708333333334,0.05,0.0999575,0.0,0.0,0.17542360165107243,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0039205084978070175,0.0,0.00039496595145142605,0.0,0.01126612408655928,0.0,0.006094055401860892,0.0,0.17918613843721912,0.1343896038279143,1308.9620231601593,18.33333333333337,0.16000000000000003,1151.2275072842851,2.929465558888889,0.11661708333333334,0.2,2343.572447111111,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,0.0,0.0,38.91288190351831,51.66666666666668,46.10666666666668,0.0,51.44464687923629,0.0,0.0,0.0,38.91288190351831,51.48836357994324,51.510221930296716,51.44464687923629,12.43753247303448,18.042390312253247,-0.041129465527127526,7.448728009448798,1.797380164640228,-0.03421241537150077,-0.25000000000000006,9.236100170605994,1106.7012195253903,-1594.8068622934247,-675.7259604224665,-211.7841401247462,-521.2044844373481,0.0,0.0,375.02998822628103,0.0,2.0,0.021629732359436254,0.0,0.0,0.20243289475666656,131.99922844444444,-56.08630742370219,0.23134069862805143,8.517213909725374,0.002907164673024538,80.434714303612,1.228926019103262,0.280123098780828,-2762.4286606630785,16.394291085368806,0.25371894546431994,-684.4293164315735,8.703356009106987,0.14661037278212213,14.947089326992101,-226.73122945173827
2025-01-01 06:00:00,1.4612730657650215,0.22546552952145907,0.0999575,1.4612730657650215,0.22546552952145907,0.0999575,0.07171685210911258,0.9166775903703706,0.3062615399522051,0.11661708333333334,0.05,0.0999575,0.0,0.0,0.21088219618812573,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00442313779239766,0.0,0.0022792659875848016,0.0,0.06501444832913013,0.0,0.025085278368037443,0.0,0.2234247090923155,0.16756853181923656,1308.9620231601593,18.33333333333337,0.16000000000000003,1151.2275072842851,2.929465558888889,0.11661708333333334,0.2,2343.572447111111,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,916.6775903703705,0.16666666666666666,37.791793376463175,51.66666666666668,46.10666666666668,0.0,51.32217137900124,0.29496140035256524,793.2672312816344,916.6775903703705,37.791793376463175,50.38289355062894,51.325423989146564,49.91000202629747,12.43753247303448,17.94151568828802,-0.06383754560176615,6.826956921218126,1.9746668327885548,-0.3206978638266652,0.3,9.236100170605994,1255.4063696227836,-1657.594177241822,-550.8997781505535,-50.80548089450976,-493.67102037841585,0.0,0.0,494.3378908693001,0.0,2.0,0.021289725736526488,0.0,0.0,0.19925076916360368,131.99922844444444,-54.2225240282601,0.23394808865423972,8.486393218216795,0.0029213821343887177,66.75520710620921,1.2293413898995387,0.3321726174893619,-2842.554257645254,33.7325731191469,0.25371894546431994,-558.3646754341503,7.46489728359674,0.17169749144819946,146.8040317146436,-197.60951260915334
2025-01-01 07:00:00,0.6609730248265012,0.2265495590224577,0.199915,0.6609730248265012,0.2265495590224577,0.199915,0.068872541917579,0.0,0.3088663162422555,0.2332341666666667,0.05,0.199915,0.0,0.0,0.2119662256891244,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004121560215643275,0.0,0.0021931425803210524,0.0,0.06255783912161467,0.0,0.026244681990089596,0.0,0.22183052636600567,0.16637289477450423,2617.9240463203187,18.33333333333337,0.32000000000000006,2302.4550145685703,5.858931117777778,0.2332341666666667,0.4,4687.144894222222,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,0.0,0.0,39.09339170601978,51.66666666666668,46.10666666666668,0.0,51.68652964629396,0.09723158831708494,265.03591950012844,0.0,39.09339170601978,51.56734316885127,51.70011538353639,51.4941641928875,12.43753247303448,17.96142351907898,-0.07385832521175448,6.713101779680227,1.680316942897832,-0.5646705274267471,-0.55,9.236100170605994,2461.190368773683,-900.1343606710308,-737.8280711287841,-204.3880164406937,-535.4934797801996,0.0,0.0,434.8102969586586,3.0132478072960702,1.1,0.021938793451313793,0.0,0.0,0.20532540079630476,72.59957564444444,-56.050494725095305,0.23448293611226875,8.507607321474294,0.0029316871239215905,31.29676371765295,1.2292498631123472,0.337379036649596,-3238.5694031350267,35.980027895425614,0.25371894546431994,-745.8681309236246,8.040059794840504,0.16801769673273723,-4.337464558821504,-200.05055188187217
2025-01-01 08:00:00,0.5453377451916307,0.22171120707166156,0.11661708333333334,0.5453377451916306,0.22171120707166156,0.11661708333333334,0.05793288613577196,0.0,0.3013515951669698,0.1360532638888889,0.05,0.11661708333333334,0.0,0.0,0.20712787373832822,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0031163016264619883,0.0,0.0018566604310115212,0.0,0.05295992407829844,0.0,0.025181096849198777,0.0,0.21385961273445678,0.16039470955084253,1527.1223603535193,18.33333333333337,0.18666666666666668,1343.0987584983327,3.417709818703704,0.1360532638888889,0.23333333333333334,2734.1678549629632,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,0.0,0.0,37.40065090222931,51.66666666666668,46.10666666666668,0.0,51.29567368398516,0.0,0.0,0.0,37.40065090222931,50.19160702239243,51.29567368398516,49.63957369159607,12.43753247303448,18.087658364912624,-0.04394840690513675,6.321329450644098,1.166253148808848,-1.0418779226013906,-1.4,9.236100170605994,1323.8040584056964,-2294.8851023169545,-851.8266174963436,-276.93114513627347,-586.0631792726325,0.0,0.0,400.4139805002187,187.4253289991072,0.85,0.022743784598613717,0.0,0.0,0.21285932148905534,56.09967208888889,-17.669103175409386,0.23331152414498044,8.578863515407583,0.0029389124801647726,38.16953734338698,1.2292888320140267,0.36084461047077016,-3686.2009596806333,48.21709886534598,0.25371894546431994,-860.6977494772335,8.871131980889952,0.17830089380609235,-85.77501896107078,-191.15612617520267
2025-01-01 09:00:00,0.5059898594702957,0.21555367629129005,0.0999575,0.5059898594702957,0.21555367629129005,0.0999575,0.04729480715137871,0.0,0.2920779689855836,0.11661708333333334,0.05,0.0999575,0.0,0.0,0.20097034295795668,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0025131464729532165,0.0,0.001516773402810167,0.0,0.043264887275615324,0.0,0.024117511708307962,0.0,0.20564957169396142,0.15423717877047102,1308.9620231601593,18.33333333333337,0.16000000000000003,1151.2275072842851,2.929465558888889,0.11661708333333334,0.2,2343.572447111111,11717.862235555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.331017777778,0.0,0.0,37.268789409406274,51.66666666666668,46.10666666666668,0.0,51.0748385190549,0.03281654716290911,88.16125377816772,0.0,37.268789409406274,49.95083900497986,51.0748385190549,49.38883924794234,12.43753247303448,17.957360261100963,-0.05249032878129878,5.945061805209127,0.9895063264016498,-0.882762707078799,-0.85,9.236100170605994,1179.9521375993122,-1968.0174440817586,-608.2876559575816,-79.88050728040889,-552.5800789536542,0.0,0.0,367.8770553628295,460.9694674143705,0.65,0.02224226132869001,0.0,0.0,0.2081655598820517,42.89974924444444,55.69313802997736,0.23592602349640784,8.530414712182719,0.0029463203798646745,50.58753769441807,1.230450466217002,0.3544059135934796,-3183.4797709811783,64.23481961513487,0.25371894546431994,-616.4508030347084,8.163147077126814,0.18519573367434397,8.75535876556728,-88.63586604597617
