Metric,Value
Total Electric Energy (kWh),28.099751357082326
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.1708229732117637
Peak Electric Power (kW),7.120492435086371
Lighting Electric Energy (kWh),4.765787834860189
Water Heating Electric Energy (kWh),5.666432242962965
Other Electric Energy (kWh),9.279249937036953
HVAC Heating Electric Energy (kWh),8.388281342222223
Average Temperature - Indoor (C),19.121461567419495
Unmet Heating Load (C-hours),0.9020103254242011
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),8.388281342222223
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0
Total Hot Water Unmet Demand (kWh),0.0
