Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.7398810787613548,0.211889104305713,0.0,1.739881078761355,0.211889104305713,0.0,0.029150203501141562,1.3750163855555557,0.2857144897046576,0.0,0.05,0.0,0.0,0.0,0.19730577097237967,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.004544051535087718,0.0,0.0006916290977583146,0.0,0.02391452286829553,0.0,0.02264012840815136,0.0,0.21912898210169166,0.1643467365762687,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,13210.766475555556,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,1375.0163855555556,0.25,42.50641284972245,51.66666666666668,46.10666666666668,0.0,51.19089710879053,0.48334419336037354,1296.4740100442857,1375.0163855555556,42.50641284972245,50.4481132874745,51.19385656960796,50.07376191599906,12.43753247303448,13.945492670305168,0.0,5.002407020936487,1.8580715336028422,-1.1238298633035062,2.8,9.236100170605994,140.72589642482214,-1806.8544990075486,272.82673150206,1936.728924121318,-285.4322985778489,0.0,0.0,431.52489290312525,0.0,2.0,0.019649898518583453,0.0,0.0,0.14330808984978485,131.99922844444444,-5.366697900454246,0.2876522924684632,6.384906993480032,0.0027793379969436446,80.5851144947736,1.2477091171693773,0.6663482207650141,-1913.1524549339747,106.29795592642614,0.21747338182655998,266.95722673734576,5.869504764714199,0.42080949846492127,2161.1632908323713,-224.4343667110534
2025-01-01 01:00:00,1.0460739815882085,0.19309377373303283,0.0,1.0460739815882083,0.19309377373303283,0.0,0.018243563548734545,0.7333420722962963,0.24448834574317743,0.0,0.05,0.0,0.0,0.0,0.1785104403996995,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.004203247669956139,0.0,0.00039464484397551977,0.0,0.013645671034802888,0.0,0.006474425210244724,0.0,0.1951671758179885,0.1463753818634913,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,13210.766475555556,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,733.3420722962964,0.13333333333333333,44.054733879137736,51.66666666666668,46.10666666666668,0.0,51.51560477775396,0.0,0.0,733.3420722962964,44.054733879137736,51.35023794812726,51.52470208711476,51.25845722395311,12.43753247303448,13.522454746985478,0.0,5.421380489511885,2.7442434968340677,0.42673738214465945,2.5,9.236100170605994,99.37614749333109,-1792.2875066575036,-65.57173263974317,728.6998233633058,-265.4360995802668,0.0,0.0,381.06943542909727,0.0,2.0,0.018475112422612447,0.0,0.0,0.13474029235014529,131.99922844444444,-16.257188355499416,0.2970467971578518,6.188493348398336,0.002792138785601202,81.78724362758278,1.2496012905149572,0.5169565671786072,-1888.636143508988,96.34863685148413,0.21747338182655998,-71.31074158201339,5.739008942270215,0.3136292311809239,901.1462628769603,-172.44643951365455
2025-01-01 02:00:00,0.31163327481204167,0.19226979787313006,0.0,0.3116332748120416,0.19226979787313006,0.0,0.018243563548734545,0.0,0.2433897112633071,0.0,0.05,0.0,0.0,0.0,0.17768646453979672,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.004203247669956139,0.0,0.00039464484397551977,0.0,0.013645671034802888,0.0,0.006474425210244724,0.0,0.1951671758179885,0.1463753818634913,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,13210.766475555556,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,0.0,0.0,44.52458499760927,51.66666666666668,46.10666666666668,0.0,51.38138765146288,0.0,0.0,0.0,44.52458499760927,51.403706644486256,51.414866140997944,51.38138765146288,12.43753247303448,13.135445102584491,0.0,5.732686059809134,2.7781429126393493,0.7003132531094736,1.6500000000000001,9.236100170605994,90.36744337452305,-1758.5746441642395,-314.96743405597067,83.09518507538911,-266.8247050025004,0.0,0.0,379.97080094922694,0.0,2.0,0.017738231995161023,0.0,0.0,0.12936617164382783,131.99922844444444,-22.77865257220342,0.3060822288667723,6.009380595082316,0.0028053980077929583,85.78158421296804,1.2512804909592683,0.3477311214043068,-1843.6608690956007,85.08622493136127,0.21747338182655998,-321.2974397577512,6.330005701780491,0.19357834002772314,263.65438439257116,-180.55919931718205
2025-01-01 03:00:00,0.31030743775541686,0.19144582201322727,0.0,0.31030743775541686,0.19144582201322724,0.0,0.01801636097198016,0.0,0.24229107678343673,0.0,0.05,0.0,0.0,0.0,0.17686248867989393,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.003976045093201754,0.0,0.00039464484397551977,0.0,0.013645671034802888,0.0,0.006474425210244724,0.0,0.1951671758179885,0.1463753818634913,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,13210.766475555556,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,0.0,0.0,44.67590674972727,51.66666666666668,46.10666666666668,0.0,51.13970998162128,0.0,0.0,0.0,44.67590674972727,51.1783573485224,51.19768103197297,51.13970998162128,12.43753247303448,12.779437744368387,0.0,5.555077887158378,2.6202841410831335,0.5243598501419791,1.6500000000000001,9.236100170605994,89.054801507907,-2035.4931423835058,-270.16452154665353,206.95083710601722,-260.8246747318912,0.0,0.0,378.64496389260216,0.0,2.0,0.01790470290091184,0.0,0.0,0.13058025565022363,131.99922844444444,-28.765487652803948,0.3147916773809264,5.845436331059344,0.0028188608626162457,78.55185971580799,1.2528282289927046,0.43318939176671084,-2124.9229830061445,89.42984062263898,0.21747338182655998,-276.40144124023743,6.236919693583871,0.2411836494435252,407.86851698536304,-200.91767987934585
2025-01-01 04:00:00,1.253170240156554,0.2085932008661019,0.0,1.253170240156554,0.2085932008661019,0.0,0.018813782563472648,0.9166775903703706,0.2676788672227109,0.0,0.05,0.0,0.0,0.0,0.19400986753276855,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.003976045093201754,0.0,0.0004170587499213911,0.0,0.014420678720349503,0.0,0.008999043845686063,0.0,0.21912898210169166,0.1643467365762687,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,13210.766475555556,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,916.6775903703705,0.16666666666666666,43.515494995091856,51.66666666666668,46.10666666666668,0.0,50.836956379919755,0.25861971525031496,689.3333701730681,916.6775903703705,43.515494995091856,49.81972132993221,50.85668240377045,49.29137778108774,12.43753247303448,12.466119884312343,0.0,5.338009171834119,2.613406546558965,0.6254904252150741,0.55,9.236100170605994,78.2168235855598,-1980.2609772276687,-585.201928472159,-60.0744489735505,-291.75427348630313,0.0,0.0,403.15284948350956,0.0,2.0,0.0185284256686819,0.0,0.0,0.13512910959776006,131.99922844444444,-33.18175241164657,0.32254236170194184,5.697316066790643,0.002830881569631433,86.69513367826909,1.2536047577091305,0.38417234022479296,-2077.1018125527403,96.840835325072,0.21747338182655998,-591.2752203606144,6.073291888455434,0.2323219727765813,137.4330792270712,-197.50752820062172
2025-01-01 05:00:00,0.3542249496671021,0.2085932008661019,0.0,0.3542249496671021,0.2085932008661019,0.0,0.03288131345746029,0.0,0.27134363620964186,0.0,0.05,0.0,0.0,0.0,0.19400986753276855,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.004430450246710526,0.0,0.0007996961442830512,0.0,0.027651167066466708,0.0,0.012663812832617038,0.0,0.21912898210169166,0.1643467365762687,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,13210.766475555556,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,0.0,0.0,45.87481801671158,51.66666666666668,46.10666666666668,0.0,51.820888425213965,0.03582712602429421,98.47619573900973,0.0,45.87481801671158,51.57125996812592,51.82254958491282,51.444784579883056,12.43753247303448,12.1485255044998,0.0,5.279228452148595,1.8295703302072883,-0.13140484672611394,-0.25000000000000006,9.236100170605994,80.44503699493177,-2191.38735544738,-588.340429263745,-203.50821144537557,-304.4451422184582,0.0,0.0,420.8851493644282,0.0,2.0,0.018611873894419758,0.0,0.0,0.13573770336838617,131.99922844444444,-35.99497015103816,0.3309326851910507,5.550047685226758,0.0028459733018819295,88.73092031413687,1.2543591629022097,0.33230568142318234,-2288.198865357527,96.81150991014783,0.21747338182655998,-595.8805192973198,7.540090033574802,0.18220480733937666,43.97331806495002,-247.4815295103256
2025-01-01 06:00:00,0.39851048255511273,0.21545024090845163,0.0,0.39851048255511273,0.21545024090845163,0.0,0.06224193522073565,0.0,0.28626854733437707,0.0,0.05,0.0,0.0,0.0,0.2008669075751183,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.00499845668859649,0.0,0.0016089982482571901,0.0,0.05563448028388197,0.0,0.01844600390088591,0.0,0.22607443319841725,0.16955582489881288,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,13210.766475555556,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,0.0,0.0,45.426994670979404,51.66666666666668,46.10666666666668,0.0,51.50553204734737,0.03670352393526835,99.9446725047842,0.0,45.426994670979404,50.916085074849576,51.50553204734737,50.621361588600685,12.43753247303448,11.890707202716895,0.0,4.891933784980379,1.9600574848464596,-0.43167448851423346,0.3,9.236100170605994,146.83757110743954,-2337.345820218184,-467.98669536888906,7.592544333779142,-275.09841114057116,0.0,0.0,464.68450067566795,0.0,2.0,0.018061260622527997,0.0,0.0,0.13172204210855204,131.99922844444444,-42.74851842765726,0.33806566447170794,5.433168580175606,0.0028583850559531143,76.57464197183336,1.2554843018108206,0.4072193739358098,-2448.5268852191357,111.1810650009517,0.21747338182655998,-474.4246680792472,6.437972710358137,0.2158111161628118,215.63424398095336,-208.0416996471742
2025-01-01 07:00:00,0.42960533380829524,0.22465137069594626,0.0,0.42960533380829524,0.22465137069594626,0.0,0.07528642235565651,0.0,0.30431891145263873,0.0,0.05,0.0,0.0,0.0,0.2100680373626129,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.004657652823464912,0.0,0.0019852316694914584,0.0,0.06864353786270014,0.0,0.024228194969154782,0.0,0.23614533728866932,0.17710900296650195,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,13210.766475555556,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,0.0,0.0,44.9804282347943,51.66666666666668,46.10666666666668,0.0,51.19007560642373,0.020040064725853065,54.16440397956808,0.0,44.9804282347943,50.26734628822889,51.19007560642373,49.80598162913148,12.43753247303448,11.639930777627288,-0.08581169432410173,4.628931056514962,1.6872606849555745,-0.6836004960690757,-0.55,9.236100170605994,150.04094284896854,-2711.190233629073,-634.4085038955297,-180.42611095137266,-299.4711509257816,0.0,0.0,495.0743886425328,1.528109919251512,2.0,0.018619299624662865,0.0,0.0,0.13579185974053604,131.99922844444444,-45.56229486778261,0.3452230746286905,5.3197763098382085,0.0028709944539186973,85.92113802000704,1.2565802824667076,0.4126554617078366,-2832.453107602091,121.2628739730176,0.21747338182655998,-641.3113997866035,6.902895891073607,0.20746929094487618,29.739387100569665,-210.1654980519423
2025-01-01 08:00:00,0.9347809564378189,0.2280798907171211,0.4873189189189189,0.9347809564378189,0.2280798907171211,0.4873189189189188,0.078137517429347,0.0,0.31361375150847176,0.49302968750000004,0.05,0.4873189189189189,0.0,0.0,0.21349655738378776,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.0035216399396929823,0.0,0.002097301199220815,0.0,0.0725185762904332,0.0,0.028951674996754707,0.0,0.23961806283703208,0.17971354712777401,0.0,0.0,7934.2527037164255,15.5555555555556,0.9250000000000003,5769.543459339131,14.2819097033033,0.49302968750000004,1.0,13210.766475555556,13210.766475555556,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,0.0,0.0,41.93147294597237,51.66666666666668,46.10666666666668,0.0,50.8863501494801,0.0398961667610039,106.91299578052667,0.0,41.93147294597237,49.673806353590386,50.8863501494801,49.06753445564553,12.43753247303448,13.675401382276561,-1.3321187339411833,6.439811202055079,1.2079874087737228,-1.1281797777639402,-1.4,9.236100170605994,7898.007962489649,1002.9534603893827,-742.1710137486658,-216.29515168073763,-427.0050731829804,0.0,0.0,506.97723298367106,106.93882378485002,2.0,0.021323124820474645,0.0,0.0,0.15551104677516916,131.99922844444444,-116.21690102746805,0.3045346643169031,6.373710283967125,0.002885722724124564,102.30771734090435,1.2482531119906344,0.4640310454929038,-4823.974602231971,57.38460328222265,0.21747338182655998,-749.7402071987019,7.5691934500360984,0.21657962168724704,-12.630642940112077,-203.66450874062556
2025-01-01 09:00:00,0.8284041111372553,0.26141805598140383,0.24365945945945944,0.8284041111372553,0.26141805598140383,0.2436594594594594,0.14210401729508176,0.0,0.3897852500921735,0.24651484375000002,0.05,0.24365945945945944,0.0,0.0,0.24683472264807046,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.0028400322094298243,0.0,0.003914428574118238,0.0,0.13534955651153371,0.0,0.06067228656141282,0.0,0.2840689498560757,0.21305171239205672,0.0,0.0,3967.1263518582127,15.5555555555556,0.46250000000000013,2884.7717296695655,7.14095485165165,0.24651484375000002,0.5,6605.383237777778,13210.766475555556,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7541.0127600000005,0.0,0.0,38.79241405934283,51.66666666666668,46.10666666666668,0.0,50.52796792212572,0.11059205543671445,293.2737466443298,0.0,38.79241405934283,48.626473416047084,50.52796792212572,47.675726163007766,12.43753247303448,15.343784348834873,-0.0313207507481267,6.58762443877686,1.0526513743277546,-1.0506893134364927,-0.85,9.236100170605994,4080.6422072407004,-1596.7682009765242,-541.0623066648603,-3.8399989609219802,-477.2958874774042,0.0,0.0,644.0036693417744,308.79745706591365,2.0,0.02229414647322446,0.0,0.0,0.16259277588062757,131.99922844444444,-53.19192648188223,0.27457183631334064,7.229090239388373,0.0029037182232749268,124.39946546043184,1.2416296377326002,0.46046086772477485,-4537.059103251011,55.519172604920534,0.21747338182655998,-546.5060750587658,5.443768393905382,0.22932651734699835,66.2714344257964,-70.11143338671837
