Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.40453516648703514,0.1830226981244055,0.1541683180757066,0.2687482996439445,0.11655492187500001,0.019231944968090695,0.00799192979878007,0.11520486486486486,0.030971523412061684,0.0,51.60242842982281,21.916962545677485,-0.06911441064301092
2025-01-01 01:00:00,0.3628766333953609,0.17726644773025355,0.10658192399186843,0.2457128056427505,0.10360437500000001,0.01355945275261038,0.004177599667544127,0.10240432432432431,0.0,0.0,50.677780945600645,21.93663094012337,-0.06290635868854692
2025-01-01 02:00:00,0.3662024224999778,0.17652315283996625,0.11012223176609894,0.2447217457890341,0.10792122395833335,0.01355945275261038,0.003451060594927758,0.10667117117117116,0.0,0.0,49.67037746831587,21.897855212128494,-0.08086033128124441
2025-01-01 03:00:00,0.2960158093750626,0.17577985794967893,0.04112614314393301,0.24373068593531771,0.03885164062500001,0.013433482814744883,0.002724521522311388,0.03840162162162162,0.0,0.0,48.6590853098152,19.138233535911855,-0.04172448483450637
2025-01-01 04:00:00,0.33387639014634624,0.17503656305939164,0.1106809229457704,0.24273962608160132,0.07770328125000002,0.013433482814744883,0.0029061562904654802,0.07680324324324324,0.030971523412061684,0.0,49.82186170790278,18.607735993169754,-0.06145175400418926
2025-01-01 05:00:00,0.3427620279387439,0.17503656305939164,0.08860636276371059,0.24273962608160132,0.08633697916666667,0.013685422690475877,0.003269425826773665,0.08533693693693693,0.0,0.0,51.0612349395165,18.66842490130216,-0.05515710081900741
2025-01-01 06:00:00,0.4191653627371489,0.18865978195458594,0.11249727062731132,0.3096046488014101,0.07770328125000002,0.03185743268573875,0.004722503972006405,0.07680324324324324,0.030971523412061684,0.0,50.446698127930155,18.633585469561936,-0.06672515996146385
2025-01-01 07:00:00,0.4247946270430743,0.1974019652275962,0.1772933865098699,0.2875528278726322,0.09497067708333334,0.04227112208710873,0.005993947349085054,0.09387063063063063,0.07742880853015421,0.0,51.90368389467547,18.650394389157565,-0.06128601469253532
2025-01-01 08:00:00,0.4112663233781054,0.1949791829575479,0.14979789710397678,0.283925197370956,0.09065382812500002,0.036687297882149465,0.005993947349085054,0.08960378378378377,0.05420016597110795,0.0,51.419535129241766,18.627885657252197,-0.06070274696158317
2025-01-01 09:00:00,0.4486993114927515,0.20375185508931104,0.12638761977677643,0.30852549659084716,0.09065382812500002,0.049519986776904376,0.0058123125809309605,0.08960378378378377,0.030971523412061684,0.0,51.42637737831873,18.649844579298716,-0.05193028857119876
2025-01-01 10:00:00,0.3371477949029515,0.17800974262054084,0.08279719059232829,0.2467038654964669,0.07770328125000002,0.012740648156484648,0.005993947349085054,0.07680324324324324,0.0,0.0,51.67436565233303,18.64349635823321,-0.05536954939918808
2025-01-01 11:00:00,0.3112467011529515,0.17800974262054084,0.057196109511247206,0.2467038654964669,0.051802187500000006,0.012740648156484648,0.005993947349085054,0.051202162162162154,0.0,0.0,50.49114966945777,18.58867418055498,-0.06330669765348661
2025-01-01 12:00:00,0.37804454020431705,0.17949633240111543,0.1210171774457958,0.24868598520389967,0.11655492187500001,0.012803633125417397,0.0058123125809309605,0.11520486486486486,0.0,0.0,49.4258558361784,21.676858306821437,-0.2507736197225684
2025-01-01 13:00:00,0.31779760969444865,0.17949633240111543,0.061281321589939965,0.24868598520389967,0.05611903645833335,0.012992588032215643,0.0058123125809309605,0.055469009009009,0.0,0.0,48.46553390433312,21.96405173724638,-0.05646003088124332
2025-01-01 14:00:00,0.3006561837989808,0.17949633240111543,0.07518545761461426,0.24868598520389967,0.03885164062500001,0.01311855797008114,0.0058123125809309605,0.03840162162162162,0.030971523412061684,0.0,47.88751903887103,22.002934043520703,-0.04611710276343525
2025-01-01 15:00:00,0.2999800487899282,0.17875303751082813,0.044395568970706664,0.24769492535018328,0.03885164062500001,0.013433482814744883,0.005993947349085054,0.03840162162162162,0.0,0.0,51.44177968656869,21.94418162488399,-0.05405004605902069
2025-01-01 16:00:00,0.32078748890480546,0.18098292218169001,0.06364257357594318,0.25066810491133246,0.05611903645833335,0.01400034753513962,0.008173564566934162,0.055469009009009,0.0,0.0,50.473493128139104,21.94965221866442,-0.061404887738329174
2025-01-01 17:00:00,0.43243778508851544,0.19793960920098794,0.11386110159324135,0.32173467180585746,0.07338643229166668,0.03731668099099132,0.010353181784783274,0.07253639639639638,0.030971523412061684,0.0,49.621137752933834,21.94633136775474,-0.06270526597052495
