Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.4002183175287018,0.1830226981244055,0.14215859037584433,0.4002183175287018,0.18302269812440547,0.14215859037584433,0.019231944968090695,0.2687482996439445,0.1122380729166667,0.023228642559046265,0.00799192979878007,0.110938018018018,0.0,0.1830226981244055,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0025193987573099413,0.0,0.008356273105390376,0.0,0.008356273105390376,0.0,0.024718035478070385,0.0,0.20438787001721834,0.15329090251291372,0.00799192979878007,2693.230829088318,22.222222222222285,0.40083333333333343,426.4346027913116,3.2512728205005,0.1122380729166667,0.43333333333333335,3007.4273589629634,6940.216982222222,527.528,0.0,77.76070056952055,51.66666666666668,46.10666666666668,0.0,51.511861788537516,0.1326436812857183,361.9829031415127,527.528,121.50109463987586,50.867536181712325,51.53323450225985,50.52400066457739,12.43753247303448,21.916522819573412,-0.07527500646005088,1.5024237798238447,-0.1235996025519162,2.8,9.236100170605994,1314.4301483902952,219.28728191233535,110.2104819033055,-1456.3236595469632,0.0,0.0,654.7817379022424,0.0,4.0,0.058446951865099094,0.0,0.0,2.930017607890497,263.9984568888889,-38.61259323563852,0.21299977435495507,10.826503997342586,0.003401972798593813,38.192631768893115,1.2135490740880428,0.0,0.0,27.504494058990904,0.03940818385335591,151.05166928738578,-40.841187384080285
2025-01-01 01:00:00,0.3628766333953609,0.17726644773025355,0.10658192399186843,0.36287663339536086,0.17726644773025355,0.10658192399186842,0.01355945275261038,0.2457128056427505,0.10360437500000001,0.0,0.004177599667544127,0.10240432432432431,0.0,0.17726644773025355,0.0,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0023304438505116955,0.0,0.005614504451049342,0.0,0.005614504451049342,0.0,0.00935754200241236,0.0,0.19770392934539885,0.14827794700904906,0.004177599667544127,2486.0592268507553,22.222222222222285,0.37000000000000005,393.6319410381338,3.0011749112312307,0.10360437500000001,0.4,2776.0867928888892,6940.216982222222,0.0,0.0,77.17059117293745,51.66666666666668,46.10666666666668,0.0,50.66769907702409,0.0,0.0,0.0,120.57904870771475,50.700310784431174,50.71661663813472,50.66769907702409,12.43753247303448,21.938193786028148,-0.05847457531024383,2.598620095070974,1.5402014560428683,2.5,9.236100170605994,1142.4575967368135,-782.6039951079642,5.816028431904782,-1377.995994523501,0.0,0.0,570.6481290473001,0.0,4.0,0.054395554962594975,0.0,0.0,2.7269160964842447,263.9984568888889,-39.04191926759017,0.2150295274303973,10.876204240269878,0.0034391445076341677,36.42108255586599,1.2134913289999263,0.0,0.0,25.927265764932525,0.028726144866921082,40.94273430064008,-35.1267058687353
2025-01-01 02:00:00,0.3662024224999778,0.17652315283996625,0.11012223176609894,0.3662024224999778,0.17652315283996625,0.11012223176609894,0.01355945275261038,0.2447217457890341,0.10792122395833335,0.0,0.003451060594927758,0.10667117117117116,0.0,0.17652315283996625,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0023304438505116955,0.0,0.005614504451049342,0.0,0.005614504451049342,0.0,0.00935754200241236,0.0,0.19770392934539885,0.14827794700904906,0.003451060594927758,2589.645027969537,22.222222222222285,0.38541666666666674,410.0332719147227,3.1262238658658656,0.10792122395833335,0.4166666666666667,2891.757075925926,6940.216982222222,0.0,0.0,74.72734517695359,51.66666666666668,46.10666666666668,0.0,49.71769037489456,0.0,0.0,0.0,116.76147683898998,49.75276328414921,49.77029973877655,49.71769037489456,12.43753247303448,21.901158607114194,-0.07955745595887329,1.7567118405701563,1.570837851615004,1.6500000000000001,9.236100170605994,1251.3852768010527,-987.2880159200676,-32.78151808109502,-1344.162018179073,0.0,0.0,559.010688529718,0.0,4.0,0.05069609835260278,0.0,0.0,2.5414577849554845,263.9984568888889,-35.179415925221484,0.2186914112484117,10.914537565870772,0.003490043074082876,48.92442871657633,1.2136066814962423,0.0,0.0,29.458349897167512,0.017583542508343642,2.9393880534824843,-35.72090613457751
2025-01-01 03:00:00,0.2960158093750626,0.17577985794967893,0.04112614314393301,0.2960158093750626,0.17577985794967893,0.04112614314393301,0.013433482814744883,0.24373068593531771,0.03885164062500001,0.0,0.002724521522311388,0.03840162162162162,0.0,0.17577985794967893,0.0,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.002204473912646199,0.0,0.005614504451049342,0.0,0.005614504451049342,0.0,0.00935754200241236,0.0,0.19770392934539885,0.14827794700904906,0.002724521522311388,932.2722100690332,18.888888888888914,0.13875,147.6119778893002,1.1254405917117116,0.03885164062500001,0.15,1041.0325473333332,6940.216982222222,0.0,0.0,79.7015171376104,51.66666666666668,46.10666666666668,0.0,48.762079861439176,0.0,0.0,0.0,124.53362052751623,48.7977908381972,48.815646326576214,48.762079861439176,12.43753247303448,19.092315440377114,-0.04237753577466581,1.6166654018005338,1.2445784357401624,1.6500000000000001,9.236100170605994,173.24254648089828,-608.1015398424242,-20.309854886499885,-1109.273113075032,0.0,0.0,547.2472780742703,0.0,4.0,0.04860043531574876,0.0,0.0,2.436399618494383,263.9984568888889,-10.54938657356656,0.26438808508640455,9.726539693792082,0.0035422527972305434,28.1976534940616,1.2252425547760295,0.0,0.0,28.78239840529867,0.022636862108585096,17.222129356788038,-37.531984243287916
2025-01-01 04:00:00,0.33387639014634624,0.17503656305939164,0.07970939953370872,0.3338763901463462,0.17503656305939164,0.07970939953370872,0.013433482814744883,0.24273962608160132,0.07770328125000002,0.0,0.0029061562904654802,0.07680324324324324,0.0,0.17503656305939164,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002204473912646199,0.0,0.005614504451049342,0.0,0.005614504451049342,0.0,0.00935754200241236,0.0,0.19770392934539885,0.14827794700904906,0.0029061562904654802,1864.5444201380665,18.888888888888914,0.2775,295.2239557786004,2.2508811834234232,0.07770328125000002,0.3,2082.0650946666665,6940.216982222222,0.0,0.0,78.29942337772032,51.66666666666668,46.10666666666668,0.0,47.76848299554255,0.0,0.0,0.0,122.34284902768799,47.80595977595285,47.824698166158,47.76848299554255,12.43753247303448,18.622984992106897,-0.05799812266104419,0.6678585568806298,1.3198032459932814,0.55,9.236100170605994,824.0062943878861,-1559.2143463674995,-40.95404878556331,-1163.1597231980859,0.0,0.0,514.7960128336314,0.0,3.4829999999999997,0.04903772238092417,0.0,0.0,2.4583213570928986,229.876656336,-19.265531358112618,0.2726830945226793,9.52697048363852,0.003555294394581945,20.909637884287353,1.226618182008735,0.0,0.0,34.50976361139936,0.021130222277768493,-4.364210897327552,-36.58983788823577
2025-01-01 05:00:00,0.3427620279387439,0.17503656305939164,0.08860636276371059,0.34276202793874383,0.17503656305939164,0.08860636276371059,0.013685422690475877,0.24273962608160132,0.08633697916666667,0.0,0.003269425826773665,0.08533693693693693,0.0,0.17503656305939164,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0024564137883771927,0.0,0.005614504451049342,0.0,0.005614504451049342,0.0,0.00935754200241236,0.0,0.19770392934539885,0.14827794700904906,0.003269425826773665,2071.7160223756296,18.888888888888914,0.3083333333333334,328.0266175317782,2.5009790926926927,0.08633697916666667,0.3333333333333333,2313.4056607407406,6940.216982222222,0.0,0.0,75.58927156297459,51.66666666666668,46.10666666666668,0.0,46.81725819129041,0.0,0.0,0.0,118.10823681714778,46.84697496499857,46.86183335185265,46.81725819129041,12.43753247303448,18.67429618705481,-0.05353190162494954,-0.2887529120874771,0.23996091991753496,-0.25000000000000006,9.236100170605994,909.7900988005208,-815.1566051857706,-42.62016124852439,-1211.9732728154763,0.0,0.0,488.493329371962,0.0,3.0,0.04865500162287781,0.0,0.0,2.4391350946070585,197.99884266666666,-24.102775656468612,0.27399709158579655,9.580094678692767,0.0035857267772015622,2.6028389182466705,1.2257646012789927,0.0,0.0,36.04745919819376,0.016469864431639506,-2.112970657737455,-40.50719059078694
2025-01-01 06:00:00,0.42348221169548217,0.18865978195458594,0.13999276003320443,0.42348221169548217,0.18865978195458594,0.13999276003320443,0.03185743268573875,0.3096046488014101,0.08202013020833335,0.05420016597110795,0.004722503972006405,0.08107009009009009,0.0,0.18865978195458594,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.03976986923146121,0.0,0.0027713386330409356,0.0,0.014543047026348906,0.0,0.014543047026348906,0.0,0.018288403630500886,0.0,0.21388610149822504,0.16041457612366872,0.004722503972006405,1968.130221256848,18.888888888888914,0.2929166666666667,311.62528665518926,2.3759301380580578,0.08202013020833335,0.31666666666666665,2197.7353777037038,6940.216982222222,1230.8986666666667,0.0,81.8156027719223,51.66666666666668,46.10666666666668,0.0,50.11459046729739,0.22889107533555167,622.7181130776022,1230.8986666666667,127.83687933112857,49.0457535935461,50.130380434034194,48.495545189933665,12.43753247303448,18.624793238009747,-0.06684126557217288,0.37303326108267576,0.07417028846705338,0.3,9.236100170605994,951.7840922521634,-1055.706725945955,-29.6443052146319,-1173.0697051846348,0.0,0.0,579.2997533076244,0.0,3.0,0.04870996582497503,0.0,0.0,2.4418905176840435,197.99884266666666,-28.95013287630463,0.27327453791223955,9.534567022328888,0.003565106532786715,-14.543944753430573,1.2259877803957477,0.0,0.0,34.08738992667926,0.02062811273111136,7.052270467227383,-36.69657568185928
2025-01-01 07:00:00,0.4204777780847409,0.1974019652275962,0.18076942051603848,0.42047777808474096,0.19740196522759618,0.18076942051603845,0.04227112208710873,0.2875528278726322,0.09065382812500002,0.08517168938316963,0.005993947349085054,0.08960378378378377,0.0,0.1974019652275962,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.00258238372624269,0.0,0.01984436918043302,0.0,0.01984436918043302,0.0,0.024350207569170525,0.0,0.22356022615480595,0.16767016961610443,0.005993947349085054,2175.301823494411,18.888888888888914,0.3237500000000001,344.42794840836706,2.6260280473273268,0.09065382812500002,0.35,2429.0759437777774,6940.216982222222,1934.2693333333332,0.0,83.83051336519632,51.66666666666668,46.10666666666668,0.0,51.35277686444206,0.5670482080701265,1537.1729421524235,1934.2693333333332,130.98517713311924,49.84118189563916,51.35277686444206,49.08538441123771,12.43753247303448,18.66877749532293,-0.05733077112334387,-0.4544420796521492,-0.13603488902746605,-0.55,9.236100170605994,1007.7518786272078,-1356.6307289754814,-42.24815029190589,-1269.0651857606017,0.0,0.0,565.884416719575,2.26936389495251,2.4829999999999997,0.05006911772873841,0.0,0.0,2.5100264748681957,163.87704211377778,-29.308811127294256,0.27154084814030344,9.540137881207071,0.0035522056523377764,-18.06519698656349,1.2258125260956634,0.0,0.0,37.6177919995389,0.020800240175339924,-5.112940878524369,-37.135209413381524
2025-01-01 08:00:00,0.4155831723364388,0.1949791829575479,0.15406474395082362,0.41558317233643877,0.1949791829575479,0.15406474395082362,0.036687297882149465,0.283925197370956,0.09497067708333334,0.05420016597110795,0.005993947349085054,0.09387063063063063,0.0,0.1949791829575479,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0019525340369152045,0.0,0.017367381922617133,0.0,0.017367381922617133,0.0,0.023952953427558685,0.0,0.21933878994102518,0.16450409245576883,0.005993947349085054,2278.887624613192,18.888888888888914,0.3391666666666667,360.829279284956,2.7510770019619617,0.09497067708333334,0.36666666666666664,2544.7462268148147,6940.216982222222,1230.8986666666667,0.0,84.01726258649205,51.66666666666668,46.10666666666668,0.0,51.696118403277055,0.42442780427310844,1158.3452900528403,1230.8986666666667,131.27697279139383,49.83911269731403,51.696118403277055,48.91060984433252,12.43753247303448,18.586742951370912,-0.06951305188867511,-1.3165816447915086,-0.7905566462926162,-1.4,9.236100170605994,976.1122213183826,-1330.8844802498836,-55.04894809182217,-1368.7050419503319,0.0,0.0,525.0906488785708,122.51837720990184,2.0,0.05179068300789424,0.0,0.0,2.59633066046032,131.99922844444444,-3.383485300410448,0.2716947049421509,9.486816565256394,0.0035343918987228427,2.6874572239507626,1.226745989210601,0.0,0.0,40.72098417503086,0.022868975127384786,-18.49512175143436,-36.55382634038781
2025-01-01 09:00:00,0.4486993114927515,0.20375185508931104,0.09541609636471474,0.44869931149275155,0.20375185508931107,0.09541609636471474,0.049519986776904376,0.30852549659084716,0.09065382812500002,0.0,0.0058123125809309605,0.08960378378378377,0.0,0.20375185508931104,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0015746242233187133,0.0,0.02397268127679283,0.0,0.02397268127679283,0.0,0.03685635647176566,0.0,0.23103568611670938,0.17327676458753197,0.0058123125809309605,2175.301823494411,18.888888888888914,0.3237500000000001,344.42794840836706,2.6260280473273268,0.09065382812500002,0.35,2429.0759437777774,6940.216982222222,0.0,0.0,83.95849376354812,51.66666666666668,46.10666666666668,0.0,51.07121191475214,0.11505052042481177,310.9110578962992,0.0,131.18514650554394,49.900940484284675,51.07121191475214,49.31580476905095,12.43753247303448,18.62523908549759,-0.0671533306921912,-0.8956755216499432,-0.5376663389386961,-0.85,9.236100170605994,1034.4138044416907,-871.4552168146691,-37.716689745338954,-1312.6837496792189,0.0,0.0,556.8652718256194,376.33573575455955,1.9669999999999999,0.05101741536921321,0.0,0.0,2.557565802334327,129.8212411751111,49.9908234997615,0.27345274271926745,9.541574365277421,0.0035640640172666356,51.055348137142886,1.227178047961637,0.0,0.0,37.37993251481451,0.022837090531066685,-10.62397060974716,-27.092719135591793
