Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.31729516555333304,0.18829949339163143,0.00799192979878007,0.0052882527592222174,0.003138324889860524,0.00013319882997966782,0.02509130103313103,0.292203864520202,0.0,0.0,0.00799192979878007,0.0,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6940.216982222222,Off,0.0,0,76.53067807021405,51.666666666666686,46.10666666666668,0.0,51.908733234574214,0.5261760756777771,1447.9316125660507,0.0,119.57918448470946,50.824639250204115,51.908733234574214,50.282592258019065,12.43753247303448,22.24099501619158,0.0,-2.804582337528945,-2.0933669939977686,2.8,9.236100170605994,-829.6984195498849,48.53548914837505,216.4145274385345,-1491.5372011090365,-0.0,-0.0,683.6041579519326,0.0,4.0,0.0588705304360093,0.0,0,2.9512521228050907,263.9984568888889,-21.765376392780958,0.2068400980621408,10.919586960602967,0.0033801313351971346,41.01833534394281,1.208757943227784,0,0,48.53548914837505,0.0410724762767058,261.9246231126176,-45.510095674083104
2025-01-01 00:01:00,0.31729516555333304,0.18829949339163143,0.00799192979878007,0.0052882527592222174,0.003138324889860524,0.00013319882997966782,0.02509130103313103,0.292203864520202,0.0,0.0,0.00799192979878007,0.0,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6940.216982222222,Off,0.0,0,76.55302728572438,51.666666666666686,46.10666666666668,0.0,51.86226330916428,0.5267962793537608,1447.9316125660505,0.0,119.61410513394435,50.616230505862745,51.86226330916428,49.993214104211994,12.43753247303448,22.029153880647765,0.0,-2.6434827496290083,-1.9692375333735375,2.8,9.236100170605994,-809.3941573189288,47.3512870922965,208.5196719224387,-1468.3666048794714,-0.0,-0.0,683.6041579519326,0.0,4.0,0.058594475619242616,0.0,0,2.9374131551932936,263.9984568888889,-24.631710391389817,0.2101870538993574,10.853972111609117,0.0033809015821448974,41.774051878517255,1.2131583416914338,0,0,47.3512870922965,0.04097004864135331,254.64378714705026,-46.124115224611565
2025-01-01 00:02:00,0.31729516555333304,0.18829949339163143,0.00799192979878007,0.0052882527592222174,0.003138324889860524,0.00013319882997966782,0.02509130103313103,0.292203864520202,0.0,0.0,0.00799192979878007,0.0,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6940.216982222222,Off,0.0,0,76.5552441391947,51.666666666666686,46.10666666666668,0.0,51.81568662590212,0.5274193767024048,1447.9316125660507,0.0,119.6175689674917,50.40781711863876,51.81568662590212,49.70388236500708,12.43753247303448,21.82480825464608,0.0,-2.486306478011849,-1.8533856438416783,2.8,9.236100170605994,-790.197044745752,46.402842117593195,201.3643789566345,-1446.151127902189,-0.0,-0.0,683.6041579519326,0.0,4.0,0.058327819379807244,0.0,0,2.9240453498267653,263.9984568888889,-27.65007479549547,0.21287375791337154,10.76569674578925,0.0033816831746905445,42.49835655922284,1.2139981929335177,0,0,46.402842117593195,0.04087421982006411,247.87696716502757,-46.51258820839306
2025-01-01 00:03:00,0.31729516555333304,0.18829949339163143,0.00799192979878007,0.0052882527592222174,0.003138324889860524,0.00013319882997966782,0.02509130103313103,0.292203864520202,0.0,0.0,0.00799192979878007,0.0,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6940.216982222222,Off,0.0,0,76.53839416614879,51.666666666666686,46.10666666666668,0.0,51.76900768429992,0.5280453226694126,1447.9316125660507,0.0,119.59124088460749,50.19940327088001,51.76900768429992,49.41460106417006,12.43753247303448,21.627565209871417,-0.09465701235086854,-2.332788348719741,-1.7447297280318472,2.8,9.236100170605994,-772.0997736399704,45.45606536912595,194.79545000821486,-1424.834116782942,-0.0,-0.0,683.6041579519326,0.0,4.0,0.05807008919508563,0.0,0,2.9111250185653135,263.9984568888889,-30.869814808960953,0.21550618587316275,10.680142821585719,0.0033824777688917806,43.19244513210246,1.2148099278875886,0,0,45.45606536912595,0.04078413864817835,241.5555429180037,-46.76009290978887
2025-01-01 00:04:00,0.31729516555333304,0.18829949339163143,0.00799192979878007,0.0052882527592222174,0.003138324889860524,0.00013319882997966782,0.02509130103313103,0.292203864520202,0.0,0.0,0.00799192979878007,0.0,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6940.216982222222,Off,0.0,0,76.5034907612305,51.666666666666686,46.10666666666668,0.0,51.72223074892563,0.5286740749067274,1447.9316125660507,0.0,119.53670431442265,49.99099292357734,51.72223074892563,49.125374010903194,12.43753247303448,21.43705102886674,-0.28517119335554497,-2.182730629516201,-1.6423671496883274,2.8,9.236100170605994,-752.0369611065469,44.539689927339545,188.73396085880557,-1404.3624021470962,-0.0,-0.0,683.6041579519326,0.0,4.0,0.057820833481120396,0.0,0,2.898629522949544,263.9984568888889,-31.27871691138327,0.21808602319869674,10.59783606977793,0.003383284800888067,43.85786102986252,1.2155949738965761,0,0,44.539689927339545,0.040699092574189646,235.62253666295646,-46.888575804150875
2025-01-01 00:05:00,0.5763061030533331,0.18829949339163143,0.26400274060959084,0.009605101717555551,0.003138324889860524,0.004400045676826514,0.02509130103313103,0.292203864520202,0.25901093750000004,0.0,0.00799192979878007,0.2560108108108108,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,On,6215.148067126888,22.222222222222285,0.9250000000000002,984.0798525953345,7.502937278078077,0.25901093750000004,1,6940.216982222222,6940.216982222222,Off,0.0,0,76.45070441254299,51.666666666666686,46.10666666666668,0.0,51.675359860898475,0.5293055936481417,1447.931612566051,0.0,119.45422564459841,49.782589827196404,51.675359860898475,48.83620481034537,12.43753247303448,21.25320593073541,-0.4690162914868736,-2.0359645404783926,-1.5455221193582236,2.8,9.236100170605994,4241.275237117644,2270.7657425229436,183.11204422818986,-1384.7175718946294,-0.0,-0.0,683.6041579519326,0.0,4.0,0.05758000829805095,0.0,0,2.886556660220182,263.9984568888889,-29.729802641169844,0.22061099685631433,10.518075374309078,0.003384103736669683,44.494810023425046,1.2163534727003216,0,0,43.65627650223138,0.04061846672525227,230.02929179613207,-46.917247567942226
2025-01-01 00:06:00,0.5763061030533331,0.18829949339163143,0.26400274060959084,0.009605101717555551,0.003138324889860524,0.004400045676826514,0.02509130103313103,0.292203864520202,0.25901093750000004,0.0,0.00799192979878007,0.2560108108108108,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,On,6215.148067126888,22.222222222222285,0.9250000000000002,984.0798525953345,7.502937278078077,0.25901093750000004,1,6940.216982222222,6940.216982222222,Off,0.0,0,75.0830820276907,51.666666666666686,46.10666666666668,0.0,51.628399023595186,0.529939839227656,1447.9316125660507,0.0,117.3173156682667,49.574197696785234,51.628399023595186,48.54709703338027,12.43753247303448,21.559402199541587,-0.16282002268069817,-1.6754671509643346,-1.4535279648405823,2.8,9.236100170605994,4203.7145128354005,2268.4566071195577,177.87126367680537,-1417.4963115866517,-0.0,-0.0,683.6041579519326,0.0,4.0,0.057980945193630104,0.0,0,2.9066561200929795,263.9984568888889,-34.51178723139076,0.2165631887293168,10.65312104938985,0.00338493404778755,43.03073007081191,1.2150891016155045,0,0,41.34714109884531,0.04054173085323219,224.7342321864316,-46.86296850962623
2025-01-01 00:07:00,0.5763061030533331,0.18829949339163143,0.26400274060959084,0.009605101717555551,0.003138324889860524,0.004400045676826514,0.02509130103313103,0.292203864520202,0.25901093750000004,0.0,0.00799192979878007,0.2560108108108108,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,On,6215.148067126888,22.222222222222285,0.9250000000000002,984.0798525953345,7.502937278078077,0.25901093750000004,1,6940.216982222222,6940.216982222222,Off,0.0,0,73.74816480541719,51.666666666666686,46.10666666666668,0.0,51.58163796789995,0.5305728986889457,1447.9316125660507,0.0,115.23150750846435,49.3660896797121,51.58163796789995,48.25831553561817,12.43753247303448,21.853690965083814,0.0,-1.3230708194416427,-1.3658123037978895,2.8,9.236100170605994,4168.033347947285,2266.33887906751,172.96159860515138,-1449.283043966511,-0.0,-0.0,683.6041579519326,0.0,4.0,0.058365531158519085,0.0,0,2.9259358876927193,263.9984568888889,-38.4062197396473,0.21275200133903088,10.78267238403945,0.0033857378734824277,41.6230004354416,1.2138763693029873,0,0,39.229413046797816,0.04046842832545528,219.70183702237256,-46.740238417221185
2025-01-01 00:08:00,0.5763061030533331,0.18829949339163143,0.26400274060959084,0.009605101717555551,0.003138324889860524,0.004400045676826514,0.02509130103313103,0.292203864520202,0.25901093750000004,0.0,0.00799192979878007,0.2560108108108108,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,On,6215.148067126888,22.222222222222285,0.9250000000000002,984.0798525953345,7.502937278078077,0.25901093750000004,1,6940.216982222222,6940.216982222222,Off,0.0,0,72.44422705378136,51.666666666666686,46.10666666666668,0.0,51.53506954167192,0.531204855245386,1447.9316125660507,0.0,113.19410477153338,49.15825898172368,51.53506954167192,47.96985370174955,12.43753247303448,22.136708579892115,0.0,-0.9783721055584618,-1.2818840870857438,2.8,9.236100170605994,4133.468363981292,2264.285259233733,168.3402181912546,-1480.1128199869415,-0.0,-0.0,683.6041579519326,0.0,4.0,0.05873468125739032,0.0,0,2.9444418363372904,263.9984568888889,-42.14142768520964,0.20915839078172757,10.90644189032828,0.003386516179202475,40.26866413230819,1.212712360512152,0,0,37.175793213020775,0.04039816638558583,214.90176055706897,-46.561542365814375
2025-01-01 00:09:00,0.5763061030533331,0.18829949339163143,0.26400274060959084,0.009605101717555551,0.003138324889860524,0.004400045676826514,0.02509130103313103,0.292203864520202,0.25901093750000004,0.0,0.00799192979878007,0.2560108108108108,0.0,0.18829949339163143,0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0025193987573099413,0.0,On,0.011285951137910543,0,On,0.011285951137910543,0.0,On,0.04113787333136,0,On,0.21142359704018626,0.15856769778013965,On,0.00799192979878007,On,On,6215.148067126888,22.222222222222285,0.9250000000000002,984.0798525953345,7.502937278078077,0.25901093750000004,1,6940.216982222222,6940.216982222222,Off,0.0,0,71.16982466381204,51.666666666666686,46.10666666666668,0.0,51.4886869731771,0.5318357878233999,1447.9316125660505,0.0,111.2028510372063,48.95069916706627,51.4886869731771,47.68170526401086,12.43753247303448,22.4089868109196,0.0,-0.6410350973767712,-1.201322363917991,2.8,9.236100170605994,4100.047429975604,2262.3122293056144,163.97047700039315,-1510.0129423939766,-0.0,-0.0,683.6041579519326,0.0,4.0,0.059089166416024116,0.0,0,2.962212613484577,263.9984568888889,-45.66223928386296,0.2057660073941101,11.025483411018921,0.00338726988301867,38.965224499578014,1.2115946215418958,0,0,35.20276328490218,0.040330607623074326,210.30807999781777,-46.337602997424625
