Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.16524057299306438,0.10721234701236634,0.0,0.002754009549884406,0.0017868724502061058,0.0,0.017740735751005092,0.1474998372420593,0.0,0.0,0.0,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,79.89961862499113,51.666666666666686,46.10666666666668,0.0,50.22367025168163,0.0,0.0,0.0,124.84315410154865,49.80847142905172,50.22367025168163,49.60087201773677,12.43753247303448,20.042800099067406,0.0,2.8,-3241.5217734359953,-3404.1377618786332,-0.0,-0.0,224.00866908453833,0.0,1.0,0.15148920343128086,0.0,0,2.1154708514813376,65.99961422222222,-61.39268064190088,0.1874912654877982,9.176963589613027,0.002666236071941549,-96.24374794969012,1.2219039157041123
2025-01-01 00:11:00,0.16524057299306438,0.10721234701236634,0.0,0.002754009549884406,0.0017868724502061058,0.0,0.017740735751005092,0.1474998372420593,0.0,0.0,0.0,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,80.28953196247815,51.666666666666686,46.10666666666668,0.0,50.205806720960204,0.0,0.0,0.0,125.45239369137211,49.79187287991581,50.205806720960204,49.584905959393616,12.43753247303448,19.880844356681372,0.0,2.8,-3192.0566857804506,-3359.9804054379756,-0.0,-0.0,224.00866908453833,0.0,1.0,0.1509418808874618,0.0,0,2.1078277662872624,65.99961422222222,-56.084949427013555,0.18934702388545194,9.10192896970235,0.0026657380554018554,-95.464126728992,1.222579619512321
2025-01-01 00:12:00,0.16524057299306438,0.10721234701236634,0.0,0.002754009549884406,0.0017868724502061058,0.0,0.017740735751005092,0.1474998372420593,0.0,0.0,0.0,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,80.66432619649486,51.666666666666686,46.10666666666668,0.0,50.18785808512347,0.0,0.0,0.0,126.03800968202322,49.77519332919563,50.18785808512347,49.56886095123171,12.43753247303448,19.724442310205397,0.0,2.8,-3144.5891796305846,-3317.5475846376817,-0.0,-0.0,224.00866908453833,0.0,1.0,0.150412919879234,0.0,0,2.1004410907412145,65.99961422222222,-51.05026407744147,0.1911579395757891,9.029752112248177,0.0026652443460562325,-94.70637762183077,1.2232328712037803
2025-01-01 00:13:00,0.16524057299306438,0.10721234701236634,0.0,0.002754009549884406,0.0017868724502061058,0.0,0.017740735751005092,0.1474998372420593,0.0,0.0,0.0,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,81.02473821278261,51.666666666666686,46.10666666666668,0.0,50.16982767759443,0.0,0.0,0.0,126.60115345747282,49.75843591777203,50.16982767759443,49.552740037860836,12.43753247303448,19.57332247235683,0.0,2.8,-3099.066328853821,-3276.744496082294,-0.0,-0.0,224.00866908453833,0.0,1.0,0.1499014487526166,0.0,0,2.0932986526319257,65.99961422222222,-46.33050185606507,0.19292538960372357,8.95885831753758,0.0026647548171082817,-93.9694750983991,1.223864732778886
2025-01-01 00:14:00,0.16524057299306438,0.10721234701236634,0.0,0.002754009549884406,0.0017868724502061058,0.0,0.017740735751005092,0.1474998372420593,0.0,0.0,0.0,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,81.37146571016294,51.666666666666686,46.10666666666668,0.0,50.15171866933398,0.0,0.0,0.0,127.14291517212958,49.74160363344335,50.15171866933398,49.536546115498034,12.43753247303448,19.42722780726834,-0.07277219273171553,2.8,-3055.376806979603,-3237.482263266738,-0.0,-0.0,224.00866908453833,0.0,1.0,0.14940663993360245,0.0,0,2.0863888953028815,65.99961422222222,-41.90321279740343,0.19465073744153288,8.891282354278502,0.002664269347914117,-93.2524475012296,1.2244762126888011
2025-01-01 00:15:00,0.16524057299306438,0.10721234701236634,0.0,0.002754009549884406,0.0017868724502061058,0.0,0.017740735751005092,0.1474998372420593,0.0,0.0,0.0,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,81.70516532757877,51.666666666666686,46.10666666666668,0.0,50.13353407748001,0.0,0.0,0.0,127.66432082434181,49.7246993190662,50.13353407748001,49.520281939859295,12.43753247303448,19.285916436691522,-0.2140835633085345,2.8,-3013.4204621635968,-3199.6779312388894,-0.0,-0.0,224.00866908453833,0.0,1.0,0.14892771281875214,0.0,0,2.079700918018022,65.99961422222222,-37.75120000924581,0.19633531098987023,8.824759041630436,0.002663787823643267,-92.55437915043743,1.225068262221022
2025-01-01 00:16:00,0.2469713422238336,0.10721234701236634,0.37869937219225247,0.004116189037063893,0.0017868724502061058,0.0063116562032042075,0.017740735751005092,0.1474998372420593,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,82.02645580373765,51.666666666666686,46.10666666666668,0.0,50.115276774398716,0.0,0.0,0.0,128.16633719334007,49.707725681085364,50.115276774398716,49.503950134428685,12.43753247303448,19.149160470975918,-0.35083952902413884,2.8,6221.087423292834,-3163.2539708753484,-0.0,-0.0,224.00866908453833,0.0,1.0,0.14846393027297206,0.0,0,2.0732244270549636,65.99961422222222,-33.85810192490372,0.19798040373433146,8.760605767862646,0.00266331013493102,-91.87440618564176,1.2256417797752481
2025-01-01 00:17:00,0.2469713422238336,0.10721234701236634,0.37869937219225247,0.004116189037063893,0.0017868724502061058,0.0063116562032042075,0.017740735751005092,0.1474998372420593,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,81.66753126432103,51.666666666666686,46.10666666666668,0.0,50.09694949603957,0.0,0.0,0.0,127.6055176005016,49.69068529740727,50.09694949603957,49.48755319809112,12.43753247303448,19.265850726226184,-0.2341492737738733,2.8,6185.096235291123,-3194.3236131557055,-0.0,-0.0,224.00866908453833,0.0,1.0,0.14885968170654643,0.0,0,2.0787508976099316,65.99961422222222,-38.779647646257544,0.19651094112008965,8.81467254115895,0.0026628361775574293,-92.03736056972974,1.22515303078227
2025-01-01 00:18:00,0.2469713422238336,0.10721234701236634,0.37869937219225247,0.004116189037063893,0.0017868724502061058,0.0063116562032042075,0.017740735751005092,0.1474998372420593,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,81.32012716105771,51.666666666666686,46.10666666666668,0.0,50.078702100481,0.0,0.0,0.0,127.06269868915267,49.67371947762204,50.078702100481,49.471228166192574,12.43753247303448,19.378322091706,-0.12167790829405689,2.8,6151.088542057734,-3224.379560495609,-0.0,-0.0,224.00866908453833,0.0,1.0,0.14924092580376114,0.0,0,2.084074780478739,65.99961422222222,-42.73139353974237,0.1951048109917999,8.866324397004785,0.0026623611901317457,-92.18448189561911,1.224682334779788
2025-01-01 00:19:00,0.2469713422238336,0.10721234701236634,0.37869937219225247,0.004116189037063893,0.0017868724502061058,0.0063116562032042075,0.017740735751005092,0.1474998372420593,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10721234701236634,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,80.98363508971323,51.666666666666686,46.10666666666668,0.0,50.06053204634692,0.0,0.0,0.0,126.53692982767691,49.65682582844511,50.06053204634692,49.454972719494215,12.43753247303448,19.48679891913067,-0.013201080869386317,2.8,6118.229474912101,-3253.469845864872,-0.0,-0.0,224.00866908453833,0.0,1.0,0.1496084423833077,0.0,0,2.089206965438834,65.99961422222222,-46.500175316112866,0.1937579755089654,8.915689727084393,0.0026618852605915983,-92.31663348406389,1.2242287119668134
