Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,33.87672650429942,51.666666666666686,46.10666666666668,0.0,50.20956311092246,0.0,0.0,0.0,33.87672650429942,50.2291367092685,50.23892350844153,50.20956311092246,12.43753247303448,21.111658161643057,0.0,2.8,-476.56192316981264,-673.0083122724645,-0.0,-0.0,163.8725751207158,0.0,1.0,0.02820168801587484,0.0,0.0,0.5247891638979023,65.99961422222222,32.57381398193611,0.19667825910627024,10.008518692304714,0.0029977671207158927,-5.238445365697151,1.2136767176387884
2025-01-01 00:01:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,33.91320566900864,51.666666666666686,46.10666666666668,0.0,50.204532333147576,0.0,0.0,0.0,33.91320566900864,50.22438239451949,50.234307425205444,50.204532333147576,12.43753247303448,21.075541996673977,0.0,2.8,-507.2548828440355,-671.0759101219301,-0.0,-29.383175006375982,163.8725751207158,0.0,1.0,0.02817628499875788,0.0,0.0012337035209587593,0.547273740381112,65.99961422222222,29.331627163554835,0.1976884659653898,10.016347835907634,0.0029977307550047086,-7.7020962587107515,1.2173714651268615
2025-01-01 00:02:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,33.94975621611008,51.666666666666686,46.10666666666668,0.0,50.19949619519105,0.0,0.0,0.0,33.94975621611008,50.21962296022532,50.229686342742454,50.19949619519105,12.43753247303448,21.039359352241004,0.0,2.8,-507.76265040159535,-669.1421618469033,-0.0,-28.384937779453086,163.8725751207158,0.0,1.0,0.02815082735331414,0.0,0.0011941550367390676,0.546064078306448,65.99961422222222,25.891874104045264,0.19812492979038065,9.9998784567948,0.0029976774487081,-7.5644044639307335,1.2175212300089506
2025-01-01 00:03:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,33.985137168487164,51.666666666666686,46.10666666666668,0.0,50.19445468649699,0.0,0.0,0.0,33.985137168487164,50.21485839636808,50.22506025130363,50.19445468649699,12.43753247303448,21.004176832774736,0.0,2.8,-508.442428326018,-667.2639873834961,-0.0,-27.414940604704668,163.8725751207158,0.0,1.0,0.02812606583027023,0.0,0.001155576261809725,0.5448854147457519,65.99961422222222,22.36392454146684,0.19855033736063954,9.984653517118481,0.002997625101817863,-7.430224469006104,1.2176668909457626
2025-01-01 00:04:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,34.019413327117896,51.666666666666686,46.10666666666668,0.0,50.189407980957995,0.0,0.0,0.0,34.019413327117896,50.2100888670906,50.2204293101569,50.189407980957995,12.43753247303448,20.96993890648472,0.0,2.8,-507.12681067363485,-665.4382495626096,-0.0,-26.4715997698746,163.8725751207158,0.0,1.0,0.028101961963749065,0.0,0.0011179157349935477,0.5437360762976449,65.99961422222222,20.91046353813353,0.19896528116408846,9.969204573335958,0.0029975736896254933,-7.299369014019055,1.2178086749270862
2025-01-01 00:05:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,34.05255547372977,51.666666666666686,46.10666666666668,0.0,50.18435624283301,0.0,0.0,0.0,34.05255547372977,50.205314527441416,50.215793669745615,50.18435624283301,12.43753247303448,20.93667084167116,0.0,2.8,-504.305075083873,-663.666130403622,-0.0,-25.55556101739924,163.8725751207158,0.0,1.0,0.02807853413410019,0.0,0.0010812103548311625,0.5426170916155371,65.99961422222222,21.044041216432436,0.1993693713570563,9.954265530364918,0.0029975231887457783,-7.171947430847245,1.2179464746022914
2025-01-01 00:06:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,34.08455502378584,51.666666666666686,46.10666666666668,0.0,50.179299640721695,0.0,0.0,0.0,34.08455502378584,50.20053553656961,50.21115348449357,50.179299640721695,12.43753247303448,20.904380176217042,0.0,2.8,-500.9441032746313,-661.9478677821986,-0.0,-24.666981977091755,163.8725751207158,0.0,1.0,0.02805578823407244,0.0,0.0010454775313977962,0.5415288943284208,65.99961422222222,21.798171363943375,0.19976243499353633,9.939840712959363,0.002997473575049672,-7.0480037358226095,1.218080256048658
2025-01-01 00:07:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,34.11544310677194,51.666666666666686,46.10666666666668,0.0,50.17423834449752,0.0,0.0,0.0,34.11544310677194,50.19575205482905,50.20650890999482,50.17423834449752,12.43753247303448,20.873040314996725,0.0,2.8,-497.45994630988196,-660.2818890545009,-0.0,-23.8050827638729,163.8725751207158,0.0,1.0,0.028033706091765753,0.0,0.0010106966505596337,0.540470762689063,65.99961422222222,22.75445038777594,0.20014472061155186,9.925201161230476,0.0029974248241192054,-6.927455247422705,1.2182101268162466
2025-01-01 00:08:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,34.14526609756275,51.666666666666686,46.10666666666668,0.0,50.169172519404995,0.0,0.0,0.0,34.14526609756275,50.19096423820481,50.20186009760473,50.169172519404995,12.43753247303448,20.84261155535605,0.0,2.8,-494.53978566954004,-658.6659360206622,-0.0,-22.96872643588208,163.8725751207158,0.0,1.0,0.02801226025941285,0.0,0.0009768319683211937,0.5394415207979104,65.99961422222222,23.222301666288516,0.20051664330830268,9.911757143771354,0.002997376912129067,-6.810169607311712,1.2183362489438165
2025-01-01 00:09:00,0.12158495846229117,0.07058837052139535,0.0,0.0020264159743715194,0.0011764728420232558,0.0,0.012161508425787677,0.0,0.0894234500365035,0.0,0.020000000000000004,0.0,0.0,0.06475503718806201,0.0,0.005833333333333337,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.009058200677249665,0,On,0.0030834004524207827,0,On,0.053028536625679995,0.03977140246925998,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,1404.3967644444444,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,655.643195408116,Off,0.0,0.0,34.17409608869686,51.666666666666686,46.10666666666668,0.0,50.164102323793806,0.0,0.0,0.0,34.17409608869686,50.186172236173675,50.19720719236362,50.164102323793806,12.43753247303448,20.813032083759193,0.0,2.8,-491.361567180675,-657.0965903527643,-0.0,-22.15617261756029,163.8725751207158,0.0,1.0,0.02799140765533378,0.0,0.000943822367860906,0.5384392296843432,65.99961422222222,24.018620668933735,0.20087889756927022,9.898759950455794,0.0029973298161912357,-6.695930955438518,1.218458876324689
