Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.12384713196567293,0.07690949914129405,0.004969489142014371,0.0020641188660945487,0.0012818249856882341,8.282481903357285e-05,0.01194697691599863,0.006998,0.10490215504967429,0.0,0.0,0.004969489142014371,0.0,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16688.05520888889,Off,0.0,0.0,3.34788637701422e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.34788637701422e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.188079976725117,-0.20080891216379726,-0.9924285232328792,2.8,9.236100170605994,-1819.3076365597663,3587.913357692377,-2008.5609837640975,-0.0,-0.0,247.7005496837145,0.0,1.0,0.10015737542785402,0.0,0,1.296140838615761,65.99961422222222,-58.44720247938331,0.2183935613833846,8.41751620287094,0.002774986310811603,-66.94012108817076,1.2260207387736268,0.7249112727551998,3582.7780887095464,5.135268982830664
2025-01-01 00:01:00,0.12384713196567293,0.07690949914129405,0.004969489142014371,0.0020641188660945487,0.0012818249856882341,8.282481903357285e-05,0.01194697691599863,0.006998,0.10490215504967429,0.0,0.0,0.004969489142014371,0.0,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16688.05520888889,Off,0.0,0.0,3.357496491200133e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.357496491200133e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.09195229682371,-0.2969365920652045,-0.5268251564426825,2.8,9.236100170605994,-1803.8623341260734,3147.637045949609,-1990.717547003619,-0.0,-0.0,247.7005496837145,0.0,1.0,0.09989162037653888,0.0,0,1.2927016912378815,65.99961422222222,-60.84533680616871,0.22033339477673702,8.394753178373762,0.002774666391196815,-66.48413658549795,1.230008185593583,0.7249112727551998,3142.9138881462404,4.7231578033684025
2025-01-01 00:02:00,0.9542512986323397,0.07690949914129405,0.7167444891420145,0.015904188310538993,0.0012818249856882341,0.011945741485700241,0.01194697691599863,0.006998,0.10490215504967429,0.8304041666666668,0.0,0.004969489142014371,0.7117750000000002,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,On,12933.275951018564,18.888888888888914,0.8,4585.183424536994,20.860069011111115,0.8304041666666668,1,16688.05520888889,16688.05520888889,Off,0.0,0.0,3.366858922030739e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.366858922030739e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.998400724825494,-0.39048816406342013,-0.12061775339517877,2.8,9.236100170605994,11144.087198032226,7348.845845931459,-1973.4123040928137,-0.0,-0.0,247.7005496837145,0.0,1.0,0.0996327892534904,0.0,0,1.2893521467090356,65.99961422222222,-63.47699857724024,0.22160834397299986,8.349874174921148,0.0027743496808713738,-66.03892829997191,1.230403646009689,0.7249112727551998,2759.162164364356,4.500257030108369
2025-01-01 00:03:00,0.9542512986323397,0.07690949914129405,0.7167444891420145,0.015904188310538993,0.0012818249856882341,0.011945741485700241,0.01194697691599863,0.006998,0.10490215504967429,0.8304041666666668,0.0,0.004969489142014371,0.7117750000000002,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,On,12933.275951018564,18.888888888888914,0.8,4585.183424536994,20.860069011111115,0.8304041666666668,1,16688.05520888889,16688.05520888889,Off,0.0,0.0,3.3434776132897546e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3434776132897546e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.231846303770674,-0.15704258511824065,0.724223734505767,2.8,9.236100170605994,11082.97099493545,6549.601698428129,-2016.7056704617046,-0.0,-0.0,247.7005496837145,0.0,1.0,0.1002783035660572,0.0,0,1.297705774775413,65.99961422222222,-81.29983530512533,0.21835570899260628,8.459933666252898,0.0027740351924948796,-66.79817739344274,1.2294181202913192,0.7249112727551998,1961.0246245949845,3.3936492961499054
2025-01-01 00:04:00,0.9542512986323397,0.07690949914129405,0.7167444891420145,0.015904188310538993,0.0012818249856882341,0.011945741485700241,0.01194697691599863,0.006998,0.10490215504967429,0.8304041666666668,0.0,0.004969489142014371,0.7117750000000002,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,On,12933.275951018564,18.888888888888914,0.8,4585.183424536994,20.860069011111115,0.8304041666666668,1,16688.05520888889,16688.05520888889,Off,0.0,0.0,3.3209384279568134e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3209384279568134e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.457226785943195,0.0,1.4608012939876045,2.8,9.236100170605994,11027.07596482602,5852.9012720772935,-2058.852355216136,-0.0,-0.0,247.7005496837145,0.0,1.0,0.10090035854448703,0.0,0,1.3057558146048607,65.99961422222222,-95.04818066012426,0.2152650364188761,8.565171067192399,0.0027737168334492825,-67.52370492532346,1.2284681506116915,0.7249112727551998,1265.166040951316,2.551806588983721
2025-01-01 00:05:00,0.9542512986323397,0.07690949914129405,0.7167444891420145,0.015904188310538993,0.0012818249856882341,0.011945741485700241,0.01194697691599863,0.006998,0.10490215504967429,0.8304041666666668,0.0,0.004969489142014371,0.7117750000000002,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,On,12933.275951018564,18.888888888888914,0.8,4585.183424536994,20.860069011111115,0.8304041666666668,1,16688.05520888889,16688.05520888889,Off,0.0,0.0,3.299142292689794e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.299142292689794e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.67510941097216,0.0,2.103218398639515,2.8,9.236100170605994,10975.215722283006,5245.307903053065,-2099.92181023351,-0.0,-0.0,247.7005496837145,0.0,1.0,0.1015006317161001,0.0,0,1.313523975149498,65.99961422222222,-105.83896818576315,0.21232267341208755,8.66659357578765,0.002773394767691302,-68.21784060337497,1.2275511896290972,0.7249112727551998,658.26259840547,1.861880110601895
2025-01-01 00:06:00,0.9542512986323397,0.07690949914129405,0.7167444891420145,0.015904188310538993,0.0012818249856882341,0.011945741485700241,0.01194697691599863,0.006998,0.10490215504967429,0.8304041666666668,0.0,0.004969489142014371,0.7117750000000002,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,On,12933.275951018564,18.888888888888914,0.8,4585.183424536994,20.860069011111115,0.8304041666666668,1,16688.05520888889,16688.05520888889,Off,0.0,0.0,3.278089207488696e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.278089207488696e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.885960729674856,0.0,2.6637314123388003,2.8,9.236100170605994,10925.694653812934,4715.2273138733935,-2139.9690392954,-0.0,-0.0,247.7005496837145,0.0,1.0,0.10208051068152058,0.0,0,1.3210282134077893,65.99961422222222,-115.31280759394474,0.20951710648238842,8.76449477489492,0.0027730691480844765,-68.8825216628366,1.22666513302242,0.7249112727551998,128.7354809882496,1.308408348150591
2025-01-01 00:07:00,0.12384713196567293,0.07690949914129405,0.004969489142014371,0.0020641188660945487,0.0012818249856882341,8.282481903357285e-05,0.01194697691599863,0.006998,0.10490215504967429,0.0,0.0,0.004969489142014371,0.0,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16688.05520888889,Off,0.0,0.0,3.257680099011395e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.257680099011395e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.090154133766532,0.0,3.1529940622660577,2.8,9.236100170605994,-2055.5414944916834,-332.6097840633406,-2179.035036209652,-0.0,-0.0,247.7005496837145,0.0,1.0,0.10264111656105938,0.0,0,1.3282830378451744,65.99961422222222,-124.20700796574593,0.20683869389742815,8.85911456407754,0.0027727401183040663,-69.51932570174678,1.2258082836345991,0.7249112727551998,-333.4800864363568,0.8703023730162229
2025-01-01 00:08:00,0.12384713196567293,0.07690949914129405,0.004969489142014371,0.0020641188660945487,0.0012818249856882341,8.282481903357285e-05,0.01194697691599863,0.006998,0.10490215504967429,0.0,0.0,0.004969489142014371,0.0,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16688.05520888889,Off,0.0,0.0,3.270311950132054e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.270311950132054e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.963482567510088,0.0,3.0899286662469185,2.8,9.236100170605994,-2024.725158882299,-272.44117055661957,-2154.767627700012,-0.0,-0.0,247.7005496837145,0.0,1.0,0.10229345591028828,0.0,0,1.323783946634775,65.99961422222222,-117.6580808660014,0.2084555406845629,8.799496878712322,0.0027724078145937967,-68.95013047490416,1.2263400868698924,0.7249112727551998,-273.9010284187913,1.4598578621717562
2025-01-01 00:09:00,0.12384713196567293,0.07690949914129405,0.004969489142014371,0.0020641188660945487,0.0012818249856882341,8.282481903357285e-05,0.01194697691599863,0.006998,0.10490215504967429,0.0,0.0,0.004969489142014371,0.0,0.0,0,0.07690949914129405,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.0003573498412433463,0.0,On,0.008079649004579845,0,On,0.0023561561946155198,0,On,0.06923448589665605,0.05192586442249202,On,0.0002130860121159198,On,0.0047564031298984516,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16688.05520888889,Off,0.0,0.0,3.2825475078842224e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2825475078842224e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.84125326885211,0.0,3.036159613801181,2.8,9.236100170605994,-1996.1704980055613,-221.18322833260984,-2131.452839831987,-0.0,-0.0,247.7005496837145,0.0,1.0,0.1019576413876629,0.0,0,1.3194381566705744,65.99961422222222,-112.41820785728878,0.2100285467202762,8.742202636560371,0.002772078374571504,-68.39828549132595,1.2268536841366648,0.7249112727551998,-223.10439988034668,1.9211715477368254
