Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,2.1900861762688013,0.31712659429023443,0.0,2.1900861762688018,0.31712659429023443,0.0,0.04328569916790222,1.6332657641481483,0.5075347129527512,0.0,0.006,0.0,0.0,0.3153765942902344,0.0,0.001750000000000001,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002047269736842105,0.0,0.04123842943106011,0.0,0.08703258723243862,0.0,0.383684137713657,0.2877631032852427,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,1633.2657641481483,0.4666666666666667,39.493221129668974,51.66666666666668,46.10666666666668,0.0,51.08625842547671,0.7547195628361079,2030.0766925233534,1633.2657641481483,39.493221129668974,49.375669683319536,51.08625842547671,48.52037531224095,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,2355.3123188594695,15.45428441975091,0.0,0.85,213.921609366027,-552.0326229169619,0.0,0.0,655.8297516966976,727.1345710038198,1.9980000000000002,0.02876821463821529,0.0,0.0,0.40173370865937635,131.867229216,110.12448058629136,0.3654566246811356,8.458762982818005,0.0038992670961994196,55.99634086552054,1.2404089201097372
2025-01-01 11:00:00,1.114247639405486,0.2947432736175578,0.0,1.114247639405486,0.2947432736175578,0.0,0.026284268339796753,0.6416401216296297,0.44632324943605955,0.0,0.0,0.0,0.0,0.2947432736175578,0.0,0.0,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002047269736842105,0.0,0.024236998602954647,0.0,0.05333221794598231,0.0,0.35617304348342155,0.26712978261256615,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,641.6401216296297,0.18333333333333332,40.10751329400622,51.66666666666668,46.10666666666668,0.0,51.49379885398908,0.1425336464999262,388.10639002961966,641.6401216296297,40.10751329400622,50.1456396800804,51.49379885398908,49.471560093126065,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2365.6239640807303,15.730367633696762,0.0,1.95,169.74587621208565,-494.06956949083957,0.0,0.0,519.2519863560168,913.292169687468,1.0845,0.02747480723620498,0.0,0.0,0.3836719221025263,71.576581624,144.56345934690842,0.35984431900273073,8.596730506170267,0.003909831371422225,4.9314494727850935,1.2386341597434967
2025-01-01 12:00:00,0.40467379964840533,0.27880078589181695,0.0,0.40467379964840533,0.27880078589181695,0.0,0.012899786593212297,0.0,0.39177401305519305,0.0,0.0,0.0,0.0,0.27880078589181695,0.0,0.0,1.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0021325726425438594,0.0,0.010767213950668438,0.0,0.020039631866103674,0.0,0.33307549378210094,0.24980662033657566,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,0.0,0.0,39.37140877673043,51.66666666666668,46.10666666666668,0.0,51.21117248027734,0.0,0.0,0.0,39.37140877673043,49.77663926668301,51.21117248027734,49.05937265988585,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.6921123456714,15.979451918427019,0.0,3.05,150.35035692295244,-459.2367499084537,0.0,0.0,447.49012853432487,989.2790044219743,1.002,0.027329721425145666,0.0,0.0,0.3816458714183353,66.13161345066666,162.09697829708122,0.3538552926865044,8.707439945810034,0.003908443867436077,-10.904882291307285,1.2369469524802448
2025-01-01 13:00:00,1.159481749578517,0.30406832831985403,0.0,1.159481749578517,0.30406832831985403,0.0,0.03237517221226072,0.6416401216296297,0.48546645573662656,0.0,0.0,0.0,0.0,0.30406832831985403,0.0,0.0,1.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.002388481359649123,0.0,0.029986690852611596,0.0,0.08004201797682106,0.0,0.366765550352817,0.2750741627646127,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,641.6401216296297,0.18333333333333332,38.7588923972887,51.66666666666668,46.10666666666668,0.0,51.00963522227101,0.21646255905384412,582.1595850444295,641.6401216296297,38.7588923972887,49.632707281669575,51.00963522227101,48.944243311368865,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2383.3177382479857,16.364143395577667,0.0,4.45,354.0434210656001,-402.59158649624436,0.0,0.0,602.1563965255233,934.1850870822273,1.6665,0.026097172254920663,0.0,0.0,0.36443393958709236,109.98835710133334,154.47861103632107,0.34506647772612786,8.881613929220583,0.003907788670256076,23.20001904937313,1.2347241389820545
2025-01-01 14:00:00,1.4611110959154243,0.3190743797181642,0.0,1.4611110959154243,0.3190743797181642,0.0,0.04379751660211274,0.8749638022222223,0.5423497770910894,0.0,0.0,0.0,0.0,0.3190743797181642,0.0,0.0,1.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.002559087171052631,0.0,0.04123842943106011,0.0,0.1169172708002037,0.0,0.38677361888389733,0.2900802141629229,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,874.9638022222223,0.25,38.51148400479285,51.66666666666668,46.10666666666668,0.0,51.29396848063957,0.2876280888373686,775.2627032170616,874.9638022222223,38.51148400479285,49.89739120760362,51.29396848063957,49.199102571085646,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.785703349085,16.844733100081836,0.0,4.7,411.80029222695947,-406.3370424490005,0.0,0.0,690.9403695873294,760.6389143988707,1.9980000000000002,0.025894201511137083,0.0,0.0,0.36159955480948386,131.867229216,127.1969650886305,0.3354637953927052,9.112350549389403,0.003919113572616936,29.97809317896024,1.232049823927299
2025-01-01 15:00:00,1.2805558078995758,0.3297489196049949,0.0,1.2805558078995758,0.3297489196049949,0.0,0.05332232691893635,0.6416401216296297,0.58559335935101,0.0,0.0,0.0,0.0,0.3297489196049949,0.0,0.0,1.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002985601699561403,0.0,0.05033672521937494,0.0,0.14592813321101655,0.0,0.40192678843317137,0.3014450913248784,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,641.6401216296297,0.18333333333333332,37.959697689226324,51.66666666666668,46.10666666666668,0.0,51.31713534606568,0.2863806775015156,776.2127800592393,641.6401216296297,37.959697689226324,49.71984395145649,51.31713534606568,48.9211982541519,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.446224723451,17.13141751867337,0.0,4.15,392.5638848227806,-446.9225552941067,0.0,0.0,753.6369760636244,491.1919147570124,2.1645,0.02662680184023023,0.0,0.0,0.37182995147722536,142.856164984,85.84946405326299,0.3299754253398423,9.251419514388283,0.003925805283360984,30.68500311146853,1.230827989758237
2025-01-01 16:00:00,2.2321676645151403,0.36911438269969904,0.0,2.2321676645151403,0.36911438269969904,0.0,0.09016021980499139,1.3999420835555556,0.7420653611545933,0.0,0.0,0.0,0.0,0.36911438269969904,0.0,0.0,1.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.003753327850877193,0.0,0.0864068919541142,0.0,0.2499128508883278,0.0,0.45165272345894436,0.33873954259420813,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,1399.9420835555554,0.4,37.78984608828987,51.66666666666668,46.10666666666668,0.0,51.12374857118673,0.5076684035326685,1358.8474035247577,1399.9420835555554,37.78984608828987,49.8190996796729,51.12423701361372,49.166286791489,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2383.3912262055433,17.37979861810991,0.0,3.05,502.71221317535105,-535.1187765855037,0.0,0.0,1009.5976687521253,147.75341492534216,3.1665,0.028603854315070912,0.0,0.0,0.39943849906769274,208.98777843466667,28.233321008729444,0.3261234538154201,9.382584009605296,0.003941561795088803,48.00233070629914,1.22976403463124
2025-01-01 17:00:00,1.7158910178024809,0.40718408803151634,0.0,1.7158910178024809,0.40718408803151634,0.0,0.13753671073104007,0.6416401216296297,0.9367141854418112,0.0,0.0,0.0,0.0,0.40718408803151634,0.0,0.0,1.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.004776962719298246,0.0,0.1327597480117418,0.0,0.3938020680664559,0.0,0.49873053176736853,0.3740478988255263,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,641.6401216296297,0.18333333333333332,36.96810464362489,51.66666666666668,46.10666666666668,0.0,51.19165882292446,0.1436162471138453,388.10639002961966,641.6401216296297,36.96810464362489,49.28309765258232,51.19169954286882,48.3287763474669,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.3948861409576,17.58268524257814,0.0,1.95,686.3734948375256,-619.1802253436236,0.0,0.0,1303.470215066469,8.039449443005214,4.002000000000001,0.030381361063563043,0.0,0.0,0.4242604905335876,264.1304561173334,2.0835051146804733,0.32294886214980506,9.486580910565998,0.003955468499157092,62.117412126390604,1.228317943062397
2025-01-01 18:00:00,1.5861904833883496,0.4094474714875489,0.0,1.5861904833883496,0.4094474714875489,0.0,0.1520011678335097,0.3499855208888889,1.0842037946659508,0.0,0.0,0.0,0.0,0.4094474714875489,0.0,0.0,1.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.00545938596491228,0.0,0.14654178186859743,0.0,0.5382738326825522,0.0,0.49990747697507915,0.3749306077313092,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,349.98552088888886,0.1,37.55662318511205,51.66666666666668,46.10666666666668,0.0,51.35936248419948,0.21662838486422167,581.9220658338851,349.98552088888886,37.55662318511205,50.090356011488716,51.35936248419948,49.455852775133344,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374.4772026624687,17.83210442104427,0.0,1.15,802.1604305337524,-662.426493729406,0.0,0.0,1465.3418952285385,0.0,4.002000000000001,0.030365002810971008,0.0,0.0,0.4240320557292861,264.1304561173334,-0.7549709653799936,0.31941604053831496,9.618853333113865,0.003976350899328162,61.23023170046341,1.2266324255859984
2025-01-01 19:00:00,3.020304142144529,0.4017620781720298,0.0,3.020304142144529,0.4017620781720298,0.0,0.14076762445934815,1.6332657641481483,1.2402707535370325,0.0,0.006,0.0,0.0,0.40001207817202983,0.0,0.001750000000000001,1.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.005800597587719299,0.0,0.13496702687162887,0.0,0.7069213159743258,0.0,0.48916785195471985,0.3668758889660398,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,1633.2657641481483,0.4666666666666667,37.65853475126512,51.66666666666668,46.10666666666668,0.0,51.32156092861107,0.4321609666994118,1163.8441316677702,1633.2657641481483,37.65853475126512,50.37942621125559,51.32259935666803,49.907320424520904,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,2364.596891028207,18.071509583467613,0.0,-0.25000000000000006,846.8293146669079,-763.9739814117397,0.0,0.0,1610.9270844768835,0.0,4.002000000000001,0.031680426589093744,0.0,0.0,0.44240128995148875,264.1304561173334,-0.12378839823583988,0.3158855738359768,9.744424478428666,0.0039922063539047465,45.01863597072455,1.2256123274906305
2025-01-01 20:00:00,1.1555304678834792,0.3613344223251062,0.0,1.155530467883479,0.3613344223251062,0.0,0.09027848863285667,0.0,1.0532519792506225,0.0,0.012,0.0,0.0,0.3578344223251062,0.0,0.003500000000000002,1.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.005971203399122806,0.0,0.08430728523373386,0.0,0.5761394161504806,0.0,0.43385142719232145,0.325388570394241,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,0.0,0.0,39.2775809266998,51.66666666666668,46.10666666666668,0.0,51.88649577649483,0.0,0.0,0.0,39.2775809266998,51.90061708948802,51.90767774598463,51.88649577649483,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,2362.7642983890996,18.141288472929265,0.0,-0.55,575.8741414232543,-787.4943165996423,0.0,0.0,1360.7584207346833,0.0,3.7515000000000005,0.032007982723011835,0.0,0.0,0.4469754473028538,247.59755275466668,2.6100372882133174,0.31541537857813023,9.788711814025511,0.004003837754893888,37.96400637697763,1.2253101573679592
2025-01-01 21:00:00,0.8147943124904046,0.3225772634880916,0.0,0.8147943124904046,0.32257726348809157,0.0,0.052005217067748334,0.0,0.7507890954226563,0.0,0.012,0.0,0.0,0.3190772634880916,0.0,0.003500000000000002,1.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.005544688870614035,0.0,0.0464605281971343,0.0,0.3253527441052006,0.0,0.38309566510980164,0.2873217488323512,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,0.0,0.0,39.13272012440582,51.66666666666668,46.10666666666668,0.0,51.53721460770892,0.0,0.0,0.0,39.13272012440582,51.57051865057055,51.58717067200136,51.53721460770892,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,2364.1219400037576,17.935130708859514,0.0,-0.3,322.68412358823787,-766.8484448847173,0.0,0.0,1083.9648157007184,0.0,4.6665,0.03199586453134914,0.0,0.0,0.4468062228257661,307.987199768,5.567752772236685,0.32108736846529623,9.717628475549208,0.004023415899552369,92.7874471380481,1.226163554655437
2025-01-01 22:00:00,0.4617632567492205,0.28975008416932435,0.0,0.4617632567492205,0.28975008416932435,0.0,0.020007186852518746,0.0,0.42975606989670173,0.0,0.012,0.0,0.0,0.2862500841693244,0.0,0.003500000000000002,1.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.004776962719298246,0.0,0.015230224133220503,0.0,0.04808929100426913,0.0,0.34116699208511136,0.25587524406383344,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,0.0,0.0,39.257224289651056,51.66666666666668,46.10666666666668,0.0,51.188515114724545,0.0,0.0,0.0,39.257224289651056,51.24072846648527,51.266835142365636,51.188515114724545,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,2344.893940963083,17.49777124628761,0.0,-1.95,-78.08111307741814,-871.0363290442001,0.0,0.0,783.269478316596,0.0,5.415,0.03378372619673204,0.0,0.0,0.47177281551970734,357.3879110133333,9.685737650185995,0.33275908515789077,9.556432708157429,0.004056254390966824,116.44666369303187,1.2279846467356568
2025-01-01 23:00:00,0.47104787744272136,0.2925339713257562,0.0,0.47104787744272136,0.2925339713257562,0.0,0.020133139459108437,0.0,0.43891473798361286,0.0,0.012,0.0,0.0,0.28903397132575626,0.0,0.003500000000000002,1.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.004009236567982456,0.0,0.01612390289112598,0.0,0.05353610954927115,0.0,0.34764019072751967,0.2607301430456397,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1868.3283333333334,0.0,0.0,39.35458262771592,51.66666666666668,46.10666666666668,0.0,50.88737527158893,0.0,0.0,0.0,39.35458262771592,50.90960030768478,50.92071282573271,50.88737527158893,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,2331.462800304641,17.083849718094676,0.0,-3.05,-73.71856558210507,-912.404519945867,0.0,0.0,830.7107494251284,0.0,6.0,0.034129434613999955,0.0,0.0,0.4766004604163536,395.9976853333333,7.975204938633637,0.34490278075896347,9.412813319867446,0.004096035400975999,137.51905128750892,1.2297063357865325
