Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3351118100744592,0.19579813198617246,0.00855726184999659,0.00558519683457432,0.003263302199769541,0.0001426210308332765,0.05988733238431761,0.0,0.2652244776901416,0.0,0.010000000000000002,0.00855726184999659,0.0,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.216100272635984,51.666666666666686,46.10666666666668,0.0,51.08150013267513,0.0,0.0,0.0,36.216100272635984,50.245118943596125,51.08150013267513,49.82692834905662,12.43753247303448,19.153585763186832,0.0,7.716740998123558,-2.010457001535835,2.8,9.236100170605994,-343.25661984857993,-2409.089715558317,957.6187202702124,-959.1627072348347,-0.0,-0.0,699.578485332859,0.0,4.0,0.04500509057008637,0.0,0,0.5824127837246371,263.9984568888889,-83.67239794660433,0.24666449289129103,9.499087765346278,0.0033324049097604026,94.70531022626648,1.2215603830349113,0.38478636694880625,-2465.5548002504543,56.465084692137424,0.17918234931087496,1123.3089403317467,-165.69022006153438
2025-01-01 00:01:00,0.3351118100744592,0.19579813198617246,0.00855726184999659,0.00558519683457432,0.003263302199769541,0.0001426210308332765,0.05988733238431761,0.0,0.2652244776901416,0.0,0.010000000000000002,0.00855726184999659,0.0,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.3272348068618,51.666666666666686,46.10666666666668,0.0,51.07888739217023,0.0,0.0,0.0,36.3272348068618,50.24280865893323,51.07888739217023,49.824769292314734,12.43753247303448,19.055747545881218,0.0,7.696206988643827,-1.944267936115581,2.8,9.236100170605994,-334.08842474392543,-2398.1138050697796,938.8973246263315,-950.3308334434332,-0.0,-0.0,699.578485332859,0.0,4.0,0.04485906550830364,0.0,0,0.5805230672137014,263.9984568888889,-83.33607663335121,0.24893309669001978,9.478942259773644,0.0033328591771723515,95.09401981154812,1.2255385891409474,0.38471717251229476,-2454.816273198512,56.70246812873259,0.17881249374497293,1105.566116761174,-166.6687921348426
2025-01-01 00:02:00,0.3351118100744592,0.19579813198617246,0.00855726184999659,0.00558519683457432,0.003263302199769541,0.0001426210308332765,0.05988733238431761,0.0,0.2652244776901416,0.0,0.010000000000000002,0.00855726184999659,0.0,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.43532586275839,51.666666666666686,46.10666666666668,0.0,51.076267014719875,0.0,0.0,0.0,36.43532586275839,50.24049128481543,51.076267014719875,49.822603419863206,12.43753247303448,18.96051795631931,0.0,7.676928704042947,-1.8804370270777633,2.8,9.236100170605994,-325.39478102600197,-2387.726572002677,921.2574070724013,-941.7659114011326,-0.0,-0.0,699.578485332859,0.0,4.0,0.04471673010701092,0.0,0,0.5786810987554809,263.9984568888889,-83.20735495772843,0.2504512312809534,9.436091787872854,0.0033333138284404634,95.47162741191622,1.2259377853900362,0.3846521982233738,-2444.737742334204,57.01117033152716,0.1784550891777239,1088.5114356363747,-167.25402856397335
2025-01-01 00:03:00,0.3351118100744592,0.19579813198617246,0.00855726184999659,0.00558519683457432,0.003263302199769541,0.0001426210308332765,0.05988733238431761,0.0,0.2652244776901416,0.0,0.010000000000000002,0.00855726184999659,0.0,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.540509690256954,51.666666666666686,46.10666666666668,0.0,51.073639210637424,0.0,0.0,0.0,36.540509690256954,50.238167015391205,51.073639210637424,49.8204309177681,12.43753247303448,18.867780088370782,-0.07666435607367461,7.658834662737706,-1.8186556591817988,2.8,9.236100170605994,-317.1637612093074,-2377.9603994242157,904.7577256787747,-933.4549855420321,-0.0,-0.0,699.578485332859,0.0,4.0,0.044577924932102886,0.0,0,0.576884815106464,263.9984568888889,-83.2872610001343,0.2519406178877893,9.393884609973748,0.003333770136443565,95.83843299055027,1.2263267767223165,0.38459120524553775,-2435.281231164885,57.32083174066947,0.1781084774645594,1072.0568792883348,-167.2991536095601
2025-01-01 00:04:00,0.3351118100744592,0.19579813198617246,0.00855726184999659,0.00558519683457432,0.003263302199769541,0.0001426210308332765,0.05988733238431761,0.0,0.2652244776901416,0.0,0.010000000000000002,0.00855726184999659,0.0,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.642913202967655,51.666666666666686,46.10666666666668,0.0,51.07100418082208,0.0,0.0,0.0,36.642913202967655,50.235836036117455,51.07100418082208,49.81825196376514,12.43753247303448,18.77742505142388,-0.16701939302057767,7.64185332974381,-1.7586485695647927,2.8,9.236100170605994,-307.8788309270624,-2368.808184056944,889.1751729235907,-925.3860212238321,-0.0,-0.0,699.578485332859,0.0,4.0,0.04444250131070062,0.0,0,0.5751322922846259,263.9984568888889,-82.07129503608937,0.25340227266001586,9.353498689652534,0.0033342280523019773,96.19489286007513,1.2267060010560409,0.38453395428194137,-2426.408817177522,57.60063312057826,0.1777711730006013,1056.1244654736477,-166.94929255005695
2025-01-01 00:05:00,0.3351118100744592,0.19579813198617246,0.00855726184999659,0.00558519683457432,0.003263302199769541,0.0001426210308332765,0.05988733238431761,0.0,0.2652244776901416,0.0,0.010000000000000002,0.00855726184999659,0.0,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.74261209496255,51.666666666666686,46.10666666666668,0.0,51.06836211740392,0.0,0.0,0.0,36.74261209496255,50.23349852435503,51.06836211740392,49.81606672783058,12.43753247303448,18.689387967489296,-0.2550564769551613,7.625915035754083,-1.7001855089956308,2.8,9.236100170605994,-297.49712080486665,-2360.2326174304612,874.3448983485893,-917.5510820521231,-0.0,-0.0,699.578485332859,0.0,4.0,0.04431037551607888,0.0,0,0.5734224467788683,263.9984568888889,-79.52452408560262,0.2548365636359827,9.313674076045785,0.0033346875292382073,96.54126154574647,1.2270757128527818,0.38448021207044575,-2418.083627159196,57.851009728734994,0.17744193098723415,1040.6491258661845,-166.30422751759525
2025-01-01 00:06:00,0.9930388934077925,0.19579813198617246,0.5724947618499967,0.016550648223463207,0.003263302199769541,0.009541579364166611,0.05988733238431761,0.0,0.2652244776901416,0.6579270833333333,0.010000000000000002,0.00855726184999659,0.5639375000000001,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,On,11569.178158381736,19.444444444444457,0.8,2310.6521027293775,16.527378972222223,0.6579270833333333,1,13221.903177777778,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.83967635528956,51.666666666666686,46.10666666666668,0.0,51.06571320728219,0.0,0.0,0.0,36.83967635528956,50.231154652636135,51.06571320728219,49.81387537531311,12.43753247303448,18.60360885709957,-0.3408355873448876,7.610953668753837,-1.6430732010842652,2.8,9.236100170605994,11282.163339799712,-41.53941606617627,860.1627270666613,-909.942793502787,-0.0,-0.0,699.578485332859,0.0,4.0,0.04418147041820901,0.0,0,0.5717542804462226,263.9984568888889,-76.65051041209534,0.25624381504565974,9.274996206297843,0.003335148521675191,96.87777317070919,1.227436147062495,0.38442975711522015,-2410.2707126883633,58.07919389280974,0.17711970493670245,1025.5763571765292,-165.41363010986782
2025-01-01 00:07:00,0.9930388934077925,0.19579813198617246,0.5724947618499967,0.016550648223463207,0.003263302199769541,0.009541579364166611,0.05988733238431761,0.0,0.2652244776901416,0.6579270833333333,0.010000000000000002,0.00855726184999659,0.5639375000000001,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,On,11569.178158381736,19.444444444444457,0.8,2310.6521027293775,16.527378972222223,0.6579270833333333,1,13221.903177777778,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.59642393576069,51.666666666666686,46.10666666666668,0.0,51.063057632519424,0.0,0.0,0.0,36.59642393576069,50.22880458902827,51.063057632519424,49.81167806728269,12.43753247303448,18.810311224509448,-0.13413321993500915,7.712155020023558,-1.5871479717165624,2.8,9.236100170605994,11254.737961925555,-96.02440274891205,846.5351373999683,-928.3196012717053,-0.0,-0.0,699.578485332859,0.0,4.0,0.044491812099122466,0.0,0,0.5757704252866627,263.9984568888889,-85.69908051733327,0.2529860867178734,9.370205205830647,0.00333561098514139,95.84586573733233,1.226566803708028,0.38477091443766825,-2463.1561891427637,56.47968366447403,0.17680360727392325,1010.8601035160495,-164.32496611608127
2025-01-01 00:08:00,0.9930388934077925,0.19579813198617246,0.5724947618499967,0.016550648223463207,0.003263302199769541,0.009541579364166611,0.05988733238431761,0.0,0.2652244776901416,0.6579270833333333,0.010000000000000002,0.00855726184999659,0.5639375000000001,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,On,11569.178158381736,19.444444444444457,0.8,2310.6521027293775,16.527378972222223,0.6579270833333333,1,13221.903177777778,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.36070781976597,51.666666666666686,46.10666666666668,0.0,51.06041890194686,0.0,0.0,0.0,36.36070781976597,50.22647004289273,51.06041890194686,49.80949561336568,12.43753247303448,19.010552032546478,0.0,7.806739585125033,-1.5322719996083256,2.8,9.236100170605994,11228.765243179718,-146.9192832055769,833.3828365883453,-946.262087766372,-0.0,-0.0,699.578485332859,0.0,4.0,0.04479153891527494,0.0,0,0.5796492027125282,263.9984568888889,-93.72931276850494,0.24987536024427096,9.46167210470771,0.003336068846896901,94.84679009630489,1.2257258019647121,0.3850894928376665,-2512.6634595644346,55.092073629480296,0.17649288987293218,996.4616337702321,-163.07879718188673
2025-01-01 00:09:00,0.9930388934077925,0.19579813198617246,0.5724947618499967,0.016550648223463207,0.003263302199769541,0.009541579364166611,0.05988733238431761,0.0,0.2652244776901416,0.6579270833333333,0.010000000000000002,0.00855726184999659,0.5639375000000001,0.0,0.0,0.19288146531950578,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.038827463963264974,0,On,0.008049190597467176,0,On,0.2132299078978598,0.1599224309233948,On,0.00855726184999659,On,0,0,Off,On,11569.178158381736,19.444444444444457,0.8,2310.6521027293775,16.527378972222223,0.6579270833333333,1,13221.903177777778,13221.903177777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1232.6570933333333,Off,0.0,0.0,36.132032696504304,51.666666666666686,46.10666666666668,0.0,51.057796494787446,0.0,0.0,0.0,36.132032696504304,50.22415053347633,51.057796494787446,49.80732755282077,12.43753247303448,19.20475649719686,0.0,7.895261999447168,-1.4783297158604258,2.8,9.236100170605994,11203.331992250944,-194.63502240260095,820.6385691732553,-963.7949300112325,-0.0,-0.0,699.578485332859,0.0,4.0,0.045081379503529424,0.0,0,0.5834000420443322,263.9984568888889,-101.62972145241935,0.24690020680303598,9.550261949243243,0.003336522246880956,93.8783133242834,1.22491124615331,0.38538741421307254,-2559.0672560436433,53.7801309116648,0.1761869251153863,982.3484837336974,-161.70991456044212
