Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.5434553864633481,0.19579813198617246,0.18713747018332996,0.2652244776901416,0.20834357638888887,0.05988733238431761,0.0,0.010000000000000002,0.00855726184999659,0.17858020833333338,0.0,51.004707139928634,19.127241023007297,-0.06346576548096762
2025-01-01 01:00:00,0.5846390674074543,0.1949741561262697,0.22064915581552855,0.26412584321027127,0.2522053819444444,0.058307842252738655,0.0,0.010000000000000002,0.004473114148861854,0.21617604166666668,0.0,50.848744158965296,19.199280703685986,-0.046829955555456236
2025-01-01 02:00:00,0.5396786273720284,0.1941501802663669,0.18227538958674097,0.26302720873040086,0.20834357638888887,0.058307842252738655,0.0,0.010000000000000002,0.0036951812534076183,0.17858020833333338,0.0,50.6936513174848,19.13238290236482,-0.06105754826096751
2025-01-01 03:00:00,0.581388805026661,0.1933262044064641,0.2190932900246201,0.2619285742505305,0.2522053819444444,0.05725484883168603,0.0,0.010000000000000002,0.0029172483579533825,0.21617604166666668,0.0,50.539333591825915,19.16851679710427,-0.05757470000314673
2025-01-01 04:00:00,0.5254629136023462,0.19250222854656135,0.17229298158181697,0.26082993977066016,0.197378125,0.05725484883168603,0.0,0.010000000000000002,0.0031117315818169422,0.16918125,0.0,50.38581279391577,19.147510586771443,-0.05518643097931779
2025-01-01 05:00:00,0.6068138396604353,0.19605922211692153,0.22907569802954414,0.2669774094310128,0.2631708333333333,0.06666559689608911,0.0,0.010000000000000002,0.0035006980295440595,0.22557500000000003,0.0,50.16512842206211,19.151396848566378,-0.062659557164342
2025-01-01 06:00:00,2.088987030506771,0.22196586998658369,0.17423781382045256,0.31626380005919325,0.197378125,0.19032871989202185,1.3750163855555557,0.010000000000000002,0.005056563820452531,0.16918125,0.0,51.07011559151722,19.164244510566665,-0.0499532309019882
2025-01-01 07:00:00,0.7441467975616725,0.21763807250818407,0.2319929463874975,0.3083545461713712,0.2631708333333333,0.1626214180569679,0.0,0.010000000000000002,0.006417946387497443,0.22557500000000003,0.0,51.06282388180455,19.137139982741477,-0.06720401428671062
2025-01-01 08:00:00,1.945362597998194,0.22351297923799834,0.21319502972083082,0.32289541397567956,0.24123993055555554,0.1795463859854774,1.1916808674814816,0.010000000000000002,0.006417946387497443,0.20677708333333336,0.0,51.45855140502259,19.117337400092865,-0.05960612334208696
2025-01-01 09:00:00,0.6907320675988202,0.2172526705541644,0.19420262983030057,0.31220698311966916,0.21930902777777775,0.1492160567013734,0.0,0.010000000000000002,0.0062234631636338845,0.1879791666666667,0.0,51.2073248527503,19.174939169905166,-0.05245676031594234
2025-01-01 10:00:00,1.8134006825561158,0.21849175096507054,0.16620023805416415,0.7266868356514865,0.1864126736111111,0.15695910099722202,0.7333420722962963,0.010000000000000002,0.006417946387497443,0.1597822916666667,0.0,50.938441187055545,19.15518999957097,-0.05454974967232348
2025-01-01 11:00:00,1.3271705113115138,0.22062594710728664,0.16620023805416415,0.3273989714402783,0.1864126736111111,0.1616845530008648,0.6416743132592593,0.010000000000000002,0.006417946387497443,0.1597822916666667,0.0,51.56792493892594,19.168652805136666,-0.055950971620385384
2025-01-01 12:00:00,1.9350751303423483,0.23386969786646647,0.1472078381636339,0.36121896678108034,0.16448177083333332,0.20769352524645301,1.1916808674814816,0.010000000000000002,0.0062234631636338845,0.14098437500000002,0.0,51.21991388027579,19.161774351810372,-0.056756419074342784
2025-01-01 13:00:00,0.6942524185414272,0.23386969786646647,0.10021304649696723,0.3672938276093574,0.10965451388888887,0.2073040770431808,0.0,0.010000000000000002,0.0062234631636338845,0.09398958333333335,0.0,51.40071162605509,19.110739574842864,-0.06485227732824933
2025-01-01 14:00:00,2.076818873836807,0.23386969786646647,0.10021304649696723,0.37083749642585245,0.10965451388888887,0.21131047796651017,1.3750163855555557,0.010000000000000002,0.0062234631636338845,0.09398958333333335,0.0,51.40546049344906,19.170476348042374,-0.05322713802646971
2025-01-01 15:00:00,0.732519933447745,0.23774095351943914,0.10040752972083081,0.3825802698604496,0.10965451388888887,0.23028514969840644,0.0,0.010000000000000002,0.006417946387497443,0.09398958333333335,0.0,51.7257158913327,19.221330860748967,-0.03871470601748387
2025-01-01 16:00:00,2.1512208676053493,0.27002048721876604,0.09334237007386016,0.4748513327553811,0.0986890625,0.3759996048684867,1.1916808674814816,0.010000000000000002,0.008751745073860149,0.084590625,0.0,51.21058655625193,19.14454005054811,-0.06479707786530362
2025-01-01 17:00:00,1.1610982531224632,0.2776559228142165,0.10507512709355621,0.4993331484158843,0.10965451388888887,0.4504428317806528,0.09166775903703704,0.010000000000000002,0.011085543760222857,0.09398958333333335,0.0,51.46796403566011,19.160539805440596,-0.058362052224466214
2025-01-01 18:00:00,1.196324533618022,0.2608786478395562,0.10682547610832824,0.6686790528002423,0.10965451388888887,0.4079909669288907,0.0,0.010000000000000002,0.012835892774994886,0.09398958333333335,0.0,51.08764715377702,19.144748136879365,-0.0494905529830677
2025-01-01 19:00:00,2.9970081343534867,0.3086729067477575,0.1275682250136305,0.7444500839424004,0.13158541666666665,0.7359562481888638,1.3750163855555557,0.010000000000000002,0.014780725013630473,0.11278750000000001,0.0,51.27234113819914,19.140462029060515,-0.06353719896907778
2025-01-01 20:00:00,1.5568806961885648,0.29575515274863007,0.13793959946628162,0.7939233214540228,0.14255086805555553,0.6104065066789865,0.0,0.010000000000000002,0.01575314113294827,0.12218645833333336,0.0,51.43693837933923,19.21234965999092,-0.04539479431694857
