Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.44802043869941954,0.163257124089251,0.14684424595257572,0.2760421893041162,0.14467778645833335,0.022300462936969988,0.0,0.005000000000000001,0.0038422639705937415,0.14300198198198197,0.0,51.10136694179682,15.291382121275188,-0.04474755930812405
2025-01-01 01:00:00,0.451641039831526,0.16259966001770357,0.1414272401356386,0.2864054953430209,0.13838744791666668,0.021848096571838407,0.0,0.005000000000000001,0.0046427356311341044,0.1367845045045045,0.0,50.873802784358084,15.19523116448509,-0.06808862016090418
2025-01-01 02:00:00,0.44581483481016154,0.16194219594615616,0.14684424595257572,0.27428895177998974,0.14467778645833335,0.021848096571838407,0.0,0.005000000000000001,0.0038422639705937415,0.14300198198198197,0.0,50.64771327061327,15.302488709144802,-0.047439091987076826
2025-01-01 03:00:00,0.42442487056397843,0.16128473187460873,0.1165573302257287,0.28465225781889447,0.11322609375,0.021546518995084023,0.0,0.005000000000000001,0.0046427356311341044,0.11191459459459457,0.0,50.42320038475103,15.244967835077713,-0.050882052383743895
2025-01-01 04:00:00,0.5143346894187331,0.1606272678030613,0.1691788480234938,0.32423936834031564,0.16354880208333336,0.021546518995084023,0.0,0.005000000000000001,0.007524433609079411,0.1616544144144144,0.0,50.20012463093131,15.230629457142374,-0.0647292039060433
2025-01-01 05:00:00,1.6776996626485758,0.18353211059653454,0.12885839232331292,0.40807732270878333,0.11951643229166667,0.045092799203681325,1.1000131084444444,0.005000000000000001,0.010726320251240862,0.11813207207207206,0.0,50.707454903112634,15.29386539063774,-0.045855160731877447
2025-01-01 06:00:00,1.7809791920078915,0.20184484312847006,0.13969240395718713,0.4418647868681269,0.132097109375,0.10200418732032013,1.1000131084444444,0.005000000000000001,0.009125376930160137,0.13056702702702702,0.0,51.506671302203856,15.218761697536747,-0.06531685186905184
2025-01-01 07:00:00,1.4372974528954106,0.1908634872455951,0.1530617234300532,0.36978259383783463,0.150968125,0.08653690272424244,0.8250098313333335,0.005000000000000001,0.0038422639705937415,0.14921945945945944,0.0,51.527988786124496,15.288410695217197,-0.04857077104239741
2025-01-01 08:00:00,2.2144768423076995,0.19399226330275407,0.13440929099762075,0.3376285810345518,0.132097109375,0.08973148923148111,1.650019662666667,0.005000000000000001,0.0038422639705937415,0.13056702702702702,0.0,51.23750043955013,15.19479723931003,-0.06786940258362935
2025-01-01 09:00:00,1.6401443602197359,0.36269713246422164,0.15226125176951283,0.47570190452224603,0.150968125,0.09179674032711939,0.9166775903703706,0.005000000000000001,0.003041792310053379,0.14921945945945944,0.0,51.27132847546304,15.290110844606383,-0.04875111282863192
