Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.4354397616160862,0.163257124089251,0.13440929099762075,0.43543976161608616,0.163257124089251,0.13440929099762075,0.022300462936969988,0.0,0.2760421893041162,0.132097109375,0.005000000000000001,0.0038422639705937415,0.13056702702702702,0.0,0.0,0.16179879075591766,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0060315515350877185,0.0,0.016268911401882268,0.0,0.006358829251580006,0.0,0.18066697052536107,0.13550022789402077,0.05395163904464596,0.0,0.0038422639705937415,0.0,0.0,3671.648800263889,15.5555555555556,0.3237500000000001,0.0,3.826542368528528,0.132097109375,0.35,3539.551690888889,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,0.0,0.0,40.954651703369514,51.66666666666668,46.10666666666668,0.0,51.104628838874454,0.0,0.0,0.0,40.954651703369514,50.4973503505716,51.104628838874454,50.19371110642018,12.43753247303448,15.320539874085982,-0.03885907198975961,2.8,9.236100170605994,3130.8693840315714,-746.6198950745387,0.0,0.0,363.74355370410944,0.0,2.0,0.04574425340390766,0.0,0.0,0.4281209531931942,131.99922844444444,-157.90307486188848,0.26111070694176985,7.039122424187732,0.0027566124490227993,47.92284234804355,1.2417799236438183
2025-01-01 01:00:00,0.45793137837319264,0.16259966001770357,0.14764471761311607,0.45793137837319264,0.16259966001770354,0.14764471761311607,0.021848096571838407,0.0,0.2864054953430209,0.14467778645833335,0.005000000000000001,0.0046427356311341044,0.14300198198198197,0.0,0.0,0.16114132668437023,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.005579185169956139,0.0,0.016268911401882268,0.0,0.006358829251580006,0.0,0.18066697052536107,0.13550022789402077,0.06519156384561388,0.0,0.0046427356311341044,0.0,0.0,4021.3296383842594,15.5555555555556,0.35458333333333336,0.0,4.190974975055054,0.14467778645833335,0.38333333333333336,3876.651851925926,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,0.0,0.0,40.84734888451298,51.66666666666668,46.10666666666668,0.0,50.87709209874571,0.0,0.0,0.0,40.84734888451298,50.290673010155,50.87709209874571,49.99746346585964,12.43753247303448,15.205316885705425,-0.06456266954505979,2.5,9.236100170605994,3521.957190938838,-713.5070139998813,0.0,0.0,362.41456857691463,0.0,2.0,0.04309343020069866,0.0,0.0,0.4033118706952486,131.99922844444444,-148.28000202245457,0.2640104239625035,6.994932989850696,0.0027665639177210538,51.96670608717679,1.2423289586386832
2025-01-01 02:00:00,0.4395244962684949,0.16194219594615616,0.14062676847509825,0.4395244962684949,0.16194219594615616,0.14062676847509822,0.021848096571838407,0.0,0.27428895177998974,0.13838744791666668,0.005000000000000001,0.0038422639705937415,0.1367845045045045,0.0,0.0,0.16048386261282283,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.005579185169956139,0.0,0.016268911401882268,0.0,0.006358829251580006,0.0,0.18066697052536107,0.13550022789402077,0.05395163904464596,0.0,0.0038422639705937415,0.0,0.0,3846.4892193240744,15.5555555555556,0.3391666666666667,0.0,4.008758671791791,0.13838744791666668,0.36666666666666664,3708.1017714074073,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,0.0,0.0,40.467884280300254,51.66666666666668,46.10666666666668,0.0,50.65108709742915,0.0,0.0,0.0,40.467884280300254,50.08524052741743,50.65108709742915,49.80231724241158,12.43753247303448,15.32526357041251,-0.04217784357562972,1.6500000000000001,9.236100170605994,3318.1866623014184,-745.9951221971246,0.0,0.0,361.5379498148514,0.0,2.0,0.041638618628417716,0.0,0.0,0.38969627374710386,131.99922844444444,-143.84538464038295,0.2630737039814387,7.067861405443763,0.0027780991695708825,61.10963743928576,1.2418038366707385
2025-01-01 03:00:00,0.42442487056397843,0.16128473187460873,0.1165573302257287,0.42442487056397843,0.16128473187460873,0.11655733022572869,0.021546518995084023,0.0,0.28465225781889447,0.11322609375,0.005000000000000001,0.0046427356311341044,0.11191459459459457,0.0,0.0,0.1598263985412754,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.005277607593201754,0.0,0.016268911401882268,0.0,0.006358829251580006,0.0,0.18066697052536107,0.13550022789402077,0.06519156384561388,0.0,0.0046427356311341044,0.0,0.0,3147.1275430833334,15.5555555555556,0.2775,0.0,3.2798934587387385,0.11322609375,0.3,3033.9014493333334,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,0.0,0.0,40.328875046183356,51.66666666666668,46.10666666666668,0.0,50.426639254608546,0.0,0.0,0.0,40.328875046183356,49.881079096778514,50.426639254608546,49.608299017863494,12.43753247303448,15.239828251045358,-0.05299554056765512,1.6500000000000001,9.236100170605994,2610.753856972343,-762.0210295156411,0.0,0.0,360.3597534760338,0.0,2.0,0.04285302976614888,0.0,0.0,0.40106196047639,131.99922844444444,-134.71241007138318,0.26566510902983453,7.040668930762337,0.002790214959850177,42.8621370456292,1.2421625251474677
2025-01-01 04:00:00,0.5143346894187331,0.1606272678030613,0.1691788480234938,0.5143346894187331,0.1606272678030613,0.1691788480234938,0.021546518995084023,0.0,0.32423936834031564,0.16354880208333336,0.005000000000000001,0.007524433609079411,0.1616544144144144,0.0,0.0,0.15916893446972796,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.005277607593201754,0.0,0.016268911401882268,0.0,0.006358829251580006,0.0,0.18066697052536107,0.13550022789402077,0.10565529312909833,0.0,0.007524433609079411,0.0,0.0,4545.850895564815,15.5555555555556,0.40083333333333343,0.0,4.737623884844845,0.16354880208333336,0.43333333333333335,4382.302093481482,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,0.0,0.0,40.086746039715855,51.66666666666668,46.10666666666668,0.0,50.203597890416525,0.0,0.0,0.0,40.086746039715855,49.678050833993105,50.203597890416525,49.415277305781395,12.43753247303448,15.244164279265904,-0.060602012686647465,0.55,9.236100170605994,3911.0171883222292,-863.0876511202245,0.0,0.0,359.48313471397057,0.0,2.0,0.04455851261241801,0.0,0.0,0.41702359253872473,131.99922844444444,-131.2291908363321,0.2661692064870026,7.048176453835121,0.0027975512061056028,61.3543565866286,1.2415556645381813
2025-01-01 05:00:00,1.6776996626485758,0.18353211059653454,0.12885839232331292,1.677699662648576,0.18353211059653454,0.12885839232331292,0.045092799203681325,1.1000131084444444,0.40807732270878333,0.11951643229166667,0.005000000000000001,0.010726320251240862,0.11813207207207206,0.0,0.0,0.1820737772632012,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.005880762746710526,0.0,0.0392120364569708,0.0,0.014697294024878314,0.0,0.21120676091665874,0.15840507068749402,0.15061499233297,0.0,0.010726320251240862,0.0,0.0,3321.967962143519,15.5555555555556,0.2929166666666667,0.0,3.4621097620020014,0.11951643229166667,0.31666666666666665,3202.451529851852,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,1100.0131084444445,0.2,40.504973653278064,51.66666666666668,46.10666666666668,0.0,50.710911001810246,0.26181435519117024,688.4931491880558,1100.0131084444445,40.504973653278064,50.07617452248702,50.71105225086399,49.75866503377166,12.43753247303448,15.303387242659314,-0.0433806422919423,-0.25000000000000006,9.236100170605994,2683.929187784366,-924.9163961188365,0.0,0.0,419.769884759773,0.0,2.0,0.04512302462041571,0.0,0.0,0.42230686641400317,131.99922844444444,-132.8922630000889,0.2666258193030724,7.094100610306577,0.0028145848365244966,66.53155698247487,1.2406648989559512
2025-01-01 06:00:00,1.7607267196285528,0.20184484312847006,0.13969240395718713,1.7607267196285528,0.20184484312847004,0.13969240395718716,0.10200418732032013,1.1000131084444444,0.42161231448878794,0.132097109375,0.005000000000000001,0.009125376930160137,0.13056702702702702,0.0,0.0,0.20038650979513672,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00663470668859649,0.0,0.09536948063172362,0.0,0.026295158697571406,0.0,0.23387050010177965,0.17540287507633467,0.12813514273103416,0.0,0.009125376930160137,0.0,0.0,3671.648800263889,15.5555555555556,0.3237500000000001,0.0,3.826542368528528,0.132097109375,0.35,3539.551690888889,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,1100.0131084444445,0.2,40.37642349431449,51.66666666666668,46.10666666666668,0.0,51.51012653025978,0.6116893298204331,1667.424563223004,1100.0131084444445,40.37642349431449,49.88285903705163,51.51031211253742,49.069039708169925,12.43753247303448,15.21721975699385,-0.06421904637311755,0.3,9.236100170605994,3176.0473002047943,-873.1559897233907,0.0,0.0,511.1096525153938,0.0,2.0,0.04453204092355081,0.0,0.0,0.4167758437216135,131.99922844444444,-133.55516285109758,0.26892039374398796,7.0622436433199685,0.002823125183394276,36.86908503530619,1.241029324150186
2025-01-01 07:00:00,1.3967925081367327,0.1908634872455951,0.1530617234300532,1.3967925081367325,0.1908634872455951,0.1530617234300532,0.08653690272424244,0.8250098313333335,0.3292776490791567,0.150968125,0.005000000000000001,0.0038422639705937415,0.14921945945945944,0.0,0.0,0.18940515391226176,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.006182340323464912,0.0,0.08035456240077753,0.0,0.022785804818161684,0.0,0.21747545473381988,0.16310659105036487,0.05395163904464596,0.0,0.0038422639705937415,0.0,0.0,4196.170057444445,15.5555555555556,0.37000000000000005,0.0,4.373191278318317,0.150968125,0.4,4045.201932444445,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,825.0098313333333,0.15,41.23111248444384,51.66666666666668,46.10666666666668,0.0,51.53145478944144,0.16883668025957382,459.5862691343587,825.0098313333333,41.23111248444384,50.689019699949775,51.53145478944144,50.267802155203945,12.43753247303448,15.29798009537301,-0.04668611419028572,-0.55,9.236100170605994,3509.7502316969703,-965.8459682445963,0.0,0.0,417.0282194953858,2.9340991597126953,1.0665,0.046187927353265684,0.0,0.0,0.4322733023949394,70.38858856799999,-137.60207699826378,0.26796661169516806,7.107508007253048,0.0028278052457101463,12.264349046244325,1.240678286281937
2025-01-01 08:00:00,2.2144768423076995,0.19399226330275407,0.13440929099762075,2.2144768423076995,0.19399226330275407,0.13440929099762075,0.08973148923148111,1.650019662666667,0.3376285810345518,0.132097109375,0.005000000000000001,0.0038422639705937415,0.13056702702702702,0.0,0.0,0.19253392996942073,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0046744524396929825,0.0,0.08505703679178814,0.0,0.026965035364011437,0.0,0.22077053738130198,0.16557790303597644,0.05395163904464596,0.0,0.0038422639705937415,0.0,0.0,3671.648800263889,15.5555555555556,0.3237500000000001,0.0,3.826542368528528,0.132097109375,0.35,3539.551690888889,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,1650.0196626666666,0.3,40.040444884160394,51.66666666666668,46.10666666666668,0.0,51.24092043989661,0.6811494923621925,1839.3579388385576,1650.0196626666666,40.040444884160394,49.555341759937136,51.24092043989661,48.7125524199574,12.43753247303448,15.195905999822482,-0.06610619379780337,-1.4,9.236100170605994,2953.055719849863,-1049.661255055899,0.0,0.0,423.954107826918,188.16957969638466,1.0,0.047831138809209854,0.0,0.0,0.4476521358541975,65.99961422222222,-92.88593318504526,0.2704128496262928,7.068125269220545,0.002833701521151628,51.33444717105928,1.2416959310591793
2025-01-01 09:00:00,1.4965150401030114,0.1947758500298992,0.15226125176951283,1.4965150401030112,0.1947758500298992,0.1522612517695128,0.09179674032711939,0.9166775903703706,0.3320725844055213,0.150968125,0.005000000000000001,0.003041792310053379,0.14921945945945944,0.0,0.0,0.19331751669656586,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0037697197094298243,0.0,0.08802702061768956,0.0,0.031604181233088675,0.0,0.22181531968416215,0.16636148976312157,0.042711714243678055,0.0,0.003041792310053379,0.0,0.0,4196.170057444445,15.5555555555556,0.37000000000000005,0.0,4.373191278318317,0.150968125,0.4,4045.201932444445,10113.004831111111,0.0,23.888888888888914,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,649.4455822222222,916.6775903703705,0.16666666666666666,39.75845929251857,51.66666666666668,46.10666666666668,0.0,51.27479055946105,0.20381051827777652,552.098926967053,916.6775903703705,39.75845929251857,49.388861167986875,51.27479055946105,48.44589647224979,12.43753247303448,15.301930093209798,-0.04587816443637148,-0.85,9.236100170605994,3596.1141148443394,-1004.4338856670407,0.0,0.0,431.6301523332935,483.52907242160023,1.0,0.0470442656463705,0.0,0.0,0.44028778157033993,65.99961422222222,-27.25220926635836,0.27015785664477543,7.142291566712462,0.00284895287179833,97.94250875003732,1.2418512089841012
