occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.75,0.606,0.0747,0.316,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0,0,0,0
0.75,0.605,0.0674,0.316,0.0942,0.0942,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0,0,0,0
0.75,0.601,0.0382,0.316,0.0688,0.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0,0,0,0
0.75,0.601,0.0382,0.316,0.0688,0.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0845,0,0,0,0
0.75,0.601,0.0382,0.316,0.0688,0.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0677,0,0,0,0
0.75,0.601,0.0356,0.316,0.0663,0.0663,0.0,0.0,0.0,0.0,0.0,0.0,0.0903,0,0,0,0
0.75,0.594,0.0235,0.337,0.055,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.573,0.0174,0.4,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0,0,0,0
1.0,0.601,0.0186,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0,0,0,0
1.0,0.601,0.0175,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.0175,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0845,0,0,0,0
1.0,0.601,0.0175,0.316,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0,0,0,0
1.0,0.594,0.0174,0.337,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.017,0.421,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.578,0.0216,0.4,0.0702,0.0702,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0,0,0,0
1.0,0.637,0.0449,0.295,0.171,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0,0,0,0
1.0,0.685,0.0636,0.211,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0845,0,0,0,0
1.0,0.685,0.0636,0.211,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0,0,0,0
0.9,0.674,0.0602,0.232,0.233,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0,0,0,0
0.55,0.643,0.0524,0.295,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0,0,0,0
0.75,0.695,0.076,0.211,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0694,0,0,0,0
