Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8581688838749666,0.2485119753021661,0.28625458333333337,0.8581688838749666,0.2485119753021661,0.28625458333333337,0.12578461242870007,0.0,0.34842059089071103,0.33396368055555553,0.05,0.28625458333333337,0.0,0.0,0.23392864196883276,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.024126206140350874,0.0,0.0049692993004924945,0.0,0.09668910698785668,0.0,0.036515734932267244,0.0,0.24752121332310742,0.18564090999233052,0.0,0.0,4990.745598866803,20.000000000000057,0.3466666666666667,2054.6539855406036,8.389294879814816,0.33396368055555553,0.43333333333333335,6711.435903851851,15487.929008888888,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,0.0,0.0,34.541736163792095,51.66666666666668,46.10666666666668,0.0,50.94179794872166,0.26165021914278835,702.682977591268,0.0,34.541736163792095,49.419073420613046,50.94239631086726,48.65711279441315,12.43753247303448,19.759044339396283,-0.04032406700944632,2.0362834898271127,1.5090543186705245,2.8,9.236100170605994,4332.145851248763,550.3718329294362,2265.193942412617,-1197.4204132542209,0.0,0.0,654.8775610534602,0.0,3.0,0.05417027107228253,0.0,0.0,0.5069801419956764,197.99884266666666,-116.05689541727972,0.2140585781656075,9.415129399913639,0.0029920259199471603,49.2706796225912,1.2227891921941487,0.5436834545663999,536.9706095649692,13.401223364466954,0.3031688412806422,517.2832192977015,-306.7432624256882
2025-01-01 01:00:00,1.733531308272081,0.2433811655876649,0.2972643750000001,1.733531308272081,0.24338116558766487,0.297264375,0.09587968025135149,0.9166775903703706,0.32416560015035895,0.34680843749999996,0.05,0.2972643750000001,0.0,0.0,0.22879783225433156,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.022316740679824556,0.0,0.003595927552888029,0.0,0.0699670120186389,0.0,0.019101823811250095,0.0,0.2422897247696559,0.1817172935772419,0.0,0.0,5182.697352669373,20.000000000000057,0.36000000000000004,2133.679138830627,8.7119600675,0.34680843749999996,0.45,6969.568054,15487.929008888888,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,916.6775903703705,0.16666666666666666,36.23100815858948,51.66666666666668,46.10666666666668,0.0,51.470080996597225,0.08876917445527067,241.09426809863268,916.6775903703705,36.23100815858948,50.77312202874955,51.4711525419141,50.42357099950884,12.43753247303448,19.686775609517568,-0.06335199713224,3.048680225696871,3.072658616715502,2.5,9.236100170605994,4536.297276597029,-376.1103847279414,1818.7965611639609,-1134.8283567257843,0.0,0.0,601.0838423345011,0.0,3.0,0.05067877473045944,0.0,0.0,0.4743031906694982,197.99884266666666,-112.65556168106168,0.21579141837801732,9.39442059116501,0.003002579219657961,56.85857305757398,1.2231428201231738,0.5436834545663999,-389.378585390699,13.268200662757625,0.23139996945147231,-46.98082171373617,-267.9017559529299
2025-01-01 02:00:00,0.7337887536371456,0.23463447407886637,0.2532252083333334,0.7337887536371456,0.2346344740788664,0.25322520833333334,0.0835936582737662,0.0,0.304765685641157,0.29542940972222215,0.05,0.2532252083333334,0.0,0.0,0.22005114074553306,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.022316740679824556,0.0,0.002995358228144964,0.0,0.05828155936579668,0.0,0.011364164647112918,0.0,0.2322370604904746,0.1741777953678559,0.0,0.0,4414.890337459095,20.000000000000057,0.3066666666666667,1817.578525670534,7.421299316759259,0.29542940972222215,0.38333333333333336,5937.039453407407,15487.929008888888,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,0.0,0.0,36.166086565992856,51.66666666666668,46.10666666666668,0.0,51.439946351883094,0.0,0.0,0.0,36.166086565992856,50.75512556756737,51.439946351883094,50.41271517540951,12.43753247303448,19.696790201870968,-0.05184282998381455,2.7815912030616023,3.6221339931814143,1.6500000000000001,9.236100170605994,3749.258711383221,-790.5957566970402,1049.9820364988407,-1130.338046928466,0.0,0.0,570.1015923472567,0.0,3.0,0.04784118696195325,0.0,0.0,0.44774617662238636,197.99884266666666,-105.39517149466477,0.21660536001390368,9.414014899128203,0.0030159033226187454,70.31831172254223,1.2230909803843413,0.5436834545663999,-805.5463890878992,14.950632390859012,0.18396062277388295,-478.6590994100774,-288.93738976161586
2025-01-01 03:00:00,1.6467958050713976,0.24204385016160923,0.2422154166666667,1.6467958050713973,0.24204385016160923,0.24221541666666668,0.08238734796674867,0.9166775903703706,0.31514621395650055,0.2825846527777777,0.05,0.2422154166666667,0.0,0.0,0.2274605168282759,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.021110430372807017,0.0,0.002995358228144964,0.0,0.05828155936579668,0.0,0.011865524852132605,0.0,0.2437258196666818,0.18279436475001132,0.0,0.0,4222.938583656526,20.000000000000057,0.29333333333333333,1738.5533723805106,7.098634129074074,0.2825846527777777,0.36666666666666664,5678.907303259259,15487.929008888888,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,916.6775903703705,0.16666666666666666,35.55686033099752,51.66666666666668,46.10666666666668,0.0,51.353419046716816,0.28444790498179834,768.2972404282376,916.6775903703705,35.55686033099752,50.2733410929911,51.35358409854163,49.73313706430344,12.43753247303448,19.759024526178376,-0.04178645529942191,2.5122003396858275,3.5467463722228785,1.6500000000000001,9.236100170605994,3571.224377789461,-598.6944383877982,911.9451168417922,-1177.8117673325082,0.0,0.0,631.271288591026,0.0,3.8,0.04972544368971753,0.0,0.0,0.46538095533936114,250.79853404444444,-105.17372712558263,0.2170081115132459,9.461867526441413,0.0030332564746470675,87.38819798408686,1.2228183750547332,0.5436834545663999,-613.9701410096917,15.275702621893421,0.21747506794027605,-516.6216431248353,-309.98661241388334
2025-01-01 04:00:00,0.7745103671298169,0.2370669077575037,0.28625458333333337,0.7745103671298169,0.2370669077575037,0.28625458333333337,0.08238734796674867,0.0,0.3081593386075127,0.33396368055555553,0.05,0.28625458333333337,0.0,0.0,0.22248357442417036,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.021110430372807017,0.0,0.002995358228144964,0.0,0.05828155936579668,0.0,0.011514572708618824,0.0,0.23869948752709116,0.17902461564531832,0.0,0.0,4990.745598866803,20.000000000000057,0.3466666666666667,2054.6539855406036,8.389294879814816,0.33396368055555553,0.43333333333333335,6711.435903851851,15487.929008888888,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,0.0,0.0,34.048678609881314,51.66666666666668,46.10666666666668,0.0,51.339325575100155,0.18903203649581096,515.7586241603661,0.0,34.048678609881314,48.888428074614026,51.339325575100155,47.66297932437097,12.43753247303448,19.694004980013755,-0.06178227244338501,2.417339313068382,3.4670001373534465,0.55,9.236100170605994,4248.126460893973,-1321.7820516865897,947.8577245471661,-1282.0693512496719,0.0,0.0,637.836179336254,0.0,4.0,0.05094992992144468,0.0,0.0,0.4768409349803054,263.9984568888889,-98.38596605941255,0.2190650498339544,9.448594856218781,0.0030512201144542945,116.14569957118219,1.2225028396199569,0.5436834545663999,-1337.1408993179195,15.358847631329853,0.22339397640109113,-806.5019741294833,-300.29428686395426
2025-01-01 05:00:00,0.7831549095901739,0.23222008748004125,0.2972643750000001,0.7831549095901739,0.23222008748004125,0.297264375,0.08479996858078374,0.0,0.3015465035093902,0.34680843749999996,0.05,0.2972643750000001,0.0,0.0,0.2176367541467079,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.023523050986842105,0.0,0.002995358228144964,0.0,0.05828155936579668,0.0,0.011364164647112918,0.0,0.2322370604904746,0.1741777953678559,0.0,0.0,5182.697352669373,20.000000000000057,0.36000000000000004,2133.679138830627,8.7119600675,0.34680843749999996,0.45,6969.568054,15487.929008888888,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,0.0,0.0,33.465961145199316,51.66666666666668,46.10666666666668,0.0,51.0794290842429,0.0,0.0,0.0,33.465961145199316,48.37117709147213,51.0794290842429,47.017051095086735,12.43753247303448,19.7081023550459,-0.05284339464096431,1.2253868368338126,2.754865294665037,-0.25000000000000006,9.236100170605994,4382.342570913914,-1039.3220681182981,1012.4866639964619,-1337.9323927625105,0.0,0.0,634.0883347447297,0.0,4.0,0.05092044268735931,0.0,0.0,0.4765649636434864,263.9984568888889,-96.51072373767732,0.22084651974891004,9.483708579567844,0.0030804140100892507,120.169926965461,1.2218088889900804,0.5436834545663999,-1057.0248025527073,17.702734434409134,0.20076069306995054,-777.0515028641362,-344.1409719700289
2025-01-01 06:00:00,0.7508555966561513,0.23463447407886637,0.26423500000000005,0.7508555966561512,0.2346344740788664,0.264235,0.0878157443483276,0.0,0.304765685641157,0.30827416666666657,0.05,0.26423500000000005,0.0,0.0,0.22005114074553306,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.02653882675438596,0.0,0.002995358228144964,0.0,0.05828155936579668,0.0,0.011364164647112918,0.0,0.2322370604904746,0.1741777953678559,0.0,0.0,4606.842091261665,20.000000000000057,0.32000000000000006,1896.6036789605573,7.743964504444445,0.30827416666666657,0.4,6195.1716035555555,15487.929008888888,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,0.0,0.0,33.3110798498209,51.66666666666668,46.10666666666668,0.0,50.87313182128693,0.0,0.0,0.0,33.3110798498209,48.20263377663347,50.87313182128693,46.86738475430674,12.43753247303448,19.671282763698812,-0.05868276301784388,1.6927599766189623,2.5241326557375525,0.3,9.236100170605994,3856.574022427975,-979.1933768810527,967.4664861442672,-1291.8513581801465,0.0,0.0,640.3232926440403,0.0,4.0,0.050748382926578364,0.0,0.0,0.47495465451588265,263.9984568888889,-98.74000329758343,0.2226991842819239,9.488204758181022,0.003099298737039117,84.4983986862267,1.221948430354604,0.5436834545663999,-995.0852409671884,15.89186408613568,0.2092814900634196,-610.9871630405875,-318.15002977570265
2025-01-01 07:00:00,1.9528353367353377,0.25258945902765034,0.23120562500000003,1.9528353367353377,0.25258945902765034,0.23120562500000003,0.19115746947900514,1.1000131084444444,0.3419248629785548,0.2697398958333333,0.05,0.23120562500000003,0.0,0.0,0.238006125694317,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.024729361293859647,0.0,0.008135392947641722,0.0,0.15829271523750377,0.0,0.024583362052798683,0.0,0.2529578582904198,0.18971839371781477,0.0,0.0,4030.986829853957,20.000000000000057,0.28,1659.5282190904875,6.775968941388888,0.2697398958333333,0.35,5420.775153111111,15487.929008888888,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,1100.0131084444445,0.2,34.33482126484929,51.66666666666668,46.10666666666668,0.0,51.06671146062315,0.3534033326575281,957.5104634929874,1100.0131084444445,34.33482126484929,49.141220271085224,51.06671146062315,48.17847467631627,12.43753247303448,19.708088995887046,-0.05772774606622081,1.2472749274795838,2.3429995385605786,-0.55,9.236100170605994,3319.2380168374384,-1270.8664568583513,478.5702696556474,-1392.289924294573,0.0,0.0,779.3737392661194,3.946815281157968,4.0,0.05212139590007267,0.0,0.0,0.48780469750967187,263.9984568888889,-98.83262798806443,0.22357834950143526,9.526614005845,0.0031186400314395335,108.36009167247146,1.2217807976507833,0.5436834545663999,-1287.96854301783,17.10208615947873,0.22218170165121412,-856.816503849305,-324.14144558553505
2025-01-01 08:00:00,2.7355643003531256,0.2715683266777585,0.2972643750000001,2.7355643003531256,0.2715683266777585,0.297264375,0.30394186115857025,1.650019662666667,0.3847943390278887,0.34680843749999996,0.05,0.2972643750000001,0.0,0.0,0.25698499334442515,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.01869780975877193,0.0,0.013943392552014806,0.0,0.27130065884778354,0.0,0.042147681235321734,0.0,0.2766534240913472,0.20749006806851034,0.0,0.0,5182.697352669373,20.000000000000057,0.36000000000000004,2133.679138830627,8.7119600675,0.34680843749999996,0.45,6969.568054,15487.929008888888,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,1650.0196626666666,0.3,34.965845063772996,51.66666666666668,46.10666666666668,0.0,51.305820950228764,0.5431585792105892,1467.012843987503,1650.0196626666666,34.965845063772996,49.72377848372084,51.30582095022877,48.932757250466885,12.43753247303448,19.737165917233586,-0.04925952830649554,0.5718787337410348,1.7667963290819961,-1.4,9.236100170605994,4518.4145908748515,-1398.9980154051414,822.3232890751349,-1506.4367728738798,0.0,0.0,880.5692260111757,263.1887257409385,3.2,0.0539007461921034,0.0,0.0,0.5044576557810099,211.1987655111111,-38.41521493181654,0.22497904100407912,9.57040853895455,0.0031425685225349802,110.95248971636143,1.2222155386384947,0.5436834545663999,-1417.1907479410022,18.192732535860895,0.2372380692240283,-995.3527339748208,-316.0031157806713
2025-01-01 09:00:00,1.234471660169386,0.28872453178687146,0.27524479166666665,1.234471660169386,0.28872453178687146,0.2752447916666667,0.42073207330961293,0.0,0.44262066324866184,0.3211189236111111,0.05,0.27524479166666665,0.0,0.0,0.2741411984535381,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.008646685318589534,0.0,0.015078878837719297,0.0,0.019829271470319657,0.0,0.385823923001574,0.0,0.06845237999202133,0.0,0.2995283642368312,0.22464627317762334,0.0,0.0,4798.793845064234,20.000000000000057,0.3333333333333333,1975.6288322505804,8.06662969212963,0.3211189236111111,0.4166666666666667,6453.3037537037035,15487.929008888888,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12114.387448888889,0.0,0.0,34.22615895667265,51.66666666666668,46.10666666666668,0.0,51.25257372354202,0.09554088018825374,257.87931208018307,0.0,34.22615895667265,49.01094534581352,51.25257372354202,47.890131156949266,12.43753247303448,19.66678661982246,-0.06418732431059837,0.5071775406653773,1.7068388344108045,-0.85,9.236100170605994,4480.566571191916,-958.5050116549154,979.6623319788042,-1434.760151911608,0.0,0.0,1037.255814371562,718.1516412426178,3.0,0.052948849599584,0.0,0.0,0.4955488454670143,197.99884266666666,79.27706366772908,0.22793074235670135,9.571617139851837,0.0031684407756576356,154.50939728166168,1.2231038749816463,0.5436834545663999,-974.7041437638534,16.199132108938052,0.22540401936247847,-773.6809306064592,-222.28556966531698
