Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.6853383372264141,0.1836025356689648,0.0,1.685338337226414,0.1836025356689648,0.0,0.11083333911101736,0.0,0.2796430041153967,1.2848619940000001,0.010000000000000002,0.0,0.0,0.18068586900229813,0.0,0.0029166666666666685,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.020472697368421052,0.0,0.09036064174259631,0.0,0.038728512112332476,0.0,0.19928997814697574,0.14946748361023177,1284.8619939999999,18.33333333333337,0.45,0.0,1.238635744,0.04622625,0.45,1238.635744,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,39.16401770148174,51.66666666666668,46.10666666666668,0.0,51.642022822498056,0.0,0.0,0.0,39.16401770148174,51.65351872415576,51.65926667498461,51.642022822498056,12.43753247303448,17.991874751614855,-0.059037667763903796,2.8,577.856253086067,-1142.470070241957,0.0,0.0,442.52565897834796,0.0,1.0,0.05769564199247927,0.0,0.0,0.8056907431555603,65.99961422222222,-7.0613296503238505,0.21532639355445413,8.252341358466376,0.002693842893109312,-6.642205375352252,1.230432524158929
2025-01-01 01:00:00,1.784408340762988,0.1800807510072506,0.0,1.784408340762988,0.1800807510072506,0.0,0.09024224127083144,0.0,0.2565416617143788,1.4276244377777778,0.010000000000000002,0.0,0.0,0.17716408434058392,0.0,0.0029166666666666685,1.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.01893724506578947,0.0,0.07130499620504198,0.0,0.02032288259360021,0.0,0.19563487811109234,0.14672615858331922,1427.6244377777778,18.33333333333337,0.5,0.0,1.3762619377777778,0.051362500000000005,0.5,1376.2619377777778,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,38.74079746233522,51.66666666666668,46.10666666666668,0.0,51.295035101500595,0.0,0.0,0.0,38.74079746233522,51.325619517794706,51.340911725941766,51.295035101500595,12.43753247303448,18.027167739158905,-0.045169905069368056,2.5,722.5392882992751,-1087.4930829820273,0.0,0.0,399.0890757396561,0.0,1.0,0.053704889843370504,0.0,0.0,0.7499618881896304,65.99961422222222,-16.681142236131297,0.2147356192330487,8.267601505150582,0.002692315155770358,0.27985717919854586,1.2303442337806278
2025-01-01 02:00:00,1.8785426904351044,0.17930029137244893,0.0,1.8785426904351044,0.17930029137244893,0.0,0.09024224127083144,0.0,0.25550104886797664,1.5227994002962963,0.010000000000000002,0.0,0.0,0.17638362470578225,0.0,0.0029166666666666685,1.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.01893724506578947,0.0,0.07130499620504198,0.0,0.02032288259360021,0.0,0.19563487811109234,0.14672615858331922,1522.7994002962962,18.33333333333337,0.5333333333333333,0.0,1.4680127336296296,0.05478666666666667,0.5333333333333333,1468.0127336296296,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,38.34651755008911,51.66666666666668,46.10666666666668,0.0,50.95181285089056,0.0,0.0,0.0,38.34651755008911,51.00103694017719,51.02564898482049,50.95181285089056,12.43753247303448,18.040916525693586,-0.044161390600924895,1.6500000000000001,823.5099127903788,-1080.6352093136904,0.0,0.0,398.0484628932538,0.0,1.0,0.05037645178177514,0.0,0.0,0.7034819177311408,65.99961422222222,-16.702741085480817,0.21472090938867822,8.276642896602258,0.002694457260654846,14.058583589662096,1.230284547282202
2025-01-01 03:00:00,1.9716534052387997,0.17851983173764727,0.0,1.9716534052387997,0.17851983173764727,0.0,0.0892186064024104,0.0,0.2544604360215744,1.6179743628148147,0.010000000000000002,0.0,0.0,0.1756031650709806,0.0,0.0029166666666666685,1.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.01791361019736842,0.0,0.07130499620504198,0.0,0.02032288259360021,0.0,0.19563487811109234,0.14672615858331922,1617.9743628148146,18.33333333333337,0.5666666666666667,0.0,1.5597635294814816,0.05821083333333334,0.5666666666666667,1559.7635294814816,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,37.958999052191956,51.66666666666668,46.10666666666668,0.0,50.64783892724077,0.0,0.0,0.0,37.958999052191956,50.679678039414824,50.695597595501866,50.64783892724077,12.43753247303448,18.053141567888424,-0.04182135583044898,1.6500000000000001,870.5664938012155,-1126.4576936539358,0.0,0.0,395.98421517843065,0.0,1.0,0.05251759876323023,0.0,0.0,0.7333819629185869,65.99961422222222,-16.934390538093997,0.2148591861918052,8.28688505522051,0.0026983073766518434,-7.1503235355540555,1.2302300083307105
2025-01-01 04:00:00,2.0182002736516567,0.17773937210284563,0.0,2.018200273651656,0.17773937210284563,0.0,0.0892186064024104,0.0,0.2534198231751722,1.665561844074074,0.010000000000000002,0.0,0.0,0.17482270543617895,0.0,0.0029166666666666685,1.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.01791361019736842,0.0,0.07130499620504198,0.0,0.02032288259360021,0.0,0.19563487811109234,0.14672615858331922,1665.5618440740739,18.33333333333337,0.5833333333333334,0.0,1.6056389274074074,0.05992291666666667,0.5833333333333334,1605.6389274074074,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,37.609079870415194,51.66666666666668,46.10666666666668,0.0,50.34229517446959,0.0,0.0,0.0,37.609079870415194,50.36145342120256,50.371032544569054,50.34229517446959,12.43753247303448,18.036045506870966,-0.0455149199300795,0.55,807.4776070536369,-1239.3833673368988,0.0,0.0,394.9436023320284,0.0,1.0,0.05397652966552065,0.0,0.0,0.7537552022532353,65.99961422222222,-13.644472015566501,0.21461582607493226,8.269650525305455,0.0026936181298426844,17.311107236097644,1.2297280701046034
2025-01-01 05:00:00,2.1154225059070173,0.17773937210284563,0.0,2.1154225059070173,0.17773937210284563,0.0,0.09126587613925251,0.0,0.2534198231751722,1.7607368065925926,0.010000000000000002,0.0,0.0,0.17482270543617895,0.0,0.0029166666666666685,1.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.019960879934210526,0.0,0.07130499620504198,0.0,0.02032288259360021,0.0,0.19563487811109234,0.14672615858331922,1760.7368065925925,18.33333333333337,0.6166666666666667,0.0,1.6973897232592594,0.06334708333333335,0.6166666666666667,1697.3897232592594,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,37.2159964707428,51.66666666666668,46.10666666666668,0.0,50.00910010456696,0.0,0.0,0.0,37.2159964707428,50.046485927744065,50.06517883933263,50.00910010456696,12.43753247303448,18.058393151409103,-0.04636647453783045,-0.25000000000000006,845.8904446058787,-1300.7488500363493,0.0,0.0,396.9908720688704,0.0,1.0,0.05393398583360539,0.0,0.0,0.7531610989489171,65.99961422222222,-11.0883840192353,0.21532036799767598,8.292543750999402,0.0027075566748724724,25.40082064553287,1.2290067339956408
2025-01-01 06:00:00,2.1200628187708745,0.17930029137244893,0.0,2.1200628187708745,0.17930029137244893,0.0,0.09382496331030514,0.0,0.25550104886797664,1.7607368065925926,0.010000000000000002,0.0,0.0,0.17638362470578225,0.0,0.0029166666666666685,1.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.022519967105263158,0.0,0.07130499620504198,0.0,0.02032288259360021,0.0,0.19563487811109234,0.14672615858331922,1760.7368065925925,18.33333333333337,0.6166666666666667,0.0,1.6973897232592594,0.06334708333333335,0.6166666666666667,1697.3897232592594,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,36.84293696524862,51.66666666666668,46.10666666666668,0.0,49.67943131793559,0.0,0.0,0.0,36.84293696524862,49.73461997269417,49.76221430007346,49.67943131793559,12.43753247303448,18.06664442840295,-0.040096135058162535,0.3,893.0947586579124,-1256.7004538104643,0.0,0.0,401.6311849327276,0.0,1.0,0.05383218583627249,0.0,0.0,0.7517395129734104,65.99961422222222,-12.57277905694361,0.21508736660047537,8.294804785767449,0.002706118727240636,-9.7780308450466,1.2289728917339784
2025-01-01 07:00:00,2.215783554679566,0.18086121064205227,0.0,2.2157835546795654,0.18086121064205227,0.0,0.09228951100767356,0.0,0.25758227456078103,1.855911769111111,0.010000000000000002,0.0,0.0,0.1779445439753856,0.0,0.0029166666666666685,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.02098451480263158,0.0,0.07130499620504198,0.0,0.02032288259360021,0.0,0.19563487811109234,0.14672615858331922,1855.911769111111,18.33333333333337,0.65,0.0,1.7891405191111112,0.06677125,0.65,1789.1405191111112,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,36.493455074223135,51.66666666666668,46.10666666666668,0.0,49.409703785631585,0.0,0.0,0.0,36.493455074223135,49.425892533882454,49.433986908007896,49.409703785631585,12.43753247303448,18.05944702814633,-0.04106544541320556,-0.55,846.4430703002884,-1357.3711842981625,0.0,0.0,357.0827219055671,2.703704184673511,0.31675,0.0553320406558039,0.0,0.0,0.7726842343152966,20.905377804888886,-9.180236418227148,0.21493022940839115,8.287632550996767,0.0027028997968469646,-13.906138408717386,1.2290056955594757
2025-01-01 08:00:00,3.211043099628307,0.1816416702768539,0.0,3.211043099628307,0.1816416702768539,0.0,0.0871713366655683,0.0,0.25862288740718326,2.8552488755555556,0.010000000000000002,0.0,0.0,0.17872500361018723,0.0,0.0029166666666666685,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.015866340460526315,0.0,0.07130499620504198,0.0,0.02032288259360021,0.0,0.19563487811109234,0.14672615858331922,2855.2488755555555,20.000000000000057,1.0,0.0,2.7525238755555557,0.10272500000000001,1.0,2752.5238755555556,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,35.5712300310698,51.66666666666668,46.10666666666668,0.0,49.09731369572758,0.0,0.0,0.0,35.5712300310698,49.12127856073581,49.13326099323992,49.09731369572758,12.43753247303448,18.547251838359962,-0.9301683516490247,-1.4,1679.0559174272319,-1534.3634339714176,0.0,0.0,332.0997826049751,236.39111495372805,0.0,0.058171381675932596,0.0,0.0,0.8123342095574084,0.0,26.070693238118697,0.20846820035290653,8.52019419143209,0.002702156743545847,23.389038469840013,1.2275262723889713
2025-01-01 09:00:00,3.2079721950230438,0.1816416702768539,0.0,3.2079721950230438,0.1816416702768539,0.0,0.08410043206030514,0.0,0.25862288740718326,2.8552488755555556,0.010000000000000002,0.0,0.0,0.17872500361018723,0.0,0.0029166666666666685,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.012795435855263158,0.0,0.07130499620504198,0.0,0.02032288259360021,0.0,0.19563487811109234,0.14672615858331922,2855.2488755555555,20.000000000000057,1.0,0.0,2.7525238755555557,0.10272500000000001,1.0,2752.5238755555556,2752.5238755555556,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,534.6200953911848,0.0,0.0,34.38106015306736,51.66666666666668,46.10666666666668,0.0,48.78562711074027,0.0,0.0,0.0,34.38106015306736,48.8265664920489,48.847036182703214,48.78562711074027,12.43753247303448,19.274984309879343,-0.25853797052314725,-0.85,1758.583255206331,-1553.5045719779052,0.0,0.0,329.028877999712,763.4910408985546,0.0,0.058475472351355466,0.0,0.0,0.8165806835337285,0.0,127.81007362896852,0.20049232125468908,8.882086337659803,0.0027183046567547664,81.35474797592232,1.2250746820461123
