Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 03:29:00,0.7236749763920982,0.2013801831428991,0.3299078947368422,0.01206124960653497,0.003356336385714985,0.005498464912280703,0.021953256655013777,0.28607380307041774,0.3656479166666667,0.05,0.0,0.3299078947368422,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,On,6172.98423981588,18.33333333333337,0.7599999999999999,1540.8356457396758,9.668647327485381,0.3656479166666667,1,7348.171968888889,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,90.76397575017846,51.666666666666686,46.10666666666668,0.0,51.654546731543235,0.0,0.0,0.0,141.81871210965383,51.6690300367248,51.676271689315584,51.654546731543235,12.43753247303448,17.843567658613242,0.0,1.237248037867197,1.1,9.236100170605994,4725.934482446341,-1345.3949934256893,-633.6894698717826,-0.0,-0.0,464.0150555515951,0.0,3.0,0.028868150056386144,0.0,0,0.7471679057788917,197.99884266666666,-42.77849508617618,0.28153092828461546,9.10637164513378,0.0034943667144987966,64.75442921222046,1.230524021936157,0,0,51.722296003864145
2025-01-01 03:30:00,0.7236749763920982,0.2013801831428991,0.3299078947368422,0.01206124960653497,0.003356336385714985,0.005498464912280703,0.021953256655013777,0.28607380307041774,0.3656479166666667,0.05,0.0,0.3299078947368422,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,On,6172.98423981588,18.33333333333337,0.7599999999999999,1540.8356457396758,9.668647327485381,0.3656479166666667,1,7348.171968888889,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,90.27191930603698,51.666666666666686,46.10666666666668,0.0,51.63944260321752,0.0,0.0,0.0,141.04987391568278,51.654888383073754,51.66261127300188,51.63944260321752,12.43753247303448,18.01276744351622,0.0,1.2372439310623318,2.2,9.236100170605994,4704.480930416528,2827.2019565872943,-651.3946996698563,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03153145468145838,0.0,0,0.8160997817487637,197.99884266666666,-46.52681731791519,0.2785972525994685,9.184960108436819,0.003494983396921745,24.514494603771883,1.229808486042004,0,0,51.769462884442454
2025-01-01 03:31:00,0.7236749763920982,0.2013801831428991,0.3299078947368422,0.01206124960653497,0.003356336385714985,0.005498464912280703,0.021953256655013777,0.28607380307041774,0.3656479166666667,0.05,0.0,0.3299078947368422,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,On,6172.98423981588,18.33333333333337,0.7599999999999999,1540.8356457396758,9.668647327485381,0.3656479166666667,1,7348.171968888889,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,89.79233159559796,51.666666666666686,46.10666666666668,0.0,51.624420865526915,0.0,0.0,0.0,140.3005181181218,51.64082339521167,51.64902466005405,51.624420865526915,12.43753247303448,18.177397373644595,0.0,1.4475375125199395,2.2,9.236100170605994,4689.91937248037,2824.7560456242545,-661.4468946832351,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03168813034029628,0.0,0,0.8201548744260495,197.99884266666666,-51.03618024069511,0.27574710677450004,9.260299142266483,0.0034952169941285553,23.829117847182832,1.22911334486709,0,0,49.32355192140288
2025-01-01 03:32:00,0.7236749763920982,0.2013801831428991,0.3299078947368422,0.01206124960653497,0.003356336385714985,0.005498464912280703,0.021953256655013777,0.28607380307041774,0.3656479166666667,0.05,0.0,0.3299078947368422,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,On,6172.98423981588,18.33333333333337,0.7599999999999999,1540.8356457396758,9.668647327485381,0.3656479166666667,1,7348.171968888889,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,89.32503617490987,51.666666666666686,46.10666666666668,0.0,51.6094794397791,0.0,0.0,0.0,139.57036902329668,51.626833130423805,51.63550997574616,51.6094794397791,12.43753247303448,18.33752125687593,0.0,1.6538597498734577,2.2,9.236100170605994,4677.036526479958,2822.591981378132,-671.2827550999747,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03184024007846483,0.0,0,0.8240917915576975,197.99884266666666,-54.083165824367086,0.2730064083779747,9.334203717299916,0.0034954441888400555,23.16345039988099,1.2284379835204002,0,0,47.15948767528014
2025-01-01 03:33:00,0.7236749763920982,0.2013801831428991,0.3299078947368422,0.01206124960653497,0.003356336385714985,0.005498464912280703,0.021953256655013777,0.28607380307041774,0.3656479166666667,0.05,0.0,0.3299078947368422,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,On,6172.98423981588,18.33333333333337,0.7599999999999999,1540.8356457396758,9.668647327485381,0.3656479166666667,1,7348.171968888889,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,88.86936271202278,51.666666666666686,46.10666666666668,0.0,51.59461627672392,0.0,0.0,0.0,138.8583792375356,51.6129156734866,51.62206537186795,51.59461627672392,12.43753247303448,18.493386985708955,0.0,1.8564256697332029,2.2,9.236100170605994,4664.861892564655,2820.479257716929,-680.912595226677,-0.0,-0.0,464.0150555515951,0.0,3.0,0.031988042587882196,0.0,0,0.8279172286298527,197.99884266666666,-56.62795961296739,0.2703679872015534,9.405668833465757,0.003495665158273525,22.516400167101526,1.2277812943904243,0,0,45.046764014077546
2025-01-01 03:34:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,88.42480119972694,51.666666666666686,46.10666666666668,0.0,51.579829438779235,0.0,0.0,0.0,138.16375187457334,51.59906921361885,51.608689101038664,51.579829438779235,12.43753247303448,18.645182809103478,0.0,2.0554026430815866,2.2,9.236100170605994,-285.34075972571475,43.01226731112067,-690.343515179976,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03213173781079948,0.0,0,0.8316363605647992,197.99884266666666,-59.01230009733396,0.26782598884649245,9.474801254592332,0.0034958800700097548,21.887122772296014,1.227142427002119,0,0,43.01226731112067
2025-01-01 03:35:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,88.65717579131126,51.666666666666686,46.10666666666668,0.0,51.56511707333512,0.0,0.0,0.0,138.52683717392384,51.585292019501985,51.59537949258542,51.56511707333512,12.43753247303448,18.54477463409658,0.0,2.1110834867680746,2.2,9.236100170605994,-276.6538872806183,42.6902447121311,-684.0994604608683,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03203671528564265,0.0,0,0.829176979517362,197.99884266666666,-56.5694823713451,0.26953133555327213,9.429328821694927,0.0034960890842564594,22.267422555471516,1.227564683622722,0,0,42.6902447121311
2025-01-01 03:36:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,88.88146975800173,51.666666666666686,46.10666666666668,0.0,51.550366475599255,0.0,0.0,0.0,138.8772964968777,51.571478619820475,51.582034691931085,51.550366475599255,12.43753247303448,18.44734158652062,0.0,2.1661058529378483,2.2,9.236100170605994,-268.7994558995888,-363.19970676489555,-678.0620818392101,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03194440607823253,0.0,0,0.8267878247897467,197.99884266666666,-54.752429611973795,0.271198554170605,9.385356770336525,0.0034963016570852103,22.63601442910525,1.2279746994283405,0,0,42.26461217619821
2025-01-01 03:37:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,89.0981175882336,51.666666666666686,46.10666666666668,0.0,51.53557899189201,0.0,0.0,0.0,139.215808731615,51.55763027359142,51.56865591444114,51.53557899189201,12.43753247303448,18.35272300781181,0.0,2.2,2.2,9.236100170605994,-261.13100776985516,-1071.6771071738704,-672.2195545540607,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03185466678680641,0.0,0,0.8244651848453798,197.99884266666666,-52.92650876738963,0.27282943199996107,9.342221311534308,0.003496517676472532,22.99351381150007,1.2283731266776954,0,0,42.122824454166626
2025-01-01 03:38:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,89.30744439913452,51.666666666666686,46.10666666666668,0.0,51.520755896153794,0.0,0.0,0.0,139.5428818736477,51.54374817213566,51.5552443101266,51.520755896153794,12.43753247303448,18.260798930859664,0.0,2.1978774900426554,2.2,9.236100170605994,-253.75842529288923,-993.6255649296405,-666.5627404735247,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03176739178835042,0.0,0,0.8222063259404673,197.99884266666666,-51.210740370959535,0.2744251443006012,9.300449758022065,0.003496737036364823,23.340375823065276,1.2287604484692083,0,0,42.376574156395854
2025-01-01 03:39:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,89.50977247349425,51.666666666666686,46.10666666666668,0.0,51.50589840815641,0.0,0.0,0.0,139.85901948983476,51.529833456118496,51.541800980099545,51.50589840815641,12.43753247303448,18.17145039410472,0.0,2.2,2.2,9.236100170605994,-246.6534755123064,-1081.948871647587,-661.0827079351556,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03168247573763307,0.0,0,0.8200085215208016,197.99884266666666,-49.58582312874597,0.27598691685240606,9.259981801940642,0.0034969596351591596,23.67705397572013,1.2291371455379427,0,0,42.52345878641265
2025-01-01 03:40:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,89.7054035104359,51.666666666666686,46.10666666666668,0.0,51.491007693976684,0.0,0.0,0.0,140.1646929850561,51.515887215991384,51.528326976998734,51.491007693976684,12.43753247303448,18.08456605650136,0.0,2.1978573026413954,2.2,9.236100170605994,-239.8030502994667,-1001.4794467867812,-655.7711280801446,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03159981989712033,0.0,0,0.817869216053161,197.99884266666666,-48.046977770917174,0.2775159079212748,9.220187172565586,0.0034971853756720224,24.003973418606453,1.2295036682309597,0,0,42.82122716906386
2025-01-01 03:41:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,89.89462201667078,51.666666666666686,46.10666666666668,0.0,51.47608486942509,0.0,0.0,0.0,140.4603469010481,51.50191049519894,51.51482330808588,51.47608486942509,12.43753247303448,18.000040937017044,0.0,2.2,2.2,9.236100170605994,-233.1938715498129,-1089.3913911149223,-650.6201847432473,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03151933099845375,0.0,0,0.8157859955579891,197.99884266666666,-46.588742358160744,0.27901322430494285,9.181591706027199,0.003497414164859089,24.321535783839185,1.2298604416572763,0,0,42.94271430389686
2025-01-01 03:42:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,90.0776964451711,51.666666666666686,46.10666666666668,0.0,51.461131002909674,0.0,0.0,0.0,140.74640069557984,51.48790429285772,51.50129093783175,51.461131002909674,12.43753247303448,17.91777599291298,0.0,2.1978361769447674,2.2,9.236100170605994,-226.81378259275573,-1007.1452786323742,-645.6225374435537,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03144092089345388,0.0,0,0.8137565785766369,197.99884266666666,-45.2063007007971,0.2804799236246684,9.144144995265144,0.0034976459135817512,24.63012068855497,1.230207867321494,0,0,43.14059337067972
2025-01-01 03:43:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,90.25488040574483,51.666666666666686,46.10666666666668,0.0,51.44614711811035,0.0,0.0,0.0,141.0232506339763,51.473869566257406,51.487730790330936,51.44614711811035,12.43753247303448,17.83767767107572,0.0,2.2,2.2,9.236100170605994,-220.6514448056185,-1095.1033568415294,-640.7712838755868,-0.0,-0.0,464.0150555515951,0.0,3.0,0.031364506174209966,0.0,0,0.8117788063384909,197.99884266666666,-43.89521648162676,0.2819170175735381,9.10723319364011,0.0034978805363889195,24.93008736576866,1.230546324886179,0,0,43.324196023440315
2025-01-01 03:44:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,90.42641373688318,51.666666666666686,46.10666666666668,0.0,51.43113419645151,0.0,0.0,0.0,141.29127146387995,51.45980723317354,51.47414375153457,51.43113419645151,12.43753247303448,17.759657511005102,-0.07367582232826919,2.1978169546167594,2.2,9.236100170605994,-214.69625493372405,-1011.4979012661147,-636.059926592656,-0.0,-0.0,464.0150555515951,0.0,3.0,0.0312900078375482,0.0,0,0.8098506340767123,197.99884266666666,-42.65138389266315,0.283325474711124,9.071946145555964,0.0034981179513151888,25.22177610552723,1.2308761737297476,0,0,43.51036373207006
2025-01-01 03:45:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,90.59252347914891,51.666666666666686,46.10666666666668,0.0,51.416093179396114,0.0,0.0,0.0,141.55081793617018,51.445718174013194,51.46053067132174,51.416093179396114,12.43753247303448,17.683631784113707,-0.14970154921966383,2.2,2.2,9.236100170605994,-208.9382782783564,-1099.6631258248515,-631.4823428198326,-0.0,-0.0,464.0150555515951,0.0,3.0,0.03121735097984869,0.0,0,0.8079701231294648,197.99884266666666,-41.47099101011884,0.28470622301947457,9.037111053309335,0.003498358079693481,25.505509565931536,1.2311977543629902,0,0,43.65788926368688
2025-01-01 03:46:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,90.75342476217538,51.666666666666686,46.10666666666668,0.0,51.40102497057771,0.0,0.0,0.0,141.80222619089903,51.43160323380892,51.44689236542453,51.40102497057771,12.43753247303448,17.609521165160256,-0.2238121681731151,2.1978001402830984,2.2,9.236100170605994,-203.36819600730433,-1014.9718399896768,-627.032757036285,-0.0,-0.0,464.0150555515951,0.0,3.0,0.031146464518715465,0.0,0,0.8061354337361529,197.99884266666666,-40.3504945226144,0.28606015224937714,9.003253594048896,0.0034986008459808437,25.781593968978942,1.2315113897204875,0,0,43.81163361193565
2025-01-01 03:47:00,0.3580270597254315,0.2013801831428991,0.0,0.005967117662090525,0.003356336385714985,0.0,0.021953256655013777,0.28607380307041774,0.0,0.05,0.0,0.0,0.0,0.18679684980956576,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0.0,0,Off,0.003730574972587719,0.0,On,0.009111340841213029,0,On,0.009111340841213029,0.0,On,0.008382329917919588,0,On,0.19116914429656226,0.14337685822242166,On,0.028629006739743744,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,90.90932161524817,51.666666666666686,46.10666666666668,0.0,51.38593043778461,0.0,0.0,0.0,142.04581502382527,51.4174632240746,51.43322961721961,51.38593043778461,12.43753247303448,17.53725043212098,-0.2960829012123902,2.2,2.2,9.236100170605994,-197.977257567449,-1103.3739622043506,-622.7057160102528,-0.0,-0.0,464.0150555515951,0.0,3.0,0.031077280938398365,0.0,0,0.8043448184484103,197.99884266666666,-39.28659710879134,0.2873881160835217,8.96977834596525,0.00349884617759624,26.050320194494706,1.2318173863413293,0,0,43.93378671743624
