Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,22.79847576887204,51.666666666666686,46.10666666666668,0.0,51.690114458093284,0.0,0.0,0.0,22.79847576887204,51.690114458093284,51.69011445809329,51.690114458093284,12.43753247303448,19.31713526996117,0.0,5.470030703523226,-1.0889356341258614,-2.7123212685160665,2.8,9.236100170605994,-378.56495094184686,-1256.272574562202,1397.8142680707338,1469.782282255669,-730.4995205777362,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.03393653969131251,0.0,0,0.4391741978792116,132.0652280586667,-28.62642968601866,0.22241517074426342,9.237782046483508,0.0030341302943468064,33.375875052352406,1.2210968279036178,0.3771402316085082,-1312.3110050627722,56.03843050057033,0.27184172728319994,1377.7313098643256,20.0829582064081,0.22886230727081402,1644.0932451487447,-174.31096289307573
2025-01-01 00:01:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,22.83311480940306,51.666666666666686,46.10666666666668,0.0,51.68805317408359,0.0,0.0,0.0,22.83311480940306,51.688194713050805,51.688265482534426,51.68805317408359,12.43753247303448,19.266024170856436,0.0,5.481170245620283,-0.876080387400745,-2.6380882714968066,2.8,9.236100170605994,-375.898711041717,-1261.8400849254601,1320.0344940107127,1440.1630199410342,-727.0147008254816,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.033879484391582955,0.0,0,0.43843584282824277,132.0652280586667,-29.445009538143523,0.22378787166731282,9.23798508816506,0.003034290447225358,33.481714360601124,1.2248777493101657,0.37717852470384183,-1317.9198540698278,56.07976914436772,0.27184172728319994,1302.3231865442272,17.711307466485653,0.22833908558704802,1618.2445843293492,-178.081564388315
2025-01-01 00:02:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,22.86668287114146,51.666666666666686,46.10666666666668,0.0,51.68598877479981,0.0,0.0,0.0,22.86668287114146,51.686272051228855,51.686413689443384,51.68598877479981,12.43753247303448,19.21643089729858,0.0,5.491727789051222,-0.6765601456256175,-2.566591947893586,2.8,9.236100170605994,-373.43505972224943,-1267.5761736082993,1247.3064652076644,1413.7130206091604,-723.6397544201646,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.03382408233081911,0.0,0,0.43771888241276924,132.0652280586667,-30.356304623992845,0.22449225927987948,9.215581076862946,0.003034450612046352,33.58404217957422,1.2250854034532628,0.37721481354273195,-1323.236675690103,55.6605020818037,0.27184172728319994,1231.6392488536303,15.667216354034087,0.22783401704401404,1593.4366210351116,-179.72360042595116
2025-01-01 00:03:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,22.89923607833199,51.666666666666686,46.10666666666668,0.0,51.68392135709581,0.0,0.0,0.0,22.89923607833199,51.68434656280916,51.68455916566584,51.68392135709581,12.43753247303448,19.16827584545241,0.0,5.501757457103695,-0.4894951878756095,-2.4974276652422094,2.8,9.236100170605994,-371.2109276608321,-1272.7270277506823,1179.1126134976048,1388.358005404017,-720.3687070696358,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.03377024811415379,0.0,0,0.43702221153419707,132.0652280586667,-31.403219913104437,0.22517897322328104,9.193933010022608,0.003034611239136681,33.68299200197038,1.2252870992059335,0.3772492847125405,-1328.2885706845025,55.56154293382011,0.27184172728319994,1165.3678384941827,13.744775003422014,0.22734435488520655,1569.520028394381,-181.1620229903639
2025-01-01 00:04:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,22.930825308680316,51.666666666666686,46.10666666666668,0.0,51.681851012750315,0.0,0.0,0.0,22.930825308680316,51.68241833324752,51.68270199349613,51.681851012750315,12.43753247303448,19.121486856440285,0.0,5.511336086228264,-0.3140820895787072,-2.4303330531619256,2.8,9.236100170605994,-367.87963597802,-1277.5792277323446,1115.1709864189395,1364.4996059634868,-717.1961436065033,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.033717904334739535,0.0,0,0.43634482846723377,132.0652280586667,-31.244491693424848,0.22584883065101088,9.172345661905778,0.0030347723129692567,33.778730479508035,1.2254831332163088,0.3772822027572374,-1333.1141104365438,55.53488270419912,0.27184172728319994,1103.2243266388436,11.946659780095882,0.2268683354699718,1546.3965815965425,-181.8969756330558
2025-01-01 00:05:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,22.961473539291912,51.666666666666686,46.10666666666668,0.0,51.67977782894128,0.0,0.0,0.0,22.961473539291912,51.680487443715585,51.680842251102746,51.67977782894128,12.43753247303448,19.076031385127756,0.0,5.520513121933641,-0.149566958456403,-2.3650563587969837,2.8,9.236100170605994,-363.24537550486355,-1282.2058443569686,1055.2063959548202,1341.8769151973179,-714.1193764917115,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.033667017642393694,0.0,0,0.4356863016257529,132.0652280586667,-29.686998335060203,0.22650210675224514,9.151462217035068,0.0030349338187888888,33.87132915814167,1.225673636529493,0.37731373798684054,-1337.7380960254181,55.5322516684497,0.27184172728319994,1044.9416322417737,10.264763713046396,0.22640425319502308,1523.9730879739461,-182.09617277662815
2025-01-01 00:06:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,22.991198037895106,51.666666666666686,46.10666666666668,0.0,51.67770189076854,0.0,0.0,0.0,22.991198037895106,51.678553973450214,51.67898001479106,51.67770189076854,12.43753247303448,19.031884991570664,0.0,5.5293254657181095,0.004756116047757344,-2.301385921677817,2.8,9.236100170605994,-358.32371185216846,-1286.6225077641104,998.961527503085,1320.3273125524972,-711.1362936838399,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.03361756359456075,0.0,0,0.43504631469760796,132.0652280586667,-27.74841749023669,0.2271389718043586,9.131270103301258,0.00303509574217817,33.96084035020434,1.2258587065050819,0.377344017537939,-1342.179027292186,55.55651952807562,0.27184172728319994,990.26967271815,8.691854784935005,0.2259506722598429,1502.1713304365912,-181.84401788409394
2025-01-01 00:07:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,23.02003212523211,51.666666666666686,46.10666666666668,0.0,51.675623281769994,0.0,0.0,0.0,23.02003212523211,51.67661800023423,51.677115359466356,51.675623281769994,12.43753247303448,18.989000439225258,0.0,5.537802624883135,0.1495479373030176,-2.2391416071490737,2.8,9.236100170605994,-353.53404969026235,-1290.853412128028,946.1955320659058,1299.7084430388013,-708.2432702051209,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.03356949204050488,0.0,0,0.43442421868000186,132.0652280586667,-25.851778807049545,0.22775992851752921,9.11174445963772,0.003035258068969217,34.047371924823985,1.2260385364430955,0.3773731430891311,-1346.4516922772627,55.598280149234874,0.27184172728319994,938.9743455841256,7.221186481780255,0.2255063689569248,1480.924871173368,-181.21642813456677
2025-01-01 00:08:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,23.04801420648541,51.666666666666686,46.10666666666668,0.0,51.67354208247025,0.0,0.0,0.0,23.04801420648541,51.674679599044694,51.675248357331924,51.67354208247025,12.43753247303448,18.94732326976806,0.0,5.545967854019134,0.28542690813306104,-2.178170695458415,2.8,9.236100170605994,-348.9464627497889,-1294.916475453237,896.6830127014138,1279.8981940626945,-705.4362277708684,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.03352274452119449,0.0,0,0.43381925705213037,132.0652280586667,-24.07123430082855,0.228365594566612,9.092856507516426,0.0030354207854957917,34.13104973963758,1.2262133503290262,0.3774011947959549,-1350.5677388689635,55.65126341572663,0.27184172728319994,890.8365695762252,5.846443125188546,0.22507030492264893,1460.1774432499053,-180.27924918721087
2025-01-01 00:09:00,0.3120959628638649,0.19003146752293387,0.0,0.005201599381064415,0.0031671911253822313,0.0,0.016882677046898092,0.0,0.24521328581696678,0.0,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.0005664018620427632,0.0,On,0.01280629711467989,0,On,0.011282440230832644,0,On,0.19428845143747842,0.14571633857810876,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,6175.594453333333,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4294.664062222222,Off,0.0,0.0,23.07518166724357,51.666666666666686,46.10666666666668,0.0,51.67145836992091,0.0,0.0,0.0,23.07518166724357,51.67273884162475,51.67337907747668,51.67145836992091,12.43753247303448,18.90680046873079,0.0,5.553839696910511,0.4129716100170352,-2.118344141434936,2.8,9.236100170605994,-344.54889590948676,-1298.8257413844408,850.213081670905,1260.792208746359,-702.7112194193492,-0.0,-0.0,380.56099932190807,0.0,2.0010000000000003,0.03347726398194422,0.0,0,0.4332306914668929,132.0652280586667,-22.398675812045738,0.22895657970631825,9.0745782141242,0.0030355838786742767,34.21199665684487,1.2263833664714705,0.37742823659823127,-1354.5364492129413,55.71070782850049,0.27184172728319994,845.6513709190712,4.5617107518338615,0.2246416025515055,1439.8815074046431,-179.08929865828412
