Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.7070233062531819,0.19204090101756083,0.0,1.7070233062531819,0.19204090101756083,0.0,0.017992663918483767,0.0,0.2510489274458095,1.3879817148888887,0.05,0.0,0.0,0.1774575676842275,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0035099780701754383,0.0,0.0006134154553348503,0.0,0.013869270392973478,0.0,0.014438837200172729,0.0,0.196967696096981,0.1477257720727357,0.0,0.0,1088.0832079174916,19.222222222222253,0.21666666666666667,299.8985069713974,1.3380454648888889,0.04993625,0.21666666666666667,1338.0454648888888,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,0.0,0.0,23.0420660299761,51.66666666666668,46.10666666666668,0.0,51.628636453602994,0.0,0.0,0.0,23.0420660299761,51.63284898905943,51.634955256787656,51.628636453602994,12.43753247303448,18.913825489470486,-0.0432297193673735,5.8677518110125355,1.4956243798428788,-1.1418446768420174,2.8,9.236100170605994,758.396771508173,-1162.910708922361,457.30624747460934,974.9407102929912,-703.2896425531134,0.0,0.0,398.30801646417126,0.0,2.1675,0.033484459655983484,0.0,0.0,0.4333238109894824,143.0541638266667,-24.704810320376417,0.22915919579770344,9.081195647822428,0.003039210406828087,42.39653446711647,1.2262929238237559,0.37850381687085205,-1513.590753491614,50.78153759785552,0.27184172728319994,462.10050789850686,-4.794260423897523,0.21744331581680934,1123.2829423975304,-148.34223210453928
2025-01-01 01:00:00,2.9040537098470343,0.20121513272978714,0.0,2.9040537098470347,0.20121513272978714,0.0,0.02031938493025385,0.0,0.2713065435834475,2.562427781333333,0.05,0.0,0.0,0.1866317993964538,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0032467297149122803,0.0,0.0007231138396830535,0.0,0.016349541375658513,0.0,0.022464144388175712,0.0,0.21019106490033249,0.15764329867524932,0.0,0.0,2008.7689992322921,19.222222222222253,0.4,553.6587821010414,2.470237781333333,0.09219,0.4,2470.2377813333337,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,0.0,0.0,22.974526434969807,51.66666666666668,46.10666666666668,0.0,51.50379491197399,0.0,0.0,0.0,22.974526434969807,51.516524801495244,51.52288974625587,51.50379491197399,12.43753247303448,18.893091006011396,-0.06662378657044468,6.280919524879275,2.5555866085391803,0.633506305569658,2.5,9.236100170605994,1759.6983044187768,-816.2992223441158,-29.375774654580812,300.77610476943715,-696.9091929367553,0.0,0.0,474.9113966373448,0.0,3.0,0.03259368989745984,0.0,0.0,0.42179632180664073,197.99884266666666,-27.072898514104807,0.23091314031473434,9.093727302078934,0.0030583457713208887,86.82204591832584,1.2264256042817083,0.2954856221071891,-1411.6936197426514,41.73561529749436,0.27184172728319994,-19.82102739079563,-9.55474726378518,0.1599518073154623,417.98846597274513,-117.21236120330803
2025-01-01 02:00:00,1.7062788181190376,0.1924989242963026,0.0,1.7062788181190374,0.1924989242963026,0.0,0.017359419939358713,0.0,0.25093768329078986,1.3879817148888887,0.05,0.0,0.0,0.17791559096296927,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0032467297149122803,0.0,0.0005977442575708213,0.0,0.013514945966875615,0.0,0.013716895340164093,0.0,0.19956051350940285,0.14967038513205208,0.0,0.0,1088.0832079174916,19.222222222222253,0.21666666666666667,299.8985069713974,1.3380454648888889,0.04993625,0.21666666666666667,1338.0454648888888,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,0.0,0.0,21.92374233016297,51.66666666666668,46.10666666666668,0.0,51.165735383101556,0.11934597734079354,323.4469386034606,0.0,21.92374233016297,49.9865828114051,51.16616093560976,49.39658097304867,12.43753247303448,18.88596919641537,-0.05174087785126128,6.7122464912973205,2.323903507854868,0.8486347875560943,1.6500000000000001,9.236100170605994,786.7445597692582,-1002.8417687317304,-244.5685953348538,-8.88018358809418,-728.6181541203049,0.0,0.0,452.32670995115706,0.0,3.0,0.03227135991997316,0.0,0.0,0.41762503591235806,197.99884266666666,-25.04720397908544,0.23292448596210333,9.119539462245292,0.0030838474942507265,91.40161941822453,1.2264363464807553,0.20239114945199624,-1332.442760002094,29.70248429896628,0.27184172728319994,-239.97272139578214,-4.595873939071655,0.09729567363655282,112.88693648747194,-121.76712007556611
2025-01-01 03:00:00,2.9847695904628577,0.19279275637098406,0.0,2.9847695904628577,0.19279275637098406,0.0,0.01644392978812616,0.0,0.24913005511917602,2.6691956055555557,0.05,0.0,0.0,0.17820942303765072,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003071230811403509,0.0,0.0005664018620427632,0.0,0.01280629711467989,0.0,0.011517491068974992,0.0,0.20094334946269451,0.15070751209702085,0.0,0.0,2092.4677075336376,19.222222222222253,0.4166666666666667,576.7278980219181,2.5731643555555554,0.09603125,0.4166666666666667,2573.1643555555556,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,0.0,0.0,21.533466720996746,51.66666666666668,46.10666666666668,0.0,50.97561154893192,0.04013470161654442,107.76454873849896,0.0,21.533466720996746,49.45928761434209,50.97561154893192,48.701125647047185,12.43753247303448,18.934076495581955,-0.05577774300671911,6.600570046415172,2.0509260292216154,0.600164793250245,1.6500000000000001,9.236100170605994,1753.9063673939104,-960.985577979663,-145.98431488740783,63.23430980882168,-743.9683117254759,0.0,0.0,433.02338945958024,0.0,2.75025,0.03287800785417038,0.0,0.0,0.4254756925296662,181.51543901466667,-27.616417873831487,0.23399819697676186,9.168326594384192,0.0031073902134536027,63.43283037628775,1.2262172281338137,0.2500201303935089,-1567.1111543675645,29.397678365983335,0.27184172728319994,-143.57954201954402,-2.404772867863834,0.1242554529845136,198.56725491944542,-135.33294511062374
2025-01-01 04:00:00,2.1282027328413267,0.19101233451572802,0.0,2.128202732841327,0.19101233451572802,0.0,0.01644392978812616,0.0,0.2467057912754232,1.8150530117777777,0.05,0.0,0.0,0.17642900118239468,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003071230811403509,0.0,0.0005664018620427632,0.0,0.01280629711467989,0.0,0.011467123032230204,0.0,0.19956051350940285,0.14967038513205208,0.0,0.0,1422.8780411228736,19.222222222222253,0.2833333333333333,392.1749706549043,1.7497517617777776,0.06530125,0.2833333333333333,1749.7517617777778,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,0.0,0.0,21.298136856619603,51.66666666666668,46.10666666666668,0.0,50.796053082603045,0.0,0.0,0.0,21.298136856619603,49.006554792766,50.796053082603045,48.11180564784749,12.43753247303448,18.829968568338256,-0.07227850783777914,6.30215198754107,1.9497656672821926,0.7067965148517222,0.55,9.236100170605994,1031.7587106756725,-1068.2489614185033,-503.2040347759279,-71.86769972244063,-817.0821785086123,0.0,0.0,447.1793277845578,0.0,3.0,0.033901085190071845,0.0,0.0,0.43871537967661317,197.99884266666666,-21.216479723146414,0.2368072037241278,9.137792024548101,0.003125923598456794,88.3683460762077,1.2260649747862045,0.2234009743711794,-1495.2571382944345,34.83320622102703,0.27184172728319994,-501.67545578117694,-1.5285789947509663,0.11778025506733797,63.23716716052588,-135.10486688296652
2025-01-01 05:00:00,2.7637039311083558,0.1870582879617847,0.0,2.7637039311083558,0.1870582879617847,0.0,0.016794927595143706,0.0,0.24124904640210118,2.455659957111111,0.05,0.0,0.0,0.17247495462845136,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0034222286184210525,0.0,0.0005664018620427632,0.0,0.01280629711467989,0.0,0.011282440230832644,0.0,0.19428845143747842,0.14571633857810876,0.0,0.0,1925.0702909309466,19.222222222222253,0.38333333333333336,530.5896661801646,2.367311207111111,0.08834874999999999,0.38333333333333336,2367.311207111111,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,0.0,0.0,21.10864135856589,51.66666666666668,46.10666666666668,0.0,50.66850787639831,0.0,0.0,0.0,21.10864135856589,48.89939712325558,50.66850787639831,48.01484174668422,12.43753247303448,18.99113582165941,-0.034403673870634616,6.458838246630972,0.7438358111147849,-0.19853040716447728,-0.25000000000000006,9.236100170605994,1463.595662161825,-1100.5849941219094,-355.2042191135849,-126.38943937531326,-877.6321708883598,0.0,0.0,442.4426250632881,0.0,3.0,0.03461491635409147,0.0,0.0,0.44795309901190994,197.99884266666666,-26.285082944049893,0.23651494954064675,9.241096125503484,0.0031554070960910707,89.02586588855772,1.2247517616627661,0.1960640002697806,-1659.2812780209822,28.106617718908204,0.27184172728319994,-363.39749400251003,8.193274888925167,0.09195816367804849,37.89872746481741,-164.28816684013069
2025-01-01 06:00:00,2.8728926222967828,0.1885448777423593,0.0,2.8728926222967828,0.18854487774235928,0.0,0.017233674853915637,0.0,0.243231166109534,2.562427781333333,0.05,0.0,0.0,0.17396154440902595,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0038609758771929823,0.0,0.0005664018620427632,0.0,0.01280629711467989,0.0,0.011282440230832644,0.0,0.19428845143747842,0.14571633857810876,0.0,0.0,2008.7689992322921,19.222222222222253,0.4,553.6587821010414,2.470237781333333,0.09219,0.4,2470.2377813333337,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,0.0,0.0,21.139917073401097,51.66666666666668,46.10666666666668,0.0,50.541523020246885,0.0,0.0,0.0,21.139917073401097,48.792628651358314,50.541523020246885,47.918181466914035,12.43753247303448,18.839211752727454,-0.06790159722966015,5.962185114608136,1.1915593087038663,-0.47190826621844223,0.3,9.236100170605994,1602.9160586525138,-1154.4956411432686,-317.2022211867327,-24.242532013481984,-829.2801415354307,0.0,0.0,444.8634920294928,0.0,3.0,0.03403566864917087,0.0,0.0,0.44045702992249125,197.99884266666666,-21.43629107384036,0.24027677455286917,9.194112727361563,0.0031754516503935187,65.4522207157801,1.2253741919580852,0.23547938930356757,-1747.5144857426515,39.360062498341456,0.27184172728319994,-318.52530345926823,1.3230822725355544,0.11322875447710437,119.18803028350844,-143.43056229699042
2025-01-01 07:00:00,1.9137010756489525,0.19003146752293387,0.0,1.9137010756489523,0.19003146752293387,0.0,0.016970426498652477,0.0,0.24521328581696678,1.6015173633333333,0.05,0.0,0.0,0.17544813418960054,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0035977275219298247,0.0,0.0005664018620427632,0.0,0.01280629711467989,0.0,0.011282440230832644,0.0,0.19428845143747842,0.14571633857810876,0.0,0.0,1255.4806245201826,19.222222222222253,0.25,346.03673881315086,1.5438986133333332,0.05761874999999999,0.25,1543.8986133333333,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,0.0,0.0,21.008338095509078,51.66666666666668,46.10666666666668,0.0,50.41512183420113,0.0,0.0,0.0,21.008338095509078,48.68627218946345,50.41512183420113,47.82184736709461,12.43753247303448,18.91895356805548,-0.048785164059202954,5.781039574343618,0.7463126765258541,-0.7137524072916396,-0.55,9.236100170605994,778.0361398832672,-1614.4832912707689,-459.94779407716914,-126.32396910233498,-901.0517124719263,0.0,0.0,446.5823633816624,1.2978018921941308,3.0,0.03509168871746216,0.0,0.0,0.45412303036492596,197.99884266666666,-22.97513554665154,0.24060410655231892,9.253538249593882,0.003195683039224995,80.50549052346598,1.2250247689457163,0.2389138732632394,-2003.1417639567708,42.62173387285097,0.27184172728319994,-464.54495237084734,4.597158293678211,0.10899324024015151,19.844704167721407,-146.1686732700564
2025-01-01 08:00:00,4.091204822242177,0.21093391779480117,0.0,4.091204822242177,0.21093391779480114,0.0,0.05138787167164834,0.9166775903703706,0.2971759304223804,2.7759634297777773,0.05,0.0,0.0,0.19635058446146783,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002720233004385965,0.0,0.002061322191604246,0.0,0.04660631647565813,0.0,0.035375151140423194,0.0,0.22116732527958508,0.16587549395968876,0.0,0.0,2176.166415834983,19.222222222222253,0.43333333333333335,599.7970139427948,2.6760909297777777,0.0998725,0.43333333333333335,2676.0909297777775,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,916.6775903703705,0.16666666666666666,20.75339533885433,51.66666666666668,46.10666666666668,0.0,50.22428508928344,0.14093182079988145,370.9675788722155,916.6775903703705,20.75339533885433,48.31827201710684,50.22428508928344,47.36526548101854,12.43753247303448,18.94153609149353,-0.04759697662863989,5.204820770536844,0.07047466627812773,-1.1656413502136571,-1.4,9.236100170605994,1697.8748438440928,-1575.09393049431,-519.3198535563965,-125.12616427858192,-973.6986745203789,0.0,0.0,503.6085925711244,67.7988455755826,2.58375,0.036204308468875214,0.0,0.0,0.46852148970450563,170.5265032466667,-8.201490041636024,0.24228480087296173,9.296569301995312,0.003221233943039546,88.30135428698632,1.2254865489638873,0.25537179352708556,-2229.850349138364,54.959404701259,0.27184172728319994,-528.434370028802,9.11451647240546,0.11422768452798057,23.574996392051915,-148.70116067063384
2025-01-01 09:00:00,2.7441691226008813,0.212813710418807,0.0,2.7441691226008813,0.212813710418807,0.0,0.054852042047061005,0.09166775903703704,0.30552501285011696,2.2421243086666665,0.05,0.0,0.0,0.19823037708547367,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0021937362938596492,0.0,0.0022303472532019877,0.0,0.05042795849999937,0.0,0.04121784340281867,0.0,0.2236737154449262,0.1677552865836946,0.0,0.0,1757.6728743282556,19.222222222222253,0.35,484.45143433841116,2.1614580586666667,0.08066625,0.35,2161.4580586666666,6175.594453333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4294.664062222222,91.66775903703704,0.016666666666666666,22.765962667275087,51.66666666666668,46.10666666666668,0.0,51.567315823889096,0.07901870007326434,215.5290974769979,91.66775903703704,22.765962667275087,51.14776506893424,51.567315823889096,50.93798969145681,12.43753247303448,18.831346729236408,-0.06880184785975138,5.023950027688651,0.03443303257541676,-1.1241489405615668,-0.85,9.236100170605994,1341.6851752210328,-1408.0677829604674,-316.5715754076854,-40.4339081399713,-922.0471417683149,0.0,0.0,476.7851228746998,206.9760228532728,2.0010000000000003,0.03545885809991081,0.0,0.0,0.4588745848984593,132.0652280586667,29.27431978639209,0.24591461749205717,9.27770353443441,0.003245544042971533,93.7176215144896,1.226546254131652,0.25160603925097086,-1954.327177980416,61.80796068153739,0.27184172728319994,-322.6020752223231,6.030499814637744,0.11992667796109079,46.62201848099158,-87.05592662096288
