Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,4.717409085874177,0.20402768998741244,0.0,4.717409085874176,0.20402768998741244,0.0,0.037408495501462476,0.05833092014814815,0.2896864959282702,4.321983174296296,0.010000000000000002,0.0,0.0,0.20111102332074576,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.0031589802631578944,0.0,0.03424951523830458,0.0,0.02153846483394246,0.0,0.2055606558335795,0.15417049187518458,4321.983174296296,20.000000000000057,0.5166666666666667,0.0,4.321983174296296,0.0,0.5166666666666667,4321.983174296296,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,58.33092014814815,0.016666666666666666,21.179350185200622,51.66666666666668,46.10666666666668,0.0,51.27746018322864,0.10946046857537199,294.81754415188493,58.33092014814815,21.179350185200622,49.753293969777275,51.27746018322864,48.991210863051606,12.43753247303448,19.707639023065973,-0.05054741594469867,1.8052505599608824,0.85,4264.139613911471,-177.92944556894412,-476.87596630589104,0.0,0.0,345.6725528253821,929.6785508665927,0.49950000000000006,0.019251039220741402,0.0,0.0,0.24912851413294357,32.966807304,73.35985309568356,0.2382775559154993,9.760862878248528,0.0033215429532790276,29.044523122578095,1.2228202727992714,0.09281369699965905,-121.3944731418338,-56.534972427110304
2025-01-01 11:00:00,5.761366446781157,0.21486680645506398,0.0,5.761366446781158,0.21486680645506398,0.0,0.05581238357799403,1.7499276044444445,0.3207373448327929,3.6248891139259256,0.010000000000000002,0.0,0.0,0.2119501397883973,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.0031589802631578944,0.0,0.05265340331483613,0.0,0.038137158448263105,0.0,0.22001281112378152,0.1650096083428361,3624.8891139259263,20.000000000000057,0.43333333333333335,0.0,3.6248891139259256,0.0,0.43333333333333335,3624.8891139259263,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,1749.9276044444446,0.5,21.335392171212444,51.66666666666668,46.10666666666668,0.0,51.15227349593592,0.47518622737271643,1277.5426913248345,1749.9276044444446,21.335392171212444,49.96293981332297,51.15248311565859,49.36806335229383,12.43753247303448,19.733785290289784,-0.0439641424348471,4.411703684368047,1.95,3715.9203854702596,-329.8392013983369,-427.55825614114843,0.0,0.0,427.08244624012224,940.0840847733682,0.9990000000000001,0.018419169849333908,0.0,0.0,0.23836325735510852,65.933614608,91.50708144536006,0.23869429956308888,9.783009571718809,0.0033343830260438925,50.59043465242813,1.2221277829093637,0.10256218431189286,-332.840223921689,3.0010225233520456
2025-01-01 12:00:00,4.066611798823084,0.19770342338556932,0.0,4.066611798823084,0.1977034233855693,0.0,0.021141738081445222,0.0,0.27116213474163914,3.764307926,0.010000000000000002,0.0,0.0,0.19478675671890264,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.003290604440789473,0.0,0.01785113364065575,0.0,0.011446459116435511,0.0,0.19399893160141787,0.14549919870106334,3764.3079260000004,20.000000000000057,0.45,0.0,3.764307926,0.0,0.45,3764.3079260000004,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,0.0,0.0,22.50862813818755,51.66666666666668,46.10666666666668,0.0,51.658919833769104,0.0,0.0,0.0,22.50862813818755,51.66628394169107,51.669965995652056,51.658919833769104,12.43753247303448,19.704028019370615,-0.06135823285861187,6.584860041015855,3.05,3829.956128847475,-534.1701502702737,-392.55443647546616,0.0,0.0,344.657562218985,964.7865829117648,0.9990000000000001,0.018132832310373746,0.0,0.0,0.23465775113263027,65.933614608,113.54507710395633,0.2399657134884922,9.780186381032879,0.003347647373968448,41.55314108867865,1.221629102214401,0.12332412923043419,-563.699487637037,29.52933736676336
2025-01-01 13:00:00,3.4995635805497103,0.195535600092039,0.0,3.4995635805497107,0.195535600092039,0.0,0.017660242967877594,0.0,0.26527065987812953,3.2066326777037037,0.010000000000000002,0.0,0.0,0.1926189334253723,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.0036854769736842105,0.0,0.013974765994193384,0.0,0.00844541531096634,0.0,0.1911085005433775,0.14333137540753305,3206.632677703704,20.000000000000057,0.38333333333333336,0.0,3.2066326777037037,0.0,0.38333333333333336,3206.632677703704,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,0.0,0.0,22.416187095331566,51.66666666666668,46.10666666666668,0.0,51.458851139893156,0.0,0.0,0.0,22.416187095331566,51.47726039251236,51.486465018821974,51.458851139893156,12.43753247303448,19.645943645741855,-0.06950442674344046,8.313698645074034,4.45,3352.929660382734,-595.6191095163729,-338.2611387683508,0.0,0.0,335.4869224159707,1061.9724399097597,0.9990000000000001,0.017189608353835154,0.0,0.0,0.22245144995103594,65.933614608,149.07119903141032,0.24151753753762953,9.7626315852471,0.0033588295843770414,38.920529248324804,1.2212892181024262,0.12565998348283414,-630.5242665331851,34.905157016812204
2025-01-01 14:00:00,2.7054108705807476,0.2042068932661602,0.0,2.705410870580747,0.2042068932661602,0.0,0.03297541980775878,0.0,0.2923156455137294,2.370119805259259,0.010000000000000002,0.0,0.0,0.20129022659949353,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.003948725328947368,0.0,0.029026694478811413,0.0,0.023928676714404632,0.0,0.2026702247755391,0.15200266858165426,2370.1198052592595,20.000000000000057,0.2833333333333333,0.0,2.370119805259259,0.0,0.2833333333333333,2370.1198052592595,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,0.0,0.0,22.13338825155436,51.66666666666668,46.10666666666668,0.0,51.245629300566286,0.03638554127660718,98.14488807480497,0.0,22.13338825155436,51.193017626686625,51.27785830849355,51.13448278181954,12.43753247303448,19.758656109064045,-0.04653598099042196,9.329779617546967,4.7,2623.978250240583,-754.667709987182,-327.93443748666226,0.0,0.0,403.4706096912004,1139.690341200495,1.3995000000000002,0.01686091588054402,0.0,0.0,0.21819782672899837,92.36646010400001,178.3222727767854,0.24058084073179187,9.822672846738005,0.0033710158270936876,52.70743684710932,1.220197106884419,0.1265407418198334,-759.532915904577,4.865205917394923
2025-01-01 15:00:00,2.622687167362807,0.26664283511514153,0.0,2.622687167362807,0.26664283511514153,0.0,0.11515773339226593,0.0,0.5456660649335044,1.951863369037037,0.010000000000000002,0.0,0.0,0.26372616844847485,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.10544226873220794,0.01502470955658826,0.064152059642267,0.04811404473170024,0.0,0.0,0.004606846217105263,0.0,0.11055088717516065,0.0,0.10862185101211425,0.0,0.2674498855469152,0.20058741416018636,1951.863369037037,20.000000000000057,0.23333333333333334,0.0,1.951863369037037,0.0,0.23333333333333334,1951.863369037037,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,0.0,0.0,21.049860980572536,51.66666666666668,46.10666666666668,0.0,50.832427280800275,0.10924786362580378,291.56413612508015,0.0,21.049860980572536,49.579577977115875,50.832427280800275,48.95315332527369,12.43753247303448,19.70603315307336,-0.053972506944195274,8.902821531674771,4.15,2495.774811593409,-802.000992968496,-342.94079181395267,0.0,0.0,726.7412920689408,959.8622137939819,2.4007500000000004,0.01704442686344117,0.0,0.0,0.22057265013318036,158.448573844,160.11094230138394,0.24293901955291727,9.823590290116519,0.0033931742400768778,132.14086614857732,1.220400023897907,0.12357274013576529,-758.8139347372643,-43.18705823123164
2025-01-01 16:00:00,4.858969870017322,0.3465434223822463,0.0,4.858969870017322,0.34654342238224634,0.0,0.17700360703065365,1.7499276044444445,0.9701752895051876,1.951863369037037,0.010000000000000002,0.0,0.0,0.3436267557155796,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.42176907492883176,0.06009883822635304,0.06884611278682312,0.05163458459011732,0.0,0.0,0.005791463815789473,0.0,0.1712121432148642,0.0,0.17036899125738703,0.0,0.3091911105321458,0.23189333289910927,1951.863369037037,20.000000000000057,0.23333333333333334,0.0,1.951863369037037,0.0,0.23333333333333334,1951.863369037037,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,1749.9276044444446,0.5,21.158004274243606,51.66666666666668,46.10666666666668,0.0,51.14839835409085,0.5352749965246886,1435.7752015482702,1749.9276044444446,21.158004274243606,49.678177328420624,51.14884326957164,48.94262190010473,12.43753247303448,19.698383476678284,-0.05773033284676655,7.698944039204798,3.05,2637.202571973698,-884.54314594235,-389.89024990377135,0.0,0.0,1028.2960090150757,371.0626616081416,3.0,0.017961227441673184,0.0,0.0,0.2324370052566732,197.99884266666666,46.93344382535648,0.24733078627624439,9.886563778934967,0.0034531952384013807,237.01974111615166,1.220387876157026,0.12743052036087865,-778.5881270820308,-105.95501886031902
2025-01-01 17:00:00,3.5587658511014153,0.22659148008274885,0.0,3.5587658511014157,0.22659148008274888,0.0,0.03741103155861881,0.17499276044444445,0.4085670055427971,2.9277950535555557,0.010000000000000002,0.0,0.0,0.22367481341608217,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.10544226873220794,0.01502470955658826,0.07510485031289794,0.05632863773467344,0.0,0.0,0.007370953947368421,0.0,0.030040077611250385,0.0,0.02492459833126387,0.0,0.20309528816642738,0.15232146612482048,2927.7950535555556,20.000000000000057,0.35,0.0,2.9277950535555557,0.0,0.35,2927.7950535555556,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,174.99276044444443,0.05,21.706032353868796,51.66666666666668,46.10666666666668,0.0,51.38015484563789,0.09272822433464022,252.06261891773707,174.99276044444443,21.706032353868796,50.45471828984467,51.38052155918499,49.99163329840096,12.43753247303448,19.654365105598867,-0.06732880411988926,5.263873880318071,1.95,2839.34186692934,-702.4596451754559,-433.5635310352682,0.0,0.0,377.75166308388714,29.906868159050486,0.30000000000000004,0.018779011738429063,0.0,0.0,0.24301998648672238,19.79988426666667,-32.6413186748343,0.25041635260315276,9.901973138972908,0.0034885120063016858,-15.653612660499778,1.2199713805423926,0.12103411673941837,-529.1696541122875,-173.28999106316846
2025-01-01 18:00:00,4.424063518916352,0.237759853327272,0.0,4.424063518916352,0.23775985332727198,0.0,0.10217960360735538,0.6999710417777778,0.4052801958275154,3.2066326777037037,0.010000000000000002,0.0,0.0,0.23484318666060533,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07823421907593536,0.0586756643069515,0.0,0.0,0.008423947368421052,0.0,0.09375565623893432,0.0,0.09215594694670817,0.0,0.23489002980487184,0.17616752235365382,3206.632677703704,20.000000000000057,0.38333333333333336,0.0,3.2066326777037037,0.0,0.38333333333333336,3206.632677703704,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,699.9710417777777,0.2,20.95321685756686,51.66666666666668,46.10666666666668,0.0,51.1017746494159,0.23312117098047505,628.7818848901047,699.9710417777777,20.95321685756686,49.4524372069302,51.1017746494159,48.627768485687355,12.43753247303448,19.752435168692102,-0.04527382276138449,3.5545040716581675,1.15,3239.9442822354854,-473.56044816156475,-454.87790221860035,0.0,0.0,550.3676504378631,0.0,0.8992500000000001,0.018699070851516775,0.0,0.0,0.24198546808246546,59.35015308933334,-62.178143687480805,0.24813153358703535,9.931723770539039,0.003479489958554316,-14.359532131252763,1.2189563220688195,0.09213404759565552,-287.9883512460302,-185.57209691553453
2025-01-01 19:00:00,5.097866960365675,0.26914160682198013,0.0,5.097866960365675,0.26914160682198013,0.0,0.1895877590850272,0.5249782813333334,0.6089929939473144,3.764307926,0.010000000000000002,0.0,0.0,0.26622494015531345,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07510485031289794,0.05632863773467344,0.0,0.0,0.008950444078947368,0.0,0.18063731500607982,0.0,0.25402640707356305,0.0,0.27986173656085345,0.20989630242064003,3764.3079260000004,20.000000000000057,0.45,0.0,3.764307926,0.0,0.45,3764.3079260000004,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,524.9782813333334,0.15,21.522024415119336,51.66666666666668,46.10666666666668,0.0,51.59435640884756,0.27246777787885884,742.7879359618104,524.9782813333334,21.522024415119336,50.238690534556234,51.59445680620261,49.56075720005553,12.43753247303448,19.702597239029647,-0.06204165266115099,2.292036135489718,-0.25000000000000006,4085.849968557123,-462.4191568164494,-505.8391261885661,0.0,0.0,904.4226983024151,0.0,1.9005000000000003,0.019260054505557286,0.0,0.0,0.2492451813156817,125.43226682933336,-77.04152955672684,0.2490435333774887,9.911553689110567,0.0034814373901973636,31.25847096469515,1.2191624711484252,0.0801221533047088,-270.76080807725003,-191.6583487391994
2025-01-01 20:00:00,5.401306664385876,0.2653539536818781,0.0,5.401306664385876,0.2653539536818781,0.0,0.16816602572516268,0.6416401216296297,0.6777737789570099,3.903726738074074,0.010000000000000002,0.0,0.0,0.2624372870152114,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07354016593137924,0.05515512444853442,0.0,0.0,0.009213692434210526,0.0,0.15895233329095212,0.0,0.3278573962700612,0.0,0.2763762167555694,0.20728216256667703,3903.726738074074,20.000000000000057,0.4666666666666667,0.0,3.903726738074074,0.0,0.4666666666666667,3903.726738074074,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,641.6401216296297,0.18333333333333332,21.571345717750702,51.66666666666668,46.10666666666668,0.0,51.579955773371225,0.14385110577429103,392.54147460379784,641.6401216296297,21.571345717750702,50.258680178356684,51.581169784159066,49.59682837006157,12.43753247303448,19.683440382230273,-0.056744938130917494,1.0302014283523808,-0.55,4252.615781033646,-343.7605601872722,-516.3474907421875,0.0,0.0,958.6586975679494,0.0,2.0010000000000003,0.0193901558716694,0.0,0.0,0.2509288286063306,132.0652280586667,-93.42216386619019,0.25008057448393656,9.914694305149176,0.0034919716594806163,41.23491773636382,1.2192342402015999,0.0619063058432625,-141.94683536910236,-201.81372481816985
2025-01-01 21:00:00,5.2972398693552885,0.23905919399424086,0.0,5.297239869355288,0.23905919399424086,0.0,0.1046498042444615,0.5833092014814816,0.5561353134811972,4.043145550148148,0.010000000000000002,0.0,0.0,0.23614252732757418,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07197548154986053,0.05398161116239538,0.0,0.0,0.008555571546052632,0.0,0.09609423269840887,0.0,0.24127861037776477,0.0,0.24288122155357178,0.1821609161651788,4043.1455501481482,20.000000000000057,0.48333333333333334,0.0,4.043145550148148,0.0,0.48333333333333334,4043.1455501481482,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,583.3092014814815,0.16666666666666666,21.250623310815957,51.66666666666668,46.10666666666668,0.0,51.36171871233405,0.12105218432463191,326.7242047743832,583.3092014814815,21.250623310815957,49.78627932919341,51.36193121129559,48.99834713866155,12.43753247303448,19.674499542737284,-0.06182584433085291,0.5452786064412147,-0.3,4225.4832904508885,-268.58497296641997,-511.9502772828852,0.0,0.0,802.2320060609086,0.0,2.4007500000000004,0.019497483708427774,0.0,0.0,0.25231776268880385,158.448573844,-107.94398847528278,0.25123374345864724,9.926316757919636,0.003506160196294496,66.37732038107339,1.2192610940103583,0.06687340563832071,-80.2484478301849,-188.33652513623505
2025-01-01 22:00:00,5.4965279462718115,0.23320539444713434,0.0,5.4965279462718115,0.23320539444713434,0.0,0.10559116524529961,0.6999710417777778,0.49840137702651194,4.182564362222222,0.010000000000000002,0.0,0.0,0.23028872778046766,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06884611278682312,0.05163458459011732,0.0,0.0,0.007370953947368421,0.0,0.0982202112979312,0.0,0.1913497399858883,0.0,0.23820552425380054,0.17865414319035036,4182.564362222222,20.000000000000057,0.5,0.0,4.182564362222222,0.0,0.5,4182.564362222222,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,699.9710417777777,0.2,21.800310600302275,51.66666666666668,46.10666666666668,0.0,51.40425774268281,0.27978835454414297,756.8259899656612,699.9710417777777,21.800310600302275,50.615686899027345,51.40556558381935,50.220093636063076,12.43753247303448,19.678636739192903,-0.06913965909716614,-0.012630527306420837,-1.95,4259.272890373435,-456.3197675359227,-594.9479904942053,0.0,0.0,785.3169982407122,0.0,3.0,0.020752311275424526,0.0,0.0,0.2685565393945384,197.99884266666666,-113.6604795952942,0.2529340477656067,9.955342399463637,0.003530809752847731,90.5963148206369,1.2192259580182625,0.09677643781311604,-265.4626477118687,-190.857119824054
2025-01-01 23:00:00,5.208284542570476,0.19952660700519276,0.0,5.208284542570475,0.19952660700519273,0.0,0.029324070106818798,0.0,0.2893020498710634,4.879658422592593,0.010000000000000002,0.0,0.0,0.19660994033852608,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.006186336348684211,0.0,0.023137733758134587,0.0,0.02715546275302856,0.0,0.19799452747576785,0.14849589560682583,4879.658422592593,20.000000000000057,0.5833333333333334,0.0,4.879658422592593,0.0,0.5833333333333334,4879.658422592593,8365.128724444445,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1309.1486533333334,0.0,0.0,21.976800437412912,51.66666666666668,46.10666666666668,0.0,51.4253134503268,0.0,0.0,0.0,21.976800437412912,50.92351891692068,51.4253134503268,50.67262165021763,12.43753247303448,19.731491744083566,-0.049748887536270915,-1.2451949927968244,-3.05,4619.135039251079,-420.11517800176773,-642.0821153342088,0.0,0.0,502.7653457212451,0.0,3.0,0.02122717470619957,0.0,0.0,0.2747017671699615,197.99884266666666,-121.20661372854929,0.25385760712390676,10.006291370010924,0.0035556163847525212,84.79725937765025,1.2189875319641492,0.08407907822459267,-212.56669670369445,-207.54848129807323
