Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:26:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.49711855843121,51.666666666666686,46.10666666666668,0.0,51.63444966393512,0.0,0.0,0.0,22.49711855843121,51.644895053863195,51.650117748827235,51.63444966393512,12.43753247303448,19.698891617161546,0.0,0.6000000000802514,0.6,8073.044865947888,-162.6030643317731,-490.8289443017677,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.019579462611635314,0.0,0,0.25337865514827895,65.933614608,-132.5890859267904,0.23651287049958045,9.72412809701343,0.003298927715541079,-8.382006830839313,1.2216848568741774,0.08938997798001964,11.925304091060909,-174.52836842283403
2025-01-01 06:27:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.43446228060749,51.666666666666686,46.10666666666668,0.0,51.63110751755782,0.0,0.0,0.0,22.43446228060749,51.64173777175215,51.64705289884932,51.63110751755782,12.43753247303448,19.78470019501868,0.0,0.6000000000802514,0.6,8066.327662985644,-163.41794657764726,-494.33697305157096,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.01963119983195079,0.0,0,0.2540481887082478,65.933614608,-135.7982601392311,0.23525370844194074,9.762884146865836,0.003298887514156506,-8.547466396276807,1.2213270215883467,0.08938997798001964,10.969541325617099,-174.38748790326434
2025-01-01 06:28:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.373323856059347,51.666666666666686,46.10666666666668,0.0,51.62777471296122,0.0,0.0,0.0,22.373323856059347,51.63858928292477,51.64399656790655,51.62777471296122,12.43753247303448,19.86836224511435,0.0,0.6000000000802514,0.6,8059.841804131673,-164.19958607001448,-497.76684142307516,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.019681578515298264,0.0,0,0.25470014138375885,65.933614608,-138.85425062169807,0.2340331670877128,9.800454494204198,0.003298846507191526,-8.70845117062964,1.2209783407753056,0.08938997798001964,10.052198722211987,-174.25178479222646
2025-01-01 06:29:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.313642404811034,51.666666666666686,46.10666666666668,0.0,51.624451024457734,0.0,0.0,0.0,22.313642404811034,51.63544937436306,51.64094854931573,51.624451024457734,12.43753247303448,19.949964002981755,0.0,0.6000000000802514,0.6,8053.575695111899,-164.94933571091008,-501.1213569377283,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.01973065565759709,0.0,0,0.2553352507614191,65.933614608,-141.76584412681848,0.23284941030144057,9.83688658354803,0.0032988047159616487,-8.865147684333177,1.2206384397845815,0.08938997798001964,9.1717632027365,-174.12109891364656
2025-01-01 06:30:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.255360894898224,51.666666666666686,46.10666666666668,0.0,51.62113623541049,0.0,0.0,0.0,22.255360894898224,51.632317841593036,51.63790864468431,51.62113623541049,12.43753247303448,20.02958624878214,0.0,0.6000000000802514,0.0,8030.917196757629,-239.1717752972957,-521.7176036160929,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.019803902150586587,0.0,0,0.2562831367303106,65.933614608,-143.82809580272374,0.23170072880374706,9.872879791709707,0.0032987621609098386,-3.6230428390029816,1.2203069678712126,0.08258990758466257,-65.17649045034909,-173.99528484694662
2025-01-01 06:31:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.1987952946373,51.666666666666686,46.10666666666668,0.0,51.61783013766128,0.0,0.0,0.0,22.1987952946373,51.62919448814465,51.63487666338633,51.61783013766128,12.43753247303448,20.10678011354443,0.0,0.5954629404794409,0.0,8025.873340607424,-238.44728427699005,-524.9627674115387,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.01985058148825989,0.0,0,0.25688721601672815,65.933614608,-145.6267881574834,0.2305948177872481,9.90759393946313,0.0032987447646226262,-3.760563881981267,1.219985759747316,0.08253494277508272,-64.64059315744475,-173.8066911195453
2025-01-01 06:32:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.143503037300782,51.666666666666686,46.10666666666668,0.0,51.61453247609079,0.0,0.0,0.0,22.143503037300782,51.62607907320435,51.631852371761134,51.61453247609079,12.43753247303448,20.18217379655931,0.0,0.5910833087380536,0.0,8020.365657160753,-237.79152759200218,-528.1399703030364,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.019896118284171926,0.0,0,0.2574765096218088,65.933614608,-147.95726871265748,0.2295203493579133,9.941317307263716,0.003298726703264655,-3.8946442495783673,1.2196722062622767,0.0824818504026798,-64.12388578135463,-173.66764181064755
2025-01-01 06:33:00,0.28877815216203756,0.19084154694748287,0.0,0.004812969202700626,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,0.0,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.08944862600017,51.666666666666686,46.10666666666668,0.0,51.61124306136145,0.0,0.0,0.0,22.08944862600017,51.62297141806914,51.62883559642299,51.61124306136145,12.43753247303448,20.255817524292457,0.0,0.5868309916838247,0.0,-350.26966361348457,-237.2270280868053,-531.2507807842935,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.0199405468660089,0.0,0,0.2580514617815942,65.933614608,-150.35305456119218,0.2284761793113225,9.974077818212375,0.003298707993132386,-4.025386832426723,1.2193660869955585,0.08243026869139537,-63.62275894255208,-173.6042691442532
2025-01-01 06:34:00,0.28877815216203756,0.19084154694748287,0.0,0.004812969202700626,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,0.0,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.184624011821008,51.666666666666686,46.10666666666668,0.0,51.60796170941336,0.0,0.0,0.0,22.184624011821008,51.61987134901769,51.62582616881986,51.60796170941336,12.43753247303448,20.117563955888624,0.0,0.5826786114580446,0.0,-338.08730826567626,-236.72455594104633,-525.4167475471411,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.019857098050568064,0.0,0,0.2569715471256347,65.933614608,-144.00473245053632,0.23043706662769903,9.91185952865499,0.003298688650049156,-3.776341462949273,1.2199409404880053,0.08237986807186942,-63.133942371146134,-173.5906135699002
2025-01-01 06:35:00,0.28877815216203756,0.19084154694748287,0.0,0.004812969202700626,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,0.0,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.277121717559233,51.666666666666686,46.10666666666668,0.0,51.60466623987001,0.0,0.0,0.0,22.277121717559233,51.616757922898216,51.622803764412325,51.60466623987001,12.43753247303448,19.983099288388576,0.0,0.5786040655117531,0.0,-327.11433174207957,-236.26360804117408,-519.7671929496887,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.01977576428501917,0.0,0,0.2559190034199317,65.933614608,-138.681310524392,0.23236244090228342,9.85150462132503,0.0032986705122477703,-3.533663601240481,1.2205005595282932,0.08233038219470402,-62.654800737361406,-173.60880730381268
2025-01-01 06:36:00,0.28877815216203756,0.19084154694748287,0.0,0.004812969202700626,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,0.0,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.3670953214835,51.666666666666686,46.10666666666668,0.0,51.60135705083952,0.0,0.0,0.0,22.3670953214835,51.61363151550068,51.61976874783126,51.60135705083952,12.43753247303448,19.85220581835738,0.0,0.574589467771347,0.0,-316.5167541198409,-235.83734390583913,-514.2910309534008,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.01969642653683001,0.0,0,0.25489229025944304,65.933614608,-133.5598948984413,0.2342541266118862,9.792903777479367,0.00329865354781233,-3.2969964544812003,1.221045808703941,0.0822815952878625,-62.18320539857507,-173.65413850726407
2025-01-01 06:37:00,0.28877815216203756,0.19084154694748287,0.0,0.004812969202700626,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,0.0,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.4546659968168,51.666666666666686,46.10666666666668,0.0,51.59803451759987,0.0,0.0,0.0,22.4546659968168,51.61049248106161,51.61672146279249,51.59803451759987,12.43753247303448,19.72471183594512,0.0,0.5706198908907915,0.0,-306.34213311742474,-235.44116487361865,-508.9792864410718,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.01961899247319723,0.0,0,0.25389021276144874,65.933614608,-128.69701840835407,0.23611340122018185,9.735325912113797,0.0032986377266380706,-3.0660627312737008,1.2215773650242328,0.08223332703255484,-61.71738388762294,-173.72378098599572
2025-01-01 06:38:00,0.28877815216203756,0.19084154694748287,0.0,0.004812969202700626,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,0.0,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.539943237010156,51.666666666666686,46.10666666666668,0.0,51.59469899741555,0.0,0.0,0.0,22.539943237010156,51.60734115681193,51.61366223651012,51.59469899741555,12.43753247303448,19.60046219921519,0.0,0.5666828828505384,0.0,-296.56296924189223,-235.06922452732408,-503.8238292341381,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.019543378853068557,0.0,0,0.2529116936999649,65.933614608,-124.07331173975538,0.2379413974782118,9.679347185188757,0.003298623020039084,-2.8406123175698257,1.2220958397472237,0.08218542679912329,-61.25586122683358,-173.8133633004905
2025-01-01 06:39:00,0.28877815216203756,0.19084154694748287,0.0,0.004812969202700626,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,0.0,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.623026461946914,51.666666666666686,46.10666666666668,0.0,51.59135083127366,0.0,0.0,0.0,22.623026461946914,51.60417786461603,51.610591381287215,51.59135083127366,12.43753247303448,19.47931605540947,-0.02068394459058709,0.5627682421272345,0.0,-287.1582551110471,-234.71588947439062,-498.8172598679969,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.01946951026419737,0.0,0,0.25195575716191304,65.933614608,-119.67516697505138,0.23973912460067134,9.624259390196183,0.003298609400610354,-2.620418509152704,1.2226017874659463,0.08213777100486062,-60.79743196814,-173.91845750625063
2025-01-01 06:40:00,0.28877815216203756,0.19084154694748287,0.0,0.004812969202700626,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,0.0,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.704007162760615,51.666666666666686,46.10666666666668,0.0,51.58799034538135,0.0,0.0,0.0,22.704007162760615,51.60100291238557,51.60750919588768,51.58799034538135,12.43753247303448,19.361143796393876,-0.13885620360618134,0.5588677375004375,0.0,-278.10785660786075,-234.37662531919844,-493.95276731117303,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.019397317370192808,0.0,0,0.2510215058621216,65.933614608,-115.48926102868884,0.24150750314037372,9.571278029016762,0.003298596842108816,-2.4052727915910994,1.2230957184697995,0.08209025978377182,-60.34112599402627,-174.03549932517217
2025-01-01 06:41:00,0.28877815216203756,0.19084154694748287,0.0,0.004812969202700626,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,0.0,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.782970316912884,51.666666666666686,46.10666666666668,0.0,51.584617852344394,0.0,0.0,0.0,22.782970316912884,51.5978165951922,51.6044159666161,51.584617852344394,12.43753247303448,19.24582505057728,-0.25417494942277585,0.5549748063375206,0.0,-269.3932259657704,-234.0477763957054,-489.2240329720965,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.019326735766926485,0.0,0,0.25010810634403663,65.933614608,-111.50336472567514,0.2432473867869347,9.51843952821713,0.003298585319360292,-2.194981432319442,1.223578106851071,0.08204281337964983,-59.88617205158662,-174.16160434411876
2025-01-01 06:42:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.85999540419266,51.666666666666686,46.10666666666668,0.0,51.58123365213546,0.0,0.0,0.0,22.85999540419266,51.59461919618169,51.601311968204804,51.58123365213546,12.43753247303448,19.133247241065074,-0.3667527589349824,0.5510842970259779,0.0,8104.131536900077,-233.7262472681972,-484.6251604170889,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.01925770516929325,0.0,0,0.24921477845555834,65.933614608,-107.70619885928062,0.24495957726803474,9.467591429202727,0.0032985748081834137,-1.9893630555278223,1.224049396296144,0.08199536906353633,-59.431966681365914,-174.29428058683126
2025-01-01 06:43:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.787123392567707,51.666666666666686,46.10666666666668,0.0,51.577838032911316,0.0,0.0,0.0,22.787123392567707,51.59141098734548,51.598197464562574,51.577838032911316,12.43753247303448,19.233511062019854,-0.2664889379802027,0.5471922578568971,0.0,8095.026009385312,-233.40940117306852,-488.720157766876,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.0193191911685291,0.0,0,0.25001047137654636,65.933614608,-112.71672902425804,0.24343262637019455,9.51314570709659,0.003298565285325697,-2.1713378668267866,1.2236296536923292,0.08194787860655622,-58.97804876003402,-174.4313524130345
2025-01-01 06:44:00,8.65390687660648,0.19084154694748287,0.0,0.1442317812767747,0.0031806924491247146,0.0,0.019766229809982855,0.0,0.25901192235205467,8.365128724444444,0.010000000000000002,0.0,0.0,0.1879248802808162,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05945800649771088,0.044593504873283146,On,0,0,Off,0.005791463815789473,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,22.716283865199383,51.666666666666686,46.10666666666668,0.0,51.574453274251596,0.0,0.0,0.0,22.716283865199383,51.5882130054856,51.59509287110261,51.574453274251596,12.43753247303448,19.330899020278267,-0.16910097972179017,0.5432957573023809,0.0,8086.9927790164975,-233.09504636096648,-492.7108070918077,-0.0,-0.0,331.3341717320011,0.0,0.9990000000000001,0.019378818501303064,0.0,0,0.25078211121610805,65.933614608,-116.75931006814076,0.24195962596816448,9.557102978821025,0.0032985548878095333,-2.3477358745102253,1.2232222269093034,0.08190030612695473,-58.52407785686185,-174.57096850410463
