Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,2.332029009355973,0.10571951928823028,0.0,2.332029009355973,0.10571951928823028,0.0,0.009546178576096064,0.0,0.14117758277987702,2.171305248,0.010000000000000002,0.0,0.0,0.10280285262156362,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003103307748538012,0.0,0.0064428708275580514,0.0,0.004107112617792151,0.0,0.10200571967955568,0.07650428975966674,2171.3052479999997,20.000000000000057,0.6,0.0,2.171305248,0.0,0.6,2171.3052479999997,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,0.0,0.0,35.211342805409025,51.66666666666668,46.10666666666668,0.0,50.59149421516768,0.0,0.0,0.0,35.211342805409025,49.99175466440831,50.59149421516768,49.69188488902864,12.43753247303448,19.745470523994847,-0.03421802615293406,7.0146776168868845,2.8,9.236100170605994,1573.8197830394865,-1436.7068885085878,-880.970645899113,0.0,0.0,275.5825894228486,0.0,2.0,0.039886198865744876,0.0,0.0,0.7422195771415208,131.99922844444444,7.902591515751033,0.22162730704529615,9.525642949803231,0.0030958465883941712,10.725341107464837,1.222769039799755,0.2659453807942712,-1460.790620812169,24.08373230358113
2025-01-01 01:00:00,2.4515477118461027,0.10506205521668285,0.0,2.4515477118461027,0.10506205521668285,0.0,0.009313430494955715,0.0,0.14030096401781378,2.291933317333333,0.010000000000000002,0.0,0.0,0.10214538855001619,0.0,0.0029166666666666685,1.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0028705596673976605,0.0,0.0064428708275580514,0.0,0.004107112617792151,0.0,0.10200571967955568,0.07650428975966674,2291.9333173333334,20.000000000000057,0.6333333333333333,0.0,2.291933317333333,0.0,0.6333333333333333,2291.9333173333334,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,0.0,0.0,34.89312801277349,51.66666666666668,46.10666666666668,0.0,50.27078455208529,0.0,0.0,0.0,34.89312801277349,49.69636658909197,50.27078455208529,49.40915760759531,12.43753247303448,19.722838820477804,-0.04960919048898666,7.335606488184394,2.5,9.236100170605994,1700.649372493765,-1258.0521389651497,-873.5645984665144,0.0,0.0,274.47322257964504,0.0,2.0,0.03888791980138816,0.0,0.0,0.7236431701113584,131.99922844444444,7.807431047301123,0.22229786212731428,9.521040425875173,0.0031006166384387967,14.317255544878531,1.2229197184544986,0.209017238218372,-1282.0275919227768,23.97545295762732
2025-01-01 02:00:00,2.330043023750706,0.10440459114513544,0.0,2.3300430237507057,0.10440459114513544,0.0,0.009313430494955715,0.0,0.13942434525575056,2.171305248,0.010000000000000002,0.0,0.0,0.10148792447846877,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0028705596673976605,0.0,0.0064428708275580514,0.0,0.004107112617792151,0.0,0.10200571967955568,0.07650428975966674,2171.3052479999997,20.000000000000057,0.6,0.0,2.171305248,0.0,0.6,2171.3052479999997,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,0.0,0.0,34.60367867726456,51.66666666666668,46.10666666666668,0.0,49.95360796575796,0.0,0.0,0.0,34.60367867726456,49.40399720391185,49.95360796575796,49.129191822988794,12.43753247303448,19.678517213025078,-0.04999819990023185,7.896643897126882,1.6500000000000001,9.236100170605994,1545.215678417752,-1163.571923568284,-908.631191232467,0.0,0.0,273.5966038175818,0.0,2.0,0.03848961045277191,0.0,0.0,0.7162312581039857,131.99922844444444,8.945017832637168,0.22343765320039025,9.50936654632874,0.0031080870894706347,22.313041413930016,1.2230990775277986,0.1459379279744018,-1187.4683992726525,23.8964757043684
2025-01-01 03:00:00,2.0274410662678823,0.103747127073588,0.0,2.027441066267883,0.103747127073588,0.0,0.009158265107528811,0.0,0.13854772649368732,1.8697350746666668,0.010000000000000002,0.0,0.0,0.10083046040692135,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.0027153942799707604,0.0,0.0064428708275580514,0.0,0.004107112617792151,0.0,0.10200571967955568,0.07650428975966674,1869.7350746666666,20.000000000000057,0.5166666666666667,0.0,1.8697350746666668,0.0,0.5166666666666667,1869.7350746666666,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,0.0,0.0,34.26256279680601,51.66666666666668,46.10666666666668,0.0,49.63973069284175,0.0,0.0,0.0,34.26256279680601,49.11443214717268,49.63973069284175,48.85178287433815,12.43753247303448,19.68142172608964,-0.06142586658371361,7.8128306369318725,1.6500000000000001,9.236100170605994,1227.1212944348401,-1375.029007158509,-923.198500041453,0.0,0.0,272.5648196680917,0.0,2.0,0.03911146883490336,0.0,0.0,0.7278030668637296,131.99922844444444,8.019900141535043,0.22400857440946914,9.520009957969483,0.0031164726600154094,6.2574576289723955,1.2230810890832966,0.17841109012204243,-1403.962314391025,28.933307232515897
2025-01-01 04:00:00,2.2678205861724856,0.10308966300204059,0.0,2.267820586172486,0.10308966300204059,0.0,0.009158265107528811,0.0,0.13767110773162408,2.110991213333333,0.010000000000000002,0.0,0.0,0.10017299633537392,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0027153942799707604,0.0,0.0064428708275580514,0.0,0.004107112617792151,0.0,0.10200571967955568,0.07650428975966674,2110.9912133333332,20.000000000000057,0.5833333333333334,0.0,2.110991213333333,0.0,0.5833333333333334,2110.9912133333332,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,0.0,0.0,33.81977510760742,51.66666666666668,46.10666666666668,0.0,49.32896293106201,0.0,0.0,0.0,33.81977510760742,48.82749836839698,49.32896293106201,48.57676608706448,12.43753247303448,19.77435812317083,-0.034022126298751704,7.561755172941624,0.55,9.236100170605994,1361.3150870646089,-1323.7475087149755,-1027.2246093672402,0.0,0.0,271.68820090602844,0.0,2.0,0.04054333622422581,0.0,0.0,0.7544478722963769,131.99922844444444,5.860282192487367,0.22261778028392035,9.558604464079059,0.0031166538641879617,22.616722743338833,1.2221189640087669,0.16109621972274024,-1354.5910983408444,30.84358962586896
2025-01-01 05:00:00,2.8109572289473395,0.10308966300204059,0.0,2.81095722894734,0.10308966300204059,0.0,0.009468595882382613,0.0,0.13767110773162408,2.653817525333333,0.010000000000000002,0.0,0.0,0.10017299633537392,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003025725054824562,0.0,0.0064428708275580514,0.0,0.004107112617792151,0.0,0.10200571967955568,0.07650428975966674,2653.8175253333334,20.000000000000057,0.7333333333333333,0.0,2.653817525333333,0.0,0.7333333333333333,2653.8175253333334,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,0.0,0.0,33.57053297255369,51.66666666666668,46.10666666666668,0.0,49.0215463527792,0.0,0.0,0.0,33.57053297255369,48.543430200514535,49.0215463527792,48.30437212438221,12.43753247303448,19.7038229027665,-0.05437501672784991,7.678196393323999,-0.25000000000000006,9.236100170605994,1854.338044807079,-1406.2057164748728,-1079.5482626715593,0.0,0.0,271.99853168088225,0.0,2.0,0.04106108137768789,0.0,0.0,0.7640822972302533,131.99922844444444,8.070250464422998,0.22470215660849774,9.541550636790678,0.0031336893434636966,25.880536825368544,1.2217873618598836,0.14224808100038377,-1436.7498835364063,30.544167061533496
2025-01-01 06:00:00,2.6349509892151604,0.10903296454696582,0.0,2.6349509892151604,0.1090329645469658,0.0,0.017449426086875275,0.40831644103703707,0.1485079434245814,2.0506771786666667,0.010000000000000002,0.0,0.0,0.10611629788029914,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003413638523391813,0.0,0.014035787563483464,0.0,0.007019546250849163,0.0,0.1081768842153295,0.0811326631614971,2050.677178666667,20.000000000000057,0.5666666666666667,0.0,2.0506771786666667,0.0,0.5666666666666667,2050.677178666667,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,408.31644103703707,0.11666666666666667,32.99904667557681,51.66666666666668,46.10666666666668,0.0,48.687244971202404,0.08136549989605334,205.02029582776842,408.31644103703707,32.99904667557681,48.0177086510558,48.687244971202404,47.68294049098249,12.43753247303448,19.688725691444294,-0.04753643872548411,7.2615481261699335,0.3,9.236100170605994,1315.4794525023235,-1506.2742237163682,-1033.9429237901384,0.0,0.0,290.38421606082807,0.0,2.0,0.04057533325525482,0.0,0.0,0.7550432868386368,131.99922844444444,8.360981564966993,0.22502424112567254,9.536549466995423,0.0031352984724356296,-0.08777480262482722,1.221848995586085,0.1686838314058033,-1539.6779516293138,33.40372791294586
2025-01-01 07:00:00,2.472329366615098,0.11327465822357104,0.0,2.472329366615098,0.11327465822357102,0.0,0.021878937980849198,0.2333236805925926,0.15644956937498966,2.0506771786666667,0.010000000000000002,0.0,0.0,0.11035799155690437,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0031808904422514625,0.0,0.018698047538597735,0.0,0.009305580632450456,0.0,0.11207923826001001,0.08405942869500747,2050.677178666667,20.000000000000057,0.5666666666666667,0.0,2.0506771786666667,0.0,0.5666666666666667,2050.677178666667,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,233.3236805925926,0.06666666666666667,37.041958348139765,51.66666666666668,46.10666666666668,0.0,51.556124830402744,0.0,0.0,233.3236805925926,37.041958348139765,51.563996566260826,51.56793243418987,51.556124830402744,12.43753247303448,19.742249868847125,-0.05164329688072371,7.015302181044456,-0.55,9.236100170605994,1211.3451648058726,-1674.4946963976522,-1117.2443792728782,0.0,0.0,269.4823820109715,1.978224764496272,1.5,0.0417481571440563,0.0,0.0,0.7768676991808042,98.99942133333333,8.429983401112738,0.22404044022054712,9.556853261350932,0.0031318365226854343,-4.150056489294913,1.221628531389919,0.1707783512474759,-1708.3807539036434,33.88605750599108
2025-01-01 08:00:00,2.879236439405313,0.12363128714454238,0.0,2.879236439405313,0.12363128714454238,0.0,0.036449036133491666,0.0,0.17896987793848856,2.653817525333333,0.010000000000000002,0.0,0.0,0.12071462047787572,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0024050635051169594,0.0,0.0340439726283747,0.0,0.018017050634654246,0.0,0.12501145805924194,0.09375859354443142,2653.8175253333334,20.000000000000057,0.7333333333333333,0.0,2.653817525333333,0.0,0.7333333333333333,2653.8175253333334,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,0.0,0.0,36.75247820538505,51.66666666666668,46.10666666666668,0.0,51.30841923610775,0.0,0.0,0.0,36.75247820538505,51.334413011426676,51.34740989908614,51.30841923610775,12.43753247303448,19.745048649953564,-0.04192493513193754,6.397510740721429,-1.4,9.236100170605994,1825.4893253098062,-1837.7055248743832,-1201.9229455319028,0.0,0.0,338.66734045227776,115.19659750935415,2.0,0.04299376083077456,0.0,0.0,0.8000464293664961,131.99922844444444,34.92740505609816,0.22494764985728377,9.575361498214106,0.0031437642649449946,57.95862375494589,1.2221817701592528,0.18175850265994722,-1873.5417733643674,35.836248489984094
2025-01-01 09:00:00,2.400494755528583,0.12380144793137436,0.0,2.400494755528583,0.12380144793137438,0.0,0.03699636449278449,0.0,0.18219314303579848,2.171305248,0.010000000000000002,0.0,0.0,0.12088478126470771,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0019395673428362575,0.0,0.03505679714994823,0.0,0.02101343468285481,0.0,0.12523833910835125,0.09392875433126341,2171.3052479999997,20.000000000000057,0.6,0.0,2.171305248,0.0,0.6,2171.3052479999997,3618.84208,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,570.3163822222222,0.0,0.0,36.000790720004005,51.66666666666668,46.10666666666668,0.0,50.92187797857204,0.1542376910609188,410.55059239142685,0.0,36.000790720004005,50.62314317180959,50.96982446800509,50.425829278995316,12.43753247303448,19.661355624326937,-0.05522360170707833,6.224656703388016,-0.85,9.236100170605994,1441.3260163887605,-1642.740477349995,-1142.6175532164075,0.0,0.0,342.4220522354428,242.6634526929666,2.0,0.04217617792076355,0.0,0.0,0.7848324942460034,131.99922844444444,70.21626936972521,0.22853211955225963,9.577600363970308,0.003175910326873157,98.57803748989294,1.223120757531985,0.17922980093527435,-1675.7751188135678,33.03464146357296
