Metric,Value
Total Electric Energy (kWh),528.9411840602279
Total Gas Energy (therms),105.61429160841705
Average Electric Power (kW),0.7346405334169833
Peak Electric Power (kW),4.279486003715848
Other Electric Energy (kWh),387.7706600599681
HVAC Heating Electric Energy (kWh),89.06964682291668
Lighting Electric Energy (kWh),52.10087717734315
HVAC Heating Gas Energy (therms),88.03795207207206
Water Heating Gas Energy (therms),17.576339536345007
Average Temperature - Indoor (C),20.81744041214023
Unmet Heating Load (C-hours),41.23369926629117
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
