Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:03:00,0.6896270555245547,0.18433847587369673,0.41222702702702696,0.01149378425874258,0.0030723079312282788,0.006870450450450449,0.017677766961853445,0.2548914760627013,0.4170578125,0.0,0.41222702702702696,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,On,11592.152350277776,21.111111111111143,0.9250000000000002,0.0,12.081183284084082,0.4170578125,1,11175.094537777777,11175.094537777777,Off,0.0,0,76.08408889012183,51.666666666666686,46.10666666666668,0.0,49.256330517568344,0.0,0.0,0.0,118.88138889081537,49.30688545010723,49.33216291637668,49.256330517568344,12.43753247303448,20.950932733692436,0.0,2.2,9.236100170605994,9885.870920645893,-2089.3594828151136,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08528997030489803,0.0,0,1.1037411190565227,263.9984568888889,-138.49380159573298,0.20649719307540262,10.082411216247475,0.0031079634104611044,-45.64824297522323,1.2178063029702761
2025-01-01 04:04:00,0.6896270555245547,0.18433847587369673,0.41222702702702696,0.01149378425874258,0.0030723079312282788,0.006870450450450449,0.017677766961853445,0.2548914760627013,0.4170578125,0.0,0.41222702702702696,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,On,11592.152350277776,21.111111111111143,0.9250000000000002,0.0,12.081183284084082,0.4170578125,1,11175.094537777777,11175.094537777777,Off,0.0,0,75.63671312850808,51.666666666666686,46.10666666666668,0.0,49.24368799386462,0.0,0.0,0.0,118.18236426329386,49.29503102411337,49.32070253923775,49.24368799386462,12.43753247303448,21.105774595925553,0.0,2.2,9.236100170605994,9853.69868835317,-2115.736665596217,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08565935644099226,0.0,0,1.1085213606928972,263.9984568888889,-144.2888511073544,0.20452714802431143,10.151178123303865,0.0031077437772355975,-46.69294648403024,1.2171656359688101
2025-01-01 04:05:00,0.6896270555245547,0.18433847587369673,0.41222702702702696,0.01149378425874258,0.0030723079312282788,0.006870450450450449,0.017677766961853445,0.2548914760627013,0.4170578125,0.0,0.41222702702702696,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,On,11592.152350277776,21.111111111111143,0.9250000000000002,0.0,12.081183284084082,0.4170578125,1,11175.094537777777,11175.094537777777,Off,0.0,0,75.20116020388043,51.666666666666686,46.10666666666668,0.0,49.23112033703551,0.0,0.0,0.0,117.50181281856317,49.28324630234985,49.309309285007025,49.23112033703551,12.43753247303448,21.256280328545824,0.0,2.2,9.236100170605994,9822.43700331038,-2141.5021201288387,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08601774365139479,0.0,0,1.1131592647659219,263.9984568888889,-149.78508161752214,0.2026317536620271,10.217475196681512,0.003107518999242735,-47.702845319862085,1.216543564104497
2025-01-01 04:06:00,0.27256924302455476,0.18433847587369673,0.0,0.004542820717075913,0.0030723079312282788,0.0,0.017677766961853445,0.2548914760627013,0.0,0.0,0.0,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11175.094537777777,Off,0.0,0,74.77692656040762,51.666666666666686,46.10666666666668,0.0,49.21862557619707,0.0,0.0,0.0,116.8389477506369,49.271529442737105,49.29798137600712,49.21862557619707,12.43753247303448,21.402635744986416,0.0,2.2,9.236100170605994,-1800.0968768734374,-2166.676783793814,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08636563221237002,0.0,0,1.1176613053719286,263.9984568888889,-154.99194785858788,0.20080681269028058,10.282126071665513,0.003107289242212161,-48.67948612351858,1.215939264224062
2025-01-01 04:07:00,0.27256924302455476,0.18433847587369673,0.0,0.004542820717075913,0.0030723079312282788,0.0,0.017677766961853445,0.2548914760627013,0.0,0.0,0.0,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11175.094537777777,Off,0.0,0,75.14519689198413,51.666666666666686,46.10666666666668,0.0,49.20620182436445,0.0,0.0,0.0,117.4143701437252,49.25987868165302,49.28671711029731,49.20620182436445,12.43753247303448,21.25371536427229,0.0,2.2,9.236100170605994,-1767.4917227334788,-2141.0619710810756,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08601164129584438,0.0,0,1.1130802939242155,263.9984568888889,-148.0016064313679,0.2026335091583984,10.215995694498407,0.003107054664744537,-47.557325578593684,1.2165545037306316
2025-01-01 04:08:00,0.27256924302455476,0.18433847587369673,0.0,0.004542820717075913,0.0030723079312282788,0.0,0.017677766961853445,0.2548914760627013,0.0,0.0,0.0,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11175.094537777777,Off,0.0,0,75.5008600377226,51.666666666666686,46.10666666666668,0.0,49.1937171361374,0.0,0.0,0.0,117.97009380894157,49.24817054151038,49.27539724419688,49.1937171361374,12.43753247303448,21.109435796279623,0.0,2.2,9.236100170605994,-1737.0017323525576,-2116.3619520496873,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08566808220943858,0.0,0,1.1086342812320313,263.9984568888889,-142.21163508183497,0.2044210503786376,10.151456350017604,0.0031068256106581787,-46.468360978078145,1.2171511657320089
2025-01-01 04:09:00,0.27256924302455476,0.18433847587369673,0.0,0.004542820717075913,0.0030723079312282788,0.0,0.017677766961853445,0.2548914760627013,0.0,0.0,0.0,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11175.094537777777,Off,0.0,0,75.84468110455587,51.666666666666686,46.10666666666668,0.0,49.1811736122033,0.0,0.0,0.0,118.50731422586854,49.23640698659573,49.264023673791954,49.1811736122033,12.43753247303448,20.969513877913826,0.0,2.2,9.236100170605994,-1707.519000662676,-2092.517761886132,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08533433312165158,0.0,0,1.1043152201475774,263.9984568888889,-136.57309355550862,0.2061714972419398,10.089083330288677,0.0031066019111515917,-45.41064851993621,1.2177303671360002
2025-01-01 04:10:00,0.27256924302455476,0.18433847587369673,0.0,0.004542820717075913,0.0030723079312282788,0.0,0.017677766961853445,0.2548914760627013,0.0,0.0,0.0,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11175.094537777777,Off,0.0,0,76.17726466468513,51.666666666666686,46.10666666666668,0.0,49.168573225801396,0.0,0.0,0.0,119.0269760385705,49.224589861986665,49.2525981800793,49.168573225801396,12.43753247303448,20.833726153063676,0.0,2.2,9.236100170605994,-1679.1126567341353,-2069.481702177081,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08500990927155577,0.0,0,1.1001168373591523,263.9984568888889,-131.20280933601884,0.20788630235754718,10.028063801424791,0.0031063834074699422,-44.382659875853186,1.2182929833919733
2025-01-01 04:11:00,0.27256924302455476,0.18433847587369673,0.0,0.004542820717075913,0.0030723079312282788,0.0,0.017677766961853445,0.2548914760627013,0.0,0.0,0.0,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11175.094537777777,Off,0.0,0,76.49915769064951,51.666666666666686,46.10666666666668,0.0,49.15591784945401,0.0,0.0,0.0,119.52993389163986,49.21272091856426,49.24112245311938,49.15591784945401,12.43753247303448,20.701870536758438,0.0,2.2,9.236100170605994,-1651.7359137404358,-2047.2106026930828,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08469437254368058,0.0,0,1.0960334631958903,263.9984568888889,-126.09716582631762,0.20956676525346007,9.96900572992321,0.003106169948812121,-43.38301105167496,1.218839806080864
2025-01-01 04:12:00,0.27256924302455476,0.18433847587369673,0.0,0.004542820717075913,0.0030723079312282788,0.0,0.017677766961853445,0.2548914760627013,0.0,0.0,0.0,0.0,0.18433847587369673,0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013070920744748183,0,On,0.009106841564438927,0,On,0.21422635906398613,0.16066976929798954,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11175.094537777777,Off,0.0,0,76.81085612367903,51.666666666666686,46.10666666666668,0.0,49.143209264559474,0.0,0.0,0.0,120.01696269324849,49.20080182198749,49.2295981007015,49.143209264559474,12.43753247303448,20.573763876454564,-0.037347234656579076,2.2,9.236100170605994,-1625.346516474809,-2025.6652921918446,-0.0,-0.0,521.5718547789646,0.0,4.0,0.08438732620144801,0.0,0,1.092059963472928,263.9984568888889,-121.25307906192916,0.21121404842771305,9.911124345852373,0.0031059613915805904,-42.41044615049491,1.2193715524206665
