Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 05:38:00,1.2082203818355075,0.7653449748231924,0.0,0.020137006363925125,0.01275574958038654,0.0,0.007316226966881239,0.0,0.08162812813937308,1.0692760267292531,0.05,0.0,0.0,0.06007755993529991,0.6906840815545591,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,HP On,1195.339938146184,19.500000000000057,1.9041059447374626,725.0567025687832,0.9413947767292533,0.12788125,1,1792.5153907149672,1792.5153907149672,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.6381067808481,51.666666666666686,46.10666666666668,0.0,48.24103013324311,0.0,0.0,0.0,32.6381067808481,47.456819469358535,48.24103013324311,47.06471413741625,12.43753247303448,19.42766894327738,0.0,7.507180214548841,0.6,9.236100170605994,1042.9497556968395,107.65610302723462,-298.07358948697293,-0.0,-0.0,151.96686134599153,0.0,1.0,0.01206162191515304,0.0,0,0.5952747550447349,65.99961422222222,-6.283454308363183,0.24140810738244334,9.614874113721974,0.0033109843523592176,12.49326145235535,1.2228084870695575,0.06736429687014814,-610.7335831184049,-6.667016423143706
2025-01-01 05:39:00,1.2094359365378913,0.766130145595012,0.0,0.020157265608964855,0.012768835759916866,0.0,0.007316226966881239,0.0,0.08162812813937308,1.070491581431637,0.05,0.0,0.0,0.06007755993529991,0.6914692523263787,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,HP On,1194.9771395729817,19.500000000000057,1.9010321336972866,724.8366400336096,0.942610331431637,0.12788125,1,1791.9325296065913,1791.9325296065913,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.559173302507205,51.666666666666686,46.10666666666668,0.0,48.23600385193458,0.0,0.0,0.0,32.559173302507205,47.45223898451067,48.23600385193458,47.060356550798716,12.43753247303448,19.490918276346115,0.0,7.555120904409904,0.6,9.236100170605994,1040.406792161262,102.2617955192635,-299.70057333494105,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012086853861225854,0.0,0,0.5965200221094343,65.99961422222222,-6.836635422770208,0.24047668346822956,9.643596359193799,0.0033112126555969925,12.40152604884459,1.2225440297093086,0.0674277076650835,-615.551384593184,-7.02345992116203
2025-01-01 05:40:00,1.210613231235552,0.7668906028451947,0.0,0.0201768871872592,0.012781510047419911,0.0,0.007316226966881239,0.0,0.08162812813937308,1.0716688761292976,0.05,0.0,0.0,0.06007755993529991,0.6922297095765614,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,HP On,1194.6259532089111,19.500000000000057,1.8980629484046359,724.6236211098756,0.9437876261292977,0.12788125,1,1791.3683243187868,1791.3683243187868,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.48267802258932,51.666666666666686,46.10666666666668,0.0,48.23098940224465,0.0,0.0,0.0,32.48267802258932,47.447669577315196,48.23098940224465,47.056009664850464,12.43753247303448,19.55208308830617,0.0,7.600626749902464,0.6,9.236100170605994,1037.9593154817703,97.14460239351945,-301.27727537030245,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012111228280043919,0.0,0,0.5977229678072309,65.99961422222222,-7.356223702829816,0.2395802367402455,9.67182351277388,0.003311439331475183,12.312635539411277,1.2222883924843624,0.06748784279154965,-620.1313724433918,-7.347646272964294
2025-01-01 05:41:00,1.2117539996123665,0.7676274664228967,0.0,0.02019589999353944,0.012793791107048279,0.0,0.007316226966881239,0.0,0.08162812813937308,1.0728096445061122,0.05,0.0,0.0,0.06007755993529991,0.6929665731542634,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,HP On,1194.2858417942048,19.500000000000057,1.8951932465130665,724.4173199122134,0.9449283945061121,0.12788125,1,1790.8219117064184,1790.8219117064184,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.40850481684856,51.666666666666686,46.10666666666668,0.0,48.225986421611566,0.0,0.0,0.0,32.40850481684856,47.44311090559138,48.225986421611566,47.05167314758129,12.43753247303448,19.61126284468258,0.0,7.6438447580503555,0.6,9.236100170605994,1035.602629529705,92.29365085704853,-302.80592830649005,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012134787452795613,0.0,0,0.5988856788329514,65.99961422222222,-7.844145304001311,0.2387168865019981,9.69897430340005,0.0033116644296756503,12.226451234118537,1.2220411491811969,0.06754490501526492,-624.4872910105365,-7.636378044628407
2025-01-01 05:42:00,1.2128598831271806,0.7683417966057888,0.0,0.020214331385453012,0.01280569661009648,0.0,0.007316226966881239,0.0,0.08162812813937308,1.0739155280209263,0.05,0.0,0.0,0.06007755993529991,0.6936809033371555,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,HP On,1193.9562975708227,19.500000000000057,1.8924181899266481,724.2174284501021,0.9460342780209262,0.12788125,1,1790.2924760209248,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.336544199242695,51.666666666666686,46.10666666666668,0.0,48.22099456473786,0.0,0.0,0.0,32.336544199242695,47.43856264345558,48.22099456473786,47.04734668281444,12.43753247303448,19.668551321709973,0.0,7.684913020593882,0.6,9.236100170605994,1033.332275729424,87.6754590497543,-304.28864952339416,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012157571136558402,0.0,0,0.6000101173094944,65.99961422222222,-8.302233663995949,0.23788487607332415,9.725099563052762,0.003311887997487544,12.142842674197434,1.2218018983606254,0.06759908422245085,-628.6321217255967,-7.909847674751224
2025-01-01 05:43:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.266692819637754,51.666666666666686,46.10666666666668,0.0,48.216013502603474,0.0,0.0,0.0,32.266692819637754,47.43402448038958,48.216013502603474,47.043029969282635,12.43753247303448,19.724037037378515,0.0,7.723957099734063,0.6,9.236100170605994,-162.51034473431224,-640.7221499296255,-305.72744907591107,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012179616762335664,0.0,0,0.6010981305614999,65.99961422222222,-8.749757004392722,0.23708256231579786,9.750247266397889,0.00331211007994725,12.061686988405897,1.221570261457883,0.06765055279535749,-632.5777009939608,-8.144448935664792
2025-01-01 05:44:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.33129190990531,51.666666666666686,46.10666666666668,0.0,48.211042921553585,0.0,0.0,0.0,32.33129190990531,47.4294961203795,48.211042921553585,47.03872271979246,12.43753247303448,19.663972976689248,0.0,7.623204939452297,0.6,9.236100170605994,-160.43100001020866,-629.2279305049194,-304.17004874033177,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012155751138955295,0.0,0,0.5999202953406917,65.99961422222222,-8.227812615868421,0.2379841647891829,9.72343861054533,0.0033123307199675097,12.131596550809705,1.2218206760761088,0.06751765956845696,-622.4062632340679,-6.821667270851592
2025-01-01 05:45:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.3929648681981,51.666666666666686,46.10666666666668,0.0,48.20606283785088,0.0,0.0,0.0,32.3929648681981,47.424958694428305,48.20606283785088,47.03440662271702,12.43753247303448,19.606414835020594,0.0,7.5285204860276105,0.6,9.236100170605994,-158.03393435895117,-618.6549022370145,-302.6805855873475,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012132858376332031,0.0,0,0.5987904735174973,65.99961422222222,-7.320210117595225,0.2388525046646823,9.69728837396972,0.00331255259333506,12.198290686094419,1.2220607319282024,0.06739253085721927,-612.8772560037843,-5.777646233230215
2025-01-01 05:46:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.45188156125964,51.666666666666686,46.10666666666668,0.0,48.201073686508565,0.0,0.0,0.0,32.45188156125964,47.4204126131941,48.201073686508565,47.03008207653688,12.43753247303448,19.55121702397612,0.0,7.439333710686723,0.6,9.236100170605994,-156.05175533902232,-608.761663605448,-301.2549271303617,-0.0,-0.0,151.96686134599153,0.0,1.0,0.01211088332762321,0.0,0,0.5977059434410896,65.99961422222222,-6.763689554652153,0.23968930871751304,9.673003839000108,0.003312775642640582,12.261951320624428,1.2222910247421486,0.0672744546557296,-603.9280676660958,-4.83359593935225
2025-01-01 05:47:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.50825899372858,51.666666666666686,46.10666666666668,0.0,48.19607587728684,0.0,0.0,0.0,32.50825899372858,47.415858263495636,48.19607587728684,47.02574945660003,12.43753247303448,19.498193416445595,0.0,7.355195038426989,0.6,9.236100170605994,-154.09280186086914,-599.4927848171864,-299.88793940973756,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012089754368313398,0.0,0,0.5966631702414343,65.99961422222222,-6.171723797123125,0.24049695842401855,9.649208715555611,0.003312999813755171,12.32281461771293,1.2225123209905335,0.06716287144884972,-595.5090713508838,-3.9837134663025493
2025-01-01 05:48:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.56224552110225,51.666666666666686,46.10666666666668,0.0,48.19106978768702,0.0,0.0,0.0,32.56224552110225,47.41129600169684,48.19106978768702,47.02140910870175,12.43753247303448,19.447216858627833,0.0,7.275717379299358,0.6,9.236100170605994,-152.21738531061106,-590.7915047612431,-298.5760520055132,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012069423050964286,0.0,0,0.5956597629020345,65.99961422222222,-5.6081946510894065,0.24127700466171886,9.626477395113906,0.003313225056782894,12.38104043398245,1.2227251422446923,0.06705729906420453,-587.5776020579682,-3.213902703274922
2025-01-01 05:49:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.613978689899795,51.666666666666686,46.10666666666668,0.0,48.18605577315542,0.0,0.0,0.0,32.613978689899795,47.40672616334122,48.18605577315542,47.01706135843412,12.43753247303448,19.398169465904104,0.0,7.200562759247049,0.6,9.236100170605994,-150.42516275675166,-582.6106918006224,-297.3159661624203,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012049844377944662,0.0,0,0.5946935006640169,65.99961422222222,-5.07605794032288,0.2420308974077006,9.604114582716957,0.003313451324703489,12.436777263186146,1.2229299724306393,0.0669573159704861,-580.0964856494622,-2.5142061511601668
2025-01-01 05:50:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.66358289248649,51.666666666666686,46.10666666666668,0.0,48.1810341686901,0.0,0.0,0.0,32.66358289248649,47.40214906466878,48.1810341686901,47.01270651265811,12.43753247303448,19.350944640416227,0.0,7.12943109596441,0.6,9.236100170605994,-148.71097150199068,-574.9096124438634,-296.104702455201,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012030977637400471,0.0,0,0.5937623742835899,65.99961422222222,-4.573130392781216,0.24275995074787854,9.583334402330756,0.003313678573165949,12.49015948152981,1.223127249259727,0.066862547159237,-573.0328162898866,-1.8767961539767946
2025-01-01 05:51:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.711171736720374,51.666666666666686,46.10666666666668,0.0,48.17600529079634,0.0,0.0,0.0,32.711171736720374,47.39756500446207,48.17600529079634,47.008344861294944,12.43753247303448,19.305445036043235,0.0,7.0620525249972586,0.6,9.236100170605994,-147.07188249392385,-567.6524943576751,-294.9395446025894,-0.0,-0.0,151.96686134599153,0.0,1.0,0.012012785619786767,0.0,0,0.5928645473657056,65.99961422222222,-4.0991992373259585,0.24346536906200592,9.562819604931345,0.0033139067602340738,12.541309926553305,1.223317372606321,0.06677265455287493,-566.3571127088462,-1.2953816488289132
2025-01-01 05:52:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.75685021173072,51.666666666666686,46.10666666666668,0.0,48.170969439089724,0.0,0.0,0.0,32.75685021173072,47.392974265559786,48.170969439089724,47.003976678794814,12.43753247303448,19.26158069831574,0.0,6.9981819480785035,0.6,9.236100170605994,-145.50430345409478,-560.8074746461923,-293.81798856851105,-0.0,-0.0,151.96686134599153,0.0,1.0,0.011995233898326546,0.0,0,0.5919983208526924,65.99961422222222,-3.653176231575258,0.24414827148460533,9.54315734090595,0.0033141358461782674,12.590342266520183,1.2235007121802448,0.06668733023630878,-560.0427128764235,-0.7647617697687892
2025-01-01 05:53:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.80071592295746,51.666666666666686,46.10666666666668,0.0,48.16592689757739,0.0,0.0,0.0,32.80071592295746,47.38837711606621,48.16592689757739,46.999602225310625,12.43753247303448,19.219268004460638,0.0,6.93759508650945,0.6,9.236100170605994,-144.00457253933894,-554.3458590517396,-292.7377127666616,-0.0,-0.0,151.96686134599153,0.0,1.0,0.011978290424815585,0.0,0,0.5911621130760938,65.99961422222222,-3.2337211186688535,0.24480970495550408,9.524304038169477,0.003314365793309751,12.637362331472625,1.223677611872938,0.06660629159742396,-554.0653306333452,-0.28052841839433995
2025-01-01 05:54:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.84286001524515,51.666666666666686,46.10666666666668,0.0,48.16087793575568,0.0,0.0,0.0,32.84286001524515,47.383773810387574,48.16087793575568,46.995221747703525,12.43753247303448,19.178428870624483,0.0,6.88008555401767,0.6,9.236100170605994,-142.56912879105187,-548.2415872733509,-291.6965555160567,-0.0,-0.0,151.96686134599153,0.0,1.0,0.011961925229237917,0.0,0,0.5903544449318522,65.99961422222222,-2.8394346209866814,0.2454506536863135,9.506219009075451,0.00331459656583873,12.682469102566083,1.2238483929996031,0.06652927775578303,-548.4027226731654,0.16113539981451463
2025-01-01 05:55:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.883367875057466,51.666666666666686,46.10666666666668,0.0,48.155822809570545,0.0,0.0,0.0,32.883367875057466,47.379164590138664,48.155822809570545,46.990835480422724,12.43753247303448,19.13899014965499,0.0,6.82546262727952,0.6,9.236100170605994,-141.19454109672984,-542.4708381178988,-290.69249768875443,-0.0,-0.0,151.96686134599153,0.0,1.0,0.011946110193279697,0.0,0,0.5895739287025856,65.99961422222222,-2.4689047539669353,0.24607204609147307,9.488238174648458,0.0033148281297504197,12.725755458079322,1.224013356754628,0.06645604686804936,-543.0344316869948,0.5635935690960387
2025-01-01 05:56:00,0.1389443551062543,0.07466089326863325,0.0,0.002315739251770905,0.0012443482211438874,0.0,0.007316226966881239,0.0,0.08162812813937308,0.0,0.05,0.0,0.0,0.06007755993529991,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0024617146381578944,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1790.2924760209248,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,32.92231967916602,51.666666666666686,46.10666666666668,0.0,48.150761762273625,0.0,0.0,0.0,32.92231967916602,47.374549684951,48.150761762273625,46.986443646289686,12.43753247303448,19.100883159885978,0.0,6.773549499817639,0.6,9.236100170605994,-139.8775434442487,-537.011730389196,-289.7236489585828,-0.0,-0.0,151.96686134599153,0.0,1.0,0.011930818874421281,0.0,0,0.5888192593760402,65.99961422222222,-2.1207558316573847,0.24667476000983404,9.471578850619508,0.003315060452694571,12.767308752847336,1.2241727861272065,0.06638637403629262,-537.9415828758639,0.9298524866678841
