Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:33:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.52726902405633,51.666666666666686,46.10666666666668,0.0,49.85122758671701,0.0,0.0,0.0,32.52726902405633,47.923892056650175,49.85122758671701,46.96022429161677,12.43753247303448,20.038805667284276,0.0,8.715125889082584,2.7579836477780995,0.6122892923093323,2.2,9.236100170605994,-159.8350939396068,-3760.2565864629996,-151.49118923381496,335.9068026287233,-440.0930980650924,-0.0,-0.0,355.61760463479345,0.0,3.0,0.018883672234278177,0.0,0,0.17673248889523724,197.99884266666666,-75.35960050930777,0.21078742943947165,9.550055069128621,0.002998373407463414,105.94201855939497,1.221675703101574,0.4394689524606106,-3740.617831707518,-19.63875475548177,0.21747338182655995,-158.53308438730716,7.041895153492204,0.25305447946222925,524.901401829598,-188.99459920087463
2025-01-01 03:34:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.578754006344724,51.666666666666686,46.10666666666668,0.0,49.847984207451844,0.0,0.0,0.0,32.578754006344724,47.92115309883181,49.847984207451844,46.95773754452179,12.43753247303448,19.99179843999535,0.0,8.59200800885141,2.7714358559288685,0.6197121434173383,2.2,9.236100170605994,-155.16129619340518,-3679.924861148935,-155.36682983696377,332.58632619686665,-438.24717199990874,-0.0,-0.0,355.61760463479345,0.0,3.0,0.018854149347972693,0.0,0,0.17645618388891182,197.99884266666666,-72.53172882828986,0.21142781206183517,9.52898431522257,0.0029987408802467836,105.99791662291383,1.221871336075795,0.4387739390814494,-3664.1265502006395,-15.798310948295835,0.21747338182655995,-162.35509612269334,6.98826628572956,0.25292652630093343,522.183219820477,-189.59689362361036
2025-01-01 03:35:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.62863626659184,51.666666666666686,46.10666666666668,0.0,49.84473625243605,0.0,0.0,0.0,32.62863626659184,47.91840980572188,49.84473625243605,46.95524658236479,12.43753247303448,19.94616435626923,0.0,8.474951660359148,2.7843545506478677,0.626912314089706,2.2,9.236100170605994,-150.68721914705304,-3603.885076746663,-159.08660892831804,329.4200253469186,-436.45812982611966,-0.0,-0.0,355.61760463479345,0.0,3.0,0.01882546700183242,0.0,0,0.17618774550691516,197.99884266666666,-69.84669395572679,0.2120523256009498,9.508635068791037,0.0029991084880525323,106.05165366496124,1.2220613063688144,0.4381121212184089,-3591.600166085536,-12.284910661126357,0.21747338182655995,-166.02552719753987,6.938918269221821,0.25280234976959753,519.548825352349,-190.1288000054304
2025-01-01 03:36:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.67699226927875,51.666666666666686,46.10666666666668,0.0,49.84148386661446,0.0,0.0,0.0,32.67699226927875,47.91566231227756,49.84148386661446,46.95275153510911,12.43753247303448,19.901837832630505,0.0,8.363593687662428,2.7967633022474905,0.6339092491582111,2.2,9.236100170605994,-146.40120933048314,-3531.820828267239,-162.65893201407113,326.3942200750328,-434.72314554554356,-0.0,-0.0,355.61760463479345,0.0,3.0,0.01879758581721552,0.0,0,0.17592680520412024,197.99884266666666,-67.29566841973302,0.21266166325361807,9.488972779021566,0.0029994762250480436,106.10333126617488,1.2222458822013427,0.43748159179130436,-3522.784808534594,-9.036019732644949,0.21747338182655995,-169.55107435706245,6.892142342991316,0.2526816198416898,516.9909091827246,-190.59668910769182
2025-01-01 03:37:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.723891494433246,51.666666666666686,46.10666666666668,0.0,49.838227188016944,0.0,0.0,0.0,32.723891494433246,47.91291074701732,49.838227188016944,46.95025252651752,12.43753247303448,19.858759282129434,0.0,8.257610175634442,2.8086845747863105,0.6407206811591543,2.2,9.236100170605994,-142.29053214883885,-3463.4618606940467,-166.0905965166678,323.51143976950766,-433.03965065841845,-0.0,-0.0,355.61760463479345,0.0,3.0,0.01877047002533403,0.0,0,0.17567302822006084,197.99884266666666,-64.86848612521386,0.21325645368440996,9.469966072087006,0.002999844085676671,106.15304161961791,1.2224253072534539,0.436880648361208,-3457.45438728254,-6.007473411506378,0.21747338182655995,-172.93812004007933,6.847523523411548,0.2525640352750467,514.5028158916637,-190.99137612215597
2025-01-01 03:38:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.76939799966281,51.666666666666686,46.10666666666668,0.0,49.834966348389976,0.0,0.0,0.0,32.76939799966281,47.910155232609085,49.834966348389976,46.94774967471865,12.43753247303448,19.816873772374297,0.0,8.156707589519117,2.820139838048242,0.6473631693459488,2.2,9.236100170605994,-138.35012050858558,-3398.572091328999,-169.3876945294446,320.76175949461197,-431.4052789615157,-0.0,-0.0,355.61760463479345,0.0,3.0,0.01874408664205068,0.0,0,0.17542610585584614,197.99884266666666,-62.56244618186321,0.21383727701915697,9.451586035646981,0.003000212064632154,106.20086969598714,1.2225998062060048,0.43630774546005585,-3395.4046077786816,-3.167483550317449,0.21747338182655995,-176.19276419428374,6.805069664839144,0.2524493144089269,512.0783432400774,-191.31658374546546
2025-01-01 03:39:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.813571604125585,51.666666666666686,46.10666666666668,0.0,49.831701473686955,0.0,0.0,0.0,32.813571604125585,47.9073958863268,49.831701473686955,46.94524309264673,12.43753247303448,19.776130008245993,0.0,8.060616653242068,2.831149628468858,0.6538518513637601,2.2,9.236100170605994,-134.5733574467244,-3336.941412878137,-172.55608235858713,318.1306138337247,-429.81782464161864,-0.0,-0.0,355.61760463479345,0.0,3.0,0.018718404842692223,0.0,0,0.175185749623032,197.99884266666666,-60.373137439899196,0.2144046769417528,9.433124431165743,0.0030005801568389287,106.2468948845162,1.2227695889400598,0.4357614618736486,-3336.448791023508,-0.4926218546287835,0.21747338182655995,-179.3208415864947,6.764759227907562,0.2523371995349303,509.7118297842951,-191.58121595057042
2025-01-01 03:40:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.85646853774134,51.666666666666686,46.10666666666668,0.0,49.82843268445148,0.0,0.0,0.0,32.85646853774134,47.90463282040733,49.82843268445148,46.94273288838526,12.43753247303448,19.73647977455741,0.0,7.969088057320727,2.841733584907819,0.6602004091233127,2.2,9.236100170605994,-130.95335255823414,-3278.380053116783,-175.60143506491417,315.6060417600776,-428.2752187392861,-0.0,-0.0,355.61760463479345,0.0,3.0,0.018693395623553388,0.0,0,0.17495168807563288,197.99884266666666,-58.29573845374148,0.21495916696974504,9.41591963277314,0.0030009483574368963,106.29119187838748,1.2229348528257997,0.43524047790852255,-3280.41490055185,2.0348474350673307,0.21747338182655995,-182.32793196624124,6.726496901327078,0.2522274575695729,507.3981642808266,-191.79212252074902
2025-01-01 03:41:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.89814190419836,51.666666666666686,46.10666666666668,0.0,49.825160096141914,0.0,0.0,0.0,32.89814190419836,47.90186614235271,49.825160096141914,46.94021916545811,12.43753247303448,19.697877538224134,0.0,7.881889392677815,2.8519104812602802,0.6664212267876393,2.2,9.236100170605994,-127.48317957546004,-3222.7146361715268,-178.5292047321054,313.17849784278314,-426.77551210279574,-0.0,-0.0,355.61760463479345,0.0,3.0,0.01866903156199546,0.0,0,0.17472366456488198,197.99884266666666,-56.3252721074577,0.21550123478390038,9.398586381017232,0.003001316661768612,106.3338313010081,1.2230957843513033,0.43474355933609854,-3227.143381073883,4.428744902356893,0.21747338182655995,-185.21936933124303,6.690164599137632,0.2521198773994284,505.1327253225112,-191.95422747972805
2025-01-01 03:42:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.93864201603635,51.666666666666686,46.10666666666668,0.0,49.821883819414126,0.0,0.0,0.0,32.93864201603635,47.89909595519338,49.821883819414126,46.93770202308301,12.43753247303448,19.660280160529677,0.0,7.798802910355614,2.861698260669244,0.6725255357887446,2.2,9.236100170605994,-124.1559721228407,-3169.7853834816037,-181.34460199150138,310.83928133121515,-425.3168628332558,-0.0,-0.0,355.61760463479345,0.0,3.0,0.018645286644522252,0.0,0,0.17450143563019235,197.99884266666666,-54.45671392437832,0.21603134522033246,9.381783128368735,0.003001685065368179,106.37488015357835,1.223252560295947,0.43426954582010086,-3176.485547283567,6.70016380196337,0.21747338182655995,-188.00025164774897,6.65564965624759,0.25201426743860766,502.9113261372676,-192.07204480605247
2025-01-01 03:43:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,32.97801664740021,51.666666666666686,46.10666666666668,0.0,49.81860396037386,0.0,0.0,0.0,32.97801664740021,47.89632235772322,49.81860396037386,46.9351815563979,12.43753247303448,19.623646680127397,0.0,7.719623841596109,2.8711140700751434,0.6785235104123466,2.2,9.236100170605994,-120.96506815857742,-3119.444082362181,-184.05260057879866,308.5801854030721,-423.89752663989293,-0.0,-0.0,355.61760463479345,0.0,3.0,0.018622136138366604,0.0,0,0.17428476979733357,197.99884266666666,-52.68514615347793,0.21654994241739892,9.365488231009351,0.0030020535639513663,106.41440214833898,1.2234053486117304,0.43381734236963665,-3128.302349424188,8.858267062007283,0.21747338182655995,-190.67545066668845,6.622850087889779,0.25191045403151247,500.7301777402021,-192.14999233713002
2025-01-01 03:44:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,33.016311235348624,51.666666666666686,46.10666666666668,0.0,49.815320620806304,0.0,0.0,0.0,33.016311235348624,47.893545444713276,49.815320620806304,46.932657856666765,12.43753247303448,19.58793814047838,0.0,7.644159101656322,2.8801742939000325,0.6844243483812217,2.2,9.236100170605994,-117.90407279481366,-3071.552575434424,-186.6579487644703,306.3936764987859,-422.51584905072957,-0.0,-0.0,355.61760463479345,0.0,3.0,0.018599556490223344,0.0,0,0.1740734466306725,197.99884266666666,-51.005828378877496,0.21705745144765431,9.349681102646262,0.0030024221534066375,106.45245797059404,1.2235543091216836,0.4333859128483274,-3082.4634002163857,10.91082478196192,0.21747338182655995,-193.2496214939494,6.59167272947912,0.25180828010789064,498.58585781093643,-192.1921813121505
2025-01-01 03:45:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,33.05356904535626,51.666666666666686,46.10666666666668,0.0,49.81203389838744,0.0,0.0,0.0,33.05356904535626,47.89076530710858,49.81203389838744,46.93013101146915,12.43753247303448,19.55311744746918,0.0,7.572226259555126,2.888894586477718,0.6902363513027131,2.2,9.236100170605994,-114.96688387250043,-3025.9816068950868,-189.1651808572967,304.2729407510771,-421.1702589028634,-0.0,-0.0,355.61760463479345,0.0,3.0,0.018577525243286208,0.0,0,0.17386725595672098,197.99884266666666,-49.414229604430446,0.21755427961151103,9.333667966327532,0.0030027908297868998,106.4891054927802,1.2236995940944402,0.4329742748934278,-3038.8461860224816,12.864579127394297,0.21747338182655995,-195.7272118043558,6.562030947059093,0.2517076038340092,496.4752798492741,-192.202339098197
2025-01-01 03:46:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,33.08983131290764,51.666666666666686,46.10666666666668,0.0,49.80874388688043,0.0,0.0,0.0,33.08983131290764,47.887982032210985,49.80874388688043,46.92760110487627,12.43753247303448,19.519149248070953,0.0,7.5036526949109295,2.897289903206441,0.6959670015997395,2.2,9.236100170605994,-112.14769759225067,-2982.6099162434584,-191.57862740685283,302.2118016388855,-419.85926274168526,-0.0,-0.0,355.61760463479345,0.0,3.0,0.018556020966930376,0.0,0,0.1736659972060338,197.99884266666666,-47.90603948535882,0.218040817505083,9.31877956289771,0.0030031595893018365,106.52439995547397,1.2238413487328188,0.43258149581349603,-2997.3354104069194,14.72549416346089,0.21747338182655995,-198.11247069269888,6.5338432858460385,0.25160829731907486,494.3956638156748,-192.18386217678935
2025-01-01 03:47:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,33.12513736708941,51.666666666666686,46.10666666666668,0.0,49.80545067631918,0.0,0.0,0.0,33.12513736708941,47.88519570385012,49.80545067631918,46.925068217615596,12.43753247303448,19.48599982421306,-0.01400017578699675,7.438274888865378,2.9053745304944325,0.7016230327431833,2.2,9.236100170605994,-109.44100326800458,-2941.3235062346184,-193.90242426001728,300.20464260936495,-418.58143989096243,-0.0,-0.0,355.61760463479345,0.0,3.0,0.01853502319544449,0.0,0,0.17346947883980113,197.99884266666666,-46.47716801183556,0.21851743993291195,9.30432278955449,0.0030035284283107394,106.55839412479722,1.223979711600511,0.43220668917565036,-2957.822434994469,16.49892875985042,0.21747338182655995,-200.40945718180257,6.5070329217852905,0.25151024543269257,492.34450938727025,-192.1398667779053
2025-01-01 03:48:00,0.21472730957488334,0.11970909488130772,0.0,0.0035787884929147223,0.0019951515813551287,0.0,0.021010286880644463,0.0,0.14371702269423886,0.0,0.05,0.0,0.0,0.0,0.10512576154797439,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03861700196744336,0.028962751475582513,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0006074981837283002,0.0,On,0.01512518110371441,0,On,0.0035493406302729846,0,On,0.10155068009652253,0.07616301007239187,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,33.159524741215755,51.666666666666686,46.10666666666668,0.0,49.802154353180775,0.0,0.0,0.0,33.159524741215755,47.88240640254391,49.802154353180775,46.922532427225484,12.43753247303448,19.45363699810395,-0.04636300189610765,7.375937813243571,2.9131621145670827,0.7072104932745031,2.2,9.236100170605994,-106.8415726191065,-2902.015035773121,-196.14052094691988,298.2463606073187,-417.335438038235,-0.0,-0.0,355.61760463479345,0.0,3.0,0.01851451237349774,0.0,0,0.17327751783947426,197.99884266666666,-45.12373921566494,0.21898450671037706,9.289609631944172,0.0030038973433157696,106.59113843230585,1.2241148150024088,0.4318490118880953,-2920.2047936405675,18.189757867446744,0.21747338182655995,-202.6220484071528,6.481527460232888,0.25141334472557686,490.31957162682835,-192.07321101950964
