,start_time,end_time,power,duration,energy
0,2025-01-01 00:00:00,2025-01-01 00:15:00,0.19643848134900407,0 days 00:15:00,0.04910962033725102
1,2025-01-01 19:15:00,2025-01-01 20:00:00,2.0939694188776894,0 days 00:45:00,1.570477064158267
