Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 01:54:00,1.1983007390985572,0.22481186417719345,0.7213625,0.01997167898497595,0.003746864402953224,0.012022708333333333,0.01889488184058391,0.28781627392463977,0.8415895833333334,0.05,0.0,0.7213625,0.0,0.21022853084386012,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,On,12646.599235787555,21.111111111111143,0.8,5107.83109865689,21.14105093888889,0.8415895833333334,1,16912.84075111111,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,73.06388382128463,51.666666666666686,46.10666666666668,0.0,47.887176092183225,0.0,0.0,0.0,114.16231847075724,47.93538885976731,47.95949524355935,47.887176092183225,12.43753247303448,20.705054758432464,0.0,6.264295273085278,2.2,9.236100170605994,12167.384662295892,3569.9785597921173,-809.2187283788046,-0.0,-0.0,489.3602572480095,0.0,3.0,0.033483800540501374,0.0,0,0.24419970880930364,197.99884266666666,-159.35610236086794,0.19702552713898408,9.764233286150354,0.0029199883537527633,101.47603865313393,1.2189634659970234,0.28996450910207994,-1539.1143998633895,1.2618609986162852
2025-01-01 01:55:00,1.1983007390985572,0.22481186417719345,0.7213625,0.01997167898497595,0.003746864402953224,0.012022708333333333,0.01889488184058391,0.28781627392463977,0.8415895833333334,0.05,0.0,0.7213625,0.0,0.21022853084386012,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,On,12646.599235787555,21.111111111111143,0.8,5107.83109865689,21.14105093888889,0.8415895833333334,1,16912.84075111111,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,72.76649784621576,51.666666666666686,46.10666666666668,0.0,47.87503525796226,0.0,0.0,0.0,113.69765288471211,47.92400500256118,47.94848987486064,47.87503525796226,12.43753247303448,20.804471636766547,0.0,6.41656729488928,2.2,9.236100170605994,12153.438687219625,3511.2352459437025,-816.2219034737898,-0.0,-0.0,489.3602572480095,0.0,3.0,0.03359310130726361,0.0,0,0.24499684697716742,197.99884266666666,-166.29890234214992,0.19584126498091592,9.809358885437945,0.002920263248311495,101.2611575235529,1.2185510043576346,0.28996450910207994,-1596.778532439304,0.18267972611617012
2025-01-01 01:56:00,1.1983007390985572,0.22481186417719345,0.7213625,0.01997167898497595,0.003746864402953224,0.012022708333333333,0.01889488184058391,0.28781627392463977,0.8415895833333334,0.05,0.0,0.7213625,0.0,0.21022853084386012,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,On,12646.599235787555,21.111111111111143,0.8,5107.83109865689,21.14105093888889,0.8415895833333334,1,16912.84075111111,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,72.4761723977097,51.666666666666686,46.10666666666668,0.0,47.862944303844415,0.0,0.0,0.0,113.2440193714214,47.91266748014179,47.93752906829048,47.862944303844415,12.43753247303448,20.90130372846902,0.0,6.5623876452422545,2.2,9.236100170605994,12139.968601432189,3454.9941713088733,-823.0660593760455,-0.0,-0.0,489.3602572480095,0.0,3.0,0.03369938729419392,0.0,0,0.24577199814399797,197.99884266666666,-172.9248322273307,0.1946959541754234,9.853028215253268,0.002920537653616522,101.05125824248401,1.2181495297305447,0.28996450910207994,-1651.999471357705,-0.8374559903120264
2025-01-01 01:57:00,1.1983007390985572,0.22481186417719345,0.7213625,0.01997167898497595,0.003746864402953224,0.012022708333333333,0.01889488184058391,0.28781627392463977,0.8415895833333334,0.05,0.0,0.7213625,0.0,0.21022853084386012,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,On,12646.599235787555,21.111111111111143,0.8,5107.83109865689,21.14105093888889,0.8415895833333334,1,16912.84075111111,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,72.19259761439808,51.666666666666686,46.10666666666668,0.0,47.85090205260462,0.0,0.0,0.0,112.80093377249699,47.901375192430386,47.92661176234328,47.85090205260462,12.43753247303448,20.995665406707257,0.0,6.702057169531817,2.2,9.236100170605994,12126.970459133317,3401.1378995477858,-829.7574589243975,-0.0,-0.0,489.3602572480095,0.0,3.0,0.033802798390286555,0.0,0,0.24652618253005434,197.99884266666666,-179.2315749778481,0.19358756330418805,9.895305300836226,0.002920811580370606,100.84611033012231,1.2177585471700385,0.28996450910207994,-1704.8911442338615,-1.8020548752431296
2025-01-01 01:58:00,1.1983007390985572,0.22481186417719345,0.7213625,0.01997167898497595,0.003746864402953224,0.012022708333333333,0.01889488184058391,0.28781627392463977,0.8415895833333334,0.05,0.0,0.7213625,0.0,0.21022853084386012,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,On,12646.599235787555,21.111111111111143,0.8,5107.83109865689,21.14105093888889,0.8415895833333334,1,16912.84075111111,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,71.91548978944958,51.666666666666686,46.10666666666668,0.0,47.8389073786438,0.0,0.0,0.0,112.36795279601496,47.890127087626766,47.915736942118244,47.8389073786438,12.43753247303448,21.087661346048115,0.0,6.8358618397007165,2.2,9.236100170605994,12114.43460550249,3349.5548370808783,-836.3018304885508,-0.0,-0.0,489.3602572480095,0.0,3.0,0.03390346259679998,0.0,0,0.2472603336575037,197.99884266666666,-185.22305704452265,0.19251423528845765,9.936979792243859,0.002921085038786213,100.64550304294124,1.2173776036459372,0.28996450910207994,-1755.5618462347009,-2.714415341311401
2025-01-01 01:59:00,1.1983007390985572,0.22481186417719345,0.7213625,0.01997167898497595,0.003746864402953224,0.012022708333333333,0.01889488184058391,0.28781627392463977,0.8415895833333334,0.05,0.0,0.7213625,0.0,0.21022853084386012,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,On,12646.599235787555,21.111111111111143,0.8,5107.83109865689,21.14105093888889,0.8415895833333334,1,16912.84075111111,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,71.6445861333844,51.666666666666686,46.10666666666668,0.0,47.82695920363287,0.0,0.0,0.0,111.94466583341311,47.87892215813417,47.904903635384834,47.82695920363287,12.43753247303448,21.17738847006725,0.0,6.964073521127684,2.2,9.236100170605994,12102.347936455191,3300.138926579654,-842.7044891045483,-0.0,-0.0,489.3602572480095,0.0,3.0,0.03400149830392622,0.0,0,0.24797531495433064,197.99884266666666,-190.90706747582374,0.19147425748564623,9.977380501762612,0.002921358038627712,100.44924155165694,1.217006279784963,0.28996450910207994,-1804.11453049013,-3.577641587106445
2025-01-01 02:00:00,1.1967360547170385,0.22363835089105444,0.7213625,0.01994560091195064,0.0037273058481842405,0.012022708333333333,0.01889488184058391,0.286251589543121,0.8415895833333334,0.05,0.0,0.7213625,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,On,12646.599235787555,21.111111111111143,0.8,5107.83109865689,21.14105093888889,0.8415895833333334,1,16912.84075111111,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,71.3796411080245,51.666666666666686,46.10666666666668,0.0,47.815056493028635,0.0,0.0,0.0,111.53068923128828,47.867759437300315,47.89411090943616,47.815056493028635,12.43753247303448,21.26493731441668,0.0,7.086950698480638,2.2,9.236100170605994,12089.13074701217,3252.7893611899226,-848.970419385857,-0.0,-0.0,487.7955728664907,0.0,3.0,0.03409701590046737,0.0,0,0.24867193149382108,197.99884266666666,-196.2936422560182,0.1904660399884615,10.017294377093643,0.002921630589245275,100.25714424299211,1.21664418406975,0.28996450910207994,-1850.6470829675322,-4.394654499435479
2025-01-01 02:01:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,71.12048322919446,51.666666666666686,46.10666666666668,0.0,47.80319825320035,0.0,0.0,0.0,111.12575504561634,47.856637996729404,47.88335786849393,47.80319825320035,12.43753247303448,21.350370855349546,0.0,7.204739163065508,2.2,9.236100170605994,-568.6996048221566,-1900.4207850737143,-855.1027412533974,-0.0,-0.0,487.7955728664907,0.0,3.0,0.034190094827837046,0.0,0,0.24935076264778355,197.99884266666666,-201.3924364352499,0.1894883566855447,10.055287157969392,0.002921902699602936,100.06908182917951,1.2162910401360132,0.28996450910207994,-1895.2525827649797,-5.16820230873431
2025-01-01 02:02:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,71.34708988588694,51.666666666666686,46.10666666666668,0.0,47.79138351909921,0.0,0.0,0.0,111.47982794669835,47.84555693474408,47.872643642566516,47.79138351909921,12.43753247303448,21.254815253145807,0.0,7.043764081257928,2.2,9.236100170605994,-553.5928011694601,-1838.3086765935545,-848.2450328768534,-0.0,-0.0,487.7955728664907,0.0,3.0,0.03408597947401972,0.0,0,0.2485914420606831,197.99884266666666,-193.1433411590975,0.19061965170228393,10.012917514987617,0.0029221743783934807,100.21687809627971,1.2166856149232856,0.28996450910207994,-1834.292674642666,-4.0160019508884215
2025-01-01 02:03:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,71.56588472013685,51.666666666666686,46.10666666666668,0.0,47.77953141486423,0.0,0.0,0.0,111.82169487521384,47.83444056587817,47.86189514138513,47.77953141486423,12.43753247303448,21.162135501322584,0.0,6.889870899452025,2.2,9.236100170605994,-540.5085913389834,-1779.1029480032014,-841.6147129346358,-0.0,-0.0,487.7955728664907,0.0,3.0,0.033984843066135514,0.0,0,0.24785384713547537,197.99884266666666,-186.68945127083828,0.19172469338012282,9.972019702326413,0.00292244637020157,100.35974269429768,1.21706855308387,0.28996450910207994,-1776.0146224236757,-3.088325579525595
2025-01-01 02:04:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,71.77743165105885,51.666666666666686,46.10666666666668,0.0,47.767643242080965,0.0,0.0,0.0,112.15223695477945,47.82329010726749,47.851113539860755,47.767643242080965,12.43753247303448,21.0721226644598,0.0,6.742716214988941,2.2,9.236100170605994,-527.2906257215461,-1722.4973989254727,-835.1950105696149,-0.0,-0.0,487.7955728664907,0.0,3.0,0.03388647044507088,0.0,0,0.24713640870163522,197.99884266666666,-179.891188018422,0.1928053500138527,9.931754617732597,0.0029227186640473054,100.4980363211649,1.2174406969385954,0.28996450910207994,-1720.2883824124388,-2.2090165130339727
2025-01-01 02:05:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,71.982124509958,51.666666666666686,46.10666666666668,0.0,47.75572020840765,0.0,0.0,0.0,112.47206954680938,47.8121066881854,47.84029992807428,47.75572020840765,12.43753247303448,20.984631105618618,0.0,6.601982950838793,2.2,9.236100170605994,-514.5546152039957,-1668.3805278445984,-828.9738791707691,-0.0,-0.0,487.7955728664907,0.0,3.0,0.0337907141753547,0.0,0,0.246438051501918,197.99884266666666,-173.37630889971737,0.19386280777037382,9.892782742579405,0.002922991249759553,100.63200474249777,1.217802629441102,0.28996450910207994,-1666.9938802074248,-1.3866476371735565
2025-01-01 02:06:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,72.18031968083598,51.666666666666686,46.10666666666668,0.0,47.743763455895866,0.0,0.0,0.0,112.78174950130621,47.80089137654362,47.82945533686749,47.743763455895866,12.43753247303448,20.899529081800587,0.0,6.467369129955102,2.2,9.236100170605994,-502.2620296076767,-1616.6337181731649,-822.9404217205154,-0.0,-0.0,487.7955728664907,0.0,3.0,0.03369744091529135,0.0,0,0.24575780306597317,197.99884266666666,-167.11718075365204,0.19489813753042345,9.855035872898045,0.0029232641177200495,100.76187008780661,1.2181548779432518,0.28996450910207994,-1616.0167596436816,-0.6169585294834272
2025-01-01 02:07:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,72.37232809696937,51.666666666666686,46.10666666666668,0.0,47.73177406722714,0.0,0.0,0.0,113.08176265151464,47.78964518472675,47.81858074347655,47.73177406722714,12.43753247303448,20.816701732430797,0.0,6.338587793085785,2.2,9.236100170605994,-490.4227840325376,-1567.1450903404336,-817.0850799664931,-0.0,-0.0,487.7955728664907,0.0,3.0,0.033606534848594924,0.0,0,0.24509481873749422,197.99884266666666,-161.13327693253518,0.19591225218341582,9.818454683492792,0.002923537258810096,100.88782493625315,1.21849790155069,0.28996450910207994,-1567.2483516685493,0.10326132811558342
2025-01-01 02:08:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,72.5584286534746,51.666666666666686,46.10666666666668,0.0,47.71975307328187,0.0,0.0,0.0,113.37254477105407,47.778369076673876,47.807677078369885,47.71975307328187,12.43753247303448,20.736046088050255,0.0,6.2153661783731975,2.2,9.236100170605994,-479.0320736958299,-1519.8082832704238,-811.3992597781573,-0.0,-0.0,487.7955728664907,0.0,3.0,0.033517892358023264,0.0,0,0.24444834282865743,197.99884266666666,-155.42838678416337,0.1969059598143599,9.782266170480543,0.00292381066434429,101.01004135267456,1.2188321115496894,0.28996450910207994,-1520.5853636631052,0.7770803926813867
2025-01-01 02:09:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,72.73887545744158,51.666666666666686,46.10666666666668,0.0,47.70770145847495,0.0,0.0,0.0,113.65449290225246,47.767063972870304,47.79674523006798,47.70770145847495,12.43753247303448,20.657468373371806,0.0,6.0974449925210985,2.2,9.236100170605994,-468.07996050502936,-1474.5222244641548,-805.8751248461831,-0.0,-0.0,487.7955728664907,0.0,3.0,0.03343141917315822,0.0,0,0.24381768781868285,197.99884266666666,-150.00040852533695,0.19787999131029513,9.747146815289732,0.0029240843260243867,101.12867571844889,1.219157882398464,0.28996450910207994,-1475.9296034392282,1.4073789750734829
2025-01-01 02:10:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,72.91390298750098,51.666666666666686,46.10666666666668,0.0,47.69562016488416,0.0,0.0,0.0,113.92797341797028,47.755730754209665,47.78578604887242,47.69562016488416,12.43753247303448,20.58088208835369,-0.030229022757453095,5.984577717744872,2.2,9.236100170605994,-457.5531061936123,-1431.1908522715946,-800.5054489485108,-0.0,-0.0,487.7955728664907,0.0,3.0,0.03334702834683967,0.0,0,0.24320221959582566,197.99884266666666,-144.8432301115923,0.19883501975723816,9.713051932166362,0.0029243582359039563,101.24387215822179,1.2194755595363471,0.28996450910207994,-1433.1877167874848,1.9968645158900697
2025-01-01 02:11:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,73.08372967681396,51.666666666666686,46.10666666666668,0.0,47.683510095519416,0.0,0.0,0.0,114.1933276200218,47.74437026505223,47.77480034981865,47.683510095519416,12.43753247303448,20.506206675970645,-0.1049044351404973,5.876529955758106,2.2,9.236100170605994,-447.4363567097952,-1389.7228576714149,-795.2835120992972,-0.0,-0.0,487.7955728664907,0.0,3.0,0.033264638858608093,0.0,0,0.24260134727218483,197.99884266666666,-139.94841747698865,0.19977167354692002,9.67922713562901,0.002924632386360695,101.35576490298328,1.2197854647900561,0.28996450910207994,-1392.2709390503683,2.548081378953306
2025-01-01 02:12:00,0.3551464713837049,0.22363835089105444,0.0,0.005919107856395082,0.0037273058481842405,0.0,0.01889488184058391,0.286251589543121,0.0,0.05,0.0,0.0,0.0,0.2090550175577211,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05945800649771088,0.044593504873283146,On,0.0,0,Off,0.004203247669956139,0.0,On,0.0004129520820664949,0.0,On,0.014278682088561277,0,On,0.007511566132826153,0,On,0.219282016912584,0.16446151268443795,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,16912.84075111111,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11635.216182222222,Off,0.0,0,73.24856045948106,51.666666666666686,46.10666666666668,0.0,47.6713721169954,0.0,0.0,0.0,114.45087571793914,47.73298331572489,47.763788915089634,47.6713721169954,12.43753247303448,20.433366575814404,-0.17774453529673906,5.773078806478775,2.2,9.236100170605994,-437.7137174551201,-1350.0314393540532,-790.2030256294651,-0.0,-0.0,487.7955728664907,0.0,3.0,0.033184174630095986,0.0,0,0.24201451600288326,197.99884266666666,-135.30626469214576,0.2006905453617887,9.647061272085194,0.0029249067700740324,101.46447995425345,1.2200879002006284,0.28996450910207994,-1353.0948598435623,3.063420489509184
