Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.4529694773026047,0.18604559899297107,0.07577879552643244,0.4529694773026046,0.18604559899297107,0.07577879552643244,0.06352039848302253,0.006998,0.3154638993324026,0.06698717948717949,0.014314230821132201,0.061464564705300234,0.0,0.0,0.18604559899297107,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0025669161184210527,0.0,0.06095348236460148,0.0,0.06740310067510784,0.0,0.20841840450863908,0.1563138033814793,0.0,0.0,1509.0045055612538,20.000000000000057,0.5069965495018796,0.0,1.801348827214312,0.06698717948717949,0.6333333333333333,1442.0173260740742,2276.8694622222224,316.4774033725975,45.22397876144577,3.1947850390581484e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.11571705419641455,316.4774033725975,316.4774033725975,3.1947850390581484e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.71684944439024,-0.05117420607863578,0.85,1092.7844177246343,-1210.5318672145206,0.0,0.0,694.261081382487,488.368675956388,4.997999999999999,0.04884812672561469,0.0,0.0,1.2460271137686283,329.86607188266663,100.05069799541384,0.3156163677428389,10.949092076780477,0.004409824076762314,88.3307685887945,1.2219813670459603
2025-01-01 11:00:00,0.3520940061409241,0.17118061407120483,0.07085316296931424,0.3520940061409241,0.17118061407120483,0.07085316296931422,0.04102197750870625,0.006998,0.2741060799142692,0.02996794871794872,0.04335585770641676,0.02749730526289747,0.0,0.0,0.17118061407120483,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0025669161184210527,0.0,0.0384550613902852,0.0,0.045865261152662665,0.0,0.18859842461295082,0.14144881845971305,0.0,0.0,675.0809630142451,20.000000000000057,0.2268142458297882,0.0,0.8058665805958765,0.02996794871794872,0.2833333333333333,645.1130142962963,2276.8694622222224,958.5669980717346,136.97727894708984,3.2022114125614584e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3504912138582267,958.5669980717346,958.5669980717346,3.2022114125614584e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.639949726246922,-0.06667347658178073,1.95,311.1898203049329,-1075.2542397875582,0.0,0.0,583.4805219720689,617.4448196857206,4.266,0.046574295098935486,0.0,0.0,1.188025793167295,281.55435427199996,127.88257510617713,0.3202419632482997,10.960543428617255,0.00445560099443225,43.09170912096859,1.221695090124434
2025-01-01 12:00:00,0.33705733223276296,0.1644374544141234,0.0689453622489981,0.337057332232763,0.16443745441412339,0.0689453622489981,0.028973596850044563,0.006998,0.2534895815365646,0.04759615384615385,0.02527317153733741,0.043672190711660695,0.0,0.0,0.1644374544141234,0.0,1.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0026738709566885965,0.0,0.026299725893355965,0.0,0.03423964231773335,0.0,0.17762542536274276,0.13321906902205705,0.0,0.0,1072.187411846154,20.000000000000057,0.360234390435546,0.0,1.2799057456522744,0.04759615384615385,0.45,1024.5912580000002,2276.8694622222224,558.7717428252382,79.84734821738188,3.1924898402419584e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.20430975279397062,558.7717428252382,558.7717428252382,3.1924898402419584e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.740207252639745,-0.044904336208948216,3.05,679.4275509502626,-999.5615138193417,0.0,0.0,468.02824127788386,681.6746039463518,3.0,0.04605621201331014,0.0,0.0,1.17481043333374,197.99884266666666,138.77341164556634,0.3177505457257072,10.994333996234722,0.0044506541185822665,-38.3403719540757,1.2206676285528115
2025-01-01 13:00:00,0.36710447913772165,0.17580479582488578,0.07705840632920849,0.36710447913772165,0.17580479582488578,0.07705840632920848,0.04485329080091661,0.006998,0.29586216269577936,0.01939102564102564,0.059266032335568944,0.01779237399363954,0.0,0.0,0.17580479582488578,0.0,1.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002994735471491228,0.0,0.04185855532942538,0.0,0.061455768262598326,0.0,0.1927818805770926,0.14458641043281942,0.0,0.0,436.8170937150998,20.000000000000057,0.14676215906633355,0.0,0.5214430815620378,0.01939102564102564,0.18333333333333332,417.4260680740741,2276.8694622222224,1310.3295773369196,187.2434377446298,3.199245816587235e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.4791099683579813,1310.3295773369196,1310.3295773369196,3.199245816587235e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.674302607781158,-0.05671272132035584,4.45,265.51668029120333,-859.9737688306998,0.0,0.0,532.9415193869661,766.1754545885802,3.117,0.04366151196049687,0.0,0.0,1.1137259784085967,205.72079753066666,155.7318360198372,0.31734269045308755,10.938511342683386,0.004428792371426912,-24.886163624132568,1.2203851180440328
2025-01-01 14:00:00,0.35178429000280154,0.17631915516473928,0.031384721557013114,0.35178429000280154,0.17631915516473928,0.031384721557013114,0.04577441999727303,0.006998,0.2990118700055285,0.0,0.031384721557013114,0.0,0.0,0.0,0.17631915516473928,0.0,1.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0032086451480263156,0.0,0.042565774849246715,0.0,0.06391966311920941,0.0,0.19346769303023062,0.14510076977267292,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2276.8694622222224,693.8937416931963,99.15600767264881,3.2225313540834576e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.25371586994326595,693.8937416931963,693.8937416931963,3.2225313540834576e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.441431351139578,-0.09606917192625405,4.7,-89.4163140590596,-804.0056678078384,0.0,0.0,538.0533426560187,847.6235408296077,3.1334999999999997,0.04224792845577776,0.0,0.0,1.0776680271108967,206.80979116533334,176.53601109276022,0.32110185163672095,10.823728937374092,0.004419745735599502,-33.05006798631103,1.220748179960435
2025-01-01 15:00:00,0.3664262949423095,0.17053513874388768,0.07428487279626314,0.3664262949423095,0.17053513874388768,0.07428487279626315,0.03941380387035272,0.006998,0.3006234654309311,0.01939102564102564,0.05649249880262361,0.01779237399363954,0.0,0.0,0.17053513874388768,0.0,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.020453625120424947,0.0,0.003743419339364035,0.0,0.03567038453098868,0.0,0.052789655318655884,0.0,0.1867467309894782,0.1400600482421086,0.0,0.0,436.8170937150998,20.000000000000057,0.14676215906633355,0.0,0.5214430815620378,0.01939102564102564,0.18333333333333332,417.4260680740741,2276.8694622222224,1249.0087350477531,178.4808138107678,3.200675775900663e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.45668856589787876,1249.0087350477531,1249.0087350477531,3.200675775900663e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.66002173651997,-0.06822305638334475,4.15,163.28763813520828,-865.8012080436818,0.0,0.0,436.1852283357777,736.4638226662372,1.7670000000000001,0.04315891643228679,0.0,0.0,1.1009056780739224,116.62131833066665,156.0865241280125,0.3138758575300367,10.874153472061842,0.004378239645369849,-107.5472608805413,1.2198684721444908
2025-01-01 16:00:00,0.41065336957663534,0.1793488229648744,0.05279809237661062,0.41065336957663534,0.1793488229648744,0.05279809237661062,0.05491859879108685,0.006998,0.31171754001631774,0.03701923076923077,0.018830832934207863,0.03396725944240276,0.0,0.0,0.1793488229648744,0.0,1.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.00470601288377193,0.0,0.05021258590731492,0.0,0.07258577606315184,0.0,0.19552513038964464,0.1466438477922334,0.0,0.0,833.9235425470087,20.000000000000057,0.2801823036720913,0.0,0.9954822466184355,0.03701923076923077,0.35,796.9043117777778,2276.8694622222224,416.33624501591765,59.49360460358926,3.207298001891938e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.15222952196595957,416.33624501591765,416.33624501591765,3.207298001891938e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.593825727304388,-0.0884559658773514,3.05,408.76144018805604,-978.8732825768817,0.0,0.0,475.1146656054628,287.1301045788445,1.851,0.04539916792460326,0.0,0.0,1.1580504303541197,122.16528592533332,78.59651461246628,0.30986140444073124,10.766186195779744,0.004304127233552479,-148.6136704641839,1.220198554999042
2025-01-01 17:00:00,0.5659422203244727,0.20701125083899166,0.041668682430579036,0.5659422203244726,0.20701125083899166,0.041668682430579036,0.10336475857838279,0.006998,0.4238486925153207,0.03173076923076923,0.012553888622805242,0.029114793807773796,0.0,0.0,0.20701125083899166,0.0,1.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005989470942982456,0.0,0.09737528763540033,0.0,0.14783369139666508,0.0,0.22844412814026877,0.1713330961052015,0.0,0.0,714.7916078974359,20.000000000000057,0.24015626029036402,0.0,0.8532704971015161,0.03173076923076923,0.3,683.0608386666667,2276.8694622222224,277.55749667727844,39.6624030690595,3.191050799734462e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.10148634797730637,277.55749667727844,277.55749667727844,3.191050799734462e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.756260009606553,-0.0415526956288596,1.95,362.7834624802028,-1109.7912331478585,0.0,0.0,734.5650566518847,24.109830170155895,3.3840000000000003,0.047794561514461646,0.0,0.0,1.219152576151371,223.34269452799998,23.218031078740605,0.3014134542529684,10.754337140799887,0.004230742230068258,-105.03557610538579,1.2190021872380385
2025-01-01 18:00:00,0.6052665085861585,0.2034056831550166,0.04347918084355803,0.6052665085861585,0.2034056831550166,0.04347918084355803,0.10483921436436681,0.006998,0.45288442242692,0.04054487179487179,0.006276944311402621,0.0372022365321554,0.0,0.0,0.2034056831550166,0.0,1.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.006845109649122807,0.0,0.097994104715244,0.0,0.1816768448868978,0.0,0.22165458485420256,0.16624093864065187,0.0,0.0,913.3448323133905,20.000000000000057,0.3068663325932429,0.0,1.090290079629715,0.04054487179487179,0.38333333333333336,872.7999605185186,2276.8694622222224,138.77874833863922,19.83120153452975,3.207846208255205e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.05074317398865318,138.77874833863922,138.77874833863922,3.207846208255205e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.5883241907998,-0.07186492012603564,1.15,533.8611948743319,-1137.3700559170316,0.0,0.0,740.2066585181593,0.0,3.0,0.04717209103665411,0.0,0.0,1.2032744832774027,197.99884266666666,17.679759959813516,0.3001750694727531,10.613236864635548,0.004171479182980512,-110.62096736123839,1.219131455853234
2025-01-01 19:00:00,0.6100837007160279,0.19898724513727703,0.052916100299615125,0.6100837007160279,0.19898724513727703,0.052916100299615125,0.09846004583915662,0.006998,0.5046256548768714,0.0,0.052916100299615125,0.0,0.0,0.0,0.19898724513727703,0.0,1.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.007272929002192983,0.0,0.09118711683696362,0.0,0.23930932802716856,0.0,0.21774545387131594,0.1633090904034869,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,2276.8694622222224,1169.9371226222495,167.18164084341944,3.2862000127664716e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.42777675746248334,1169.9371226222495,1169.9371226222495,3.2862000127664716e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.804803527638096,0.0,-0.25000000000000006,-379.6782650482996,-1188.3430016511863,0.0,0.0,785.8423616117026,0.0,3.0,0.04743789686837922,0.0,0.0,1.2100547079355088,197.99884266666666,22.822374991184244,0.3103127843242195,10.19537852246769,0.004105200543857388,-113.90192510633229,1.2224547923568412
