Metric,Value
Total Electric Energy (kWh),316.9201466323281
Total Gas Energy (therms),37.93836014986768
Average Electric Power (kW),0.44016687032267793
Peak Electric Power (kW),1.768938146167841
Other Electric Energy (kWh),258.13853022535733
HVAC Heating Electric Energy (kWh),18.75112179487179
Lighting Electric Energy (kWh),34.99193461209898
Water Heating Electric Energy (kWh),5.038560000000001
HVAC Heating Gas Energy (therms),17.205225651849435
Water Heating Gas Energy (therms),20.73313449801824
Average Temperature - Indoor (C),18.79039073472292
Unmet Heating Load (C-hours),114.26768998088977
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
