Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.23010628710398112,0.15029762487315262,0.0,0.20945943493564664,0.0,0.013648852168334467,0.006998,0.0,0.0,0.0,51.66666666666668,14.239050452837368,0.0
2025-01-01 01:00:00,0.2287943627354621,0.14955432998286533,0.0,0.20846837508193025,0.0,0.013327987653531836,0.006998,0.0,0.0,0.0,51.66666666666668,13.861078982748246,0.0
2025-01-01 02:00:00,0.22780330288174572,0.14881103509257804,0.0,0.20747731522821386,0.0,0.013327987653531836,0.006998,0.0,0.0,0.0,51.66666666666668,13.526231810677986,0.0
2025-01-01 03:00:00,0.2296322707873946,0.14997086975974872,0.012553888622805242,0.20946273122441236,0.0,0.013171539562982233,0.006998,0.0,0.012553888622805242,0.0,51.66666666666668,13.114417724294606,0.0
2025-01-01 04:00:00,0.34132014428835566,0.1524680387105385,0.14726486718380027,0.21416584040644973,0.10576923076923077,0.014387073112675154,0.006998,0.09704931269257931,0.050215554491220976,0.0,51.66666666666668,14.97475748987652,-4.415839722919185
2025-01-01 05:00:00,0.3637186942993329,0.1577145039770442,0.155074553710778,0.22672613132873412,0.10576923076923077,0.024225332201367997,0.006998,0.09704931269257931,0.05802524101819866,0.0,51.66666666666668,17.035085344203036,-2.4649146557970187
2025-01-01 06:00:00,0.39979001860483715,0.16624781671361177,0.14468840050714318,0.24691159774077878,0.10576923076923077,0.0401111900948276,0.006998,0.09704931269257931,0.04763908781456385,0.0,51.66666666666668,18.384966482816218,-1.1150335171838377
2025-01-01 07:00:00,0.40769551332888854,0.16902030484382013,0.1406959719741929,0.2537235179399901,0.10576923076923077,0.04120476461966765,0.006998,0.09704931269257931,0.043646659281613584,0.0,51.66666666666668,19.28825556560449,-0.21462691580339363
2025-01-01 08:00:00,0.4245379705828098,0.17284975577322842,0.15981875580660557,0.2667733893778151,0.10576923076923077,0.0449973504357639,0.006998,0.09704931269257931,0.06276944311402623,0.0,51.66666666666668,19.81917283859174,0.0
2025-01-01 09:00:00,1.0027108676605307,0.2654746543166687,0.10752174517352918,0.8828306272804424,0.0546474358974359,0.05823480448265238,0.006998,0.05014214489116598,0.057379600282363205,0.0,51.66666666666668,19.77276656357698,-0.03666679316622729
2025-01-01 10:00:00,0.4529694773026047,0.18604559899297107,0.07577879552643244,0.3154638993324026,0.06698717948717949,0.06352039848302253,0.006998,0.061464564705300234,0.014314230821132201,0.0,51.66666666666668,19.715593282998,-0.05153047949864723
2025-01-01 11:00:00,0.9308239380445983,0.25464991636525275,0.06438320878980894,0.8598872938692252,0.022916666666666665,0.04102197750870625,0.006998,0.021027351083392185,0.04335585770641676,0.0,51.66666666666668,19.67855414488508,-0.04727587680784093
2025-01-01 12:00:00,0.3388201527455835,0.1644374544141234,0.07056285079387442,0.2534895815365646,0.049358974358974364,0.028973596850044563,0.006998,0.04528967925653701,0.02527317153733741,0.0,51.66666666666668,19.652627193788494,-0.06933276691775637
2025-01-01 13:00:00,0.36710447913772165,0.17580479582488578,0.07705840632920849,0.29586216269577936,0.01939102564102564,0.04485329080091661,0.006998,0.01779237399363954,0.059266032335568944,0.0,51.66666666666668,19.65612215408459,-0.0729321129970114
