Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.20450014300455333,0.11749945815314167,0.0,0.20450014300455333,0.11749945815314167,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.0035099780701754383,0.0,0.009008429690179728,0.0,0.004760235484453697,0.0,0.09547338952467058,0.07160504214350291,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,6270.842564444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,0.0,0.0,21.33387174866347,51.66666666666668,46.10666666666668,0.0,51.83809112444603,0.0,0.0,0.0,21.33387174866347,51.63457257696885,51.83809112444603,51.53281330323026,12.43753247303448,21.34877858901218,-0.00615420525430217,2.8,-570.2113019286426,-986.7001651170726,0.0,-25.214641579123217,411.8154626267153,0.0,4.0,0.04078959276306206,0.0,0.0010061681502336374,0.5408807126716824,263.9984568888889,29.88804214083803,0.21447663646143086,10.472291592088995,0.0033051398596201636,80.77862739400143,1.2159651751584202
2025-01-01 01:00:00,0.20319319189341334,0.11671668108623404,0.0,0.20319319189341334,0.11671668108623402,0.0,0.012255159405092008,0.0,0.14093803248832132,0.0,0.05,0.0,0.0,0.1021333477529007,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040704407479197055,0.03052830560939778,0.0,0.0,0.0032467297149122803,0.0,0.009008429690179728,0.0,0.004760235484453697,0.0,0.09547338952467058,0.07160504214350291,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,6270.842564444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,0.0,0.0,22.52901074851452,51.66666666666668,46.10666666666668,0.0,51.71740942973043,0.0,0.0,0.0,22.52901074851452,51.523477031722756,51.71740942973043,51.426510832718925,12.43753247303448,19.540277174440842,0.0,2.5,-376.4630511906206,-810.5428297607486,0.0,0.0,410.50851151557526,0.0,4.0,0.03645514638375557,0.0,0.0,0.4717675937878124,263.9984568888889,23.571267054552752,0.24143086807000902,9.694841291946522,0.0033301574071843494,95.62555957032522,1.2235139222449425
2025-01-01 02:00:00,0.2021494891375365,0.11593390401932639,0.0,0.2021494891375365,0.11593390401932638,0.0,0.012255159405092008,0.0,0.13989432973244448,0.0,0.05,0.0,0.0,0.10135057068599305,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.0032467297149122803,0.0,0.009008429690179728,0.0,0.004760235484453697,0.0,0.09547338952467058,0.07160504214350291,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,6270.842564444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,0.0,0.0,23.265986633932908,51.66666666666668,46.10666666666668,0.0,51.591810688116205,0.0,0.0,0.0,23.265986633932908,51.40773844807377,51.591810688116205,51.31570232805255,12.43753247303448,18.377697032452588,0.0,1.6500000000000001,-303.00798082987535,-722.9470600882817,0.0,0.0,409.4648087596984,0.0,4.0,0.03302455908560291,0.0,0.0,0.42737221822433125,263.9984568888889,10.474270498707902,0.2618887649839674,9.199135270123573,0.00335996594788521,109.70211347890992,1.2283702914741188
2025-01-01 03:00:00,0.33179715899876683,0.11690302967390126,0.0,0.33179715899876683,0.11690302967390125,0.0,0.012180160224293152,0.0,0.26961699877447365,0.0,0.05,0.0,0.0,0.10231969634056792,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861700196744336,0.028962751475582513,0.12805626915318927,0.0,0.003071230811403509,0.0,0.009108929412889644,0.0,0.005134467833860433,0.0,0.09780925981998058,0.07335694486498541,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,6270.842564444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,0.0,0.0,23.821164477518234,51.66666666666668,46.10666666666668,0.0,51.45449651035967,0.03401546350530681,92.35194187483808,0.0,23.821164477518234,51.23421737845462,51.45449651035967,51.12407781250211,12.43753247303448,17.41341256519502,0.0,1.6500000000000001,-184.19631651475507,-685.2984932644439,0.0,0.0,503.09321233736404,0.0,4.0,0.033251537163443104,0.0,0.0,0.4303095511456706,263.9984568888889,-1.9910355876752328,0.2808211409078763,8.789232959568901,0.0033911329104706466,104.06216590320064,1.232423151940175
2025-01-01 04:00:00,0.7088480823569812,0.12315971626967784,0.0,0.7088480823569812,0.12315971626967784,0.0,0.014340904262556343,0.0,0.5360926405620174,0.1084145375324074,0.05,0.0,0.0,0.1085763829363445,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.3841688074595678,0.0,0.003071230811403509,0.0,0.011269673451152835,0.0,0.007155322520656814,0.0,0.10719521137022621,0.08039640852766963,108.41453753240741,17.222222222222285,0.016666666666666666,0.0,0.10451404274074073,0.0039004947916666667,0.016666666666666666,104.51404274074073,6270.842564444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,0.0,0.0,23.55993700646264,51.66666666666668,46.10666666666668,0.0,51.191372022077786,0.0683613694979604,184.70388374967615,0.0,23.55993700646264,50.24322210272143,51.191372022077786,49.76914714304326,12.43753247303448,16.816416269810123,-0.04813088310842216,0.55,79.4977693419759,-715.9496821704673,0.0,0.0,699.3610708288677,0.0,4.0,0.033523662382352465,0.0,0.0,0.4338311351322613,263.9984568888889,-12.328156848831956,0.29428676916562924,8.544460214574086,0.0034237666626935493,135.85805966759887,1.2343561623674124
2025-01-01 05:00:00,2.105577976603923,0.12701390225693934,0.0,2.1055779766039224,0.12701390225693934,0.0,0.0304612221966025,0.0,0.5073132289536166,1.5178035254537037,0.05,0.0,0.0,0.112430568923606,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.3452133137784704,0.0,0.0034222286184210525,0.0,0.027038993578181448,0.0,0.012192489943671496,0.0,0.1123341260199082,0.08425059451493114,1517.8035254537037,17.222222222222285,0.23333333333333334,0.0,1.4631965983703703,0.05460692708333333,0.23333333333333334,1463.1965983703703,6270.842564444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,0.0,0.0,22.858386738111026,51.66666666666668,46.10666666666668,0.0,50.92422033910067,0.03434871318406049,92.35194187483808,0.0,22.858386738111026,49.24746356224373,50.92422033910067,48.40908517381526,12.43753247303448,16.84745856678186,-0.06478520662550226,-0.25000000000000006,1433.747696788155,-754.0940319310316,0.0,0.0,697.2497913597429,0.0,4.0,0.03348267426083266,0.0,0.0,0.4333007061151966,263.9984568888889,-27.21158809425986,0.2970580872581032,8.601773930123237,0.0034644162593021996,134.92532482986022,1.23357543857023
2025-01-01 06:00:00,2.456807471331099,0.13119138408460126,0.0,2.456807471331099,0.13119138408460126,0.0,0.05013653001589514,1.1000131084444444,0.17251245754668526,1.084145375324074,0.05,0.0,0.0,0.11660805075126791,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.0038609758771929823,0.0,0.04627555413870215,0.0,0.01703505654499467,0.0,0.11581669627837039,0.08686252220877777,1084.1453753240742,17.222222222222285,0.16666666666666666,0.0,1.0451404274074074,0.039004947916666664,0.16666666666666666,1045.1404274074073,6270.842564444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,1100.0131084444445,0.2,22.986542507995193,51.66666666666668,46.10666666666668,0.0,51.06752246359835,0.31821998051920275,856.9875906616962,1100.0131084444445,22.986542507995193,49.560742960972874,51.06752246359836,48.807353209660135,12.43753247303448,16.985917345203582,-0.038325358116033804,0.3,786.7506844297307,-736.4569309585091,0.0,0.0,478.5402757119834,0.0,4.0,0.033583368245446325,0.0,0.0,0.43460379123601967,263.9984568888889,-39.47803564781785,0.2969793647013802,8.700647583332593,0.003494247696710493,81.92923664943474,1.2329647861963116
2025-01-01 07:00:00,3.104881960379906,0.1441920850731841,0.0,3.104881960379906,0.14419208507318412,0.0,0.07696252510016839,0.8250098313333335,0.20144792836307127,1.951461675583333,0.05,0.0,0.0,0.12960875173985079,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.0035977275219298247,0.0,0.07336479757823855,0.0,0.028636259376603523,0.0,0.13106355875139386,0.09829766906354535,1951.4616755833333,17.222222222222285,0.3,0.0,1.8812527693333332,0.07020890625,0.3,1881.2527693333332,6270.842564444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,825.0098313333333,0.15,23.61723469719833,51.66666666666668,46.10666666666668,0.0,51.504320921815975,0.18430709472936166,499.58917841264804,825.0098313333333,23.61723469719833,50.36040318778642,51.50512701529556,49.787638227292064,12.43753247303448,16.88006621428848,-0.06695404165860014,-0.55,1643.8894823102482,-792.0830616602177,0.0,0.0,520.0345383950865,3.775948935150686,3.8,0.03445007895315129,0.0,0.0,0.44581993122294616,250.79853404444444,-35.5236700079541,0.30107520985200914,8.679482612699433,0.0035187952151770137,85.84986876426208,1.233396740735641
2025-01-01 08:00:00,1.8219346133530585,0.13905024566380547,0.0,1.8219346133530585,0.13905024566380547,0.0,0.061649615866109335,0.0,0.19248147203324575,1.5178035254537037,0.05,0.0,0.0,0.12446691233047215,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.002720233004385965,0.0,0.05892938286172337,0.0,0.026525588925949528,0.0,0.12316407011634549,0.09237305258725909,1517.8035254537037,17.222222222222285,0.23333333333333334,0.0,1.4631965983703703,0.05460692708333333,0.23333333333333334,1463.1965983703703,6270.842564444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,0.0,0.0,22.5060202691245,51.66666666666668,46.10666666666668,0.0,51.25032140626472,0.2665529561643764,725.365057118364,0.0,22.5060202691245,48.76375903864534,51.25040160813323,47.52039765296714,12.43753247303448,16.868137308450773,-0.061648348123291896,-1.4,1076.1629270494195,-863.8765571049208,0.0,0.0,413.8086192578776,203.92130305257817,2.55,0.03576411041808103,0.0,0.0,0.4628248680800263,168.29901626666665,8.427339442759088,0.30308587789872654,8.700025471732463,0.0035381884711074493,48.583204281849774,1.2340121243552362
2025-01-01 09:00:00,7.707976809157949,0.13459085691821365,0.0,7.707976809157949,0.13459085691821365,0.0,0.051118828576732306,0.9166775903703706,0.18530813826640255,6.504872251944444,0.05,0.0,0.0,0.12000752358488032,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0021937362938596492,0.0,0.04892509228287266,0.0,0.025298106819895427,0.0,0.11721821845555638,0.08791366384166727,6504.8722519444445,23.666666666666686,1.0,0.0,6.270842564444444,0.2340296875,1.0,6270.842564444444,6270.842564444444,0.0,24.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5256.230377777779,916.6775903703705,0.16666666666666666,20.82740281316639,51.66666666666668,46.10666666666668,0.0,51.148324539008875,0.20345635187388522,553.5111834865132,916.6775903703705,20.82740281316639,48.840486476353696,51.148324539008875,47.686567445026114,12.43753247303448,19.36603080738742,-3.6979815329693597,-0.85,5898.772689109,-1012.8453945167031,0.0,0.0,360.2209199956904,626.2974595028898,2.0,0.037961481435007875,0.0,0.0,0.4912611395025049,131.99922844444444,46.524911685568235,0.2608341721343195,9.857230674138984,0.0035509137304340316,53.828471089556224,1.2240980314722925
