Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.350621368242454,51.666666666666686,46.10666666666668,0.0,51.89494289701437,0.0,0.0,0.0,20.350621368242454,51.68686153029882,51.89494289701437,51.582820846941054,12.43753247303448,22.797414351408555,-0.3692523152581302,2.8,-645.6973560935344,-1100.9417993859008,-0.0,-0.0,411.8154626267153,0.0,4.0,0.04224476159590284,0.0,0.0,0.5466912495273798,263.9984568888889,43.42898066565114,0.1948952001508414,11.068561588072606,0.003293984583594969,80.88571448288573,1.2065479553314395
2025-01-01 00:01:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.39659995915503,51.666666666666686,46.10666666666668,0.0,51.893078595255346,0.0,0.0,0.0,20.39659995915503,51.685147906770695,51.893078595255346,51.581182562528376,12.43753247303448,22.73040730134444,0.0,2.8,-732.276840945561,-1095.51756540524,-0.0,-84.0712189648084,411.8154626267153,0.0,4.0,0.04217795502164204,0.0,0.003236782507271468,0.5877140423736624,263.9984568888889,35.496480797772094,0.19628365640783924,11.064837211784374,0.0032943773907855313,71.37158237491411,1.210346192705441
2025-01-01 00:02:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.443154634386712,51.666666666666686,46.10666666666668,0.0,51.89121015404565,0.0,0.0,0.0,20.443154634386712,51.68343041161655,51.89121015404565,51.57954054040201,12.43753247303448,22.662578351653302,0.0,2.8,-731.7978220514156,-1090.0376674358952,-0.0,-81.01470064418477,411.8154626267153,0.0,4.0,0.04211028982013786,0.0,0.003129756544875512,0.5854533566207757,263.9984568888889,27.439083401949134,0.19711365726015406,11.036240113847262,0.003294722906582682,71.84328859607453,1.2106234694188478
2025-01-01 00:03:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.488738504458745,51.666666666666686,46.10666666666668,0.0,51.889337521330965,0.0,0.0,0.0,20.488738504458745,51.681708996327224,51.889337521330965,51.57789473382536,12.43753247303448,22.5961239786934,0.0,2.8,-731.6656220431939,-1084.67943591654,-0.0,-78.02373289194445,411.8154626267153,0.0,4.0,0.042043957618015146,0.0,0.0030243281197050898,0.5832305950662734,263.9984568888889,19.222084138575127,0.19793120021154853,11.007591474003519,0.0032950706262904073,72.30630965258513,1.2108952436534035
2025-01-01 00:04:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.533389521278874,51.666666666666686,46.10666666666668,0.0,51.887460784916655,0.0,0.0,0.0,20.533389521278874,51.67998374264934,51.887460784916655,51.576245221515684,12.43753247303448,22.53099037410754,0.0,2.8,-726.0673338449373,-1079.437901915086,-0.0,-75.09567967996159,411.8154626267153,0.0,4.0,0.04197890698823828,0.0,0.0029204408580713608,0.5810443626564131,263.9984568888889,16.650785123394904,0.19873672348035784,10.98033295191901,0.0032954205084629417,72.76096746081981,1.2111617283475296
2025-01-01 00:05:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.577042576817977,51.666666666666686,46.10666666666668,0.0,51.88558002917603,0.0,0.0,0.0,20.577042576817977,51.678254729133776,51.88558002917603,51.57459207911265,12.43753247303448,22.46727006782193,0.0,2.8,-717.6162088829268,-1074.319884378268,-0.0,-72.23448745647549,411.8154626267153,0.0,4.0,0.041915232613523465,0.0,0.0028182717163510603,0.578898174684205,263.9984568888889,17.122700325101178,0.19952890470729115,10.953048753360946,0.0032957725132073804,73.20644979707913,1.2114225372797571
2025-01-01 00:06:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.61968151683127,51.666666666666686,46.10666666666668,0.0,51.88369534436836,0.0,0.0,0.0,20.61968151683127,51.67652203981383,51.88369534436836,51.572935387536575,12.43753247303448,22.404986082184227,0.0,2.8,-708.5124469289659,-1069.326591389073,-0.0,-69.44097207677599,411.8154626267153,0.0,4.0,0.041852959819301185,0.0,0.00271788828366007,0.5767932335607296,263.9984568888889,18.4396539101678,0.20030725043067407,10.926484925367141,0.0032961265968692887,73.64247797858869,1.2116775686855095
2025-01-01 00:07:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.661329377041955,51.666666666666686,46.10666666666668,0.0,51.88180682221273,0.0,0.0,0.0,20.661329377041955,51.67478576008309,51.88180682221273,51.571275229018276,12.43753247303448,22.34410579310696,0.0,2.8,-699.6170669965967,-1064.454781949887,-0.0,-66.7134576789848,411.8154626267153,0.0,4.0,0.04179205825024247,0.0,0.00261926833969212,0.5747288589024644,263.9984568888889,19.735710005560072,0.20107194576248705,10.899899943635237,0.003296482714533901,74.06920808194036,1.2119269490283568
2025-01-01 00:08:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.70202302065458,51.666666666666686,46.10666666666668,0.0,51.87991455234475,0.0,0.0,0.0,20.70202302065458,51.67304597339539,51.87991455234475,51.56961168392072,12.43753247303448,22.284576939951755,0.0,2.8,-691.0336084706325,-1059.699680210125,-0.0,-64.0494010654761,411.8154626267153,0.0,4.0,0.04173247777528231,0.0,0.00252235633963305,0.5727036831533793,263.9984568888889,20.900010178253325,0.20182342675840356,10.874720251243964,0.0032968408220611224,74.48695500184752,1.2121708857182234
2025-01-01 00:09:00,0.20450014300455333,0.11749945815314167,0.0,0.0034083357167425552,0.001958324302552361,0.0,0.012518407760355166,0.0,0.1419817352441982,0.0,0.05,0.0,0.0,0.10291612481980833,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.009008429690179728,0,On,0.004760235484453697,0,On,0.09547338952467058,0.07160504214350291,On,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6270.842564444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5256.230377777778,Off,0.0,0.0,20.741799524277074,51.666666666666686,46.10666666666668,0.0,51.87801862106639,0.0,0.0,0.0,20.741799524277074,51.671302760100524,51.87801862106639,51.567944829617595,12.43753247303448,22.22634695586396,0.0,2.8,-682.724717441484,-1055.0565281646807,-0.0,-61.446259710896165,411.8154626267153,0.0,4.0,0.04167416780376269,0.0,0.002427094349683768,0.570716301893878,263.9984568888889,21.962607807377502,0.20256214679289003,10.84947024475478,0.0032972008768264597,74.89604222441167,1.2124095879140067
