Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Gas Lighting Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.797270269035927,0.2815518404655069,0.3113730642608429,0.797270269035927,0.2815518404655069,0.3113730642608429,0.01916657949085461,0.0,0.3669335853784056,0.36117010416666673,0.05,0.0017986892608428439,0.30957437500000007,0.0,0.0,0.26696850713217357,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0030978709795321632,0.0,0.0004380624520846978,0.0,0.007815323029618874,0.0,0.007815323029618874,0.0,0.010975575868840714,0.0,0.3143334956534764,0.23575012174010723,0.00023312571631283082,0.001565563544530013,0.0,0.0,6235.314083873234,22.000000000000057,0.49333333333333335,1384.040504515655,9.072730605277778,0.36117010416666673,0.6166666666666667,7258.184484222223,11770.028893333334,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,0.0,0.0,18.578629907702194,51.66666666666668,46.10666666666668,0.0,50.719850114503096,0.0,0.0,0.0,18.578629907702194,47.98572717784144,50.719850114503096,46.61866570951061,12.43753247303448,21.70556130925562,-0.06455059178357653,1.5037756439289223,1.8272686484530756,2.8,9.236100170605994,2747.565909400462,955.4869072985173,466.5751097878521,-2559.382340572382,0.0,0.0,430.09643439573915,0.0,1.0,0.10386464476709939,0.0,0.0,1.9441406258458938,65.99961422222222,-111.39945152148348,0.17023992497743737,9.94763386084825,0.0026812284709934542,-49.716936487969676,1.2149448376237373,0.0,0.0,61.58322327163107,0.3624556363775999,459.4787418105727,7.096367977279411
2025-01-01 01:00:00,0.7862359616993931,0.28077138083070524,0.30208414419099167,0.786235961699393,0.28077138083070524,0.3020841441909917,0.018934239167389698,0.0,0.36589297253200337,0.35140875000000005,0.05,0.0008766441909916237,0.3012075000000001,0.0,0.0,0.2661880474973719,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.002865530656067251,0.0,0.0004380624520846978,0.0,0.007815323029618874,0.0,0.007815323029618874,0.0,0.010975575868840714,0.0,0.3143334956534764,0.23575012174010723,5.8281429078207704e-05,0.0008183627619134159,0.0,0.0,6066.79208160639,22.000000000000057,0.48000000000000004,1346.6340043936102,8.827521670000001,0.35140875000000005,0.6,7062.017336000001,11770.028893333334,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,0.0,0.0,18.540007841933882,51.66666666666668,46.10666666666668,0.0,50.600088271249746,0.0,0.0,0.0,18.540007841933882,47.8919739132879,50.600088271249746,46.53791673430699,12.43753247303448,21.665691147012435,-0.07293429692359711,2.5990788616809013,2.7574959046933545,2.5,9.236100170605994,2762.402924563064,-1516.501800523269,-115.56922546082772,-2408.5640695537586,0.0,0.0,428.82348122587194,0.0,1.0,0.09643200991863332,0.0,0.0,1.8050164089539675,65.99961422222222,-111.29015239416252,0.16950255542639472,9.909856546498228,0.002662929951734457,-32.06162028852308,1.215181626477691,0.0,0.0,58.77945402223483,0.3624556363775999,-122.23152535504474,6.662299894217009
2025-01-01 02:00:00,0.7461499321863242,0.27999092119590363,0.26847432023239803,0.7461499321863242,0.27999092119590363,0.26847432023239803,0.018934239167389698,0.0,0.3648523596856012,0.3123633333333334,0.05,0.0007343202323979861,0.26774000000000003,0.0,0.0,0.2654075878625703,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.002865530656067251,0.0,0.0004380624520846978,0.0,0.007815323029618874,0.0,0.007815323029618874,0.0,0.010975575868840714,0.0,0.3143334956534764,0.23575012174010723,5.8281429078207704e-05,0.0006760388033197783,0.0,0.0,5392.704072539013,22.000000000000057,0.4266666666666667,1197.0080039054312,7.846685928888889,0.3123633333333334,0.5333333333333333,6277.348743111112,11770.028893333334,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,0.0,0.0,18.461087738063995,51.66666666666668,46.10666666666668,0.0,50.480871201618335,0.0,0.0,0.0,18.461087738063995,47.798558695381956,50.480871201618335,46.45740244226377,12.43753247303448,21.68338835255228,-0.06770632519501672,1.7495302717173788,2.372440667521795,1.6500000000000001,9.236100170605994,2275.32078249895,-2141.057821797369,-338.25435114039897,-2358.3349469722816,0.0,0.0,427.78286837946973,0.0,1.0,0.08992158593318691,0.0,0.0,1.6831541545750142,65.99961422222222,-108.29039693944979,0.1688224819773342,9.909087315059404,0.0026550796844130495,-4.470371219131923,1.2151144734203287,0.0,0.0,66.85353808193366,0.3624556363775999,-342.9394222819401,4.685071141541107
2025-01-01 03:00:00,0.7449544257909454,0.27921046156110196,0.26839027770288254,0.7449544257909454,0.27921046156110196,0.2683902777028826,0.018779345618413087,0.0,0.363811746839199,0.3123633333333334,0.05,0.0006502777028825564,0.26774000000000003,0.0,0.0,0.2646271282277686,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.002710637107090643,0.0,0.0004380624520846978,0.0,0.007815323029618874,0.0,0.007815323029618874,0.0,0.010975575868840714,0.0,0.3143334956534764,0.23575012174010723,0.00011656285815641541,0.0005337148447261408,0.0,0.0,5392.704072539013,22.000000000000057,0.4266666666666667,1197.0080039054312,7.846685928888889,0.3123633333333334,0.5333333333333333,6277.348743111112,11770.028893333334,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,0.0,0.0,18.391761354829235,51.66666666666668,46.10666666666668,0.0,50.36220164218762,0.0,0.0,0.0,18.391761354829235,47.705485430258335,50.36220164218762,46.377127324293696,12.43753247303448,21.687812365621074,-0.07488948225397814,1.6756258491137141,2.079931942108365,1.6500000000000001,9.236100170605994,2178.583670541425,-1108.0044825516075,-203.12896662287116,-2455.392860080802,0.0,0.0,426.587361984091,0.0,1.0,0.09369698718874167,0.0,0.0,1.7538221954300348,65.99961422222222,-106.77408939307523,0.16860705248405256,9.908019408022792,0.0026523627547596395,-40.416307514248594,1.215098358930801,0.0,0.0,64.55701395074946,0.3624556363775999,-206.78291700667697,3.6539503838058143
2025-01-01 04:00:00,0.7829592296112099,0.2784300019263003,0.3021847658379221,0.7829592296112099,0.2784300019263003,0.30218476583792203,0.018779345618413087,0.0,0.36277113399279676,0.35140875000000005,0.05,0.000977265837922004,0.3012075000000001,0.0,0.0,0.26384666859296696,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.002710637107090643,0.0,0.0004380624520846978,0.0,0.007815323029618874,0.0,0.007815323029618874,0.0,0.010975575868840714,0.0,0.3143334956534764,0.23575012174010723,0.0004079700035474539,0.0005692958343745503,0.0,0.0,6066.79208160639,22.000000000000057,0.48000000000000004,1346.6340043936102,8.827521670000001,0.35140875000000005,0.6,7062.017336000001,11770.028893333334,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,0.0,0.0,18.310428207318253,51.66666666666668,46.10666666666668,0.0,50.243988996111675,0.0,0.0,0.0,18.310428207318253,47.61267105804614,50.243988996111675,46.29701208901338,12.43753247303448,21.709551725670998,-0.05954559658504716,0.6986080376532152,1.920932261732964,0.55,9.236100170605994,2512.2333303671767,-3605.882366602519,-651.2933601960561,-2660.9148503979163,0.0,0.0,425.5467491376887,0.0,1.0,0.09579595044089605,0.0,0.0,1.793110634145839,65.99961422222222,-105.83223365770854,0.16693683529319228,9.890008323301776,0.002630814503347468,9.221978316813932,1.2144542814096269,0.0,0.0,77.70276142756296,0.3624556363775999,-654.8738228118075,3.5804626157512436
2025-01-01 05:00:00,2.0103296761448886,0.28335894130431855,0.3192810849626099,2.0103296761448886,0.28335894130431855,0.3192810849626099,0.02566491758890039,1.1916808674814816,0.3720524327411733,0.37093145833333335,0.05,0.0013398349626098614,0.31794125,0.0,0.0,0.2687756079709852,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0030204242050438593,0.0,0.0006173304028110423,0.0,0.011013581490522745,0.0,0.011013581490522745,0.0,0.013684955446526237,0.0,0.3209054148241674,0.24067906111812548,0.0006993771489384924,0.000640457813671369,0.0,0.0,6403.836086140078,22.000000000000057,0.5066666666666667,1421.4470046376996,9.317939540555557,0.37093145833333335,0.6333333333333333,7454.351632444445,11770.028893333334,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,1191.6808674814815,0.21666666666666667,18.621792957789626,51.66666666666668,46.10666666666668,0.0,50.208363172329996,0.13096083220341828,346.609526904466,1191.6808674814815,18.621792957789626,48.018266463172125,50.208363172329996,46.9232181085932,12.43753247303448,21.690943316222107,-0.06422025469582267,-0.3295888956773568,0.6501983965302233,-0.25000000000000006,9.236100170605994,2713.5715670023556,-1516.0512661824598,-431.5707143024201,-2746.5532007750517,0.0,0.0,441.25358551460414,0.0,1.0,0.09509827672526998,0.0,0.0,1.7800515627248086,65.99961422222222,-104.1976866492607,0.168555436904524,9.904013631693594,0.0026547044941090695,20.315756914097058,1.2139038943507894,0.0,0.0,81.3421148114517,0.3624556363775999,-434.5034499149102,2.932735612490132
2025-01-01 06:00:00,2.3741048124688477,0.34962529879173593,0.2954558921741267,2.3741048124688477,0.34962529879173593,0.2954558921741267,0.11186329209660391,1.3750163855555557,0.49557773898335455,0.34164739583333337,0.05,0.002615267174126667,0.2928406250000001,0.0,0.0,0.3350419654584026,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0034076580774853793,0.0,0.0029566994103688276,0.0,0.052749467304374846,0.0,0.052749467304374846,0.0,0.048855118372151035,0.0,0.4071793324479195,0.3053844993359396,0.0016901614432680233,0.0009251057308586441,0.0,0.0,5898.270079339546,22.222222222222285,0.4666666666666667,1309.2275042715655,8.582312734722223,0.34164739583333337,0.5833333333333334,6865.850187777778,11770.028893333334,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,1375.0163855555556,0.25,19.792329510034197,51.66666666666668,46.10666666666668,0.0,51.44963922733326,0.5277257601079438,1432.3171279840567,1375.0163855555556,19.792329510034197,49.92828712535865,51.44985720852689,49.16739309317771,12.43753247303448,21.877348769549638,-0.07872639496674148,0.3960266967455898,1.2094767032343785,0.3,9.236100170605994,2535.089487741531,-2226.256281497254,-429.14352675034235,-2714.7392514127287,0.0,0.0,640.5326177814931,0.0,0.9332499999999999,0.0957400257180512,0.0,0.0,1.7920638339963206,61.59413997288889,-109.31994209887125,0.1658475561691441,9.973256128371808,0.002641869286215703,-39.64109581446712,1.2131463969974638,0.0,0.0,76.47264471952562,0.3624556363775999,-433.2217088625792,4.078182112236802
2025-01-01 07:00:00,0.7973477158104152,0.2815518404655069,0.31342949339599513,0.7973477158104152,0.2815518404655069,0.31342949339599513,0.019244026265342908,0.0,0.3669335853784056,0.36117010416666673,0.05,0.0038551183959950647,0.30957437500000007,0.0,0.0,0.26696850713217357,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.003175317754020467,0.0,0.0004380624520846978,0.0,0.007815323029618874,0.0,0.007815323029618874,0.0,0.010975575868840714,0.0,0.3143334956534764,0.23575012174010723,0.0026809457375975543,0.00117417265839751,0.0,0.0,6235.314083873234,22.222222222222285,0.49333333333333335,1384.040504515655,9.072730605277778,0.36117010416666673,0.6166666666666667,7258.184484222223,11770.028893333334,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,0.0,0.0,20.701231465622325,51.66666666666668,46.10666666666668,0.0,51.82006333021684,0.0,0.0,0.0,20.701231465622325,51.30022359691898,51.82006333021684,51.04030373027006,12.43753247303448,21.924415910915254,-0.06421774896345885,-0.4356012137206603,0.6997400024029281,-0.55,9.236100170605994,2337.325502339397,-2891.2238864550254,-592.981888349857,-2906.4619618263723,0.0,0.0,364.1742669480052,1.390177114283126,0.0,0.09806221386815529,0.0,0.0,1.8355306010911174,0.0,-108.63806988082321,0.16425401464019768,9.97456130007876,0.0026240020223775944,-28.955830588449196,1.2129658545028263,0.0,0.0,84.44111555809721,0.3624556363775999,-597.1205661221612,4.138677772304327
2025-01-01 08:00:00,0.8366592775786011,0.2823323001003086,0.3467804305378387,0.8366592775786011,0.2823323001003086,0.3467804305378387,0.018469558520459874,0.0,0.3679741982248078,0.40021552083333334,0.05,0.0037385555378386484,0.34304187500000005,0.0,0.0,0.26774896676697524,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.002400850009137427,0.0,0.0004380624520846978,0.0,0.007815323029618874,0.0,0.007815323029618874,0.0,0.010975575868840714,0.0,0.3143334956534764,0.23575012174010723,0.002564382879441139,0.00117417265839751,0.0,0.0,6909.4020929406115,22.222222222222285,0.5466666666666667,1533.666505003834,10.05356634638889,0.40021552083333334,0.6833333333333333,8042.853077111112,11770.028893333334,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,0.0,0.0,20.680693963289023,51.66666666666668,46.10666666666668,0.0,51.70422999511109,0.0,0.0,0.0,20.680693963289023,51.19570498541471,51.70422999511109,50.941442480566515,12.43753247303448,21.84864267526609,-0.09626411120687024,-1.2890492187396931,-0.009791307871024819,-1.4,9.236100170605994,2700.893431779853,-2795.2769221314925,-660.9664100825236,-3103.8181987131234,0.0,0.0,364.44041204952435,103.71584981024134,0.0,0.10097899578698336,0.0,0.0,1.890126986972395,0.0,-87.2504559090375,0.16548345107989212,9.951288319204336,0.002630103172614687,63.16100473724497,1.2138431192117407,0.0,0.0,91.1140872625761,0.3624556363775999,-666.1248812880934,5.158471205569826
2025-01-01 09:00:00,0.8264332427650045,0.2823323001003086,0.3382031302609557,0.8264332427650045,0.2823323001003086,0.33820313026095566,0.01800487787353005,0.0,0.3679741982248078,0.39045416666666666,0.05,0.0035281302609556165,0.33467500000000006,0.0,0.0,0.26774896676697524,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.001936169362207602,0.0,0.0004380624520846978,0.0,0.007815323029618874,0.0,0.007815323029618874,0.0,0.010975575868840714,0.0,0.3143334956534764,0.23575012174010723,0.0023895385922065157,0.0011385916687491006,0.0,0.0,6740.880090673766,22.222222222222285,0.5333333333333333,1496.260004881789,9.80835741111111,0.39045416666666666,0.6666666666666666,7846.68592888889,11770.028893333334,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5742.435351111111,0.0,0.0,20.532338772069423,51.66666666666668,46.10666666666668,0.0,51.58887959430466,0.0,0.0,0.0,20.532338772069423,51.09156254246807,51.58887959430466,50.84290401654979,12.43753247303448,21.954745860851713,-0.056808746006801886,-0.9042098683287131,0.0802807006226551,-0.85,9.236100170605994,2698.943939170055,-1699.9941499098043,-439.61842759379374,-3006.7000764743657,0.0,0.0,363.97573140259453,297.9658333193498,0.0,0.09983103332194174,0.0,0.0,1.868639401179962,0.0,-51.03578829718803,0.16731498784492163,10.053102829872083,0.002675470855739178,152.0918158964112,1.2139821801603927,0.0,0.0,84.40475143250572,0.3624556363775999,-449.48170350045206,9.863275906658375
