Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.7390425179160933,0.11895295878771539,0.00172224588624609,0.1599248387369832,0.49382482222222224,0.06529285695688782,0.0,0.020000000000000004,0.00172224588624609,0.0,50.98411256864833,16.1197139395848,-1.7136193937485715
2025-01-01 01:00:00,0.7170222840895994,0.11445473188241266,0.0009002648950831835,0.1494765274239976,0.49382482222222224,0.053720934443379574,0.0,0.020000000000000004,0.0009002648950831835,0.0,50.78276303790596,16.13011940668589,-1.7032139266474806
2025-01-01 02:00:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.14848546757028122,0.49382482222222224,0.053720934443379574,0.0,0.020000000000000004,0.0007436970872426299,0.0,50.61577062129706,16.13074769231946,-1.7025856410139113
2025-01-01 03:00:00,0.7140165295137456,0.11296814210183807,0.0005871292794020762,0.14749440771656483,0.49382482222222224,0.05269729957495853,0.0,0.020000000000000004,0.0005871292794020762,0.0,50.39964161604702,16.04018231616922,-1.79315101716415
2025-01-01 04:00:00,0.7130254696600292,0.11222484721155078,0.0006262712313622146,0.14650334786284844,0.49382482222222224,0.05269729957495853,0.0,0.020000000000000004,0.0006262712313622146,0.0,50.18434465718838,15.93269480797744,-1.900638525355933
2025-01-01 05:00:00,0.7150727393968713,0.11222484721155078,0.0007045551352824914,0.14650334786284844,0.49382482222222224,0.054744569311800634,0.0,0.020000000000000004,0.0007045551352824914,0.0,49.96930241728761,15.710732990299116,-2.122600343034255
2025-01-01 06:00:00,0.7400464126771097,0.11565975077350131,0.0010176907509635987,0.152566777758532,0.49382482222222224,0.0736548126963553,0.0,0.020000000000000004,0.0010176907509635987,0.0,49.754676700130105,15.619244385427471,-2.2140889479059
2025-01-01 07:00:00,0.743375914204741,0.11742973164954876,0.0012916844146845677,0.15513868918560714,0.49382482222222224,0.07441240279691172,0.0,0.020000000000000004,0.0012916844146845677,0.0,49.57743641737837,15.479919501702435,-2.3534138316309354
2025-01-01 08:00:00,0.7159334991917691,0.11594132166298725,0.0012916844146845677,0.1514586471314304,0.49382482222222224,0.05065002983811642,0.0,0.020000000000000004,0.0012916844146845677,0.0,49.39296769684272,15.182805857968894,-4.289416364253385
2025-01-01 09:00:00,0.7692525526377965,0.15711570067709404,0.0012525424627244292,0.1902627338290407,0.49382482222222224,0.06516499658653346,0.0,0.020000000000000004,0.0012525424627244292,0.0,49.17628853948124,14.951495732610477,-4.548504267389579
