Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 02:45:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.296588320717852,51.666666666666686,46.10666666666668,0.0,50.55178750701816,0.0,0.0,0.0,24.296588320717852,50.56384352048594,50.56987152721983,50.55178750701816,12.43753247303448,16.062562521714714,-1.7707708116186573,1.1,-111.16273987903128,-926.3290794355161,-0.0,-0.0,326.77322666083694,0.0,2.0,0.047222588002565714,0.0,0,0.6594397896894099,131.99922844444444,-5.431709326574229,0.25855423009262596,7.5305161655047,0.0028634921603846713,47.9200810115348,1.2385727024931776
2025-01-01 02:46:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.295597183805164,51.666666666666686,46.10666666666668,0.0,50.54817815531295,0.0,0.0,0.0,24.295597183805164,50.560433697869534,50.566561469147835,50.54817815531295,12.43753247303448,16.060554210852885,-1.772779122480486,1.1,-110.93431001419765,-926.1279404040766,-0.0,-0.0,326.77322666083694,0.0,2.0,0.047218672099921054,0.0,0,0.6593851060702847,131.99922844444444,-5.404418493180152,0.2586093867037475,7.529851323494049,0.0028637367873542347,47.8878477801453,1.238581120474858
2025-01-01 02:47:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.294585393664548,51.666666666666686,46.10666666666668,0.0,50.544568982289555,0.0,0.0,0.0,24.294585393664548,50.557024014350894,50.56325153038157,50.544568982289555,12.43753247303448,16.058575367610473,-1.7747579657228982,1.1,-110.71067190903682,-925.9297696175887,-0.0,-0.0,326.77322666083694,0.0,2.0,0.04721481349128011,0.0,0,0.6593312225332252,131.99922844444444,-5.378951174507266,0.25866405193312125,7.529202488651794,0.002863981248115063,47.8555768085977,1.2385894124972368
2025-01-01 02:48:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.293553905961744,51.666666666666686,46.10666666666668,0.0,50.54095999101149,0.0,0.0,0.0,24.293553905961744,50.55361447282853,50.55994171373705,50.54095999101149,12.43753247303448,16.056624637867834,-1.776708695465537,1.1,-110.4915778222778,-925.7344307336489,-0.0,-0.0,326.77322666083694,0.0,2.0,0.047211009543258305,0.0,0,0.6592781023043349,131.99922844444444,-5.355195971688071,0.258718247807516,7.528568909534817,0.002864225542501602,47.82327115318285,1.2385975843546637
2025-01-01 02:49:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.292503622577055,51.666666666666686,46.10666666666668,0.0,50.53735118440019,0.0,0.0,0.0,24.292503622577055,50.55020507606682,50.55663202190013,50.53735118440019,12.43753247303448,16.054700743829212,-1.7786325895041593,1.1,-110.27679580060033,-925.541795107603,-0.0,-0.0,326.77322666083694,0.0,2.0,0.04720725777077576,0.0,0,0.6592257106807179,131.99922844444444,-5.333049576056432,0.25877199511649474,7.527949877068112,0.0028644696703627095,47.79093369767063,1.238605641514979
2025-01-01 02:50:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.291435394963802,51.666666666666686,46.10666666666668,0.0,50.53374256524301,0.0,0.0,0.0,24.291435394963802,50.54679582670357,50.55332245743386,50.53374256524301,12.43753247303448,16.052802478985896,-1.7805308543474752,1.1,-110.06610800187013,-925.3517412835721,-0.0,-0.0,326.77322666083694,0.0,2.0,0.04720355582727958,0.0,0,0.6591740148939382,131.99922844444444,-5.312415601357175,0.2588253134938131,7.527344721749152,0.0028647136315608428,47.758567164633284,1.2386135891410546
2025-01-01 02:51:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.29035002765864,51.666666666666686,46.10666666666668,0.0,50.53013413620075,0.0,0.0,0.0,24.29035002765864,50.54338672725713,50.55001302278532,50.53013413620075,12.43753247303448,16.050928703471342,-1.7824046298620289,1.1,-109.85930952623733,-925.1641545251597,-0.0,-0.0,326.77322666083694,0.0,2.0,0.0471999014957263,0.0,0,0.6591229839840945,131.99922844444444,-5.293203884136819,0.2588782214924578,7.526752811069727,0.002864957425971297,47.72617412589062,1.2386214321106581
2025-01-01 02:52:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.289248281133656,51.666666666666686,46.10666666666668,0.0,50.52652589981459,0.0,0.0,0.0,24.289248281133656,50.53997778013289,50.54670372029205,50.52652589981459,12.43753247303448,16.049078339765032,-1.7842549935683394,1.1,-109.65620756719807,-924.9789263814621,-0.0,-0.0,326.77322666083694,0.0,2.0,0.04719629268024073,0.0,0,0.6590725886833393,131.99922844444444,-5.2753300687950855,0.2589307366540726,7.526173547130977,0.0028652010534814935,47.69375701217412,1.238629175034829
2025-01-01 02:53:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.288130874749786,51.666666666666686,46.10666666666668,0.0,50.522917858512656,0.0,0.0,0.0,24.288130874749786,50.53656898762955,50.543394552188005,50.522917858512656,12.43753247303448,16.047250368710007,-1.7860829646233647,1.1,-109.45662065353486,-924.7959542848416,-0.0,-0.0,326.77322666083694,0.0,2.0,0.047192727398383136,0.0,0,0.6590228013078944,131.99922844444444,-5.258715251752349,0.25898287557337535,7.525606364433347,0.0028654445139903164,47.66131812208835,1.2386368222749082
2025-01-01 02:54:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.286998489288273,51.666666666666686,46.10666666666668,0.0,50.51931001461615,0.0,0.0,0.0,24.286998489288273,50.53316035194484,50.54008552060918,50.51931001461615,12.43753247303448,16.045443825817838,-1.7878895075155334,1.1,-109.26037790755697,-924.6151411777872,-0.0,-0.0,326.77322666083694,0.0,2.0,0.047189203773973905,0.0,0,0.6589735956578517,131.99922844444444,-5.243285612828975,0.25903465395788305,7.525050727825037,0.0028656878074074877,47.628859630429716,1.2386443779583443
2025-01-01 02:55:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.28585176939778,51.666666666666686,46.10666666666668,0.0,50.51570237034505,0.0,0.0,0.0,24.28585176939778,50.52975187518093,50.536776627598876,50.51570237034505,12.43753247303448,16.043657797839085,-1.7896755354942862,1.1,-109.0673183338879,-924.4363951666433,-0.0,-0.0,326.77322666083694,0.0,2.0,0.04718572003043326,0.0,0,0.6589249469241641,131.99922844444444,-5.228972050303726,0.2590860866834128,7.5245061305988195,0.002865930933652983,47.59638359590988,1.2386518459933593
2025-01-01 02:56:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.28469132577144,51.666666666666686,46.10666666666668,0.0,50.512094927823526,0.0,0.0,0.0,24.28469132577144,50.526343559349556,50.53346787511258,50.512094927823526,12.43753247303448,16.04189141957871,-1.7914419137546602,1.1,-108.87729015952311,-924.2596292001235,-0.0,-0.0,326.77322666083694,0.0,2.0,0.047182274484596255,0.0,0,0.6588768316022764,131.99922844444444,-5.215709842458686,0.25913718784560696,7.523972092723847,0.0028661738926564857,47.56389196833034,1.2386592300825747
2025-01-01 02:57:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.28351773725642,51.666666666666686,46.10666666666668,0.0,50.50848768908493,0.0,0.0,0.0,24.28351773725642,50.522935406376725,50.530159265022625,50.50848768908493,12.43753247303448,16.040143870937033,-1.793189462396338,1.1,-108.6901502273214,-924.0847607706309,-0.0,-0.0,326.77322666083694,0.0,2.0,0.047178865540965266,0.0,0,0.658829227411863,131.99922844444444,-5.203438339749692,0.2591879708078308,7.523448159203538,0.0028664166843568708,47.53138659525139,1.2386665337356628
2025-01-01 02:58:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.282331552980374,51.666666666666686,46.10666666666668,0.0,50.50488065607659,0.0,0.0,0.0,24.282331552980374,50.51952741810721,50.52685079912252,50.50488065607659,12.43753247303448,16.038414374158386,-1.7949189591749857,1.1,-108.50576343643195,-923.9117116365885,-0.0,-0.0,326.77322666083694,0.0,2.0,0.04717549168636567,0.0,0,0.6587821132221985,131.99922844444444,-5.192100682902389,0.25923844824571185,7.522350226696769,0.002866659308701725,47.49886922819485,1.2386737602811206
2025-01-01 02:59:00,0.7160312242358831,0.11371143699212537,0.0007436970872426299,0.011933853737264718,0.0018951906165354227,1.239495145404383e-05,0.053720934443379574,0.0,0.14848546757028122,0.49382482222222224,0.020000000000000004,0.0007436970872426299,0.0,0.0,0.10787810365879202,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0007436970872426299,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.281133293785924,51.666666666666686,46.10666666666668,0.0,50.501273830664175,0.0,0.0,0.0,24.281133293785924,50.51611959630871,50.52354247913099,50.501273830664175,12.43753247303448,16.03670219127121,-1.7966311420621608,1.1,-108.32400222344029,-923.7404075641222,-0.0,-0.0,326.77322666083694,0.0,2.0,0.047172151484972925,0.0,0,0.6587354689827123,131.99922844444444,-5.181643542377206,0.25928863218859755,7.521845312245839,0.0028669017656468916,47.46634152841777,1.2386809128772167
2025-01-01 03:00:00,0.7140165295137456,0.11296814210183807,0.0005871292794020762,0.01190027549189576,0.0018828023683639678,9.785487990034603e-06,0.05269729957495853,0.0,0.14749440771656483,0.49382482222222224,0.020000000000000004,0.0005871292794020762,0.0,0.0,0.10713480876850473,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.01791361019736842,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0005871292794020762,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.279923454306505,51.666666666666686,46.10666666666668,0.0,50.49766721463594,0.0,0.0,0.0,24.279923454306505,50.512711942675864,50.520234306695826,50.49766721463594,12.43753247303448,16.035006621704753,-1.7983267116286186,1.1,-110.15944080265399,-923.5707780865986,-0.0,-0.0,324.7585319386995,0.0,2.0,0.047168843573682506,0.0,0,0.6586892756583322,131.99922844444444,-5.172016876977187,0.25933853405817525,7.521349272084613,0.002867144055156046,47.433805072289275,1.2386879945221871
2025-01-01 03:01:00,0.7140165295137456,0.11296814210183807,0.0005871292794020762,0.01190027549189576,0.0018828023683639678,9.785487990034603e-06,0.05269729957495853,0.0,0.14749440771656483,0.49382482222222224,0.020000000000000004,0.0005871292794020762,0.0,0.0,0.10713480876850473,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.01791361019736842,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0005871292794020762,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.2787409445683,51.666666666666686,46.10666666666668,0.0,50.49406080970662,0.0,0.0,0.0,24.2787409445683,50.50930445883384,50.51692628339746,50.49406080970662,12.43753247303448,16.03327241510723,-1.8000609182261407,1.1,-109.97590322366432,-923.397296049865,-0.0,-0.0,324.7585319386995,0.0,2.0,0.047165460161414104,0.0,0,0.65864202800061,131.99922844444444,-5.161961334721017,0.25938906921492816,7.520831457028321,0.0028673861772002935,47.40139070414946,1.2386952418743509
2025-01-01 03:02:00,0.7140165295137456,0.11296814210183807,0.0005871292794020762,0.01190027549189576,0.0018828023683639678,9.785487990034603e-06,0.05269729957495853,0.0,0.14749440771656483,0.49382482222222224,0.020000000000000004,0.0005871292794020762,0.0,0.0,0.10713480876850473,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.01791361019736842,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0005871292794020762,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.277546666102086,51.666666666666686,46.10666666666668,0.0,50.49045461180763,0.0,0.0,0.0,24.277546666102086,50.50589714094716,50.51361840551693,50.49045461180763,12.43753247303448,16.031555087257914,-1.8017782460754574,1.1,-109.7944373525379,-923.2255152381022,-0.0,-0.0,324.7585319386995,0.0,2.0,0.047162109556318145,0.0,0,0.6585952384786191,131.99922844444444,-5.1522762753574,0.25943931797988107,7.520322664691314,0.0028676281323723666,47.368966872364176,1.2387024171385645
2025-01-01 03:03:00,0.7140165295137456,0.11296814210183807,0.0005871292794020762,0.01190027549189576,0.0018828023683639678,9.785487990034603e-06,0.05269729957495853,0.0,0.14749440771656483,0.49382482222222224,0.020000000000000004,0.0005871292794020762,0.0,0.0,0.10713480876850473,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03666921458750652,0.027501910940629884,On,0,0,Off,0.01791361019736842,0.0,On,0.034783689377590105,0,On,0.004647996025225155,0,On,0.10617719710383315,0.07963289782787485,On,0.0005871292794020762,On,0,0,Off,On,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1,493.8248222222222,493.8248222222222,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,652.6693644444445,Off,0.0,0.0,24.276341090893023,51.666666666666686,46.10666666666668,0.0,50.486848622681734,0.0,0.0,0.0,24.276341090893023,50.50248999066745,50.51031067466032,50.486848622681734,12.43753247303448,16.029853969475823,-1.803479363857548,1.1,-109.61548126290336,-923.0553683981836,-0.0,-0.0,324.7585319386995,0.0,2.0,0.04715879045728177,0.0,0,0.6585488889229703,131.99922844444444,-5.143467025641453,0.25948929125786535,7.519822524151378,0.0028678699206399834,47.336535082592604,1.2387095231766245
