Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,2.365645996324011,0.13333505688296324,0.0012916844146845677,2.365645996324011,0.1333350568829632,0.0012916844146845677,0.19643256218476499,1.4582730037037037,0.19711560821331997,0.49382482222222224,0.020000000000000004,0.0012916844146845677,0.0,0.0,0.12750172354962988,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.012283618421052632,0.0,0.18414894376371235,0.0,0.027113310147146734,0.0,0.13035990391751753,0.09776992793813812,0.0012916844146845677,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,1458.2730037037038,0.4166666666666667,24.12855504183267,51.66666666666668,46.10666666666668,0.0,50.293177058743275,0.42932024446112854,1141.755858521638,1458.2730037037038,24.12855504183267,49.22204209871885,50.293358902320456,48.686292775129466,12.43753247303448,15.012559418731872,-4.487440581268187,0.85,74.61560490444397,-876.642434046899,0.0,0.0,450.422591346081,111.71858594445985,1.0,0.047100040940798414,0.0,0.0,0.6577284813503901,65.99961422222222,7.010625383039874,0.2855436447641929,7.131649120585055,0.0029569085788592377,106.81191476932398,1.243015823653106
2025-01-01 11:00:00,1.137080956959853,0.13333505688296324,0.0012916844146845677,1.137080956959853,0.1333350568829632,0.0012916844146845677,0.19025898648387424,0.2333236805925926,0.19967346766116403,0.49382482222222224,0.020000000000000004,0.0012916844146845677,0.0,0.0,0.12750172354962988,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.012283618421052632,0.0,0.1779753680628216,0.0,0.029671169594990766,0.0,0.13035990391751753,0.09776992793813812,0.0012916844146845677,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,233.3236805925926,0.06666666666666667,24.142136211626546,51.66666666666668,46.10666666666668,0.0,51.330971016248576,0.17812744771785813,482.6941298093681,233.3236805925926,24.142136211626546,49.526676219636904,51.330971016248576,48.624528821331076,12.43753247303448,15.281231283768362,-4.218768716231695,1.95,190.41495286153767,-781.2075837300584,0.0,0.0,446.80687509303425,252.08341731758873,1.0,0.044906115202589886,0.0,0.0,0.6270914072594951,65.99961422222222,30.990839276339656,0.2834322803820034,7.296619715509392,0.0029877488977928844,90.79215919484415,1.2412522861434288
2025-01-01 12:00:00,2.0118829601587467,0.1348216466635378,0.0012525424627244292,2.0118829601587467,0.1348216466635378,0.0012525424627244292,0.1863611069888771,1.108287482814815,0.20340954813283268,0.49382482222222224,0.020000000000000004,0.0012525424627244292,0.0,0.0,0.12898831333020447,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.012795435855263158,0.0,0.17356567113361393,0.0,0.03142513035922667,0.0,0.13035990391751753,0.09776992793813812,0.0012525424627244292,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,1108.287482814815,0.31666666666666665,24.39323256787093,51.66666666666668,46.10666666666668,0.0,51.501945309786706,0.3889358941975066,1052.6124354752048,1108.287482814815,24.39323256787093,50.189590241193066,51.501945309786706,49.53341270689624,12.43753247303448,15.59365718331521,-3.906342816684845,3.05,269.77148149561583,-730.2866578702432,0.0,0.0,446.6450760697058,398.91912561034894,1.0,0.044799917112363065,0.0,0.0,0.6256084041195404,65.99961422222222,59.58824107393106,0.27991060214683106,7.473648286092949,0.003011982600117922,67.75524659412594,1.23926879987895
2025-01-01 13:00:00,2.0742720085734985,0.1348216466635378,0.0012525424627244292,2.0742720085734985,0.1348216466635378,0.0012525424627244292,0.18683823202849884,1.1666184029629632,0.20699055135981437,0.49382482222222224,0.020000000000000004,0.0012525424627244292,0.0,0.0,0.12898831333020447,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.014330888157894739,0.0,0.17250734387060407,0.0,0.03500613358620831,0.0,0.13035990391751753,0.09776992793813812,0.0012525424627244292,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,1166.618402962963,0.3333333333333333,23.92215028219215,51.66666666666668,46.10666666666668,0.0,51.21983430167097,0.3235606925335208,873.3427176907634,1166.618402962963,23.92215028219215,49.936757664030175,51.21983430167097,49.29521934520979,12.43753247303448,16.02512839444343,-3.474871605556626,4.45,381.59636632569647,-641.8997878445108,0.0,0.0,450.70320433630917,487.8719736833711,1.0,0.04282021807809349,0.0,0.0,0.5979628986521967,65.99961422222222,78.96812761167578,0.27381467153169126,7.700232704847523,0.003030327472765482,57.77471365999582,1.2368251842503852
2025-01-01 14:00:00,1.9078895056368403,0.1351404616459448,0.0012525424627244292,1.9078895056368403,0.1351404616459448,0.0012525424627244292,0.19297711533480078,0.9916256425185186,0.20946192556129886,0.49382482222222224,0.020000000000000004,0.0012525424627244292,0.0,0.0,0.12930712831261143,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.015354523026315788,0.0,0.17762259230848498,0.0,0.037052421144483545,0.0,0.13078499056072684,0.09808874292054509,0.0012525424627244292,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,991.6256425185186,0.2833333333333333,23.81843746162406,51.66666666666668,46.10666666666668,0.0,51.50090265506962,0.37958066570783144,1028.4951493457168,991.6256425185186,23.81843746162406,50.303920315058036,51.50090265506962,49.70542914505225,12.43753247303448,16.514488493987354,-2.9855115060127004,4.7,389.9091711837132,-648.7399155162341,0.0,0.0,459.28370577907094,492.4068747824995,1.0,0.042491637063530006,0.0,0.0,0.5933744293559374,65.99961422222222,85.54055869865412,0.2667005797275735,7.9502980087757065,0.0030467890617999088,38.54433523683215,1.2341028387814859
2025-01-01 15:00:00,2.229017808676944,0.13726650159732026,0.0012916844146845677,2.2290178086769434,0.13726650159732023,0.0012916844146845677,0.21493886899436718,1.2832802432592594,0.21697387420109523,0.49382482222222224,0.020000000000000004,0.0012916844146845677,0.0,0.0,0.13143316826398693,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.01791361019736842,0.0,0.19702525879699875,0.0,0.04172964984911263,0.0,0.13461077034961053,0.10095807776220786,0.0012916844146845677,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,1283.2802432592594,0.36666666666666664,23.27301667616471,51.66666666666668,46.10666666666668,0.0,51.44221597723741,0.4498722721262221,1224.2473340518432,1283.2802432592594,23.27301667616471,49.885363765917,51.44316107039838,49.10599256709583,12.43753247303448,16.887523397785888,-2.6124766022141706,4.15,334.3624201639703,-722.8833704815555,0.0,0.0,488.4896034932119,390.428551678554,1.0,0.043892603592110654,0.0,0.0,0.6129382252435944,65.99961422222222,74.93136493009179,0.26113378325195863,8.13724227430031,0.0030548269053933272,28.55172030772378,1.2325095279177924
2025-01-01 16:00:00,1.6720812610189668,0.1402048640068643,0.0017613878382062285,1.6720812610189668,0.1402048640068643,0.0017613878382062285,0.23418541970723136,0.6999710417777778,0.22409997731173548,0.49382482222222224,0.020000000000000004,0.0017613878382062285,0.0,0.0,0.13437153067353097,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.022519967105263158,0.0,0.21166545260196823,0.0,0.04493793641369414,0.0,0.13555540733452007,0.10166655550089002,0.0017613878382062285,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,699.9710417777777,0.2,23.191033123385743,51.66666666666668,46.10666666666668,0.0,51.36609968163257,0.2647488242432027,716.8624596407899,699.9710417777777,23.191033123385743,50.0266970601776,51.36609968163257,49.356995749450114,12.43753247303448,17.133837338722213,-2.366162661277847,3.05,171.07093904479828,-867.8859028121369,0.0,0.0,507.1071776708838,144.97935209223542,0.8835,0.04720429229363432,0.0,0.0,0.6591842992777178,58.31065916533333,38.02484196382925,0.25763610329013825,8.26156115433481,0.0030614196027349354,-24.294161352790635,1.2314587005568627
2025-01-01 17:00:00,0.735666354023047,0.1211443858949983,0.0022310912617278895,0.735666354023047,0.1211443858949983,0.0022310912617278895,0.06344546569337958,0.0,0.15839606610744514,0.49382482222222224,0.020000000000000004,0.0022310912617278895,0.0,0.0,0.11531105256166496,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.028661776315789478,0.0,0.034783689377590105,0.0,0.004647996025225155,0.0,0.10617719710383315,0.07963289782787485,0.0022310912617278895,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,0.0,0.0,24.057112254444778,51.66666666666668,46.10666666666668,0.0,51.59966929325799,0.0,0.0,0.0,24.057112254444778,51.03395194624982,51.59966929325799,50.75109327274575,12.43753247303448,16.889789747126695,-2.610210252873363,1.95,-233.51684552047266,-961.1353362506677,0.0,0.0,214.40912800355642,11.79557707164838,0.0,0.04934515924641112,0.0,0.0,0.6890804340049258,0.0,19.38454050441637,0.2593222293338856,8.111971312073846,0.003035451674322648,-102.60612377655804,1.2319346342358806
2025-01-01 18:00:00,0.741743013204164,0.12263097567557289,0.0025833688293691354,0.741743013204164,0.12263097567557288,0.0025833688293691354,0.0675400051670638,0.0,0.16037818581487792,0.49382482222222224,0.020000000000000004,0.0025833688293691354,0.0,0.0,0.11679764234223956,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.03275631578947368,0.0,0.034783689377590105,0.0,0.004647996025225155,0.0,0.10617719710383315,0.07963289782787485,0.0025833688293691354,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,0.0,0.0,24.089526335167207,51.66666666666668,46.10666666666668,0.0,51.379685662568605,0.0,0.0,0.0,24.089526335167207,50.83120120440713,51.379685662568605,50.5569589753264,12.43753247303448,16.64050232925261,-2.8594976707474498,1.15,-249.20789793267792,-979.066205425342,0.0,0.0,220.4857871846734,0.0,0.0,0.04834154053067544,0.0,0.0,0.6750654013091928,0.0,15.547698085768415,0.26094222340896434,7.957008112316544,0.0030078156382734238,-94.01596822793071,1.2323950434565374
2025-01-01 19:00:00,1.7899782155827788,0.14601195452274213,0.0029747883489705195,1.7899782155827788,0.14601195452274213,0.0029747883489705195,0.345951800851209,0.6416401216296297,0.2885614708797179,0.49382482222222224,0.020000000000000004,0.0029747883489705195,0.0,0.0,0.1401786211894088,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.034803585526315794,0.0,0.3111482153248933,0.0,0.10165664262717279,0.0,0.13933395527415826,0.10450046645561867,0.0029747883489705195,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,641.6401216296297,0.18333333333333332,23.2359666814176,51.66666666666668,46.10666666666668,0.0,51.16749982241428,0.3523143606689852,952.824781199964,641.6401216296297,23.2359666814176,49.582219355534605,51.16749982241428,48.78957912209477,12.43753247303448,16.612702101873573,-2.887297898126485,-0.25000000000000006,75.419306305682,-1111.3442754878363,0.0,0.0,681.9485605852915,0.0,0.8665,0.05005875500488317,0.0,0.0,0.6990454413625169,57.18866572355556,10.990198986004629,0.2591865502461716,7.91351007246905,0.002982137843815545,-59.59205569911787,1.2325323444898681
2025-01-01 20:00:00,1.3070568143916355,0.12631688012270703,0.003170498108771212,1.3070568143916355,0.12631688012270703,0.0031704981087712115,0.1285366886343989,0.4666473611851852,0.19804794234982903,0.49382482222222224,0.020000000000000004,0.003170498108771212,0.0,0.0,0.1204835467893737,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.03582722039473684,0.0,0.09270946823966207,0.0,0.03740321329733073,0.0,0.11406491592782787,0.08554868694587088,0.003170498108771212,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,466.6473611851852,0.13333333333333333,24.645223393870218,51.66666666666668,46.10666666666668,0.0,51.63888896085667,0.0,0.0,466.6473611851852,24.645223393870218,51.44549387990741,51.64569352026741,51.34199178002204,12.43753247303448,16.48700093685057,-3.012999063149488,-0.55,-229.25734988960443,-1127.0397749129365,0.0,0.0,392.2886561483911,0.0,1.1164999999999998,0.05024423100816962,0.0,0.0,0.7016355208514472,73.6885692791111,11.668946652718752,0.25998107605616305,7.835969825189162,0.0029673762953560086,-29.76750175364264,1.233078323009262
2025-01-01 21:00:00,0.872536881619729,0.127628170674598,0.003366207868571903,0.872536881619729,0.127628170674598,0.003366207868571903,0.14291083767150375,0.0,0.21580122172600297,0.49382482222222224,0.020000000000000004,0.003366207868571903,0.0,0.0,0.12179483734126467,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.033268133223684215,0.0,0.10964270444781953,0.0,0.05340810527098338,0.0,0.11680436318406556,0.08760327238804914,0.003366207868571903,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,0.0,0.0,24.741045599179987,51.66666666666668,46.10666666666668,0.0,51.51487081082439,0.0,0.0,0.0,24.741045599179987,51.53151735844141,51.53984063224992,51.51487081082439,12.43753247303448,16.398975655237212,-3.1010243447628456,-0.3,-122.73314775312701,-1107.8115926167854,0.0,0.0,482.5349824190666,0.0,2.0,0.050470167819029015,0.0,0.0,0.7047906152530526,131.99922844444444,8.718640222369562,0.261607578678664,7.796038191288074,0.0029692638399248955,32.04032824862226,1.2334517141309682
2025-01-01 22:00:00,0.7317021146081815,0.11817120633384913,0.002935646397010381,0.7317021146081815,0.11817120633384913,0.002935646397010381,0.06344546569337958,0.0,0.15443182669257957,0.49382482222222224,0.020000000000000004,0.002935646397010381,0.0,0.0,0.11233787300051579,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.028661776315789478,0.0,0.034783689377590105,0.0,0.004647996025225155,0.0,0.10617719710383315,0.07963289782787485,0.002935646397010381,0.0,0.0,493.8248222222222,20.000000000000057,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,0.0,0.0,24.816719182918234,51.66666666666668,46.10666666666668,0.0,51.29425130410792,0.0,0.0,0.0,24.816719182918234,51.32300201889783,51.3373773762928,51.29425130410792,12.43753247303448,16.082647037203504,-3.4173529627965507,-1.95,-439.30770782894103,-1286.159565429322,0.0,0.0,342.4441170331353,0.0,2.0,0.05377198695950391,0.0,0.0,0.7508988658103692,131.99922844444444,10.58291834502331,0.26779811371631623,7.65531350854363,0.0029787688300153925,23.98626694619126,1.2347938259034668
2025-01-01 23:00:00,0.7241225781391375,0.11594132166298725,0.002544226877408997,0.7241225781391375,0.11594132166298725,0.002544226877408997,0.058839108785484845,0.0,0.1514586471314304,0.49382482222222224,0.020000000000000004,0.002544226877408997,0.0,0.0,0.1101079883296539,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.024055419407894737,0.0,0.034783689377590105,0.0,0.004647996025225155,0.0,0.10617719710383315,0.07963289782787485,0.002544226877408997,0.0,0.0,493.8248222222222,18.33333333333337,1.0,0.0,0.49382482222222224,0.0,1.0,493.8248222222222,493.8248222222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,652.6693644444445,0.0,0.0,24.983003180284864,51.66666666666668,46.10666666666668,0.0,51.072482522847814,0.0,0.0,0.0,24.983003180284864,51.113293931936695,51.13369963648115,51.072482522847814,12.43753247303448,15.636461028031352,-2.2246500830797973,-3.05,-509.02003785358136,-1347.1134778767155,0.0,0.0,334.8645805640914,0.0,2.0,0.05428920830937313,0.0,0.0,0.7581216029073302,131.99922844444444,9.404037236820425,0.27605329762993697,7.446493405473209,0.002984268761409637,18.272010504371277,1.2366974245711053
