Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,6.405397451694304,4.126158662814707,0.0,6.405397451694304,4.126158662814707,0.0,0.04765011858416675,0.0,0.632582223674304,5.725165109435833,0.0,0.0,0.0,0.42806733137953484,3.6980913314351724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.005773848684210526,0.0,0.04187626989995622,0.0,0.06182578183492405,0.0,0.5291319279832915,0.39684894598746845,0.0,0.0,0.0,0.0,34.655236055397744,51.66666666666668,46.10666666666668,0.0,50.83831720162035,0.0,0.0,0.0,34.655236055397744,49.75098260355182,50.83831720162035,49.20731530451756,12.43753247303448,14034.810744691542,20.000000000000057,2.475151541910003,0.0,5.633110666971008,0.09205444246482525,3.3581589995459202,13942.756302226715,15323.527125629735,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22036.780306488687,20.00601229287705,0.0,7.0359519759167695,0.47687895919718026,2.8,9.236100170605994,10264.894434870066,-5527.580373291494,960.9821624691318,-4194.733212153523,0.0,0.0,775.1923357440847,0.0,2.0,0.18707099828364745,0.0,0.0,0.8981442540602504,131.99922844444444,-350.3754334120391,0.18866577919910998,9.172250138094068,0.002677008945762927,-77.62721045354846,1.2219899815402537,1.0309660915325094,-5691.560024036839,163.97965074534645,0.48584241111122534,1479.6177650776037,-518.6356026084718
2025-01-01 01:00:00,7.781184693121132,4.097249881899405,0.0,7.781184693121132,4.097249881899405,0.0,0.032049209252136536,1.4666841445925927,0.5738672444552857,5.708584094821116,0.0,0.0,0.0,0.4098688278520448,3.6873810540473597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.005340810032894736,0.0,0.0267083992192418,0.0,0.02737547398589244,0.0,0.505907869459707,0.37943090209478014,0.0,0.0,1466.6841445925927,0.26666666666666666,35.34012787226306,51.66666666666668,46.10666666666668,0.0,51.14336638456161,0.4134170766159062,1099.4824185836274,1466.6841445925927,35.34012787226306,50.334582056610195,51.14336638456162,49.930189892634495,12.43753247303448,13891.370150176579,20.000000000000057,2.4567407354224406,0.0,5.617583594065041,0.09100050075607505,3.355295511480707,13800.369649420505,15119.271011523317,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22018.42765236663,20.005335587338955,0.0,7.372676444817542,1.859243268161776,2.5,9.236100170605994,10087.787977008034,-4853.120719802449,-69.4277013506061,-4168.691379530628,0.0,0.0,702.5021312896872,0.0,2.0,0.18261422227207455,0.0,0.0,0.8767468819226493,131.99922844444444,-337.3929249276041,0.18814214960930034,9.163552438691353,0.0026693044901782248,-60.255762440289615,1.2220578083819373,0.8105988061526459,-5010.6224284130885,157.50170861063967,0.3379975780377269,362.08477641303546,-431.51247776364147
2025-01-01 02:00:00,6.418125261687184,4.171105295962468,0.0,6.418125261687185,4.171105295962468,0.0,0.02735040604641117,0.0,0.5253453031986837,5.86542955244209,0.0,0.0,0.0,0.3824120847779907,3.7886932111844773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.005340810032894736,0.0,0.022009596013516434,0.0,0.01546252349469591,0.0,0.47033949154070365,0.35275461865552765,0.0,0.0,0.0,0.0,36.364888958789216,51.66666666666668,46.10666666666668,0.0,51.54625637467828,0.0,0.0,0.0,36.364888958789216,51.24830658203155,51.54625637467828,51.0993316857082,12.43753247303448,13875.057944473254,20.000000000000057,2.3892832587811483,0.0,5.771966348417842,0.09346320402424811,3.4150646752547558,13781.594740449005,14530.668243230006,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21964.712803994273,20.004845670836783,0.0,7.9316456916017755,2.324749162184712,1.6500000000000001,9.236100170605994,9855.249390400946,-4484.701489393168,-670.6744700502687,-4351.431323368784,0.0,0.0,651.7711732816899,0.0,2.0,0.18107457830349674,0.0,0.0,0.8693549163247538,131.99922844444444,-320.1484039852129,0.18782607390506778,9.15808747924065,0.0026647196366707307,-18.476981438533823,1.2220632329114234,0.5662136658868546,-4633.362159746146,148.66067035297743,0.23077844026760763,-214.42382582708674,-456.25064422318195
2025-01-01 03:00:00,3.3468964146180316,2.1873656260938628,0.0,3.3468964146180316,2.1873656260938623,0.0,0.027061713612200645,0.0,0.5243046903522814,2.7955300106535494,0.0,0.0,0.0,0.38163162514318905,1.8057340009506733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.005052117598684211,0.0,0.022009596013516434,0.0,0.01546252349469591,0.0,0.47033949154070365,0.35275461865552765,0.0,0.0,0.0,0.0,37.83778045571023,51.66666666666668,46.10666666666668,0.0,51.34288072041905,0.0,0.0,0.0,37.83778045571023,51.06143775963415,51.34288072041905,50.92071627924171,12.43753247303448,7472.662595725618,18.33333333333337,2.030219237682055,0.0,2.7496019130608307,0.04592809759271866,1.7844739135185377,7426.734498132899,14908.685993001625,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21876.277678462644,18.551465813563894,0.0,7.797049900504875,2.290172881010093,1.6500000000000001,9.236100170605994,4029.610248356278,-5263.344345833031,-697.8993125634489,-3870.042366302863,0.0,0.0,650.4418680010774,0.0,2.0,0.1748289437862683,0.0,0.0,0.839369077760383,131.99922844444444,-223.45184906755478,0.20556512448540112,8.480010368997164,0.0026628650607622554,-73.41656718069513,1.2281562118896971,0.691323460284627,-5422.934046262517,159.5897004294853,0.28954605626948726,-207.5092349822261,-490.3900775812227
2025-01-01 04:00:00,5.27980478042669,3.433135777782229,0.0,5.27980478042669,3.433135777782229,0.0,0.027061713612200645,0.0,0.5232640775058792,4.72197898930861,0.007499999999999999,0.0,0.0,0.3808511655083874,3.0500971122738414,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.005052117598684211,0.0,0.022009596013516434,0.0,0.01546252349469591,0.0,0.47033949154070365,0.35275461865552765,0.0,0.0,0.0,0.0,37.86214990025702,51.66666666666668,46.10666666666668,0.0,51.1344228494473,0.0,0.0,0.0,37.86214990025702,50.86968957905925,51.1344228494473,50.73732294386524,12.43753247303448,11369.626903215836,18.33333333333337,2.4639968731642905,0.0,4.573084106211308,0.0738948830973021,2.9102313012651666,11295.732020118534,14183.495049606156,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,21771.17726729034,18.338156910903823,0.0,7.480446123771161,2.2956013748196886,0.55,9.236100170605994,7537.726021566116,-5010.862825787489,-1132.6920237615502,-4213.442796838445,0.0,0.0,649.401255154675,0.0,2.0,0.17969920256293895,0.0,0.0,0.862751616882887,131.99922844444444,-267.85933996595145,0.2073792534908238,8.365114105003487,0.002652959620031818,16.118160705832945,1.2284828028139512,0.6229035583363693,-5172.433188209957,161.570362422469,0.3113238700726677,-654.9270409036255,-477.7649828579248
2025-01-01 05:00:00,5.823519608303673,3.783967907751274,0.0,5.823519608303673,3.7839679077512733,0.0,0.027639098480621696,0.0,0.5232640775058792,5.265116432317173,0.007499999999999999,0.0,0.0,0.3808511655083874,3.4009292422428863,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.005629502467105263,0.0,0.022009596013516434,0.0,0.01546252349469591,0.0,0.47033949154070365,0.35275461865552765,0.0,0.0,0.0,0.0,37.63951221778666,51.66666666666668,46.10666666666668,0.0,50.92720672223781,0.0,0.0,0.0,37.63951221778666,50.67895229673343,50.92720672223781,50.55482508398124,12.43753247303448,12194.660980129493,18.33333333333337,2.344099563396191,0.0,5.107275600029232,0.0828408322879401,3.208263335600839,12111.820147841552,13633.060284834377,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,21718.510516905273,18.338162042109243,0.0,7.540299523164082,1.6030659137122276,-0.25000000000000006,9.236100170605994,8077.865463603248,-5286.219713703509,-1199.3587166515056,-4470.70790845154,0.0,0.0,649.9786400230962,0.0,2.0,0.18255617723964399,0.0,0.0,0.8764682026360011,131.99922844444444,-296.0662480978001,0.20814557238391077,8.374217921340607,0.0026641483264408096,37.60237254511446,1.227857969218086,0.5488731002419234,-5440.306507922088,154.08679421857863,0.275858775570932,-654.6155007838362,-544.7432158676693
2025-01-01 06:00:00,6.811470736989775,3.7224374670142097,0.0,6.811470736989775,3.7224374670142097,0.0,0.0881617501748808,1.0083453494074075,0.6163025069427162,5.09116113046477,0.007499999999999999,0.0,0.0,0.4316847494834336,3.2885652175307762,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.006351233552631579,0.0,0.08181051662224922,0.0,0.040722840964804476,0.0,0.5360363778146275,0.40202728336097054,0.0,0.0,1008.3453494074075,0.18333333333333332,37.06146070065928,51.66666666666668,46.10666666666668,0.0,51.08966595878576,0.31018819370980544,829.1327120404494,1008.3453494074075,37.06146070065928,50.15097227283716,51.08983666048004,49.681454728168575,12.43753247303448,12213.698898714838,18.33333333333337,2.4224163377092873,0.0,5.0100155572058425,0.08114557325892784,3.171510396586455,12132.553325455909,14136.664291407118,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,21764.421473239243,18.33952465107044,0.0,7.081714890273884,1.3509675515959017,0.3,9.236100170605994,8420.929796035161,-5626.663749870685,-895.4168626480647,-4275.758841459399,0.0,0.0,798.9409391150174,0.0,2.0,0.18037008489066933,0.0,0.0,0.8659725817215308,131.99922844444444,-315.95120033529463,0.20762588857394496,8.367318796244856,0.0026576963839601902,-76.11894735926599,1.2278570116617686,0.6511899440730566,-5790.047717802797,163.38396793211197,0.28243360616281105,-388.2202588963864,-507.1966037516784
2025-01-01 07:00:00,6.389140826658784,4.103388895720967,0.0,6.3891408266587835,4.103388895720967,0.0,0.0801391956568352,0.0,0.6098887033346786,5.684112927667271,0.014999999999999998,0.0,0.0,0.42743965412214074,3.671574241598827,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.00591819490131579,0.0,0.07422100075551942,0.0,0.03996916450515735,0.0,0.5282950249734326,0.39622126873007435,0.0,0.0,0.0,0.0,36.879163153184436,51.66666666666668,46.10666666666668,0.0,51.639860559221006,0.18063777314078838,493.6820728179775,0.0,36.879163153184436,49.99539068360475,51.639860559221006,49.17315574579661,12.43753247303448,12859.180558825406,18.33333333333337,2.291665944292495,0.0,5.477458585844499,0.10150923374776441,3.3501969752483656,12757.671325077643,13474.222211575652,0.030145108075007535,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,21693.599427562967,18.33943060793531,0.0,6.819712345192048,1.1305600588471698,-0.55,9.236100170605994,8651.7303066746,-6257.823405551745,-1211.3947836267157,-4623.453404063722,0.0,0.0,734.4247715793734,4.986882088166531,1.233,0.1856231174718003,0.0,0.0,0.8911928514181751,81.37752433600001,-318.4216196664573,0.20722481482089555,8.361264566132629,0.0026525249107970206,-10.329185565471997,1.22786124101811,0.6591188658966075,-6423.471972738009,165.64856718626248,0.30613885520451495,-698.1429141869545,-513.2518694397612
2025-01-01 08:00:00,7.254530821070065,4.706940173594368,0.0,7.254530821070065,4.706940173594369,0.0,0.02648432874377959,0.0,0.5284671417378902,6.684579350588396,0.014999999999999998,0.0,0.0,0.38475346368239566,4.3178117099119735,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.004474732730263157,0.0,0.022009596013516434,0.0,0.01546252349469591,0.0,0.47033949154070365,0.35275461865552765,0.0,0.0,0.0,0.0,35.24697557568494,51.66666666666668,46.10666666666668,0.0,51.23095451582848,0.0,0.0,0.0,35.24697557568494,48.532371469486876,51.23095451582848,47.18307994631608,12.43753247303448,13554.354931543163,18.33333333333337,2.0501777692481884,0.0,5.705499382737677,0.11865758333333334,3.544091300513753,13435.69734820983,12725.274963692444,0.7104223845173856,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,21619.881398169855,18.338216082697347,0.0,6.189440006998323,0.6275084812858387,-1.4,9.236100170605994,8842.29007130315,-6862.513412667485,-1414.6259596899504,-4998.004924189957,0.0,0.0,522.0277060738207,362.7408205237523,0.0,0.1915377706458337,0.0,0.0,0.9195896195530339,0.0,-236.08764212387604,0.20759875608156095,8.368264054038708,0.0026558743920745004,101.47661238364427,1.2284406154265899,0.701685923011832,-7039.938500892968,177.425088225482,0.3355266214006035,-901.0479703752396,-513.5779893147106
2025-01-01 09:00:00,6.74874950221223,4.3807971467622915,0.0,6.748749502212229,4.380797146762292,0.0,0.025618251441148012,0.0,0.5284671417378902,6.179664109033192,0.014999999999999998,0.0,0.0,0.38475346368239566,3.9916686830798964,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.003608655427631579,0.0,0.022009596013516434,0.0,0.01546252349469591,0.0,0.47033949154070365,0.35275461865552765,0.0,0.0,0.0,0.0,35.038766222854036,51.66666666666668,46.10666666666668,0.0,51.01506890953261,0.0,0.0,0.0,35.038766222854036,48.35481090977942,51.01506890953261,47.02468190990283,12.43753247303448,13057.092832416489,18.33333333333337,2.154492663697958,0.0,5.478289736756293,0.10268637038127061,3.4111653053677236,12954.406462035218,12727.030333738465,0.5236880018956278,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,21670.31574488482,18.338191932207216,0.0,6.047235674637514,0.6453487805888328,-0.85,9.236100170605994,8745.387201623502,-6137.042462427756,-1021.0969345326681,-4769.294691763815,0.0,0.0,521.161628771189,1046.354378124128,0.0,0.18815596242684438,0.0,0.0,0.9033532619771066,0.0,-63.572567800360794,0.20929969343564778,8.396087481542315,0.0026763770725752264,282.9654437486121,1.229042024244909,0.6922647106048853,-6310.276292550982,173.2338301232257,0.3149962813524383,-646.869078742002,-374.227855790666
