Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6584733417595989,0.3715634743928639,0.03871440426507711,0.6584733417595989,0.3715634743928639,0.03871440426507711,0.11370465996426495,0.544768681795334,0.0,0.03871440426507711,0.0,0.0,0.3715634743928639,0.0,1.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.024126206140350874,0.0,0.004378803132755704,0.0,0.08519965069115835,0.0,0.04935071593818196,0.0,0.44927531770259665,0.3369564882769474,0.0,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,18073.40235111111,879.2133333333333,0.0,81.26770306051827,51.66666666666668,46.10666666666668,0.0,51.19571344856543,0.2612911023133448,696.7707627185246,879.2133333333333,126.9807860320598,49.74959860454576,51.19571344856543,49.02654118253593,12.43753247303448,19.516775969515624,-0.01722034217924868,8.090652488030306,1.9808736573401207,-0.8942044139254555,2.8,9.236100170605994,-215.09238786773793,-3582.6497981997754,585.5777399965035,1400.0663714607717,-1030.4268492518263,0.0,0.0,825.0229121870839,0.0,3.0,0.04722375835737726,0.0,0.0,0.4419676557580096,197.99884266666666,-9.688450802995524,0.21094658944046168,9.197187536030452,0.0028993040718382876,81.50520925551632,1.223880496713713,0.5337959499165296,-3680.8513410979845,98.20154289820915,0.5436834545663999,576.7098816173838,8.867858379119776,0.33597095855198866,1625.1283989191243,-225.0620274583526
2025-01-01 01:00:00,0.7540937209453268,0.3511330842916271,0.20101314706355078,0.7540937209453268,0.3511330842916271,0.20101314706355078,0.08463864143434746,0.48958716284431264,0.17986791666666668,0.023228642559046265,0.1777845045045045,0.0,0.3511330842916271,0.0,1.0,0.0,0.0,0.0,0.0,0.04498908195069148,0.0337418114630186,0.0,0.0,0.022316740679824556,0.0,0.0030464394350859197,0.0,0.059275461319436985,0.0,0.02140971712214303,0.0,0.42318836377147817,0.3173912728286085,0.0,0.0,3587.6562094204014,18.888888888888914,0.2466666666666667,1411.785667542562,5.210350227347347,0.17986791666666668,0.26666666666666666,4819.573960296297,18073.40235111111,527.528,0.0,87.40477746537154,51.66666666666668,46.10666666666668,0.0,51.32020440030287,0.0,0.0,527.528,136.56996478964302,51.092413867137104,51.35941322937125,50.939309771485846,12.43753247303448,18.55794783846924,-0.07160003426779232,8.523843765473499,2.97971779659317,0.6878567871105289,2.5,9.236100170605994,3352.8021214655105,-1752.3632249525233,-331.63405375479357,446.0491213837157,-932.6638218840416,0.0,0.0,742.6014614813233,0.0,3.0,0.044530459003984155,0.0,0.0,0.41676103851959667,197.99884266666666,-44.79172755217316,0.22493037355035986,8.776392892948001,0.0029165012404246404,85.29005704363969,1.227939879744865,0.4233215424085071,-3241.579250073228,77.430357578143,0.5436834545663999,-340.4608219162152,8.826768161421608,0.24781306542194848,629.9836833592769,-183.93456197556128
2025-01-01 02:00:00,0.7173576593706872,0.3442896493628479,0.15556144144144143,0.7173576593706872,0.3442896493628479,0.15556144144144143,0.08229303392619723,0.47768019836115655,0.15738442708333336,0.0,0.15556144144144143,0.0,0.3442896493628479,0.0,1.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.022316740679824556,0.0,0.002931780685504316,0.0,0.05704451256086838,0.0,0.01862733254402595,0.0,0.415217350070303,0.3114130125527272,0.0,0.0,3139.1991832428516,18.888888888888914,0.21583333333333338,1235.3124590997418,4.559056448928929,0.15738442708333336,0.23333333333333334,4217.127215259259,18073.40235111111,0.0,0.0,85.17645452600127,51.66666666666668,46.10666666666668,0.0,50.33066793714814,0.0,0.0,0.0,133.088210196877,50.36249872141945,50.37841411355511,50.33066793714814,12.43753247303448,18.616656222479083,-0.04281665818530651,9.386330650537326,2.689568339803205,0.966787508888456,1.6500000000000001,9.236100170605994,2806.9920520297837,-1759.5051546447094,-730.024970630983,-39.58002310810972,-981.5741684551776,0.0,0.0,728.9068604490993,0.0,3.0,0.044180925574294004,0.0,0.0,0.41348975144074696,197.99884266666666,-79.53982320698925,0.22549286536306432,8.82482444594749,0.002934803205481111,92.38091852967074,1.2276789071868635,0.30263687720192495,-3054.197025347399,59.37941160294803,0.5436834545663999,-740.0713235764439,10.046352945460916,0.14786398250594537,151.4998046994057,-191.07982780751541
2025-01-01 03:00:00,0.7824482516098058,0.34342447470994997,0.22223063063063064,0.7824482516098057,0.34342447470994997,0.22223063063063064,0.08108672361917971,0.4765266321572927,0.22483489583333333,0.0,0.22223063063063064,0.0,0.34342447470994997,0.0,1.0,0.0,0.0,0.0,0.0,0.042681949542963706,0.03201146215722277,0.0,0.0,0.021110430372807017,0.0,0.002931780685504316,0.0,0.05704451256086838,0.0,0.01862733254402595,0.0,0.415217350070303,0.3114130125527272,0.0,0.0,4484.570261775502,18.888888888888914,0.3083333333333334,1764.7320844282026,6.512937784184184,0.22483489583333333,0.3333333333333333,6024.467450370371,18073.40235111111,0.0,0.0,82.41595319349744,51.66666666666668,46.10666666666668,0.0,49.285115286408754,0.0,0.0,0.0,128.77492686483976,49.316508833556284,49.33220560713006,49.285115286408754,12.43753247303448,18.599505936464467,-0.06652448398452353,9.288307505963731,2.397622817735659,0.7899004780506012,1.6500000000000001,9.236100170605994,4120.091041914913,-1760.4222593652428,-522.4395526977602,50.38642840419767,-996.5491234235536,0.0,0.0,726.5469839382179,0.0,3.0,0.04491684808177352,0.0,0.0,0.4203772580002384,197.99884266666666,-94.4770803752525,0.2271741419294853,8.838040770546707,0.002953417664248302,72.75893979056407,1.2277377870655515,0.36534134008566616,-3587.670751192551,62.51640739910565,0.5436834545663999,-532.4499307124918,10.010378014731565,0.18796025900687197,256.0613790524375,-205.6749506482398
2025-01-01 04:00:00,0.7826967915535911,0.3429669087122258,0.22223063063063064,0.7826967915535912,0.3429669087122258,0.22223063063063064,0.08176962200762851,0.47609227371262924,0.22483489583333333,0.0,0.22223063063063064,0.0,0.3429669087122258,0.0,1.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.021110430372807017,0.0,0.0029651623467749095,0.0,0.05769402928804658,0.0,0.01880306209632808,0.0,0.41576082827720134,0.31182062120790094,0.0,0.0,4484.570261775502,18.888888888888914,0.3083333333333334,1764.7320844282026,6.512937784184184,0.22483489583333333,0.3333333333333333,6024.467450370371,18073.40235111111,0.0,0.0,79.6880715497315,51.66666666666668,46.10666666666668,0.0,48.26852832190116,0.01662661565477999,41.081489356988186,0.0,124.51261179645547,48.2679411156418,48.30487154414244,48.231304290270835,12.43753247303448,18.565913450058897,-0.05685725188133528,8.965451710471225,2.290340964343711,0.8723683451449684,0.55,9.236100170605994,4011.751929094985,-1586.911424626071,-1236.312416903324,-159.55183372015432,-1103.3621100978596,0.0,0.0,726.7574804075203,0.0,3.0,0.046455415223025466,0.0,0.0,0.43477672420746794,197.99884266666666,-96.21370299017819,0.22856879018161988,8.834318852698319,0.002966950317728318,90.78559539757742,1.2272925460019493,0.3325535844586458,-3418.352182573299,66.70867351902587,0.5436834545663999,-1246.4709201140322,10.158503210708355,0.1877936188574745,40.7359492286083,-200.2877829487626
2025-01-01 05:00:00,0.8129608033748927,0.3676951671260985,0.23635890065011178,0.8129608033748928,0.3676951671260985,0.23635890065011175,0.12379034915169387,0.5205442823481988,0.168626171875,0.0696859276771388,0.16667297297297298,0.0,0.3676951671260985,0.0,1.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.023523050986842105,0.0,0.004901298700469343,0.0,0.09536599946438243,0.0,0.030284059513400675,0.0,0.44873183949569834,0.33654887962177366,0.0,0.0,3363.4276963316265,18.888888888888914,0.23125000000000004,1323.5490633211518,4.884703338138138,0.168626171875,0.25,4518.350587777778,18073.40235111111,1582.5839999999998,0.0,85.49148717926678,51.66666666666668,46.10666666666668,0.0,51.27784957166979,0.33923471563932783,905.2279270539842,1582.5839999999998,133.58044871760433,50.40891630083558,51.27784957166979,49.97444966541847,12.43753247303448,18.61630005938821,-0.05454079683832571,9.251770541726746,1.0919669196363835,0.08467511231515576,-0.25000000000000006,9.236100170605994,2897.0787503407314,-2236.150342357609,-949.0533352576366,-251.05428893069265,-1175.3389089407885,0.0,0.0,809.8332517671938,0.0,2.9835,0.047266983883390866,0.0,0.0,0.44237220391482013,196.90984903199998,-100.84328881730077,0.2295221420467872,8.880229065477552,0.0029901724478614763,93.54284523917842,1.2264478865522708,0.2973147970347569,-3621.516656728842,61.81725105008102,0.5436834545663999,-961.5579467001551,12.504611442518533,0.1477501373193975,-13.542052204815802,-237.51223672587685
2025-01-01 06:00:00,0.7890302141952487,0.3442896493628479,0.22223063063063064,0.7890302141952487,0.3442896493628479,0.22223063063063064,0.08651512000075866,0.47768019836115655,0.22483489583333333,0.0,0.22223063063063064,0.0,0.3442896493628479,0.0,1.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.02653882675438596,0.0,0.002931780685504316,0.0,0.05704451256086838,0.0,0.01862733254402595,0.0,0.415217350070303,0.3114130125527272,0.0,0.0,4484.570261775502,18.888888888888914,0.3083333333333334,1764.7320844282026,6.512937784184184,0.22483489583333333,0.3333333333333333,6024.467450370371,18073.40235111111,0.0,0.0,85.01023245445138,51.66666666666668,46.10666666666668,0.0,51.09713657709381,0.10106610765413179,271.9630474462624,0.0,132.8284882100803,50.30652456232578,51.10046072812005,49.90789440391553,12.43753247303448,18.629886776893084,-0.045530487889481816,8.82401322348724,1.5509973063507052,-0.21189457221732794,0.3,9.236100170605994,3917.993470654204,-2044.7840810083385,-883.2755909563742,-87.40343543517812,-1125.738524202614,0.0,0.0,667.1953319156607,0.0,2.0010000000000003,0.04672799784511677,0.0,0.0,0.43732782786114915,132.0652280586667,-108.0335988343447,0.22998289686745402,8.89652370718177,0.0029988685179944156,10.943879744020807,1.2263841727081457,0.34677860458284254,-3877.992055044937,68.47588960839583,0.5436834545663999,-893.8151693323509,10.539578375976694,0.16887688588831845,120.45017442655646,-207.85360986173458
2025-01-01 07:00:00,0.9319938515674959,0.36857434425492325,0.2952852089862856,0.9319938515674959,0.36857434425492325,0.2952852089862855,0.1681380228681072,0.5277791880743887,0.236076640625,0.06194304682412337,0.2333421621621622,0.0,0.36857434425492325,0.0,1.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.024729361293859647,0.0,0.007010148866824675,0.0,0.1363985127074229,0.0,0.03634672906782422,0.0,0.44528981085200914,0.33396735813900674,0.0,0.0,4708.798774864277,18.888888888888914,0.3237500000000001,1852.9686886496127,6.8385846733933935,0.236076640625,0.35,6325.69082288889,18073.40235111111,1406.7413333333332,0.0,84.66546392624991,51.66666666666668,46.10666666666668,0.0,51.25427404310187,0.3804887453950405,1024.346306674247,1406.7413333333332,132.28978738476548,50.086749216167235,51.25427404310187,49.50298680269991,12.43753247303448,18.591964594378606,-0.06311276934128489,8.623780831504838,1.0984483794908642,-0.45799030412440195,-0.55,9.236100170605994,4187.110960134369,-2334.8883867886866,-1169.7411695479964,-239.4492035271245,-1212.1664602623573,0.0,0.0,796.812152241522,2.615509376029786,2.0010000000000003,0.048007347858478364,0.0,0.0,0.44930127821680194,132.0652280586667,-106.33350670907359,0.23084905607365908,8.883683610708918,0.003003004253683406,35.937927216105535,1.2265406299982993,0.3511253080477709,-4258.210995916586,70.3539204782874,0.5436834545663999,-1181.3504681787692,11.60929863077281,0.16775625855665302,-29.56562968561308,-209.8835738415114
2025-01-01 08:00:00,1.0749968542399635,0.39416777732169395,0.28754232813327013,1.0749968542399635,0.39416777732169395,0.28754232813327013,0.25147708651697087,0.5874431270979927,0.236076640625,0.05420016597110795,0.2333421621621622,0.0,0.39416777732169395,0.0,1.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.01869780975877193,0.0,0.011378792363541501,0.0,0.22140048439465745,0.0,0.06188609066906734,0.0,0.47826082207050613,0.3586956165528795,0.0,0.0,4708.798774864277,18.888888888888914,0.3237500000000001,1852.9686886496127,6.8385846733933935,0.236076640625,0.35,6325.69082288889,18073.40235111111,1230.8986666666667,0.0,84.53063057221546,51.66666666666668,46.10666666666668,0.0,51.57033586267059,0.35064823703030273,961.0198187134748,1230.8986666666667,132.07911026908667,50.024943802512915,51.572183524114735,49.250400110989936,12.43753247303448,18.58460257138683,-0.06276758798182011,7.989771600795851,0.42033101607677464,-0.9467338550730862,-1.4,9.236100170605994,4273.806249457466,-2688.971498291747,-1295.5337372519245,-314.68301299490565,-1308.3726055166096,0.0,0.0,937.5071841286949,181.7740342010007,2.0010000000000003,0.04950868306094942,0.0,0.0,0.4633522903137553,132.0652280586667,-64.12710401889626,0.23194886608378615,8.897258895672424,0.0030145681200774727,79.03824554561145,1.227138990501333,0.3721441539401767,-4620.2058453092695,78.26565836790995,0.5436834545663999,-1308.2845503291671,12.75081307724262,0.18061810116993424,-109.50208437376992,-205.1809286211357
2025-01-01 09:00:00,1.3549218912298977,0.39416777732169395,0.5309904423309806,1.354921891229898,0.39416777732169395,0.5309904423309806,0.25260875308077946,0.5964346225241184,0.5058785156250001,0.030971523412061684,0.5000189189189189,0.0,0.39416777732169395,0.0,1.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.015078878837719297,0.0,0.011611012615858675,0.0,0.22591886162720148,0.0,0.07087758609519308,0.0,0.47826082207050613,0.3586956165528795,0.0,0.0,10090.28308899488,22.222222222222285,0.6937500000000001,3970.6471899634557,14.654110014414414,0.5058785156250001,0.75,13555.051763333333,18073.40235111111,703.3706666666666,0.0,76.72773888533207,51.66666666666668,46.10666666666668,0.0,51.131993322105735,0.22197412832654398,599.7179865520154,703.3706666666666,119.88709200833138,49.83975482912792,51.13232664173208,49.19330226301267,12.43753247303448,21.289252531543205,-0.5605289233424886,9.195907650718105,0.36645177618774316,-0.8448383707311081,-0.85,9.236100170605994,9418.27333773556,-966.5805005274676,-863.5341384671977,-115.14365203730638,-1542.6832765661989,0.0,0.0,947.6303461186292,524.8205551224181,2.0010000000000003,0.05278594949401645,0.0,0.0,0.49402426164978464,132.0652280586667,-76.95682081175029,0.19801832508407333,10.150260919973537,0.0030359522165854334,128.73572157416118,1.2164747920013712,0.3764678649720944,-4994.3484203781445,57.120729887221465,0.5436834545663999,-873.7674120751964,10.233273607998653,0.1854410725501731,-1.2703062389411528,-113.87334579836524
