Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.0170722990731982,0.14798183550265892,0.6486625,0.016951204984553304,0.0024663639250443155,0.010811041666666667,0.029512549701254814,0.19078683270527647,0.7567729166666668,0.04000000000000001,0.0,0.6486625,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,On,13148.968240515065,16.666666666666686,0.8,2816.1438450404917,19.010423961111112,0.7567729166666668,1,15208.33916888889,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,92.09555660725555,51.666666666666686,46.10666666666668,0.0,51.24517416984403,0.0,0.0,0.0,143.8993071988368,50.893092945616644,51.24517416984403,50.717052333502956,12.43753247303448,16.58395652110612,0.0,-2.5925101767962127,1.4999548028599141,2.8,9.236100170605994,9534.236488657541,5550.4532351949165,277.7245000175554,-1168.395873219383,-0.0,-0.0,366.0008491780911,0.0,2.334,0.06504268605206655,0.0,0,0.5494245209533913,154.04309959466667,-182.54307971321742,0.2566236184667881,7.858335594171839,0.002947127156741603,-0.2595553701991471,1.2326806168954811,0,0,104.51574205141232,0.12685947273215997,214.9309731665374,62.79352685101798
2025-01-01 00:01:00,1.0170722990731982,0.14798183550265892,0.6486625,0.016951204984553304,0.0024663639250443155,0.010811041666666667,0.029512549701254814,0.19078683270527647,0.7567729166666668,0.04000000000000001,0.0,0.6486625,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,On,13148.968240515065,16.666666666666686,0.8,2816.1438450404917,19.010423961111112,0.7567729166666668,1,15208.33916888889,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,91.8188365455206,51.666666666666686,46.10666666666668,0.0,51.22966981614625,0.0,0.0,0.0,143.46693210237592,50.87874382248078,51.22966981614625,50.70328082564805,12.43753247303448,16.672692926006576,0.0,-2.2582244539972804,1.5980210362119718,2.8,9.236100170605994,9508.506674997661,5545.566032495177,260.45639994015914,-1178.9704020922416,-0.0,-0.0,366.0008491780911,0.0,2.334,0.0652115431229568,0.0,0,0.5508508798711212,154.04309959466667,-197.69836450023845,0.2559250363635092,7.923331855988176,0.0029471263514151695,-0.5769692185651629,1.2359029189931607,0,0,99.62853935167233,0.12685947273215997,198.71809763305444,61.7383023071047
2025-01-01 00:02:00,1.0170722990731982,0.14798183550265892,0.6486625,0.016951204984553304,0.0024663639250443155,0.010811041666666667,0.029512549701254814,0.19078683270527647,0.7567729166666668,0.04000000000000001,0.0,0.6486625,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,On,13148.968240515065,16.666666666666686,0.8,2816.1438450404917,19.010423961111112,0.7567729166666668,1,15208.33916888889,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,91.5480026309251,51.666666666666686,46.10666666666668,0.0,51.21421209587517,0.0,0.0,0.0,143.04375411082046,50.86443781423977,51.21421209587517,50.68955067342208,12.43753247303448,16.759278978864643,0.0,-1.9300747757374688,1.6919121444725453,2.8,9.236100170605994,9483.175694149075,5541.1763707987275,243.99581270136696,-1189.3243423614147,-0.0,-0.0,366.0008491780911,0.0,2.334,0.06537619933351685,0.0,0,0.5522417535434745,154.04309959466667,-212.67540507965333,0.25452064589098594,7.964973290946475,0.0029471245659113297,-0.8862776715995957,1.235533798107964,0,0,95.23887765522375,0.12685947273215997,183.195477869893,60.80033483147395
2025-01-01 00:03:00,1.0170722990731982,0.14798183550265892,0.6486625,0.016951204984553304,0.0024663639250443155,0.010811041666666667,0.029512549701254814,0.19078683270527647,0.7567729166666668,0.04000000000000001,0.0,0.6486625,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,On,13148.968240515065,16.666666666666686,0.8,2816.1438450404917,19.010423961111112,0.7567729166666668,1,15208.33916888889,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,91.28284574650316,51.666666666666686,46.10666666666668,0.0,51.19880002733974,0.0,0.0,0.0,142.62944647891118,50.850174003791295,51.19880002733974,50.67586099201707,12.43753247303448,16.84379169190261,0.0,-1.6077028667729214,1.781823730238913,2.8,9.236100170605994,9458.245632860178,5536.8661927346,228.2237892356083,-1199.464280432886,-0.0,-0.0,366.0008491780911,0.0,2.334,0.06553680850542903,0.0,0,0.5535984413233723,154.04309959466667,-227.46552829707733,0.2531581380036168,8.004823308222992,0.0029471218223941728,-1.1877731794831115,1.2351737292942957,0,0,90.92869959109616,0.12685947273215997,168.33077572705693,59.893013508551384
2025-01-01 00:04:00,0.2602993824065313,0.14798183550265892,0.0,0.0043383230401088544,0.0024663639250443155,0.0,0.029512549701254814,0.19078683270527647,0.0,0.04000000000000001,0.0,0.0,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,91.02316597916128,51.666666666666686,46.10666666666668,0.0,51.183432663696,0.0,0.0,0.0,142.2236968424395,50.83595150661486,51.183432663696,50.662210928074295,12.43753247303448,16.926304679957173,0.0,-1.2908329137945107,1.8679353538144583,2.8,9.236100170605994,-1081.6832196752712,86.75414799652486,213.11348603514625,-1209.3965838672723,-0.0,-0.0,366.0008491780911,0.0,2.334,0.06569351753388782,0.0,0,0.5549221840547398,154.04309959466667,-238.28748498609005,0.2518356810701464,8.044118246574994,0.0029471181445106533,-1.481735590550779,1.2348223835316179,0,0,86.75414799652486,0.12685947273215997,154.09430525913967,59.01918077600659
2025-01-01 00:05:00,0.2602993824065313,0.14798183550265892,0.0,0.0043383230401088544,0.0024663639250443155,0.0,0.029512549701254814,0.19078683270527647,0.0,0.04000000000000001,0.0,0.0,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,91.23250054608168,51.666666666666686,46.10666666666668,0.0,51.16810909141363,0.0,0.0,0.0,142.55078210325263,50.82176946933785,51.16810909141363,50.648599658299965,12.43753247303448,16.834070902374172,0.0,-1.1907815951523162,1.9504201926651838,2.8,9.236100170605994,-1064.3935237688684,85.85786790376319,198.6343968844027,-1198.296263835258,-0.0,-0.0,366.0008491780911,0.0,2.334,0.06551834023582573,0.0,0,0.5534424373082321,154.04309959466667,-232.09810911170138,0.25331370405305004,8.000666395720778,0.0029471135550809546,-1.151317027526924,1.2352151407073675,0,0,85.85786790376319,0.12685947273215997,140.4574357682391,58.17696111616361
2025-01-01 00:06:00,0.2602993824065313,0.14798183550265892,0.0,0.0043383230401088544,0.0024663639250443155,0.0,0.029512549701254814,0.19078683270527647,0.0,0.04000000000000001,0.0,0.0,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,91.43564117575474,51.666666666666686,46.10666666666668,0.0,51.15275122325245,0.0,0.0,0.0,142.86818933711677,50.807554816291,51.15275122325245,50.634956612810285,12.43753247303448,16.744112742964173,0.0,-1.091900646876192,2.029444386406094,2.8,9.236100170605994,-1047.595019587154,84.75852554808306,184.75751529094487,-1187.5082246671195,-0.0,-0.0,366.0008491780911,0.0,2.334,0.0653473662853166,0.0,0,0.5519981968170138,154.04309959466667,-226.08764409812557,0.25476472876117284,7.9572089781551725,0.002947109990201706,-0.8290216914554613,1.2355984477353497,0,0,84.75852554808306,0.12685947273215997,127.39270009458805,57.36481519635682
2025-01-01 00:07:00,0.2602993824065313,0.14798183550265892,0.0,0.0043383230401088544,0.0024663639250443155,0.0,0.029512549701254814,0.19078683270527647,0.0,0.04000000000000001,0.0,0.0,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,91.63285163630817,51.666666666666686,46.10666666666668,0.0,51.13736009125171,0.0,0.0,0.0,143.1763306817315,50.79330851253248,51.13736009125171,50.62128272317287,12.43753247303448,16.65633287075537,0.0,-0.994236325256945,2.105167041214695,2.8,9.236100170605994,-1030.9392824944625,83.73835779092076,171.455097128028,-1177.0180257970783,-0.0,-0.0,366.0008491780911,0.0,2.334,0.06518041995026262,0.0,0,0.550587978147869,154.04309959466667,-219.92210587547524,0.2561896991203279,7.915488608470204,0.002947107424057593,-0.5145119194907815,1.2359727019044269,0,0,83.73835779092076,0.12685947273215997,114.87379388688896,56.58130324113905
2025-01-01 00:08:00,0.2602993824065313,0.14798183550265892,0.0,0.0043383230401088544,0.0024663639250443155,0.0,0.029512549701254814,0.19078683270527647,0.0,0.04000000000000001,0.0,0.0,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,91.82436067038515,51.666666666666686,46.10666666666668,0.0,51.121936683503606,0.0,0.0,0.0,143.47556354747678,50.77903148202354,51.121936683503606,50.60757888128351,12.43753247303448,16.570646966472186,0.0,-0.8978046013520171,2.177740294482751,2.8,9.236100170605994,-1014.9303385457797,82.75989780884038,158.70064600228073,-1166.812995754457,-0.0,-0.0,366.0008491780911,0.0,2.334,0.06501734950410366,0.0,0,0.5492104996456617,154.04309959466667,-214.11819196941372,0.25758939331746766,7.8742731555713,0.0029471058319256197,-0.20749556082527443,1.2363382463823493,0,0,82.75989780884038,0.12685947273215997,102.87556491371265,55.82508108856807
2025-01-01 00:09:00,0.2602993824065313,0.14798183550265892,0.0,0.0043383230401088544,0.0024663639250443155,0.0,0.029512549701254814,0.19078683270527647,0.0,0.04000000000000001,0.0,0.0,0.0,0.13631516883599223,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.0042203463084795325,0.0,On,0.0005160260142354182,0.0,On,0.015909546163357775,0,On,0.008866631215182089,0.0,On,0.009033274257286781,0,On,0.1191661831872414,0.08937463739043103,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,15208.33916888889,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7544.822684444444,Off,0.0,0,92.01040331049293,51.666666666666686,46.10666666666668,0.0,51.106481949986026,0.0,0.0,0.0,143.7662551726452,50.76472461308576,51.106481949986026,50.59384594463564,12.43753247303448,16.48696833110353,0.0,-0.8026106309844124,2.2473094481974907,2.8,9.236100170605994,-999.5085208038943,81.81721791433193,146.46888332286278,-1156.8803737922572,-0.0,-0.0,366.0008491780911,0.0,2.334,0.06485799802019997,0.0,0,0.547864435729468,154.04309959466667,-208.62899618972818,0.25896466985006045,7.834699357153067,0.0029471051900305974,0.09232899178079412,1.2366954357169826,0,0,81.81721791433193,0.12685947273215997,91.37399101214758,55.09489231071518
