Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 07:29:00,0.37013645558507347,0.1677459365146238,0.0,0.006168940926417891,0.0027957656085770633,0.0,0.11011273846095605,0.001,0.25902371712411737,0.0,0.0,0.0002506236243534685,0.16749531289027034,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.0536055198495387,0,On,0.0536055198495387,0.0,On,0.035696633270423515,0,On,0.18826233337116466,0.14119675002837345,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2984.0500533333334,Off,0.0,0.0,30.921805530182553,51.666666666666686,43.496666666666684,1874.6529554793697,0,4.578339137242471,0.0,48.18800137824215,0.22024107407299856,548.9296291141552,0.0,40.229074040243404,40.62042686143222,48.26623563834962,16.608178091004003,12.43753247303448,18.201133592892287,-0.18775529599662732,-1.3877787807814457e-17,-0.4648200276968733,0.0,9.236100170605994,-447.3203493498604,-1235.9598177917962,-48.76366506666962,-933.1412504359664,-0.0,-0.0,488.33232069353636,0.0,2.0,0.0389794951691644,0.0,0,1.0264234405831185,131.99922844444444,-2.5114196074304473,0.2399005097362537,8.752060300321983,0.0030461538825816274,22.24099382002642,1.228152351638272,0,0,29.170338212788078,0.041263554458988515,25.226918756026517,-73.99058382269614
2025-01-01 07:30:00,0.3218095860773999,0.1565988246702785,0.0,0.0053634931012899985,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,0.0,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2984.0500533333334,Off,0.0,0.0,30.888020157683968,51.666666666666686,43.496666666666684,1874.9230889374037,0,4.583456677049486,0.0,48.18095604188264,0.22028448548388468,548.9296291141552,0.0,40.18402687691196,40.570816768587555,48.26197656384138,16.549589992193855,12.43753247303448,18.177755425205024,-0.21113346368388974,0.0,-0.46857416982850075,-1.1,9.236100170605994,-639.3943106368441,-22718.782588062586,-114.82703172502215,-1043.354892040999,-0.0,-0.0,405.8020542966684,0.8060797913127554,1.466,0.04100127190308991,0.0,0,1.079661662943893,96.75543444977777,-1.8414728925136181,0.24027003171851435,8.741683928524612,0.003046369793810282,25.348441833303433,1.2282507472080217,0,0,29.151725538581733,0.04901661070879416,-40.85487476749899,-73.97215695752317
2025-01-01 07:31:00,0.3218095860773999,0.1565988246702785,0.0,0.0053634931012899985,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,0.0,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2984.0500533333334,Off,0.0,0.0,30.867924098488487,51.666666666666686,43.496666666666684,1874.775223303564,0,4.587756828584574,0.0,48.173952097700464,0.22032765881397015,548.9296291141552,0.0,40.15723213131798,40.521210468938065,48.25771062922718,16.4918723446091,12.43753247303448,18.14483526067134,-0.24405362821757492,-1.1014946717473664,-0.4789052602653558,-1.1,9.236100170605994,-635.8776215213185,-1596.5975966900367,-113.96945732462189,-1040.511617747451,-0.0,-0.0,405.8020542966684,0.8125975129228574,1.466,0.04095948377799151,0.0,0,1.07856128155227,96.75543444977777,-1.1680580705358317,0.24078688933471168,8.726194210124138,0.003046615851824601,25.370408535138075,1.2283893734909739,0,0,40.66413444728938,0.04895232511825795,-40.13372190329488,-73.835735421327
2025-01-01 07:32:00,0.3218095860773999,0.1565988246702785,0.0,0.0053634931012899985,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,0.0,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2984.0500533333334,Off,0.0,0.0,30.846842421443995,51.666666666666686,43.496666666666684,1874.701803449169,0,4.592197448571006,0.0,48.166986108369365,0.22037061497379024,548.9296291141552,0.0,40.12912322859199,40.4716064255394,48.25343646041501,16.43500896216508,12.43753247303448,18.112674339495626,-0.2762145493932877,-1.1,-0.48905220493192403,-1.1,9.236100170605994,-632.6886294725462,-1650.4013888268476,-113.15867864527544,-1037.7369061981879,-0.0,-0.0,405.8020542966684,0.8191215314567272,1.466,0.04091863894283725,0.0,0,1.0774857392434962,96.75543444977777,-0.7537775710266779,0.24129348383090604,8.711734745205664,0.003046862095278072,25.391187116074093,1.2285248285316805,0,0,39.580851789586035,0.04888910309742371,-39.42706356473192,-73.73161508054353
2025-01-01 07:33:00,3.417225264410733,0.1565988246702785,0.0,0.05695375440684555,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,3.095415678333333,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,30.824833220393742,51.666666666666686,43.496666666666684,1874.6006686602595,0,4.596579281760171,0.0,48.160057531767315,0.2204133570443515,548.9296291141552,0.0,40.099777627191656,40.42200474905015,48.24915406508086,16.378986775296106,12.43753247303448,18.08123096991923,-0.3076579189696851,-1.1020293955096516,-0.49905053236648883,-1.1,9.236100170605994,966.970837584418,-62.250833055429666,-112.43800541297173,-1035.026958512494,-0.0,-0.0,405.8020542966684,0.8256511545212524,1.466,0.040878685807608825,0.0,0,1.0764336775288619,96.75543444977777,-0.4279717889844612,0.24179037012054158,8.69703158591668,0.003047108513234414,25.410844151457795,1.2286572861189735,0,0,39.56050770131978,0.04882672698632688,-38.732348358083115,-73.70565705488862
2025-01-01 07:34:00,3.417225264410733,0.1565988246702785,0.0,0.05695375440684555,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,3.095415678333333,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,30.68563057579354,51.666666666666686,43.496666666666684,1877.617674004331,0,4.607061409402154,0.0,48.1531658228322,0.22045588813115274,548.9296291141552,0.0,39.91417410105805,40.372405543606476,48.24486342338374,16.32379291305473,12.43753247303448,18.13214024661508,-0.2567486422738341,-1.023153708279875,-0.5089348889058055,-1.1,9.236100170605994,961.4080579446172,-1602.7253341739336,-111.7770648342743,-1039.4159914741979,-0.0,-0.0,405.8020542966684,0.8321856942355004,1.466,0.0409433633461524,0.0,0,1.0781367919830702,96.75543444977777,-1.6017184670813904,0.24103725418376648,8.721273285259628,0.0030473550953734707,25.293954453341264,1.2284423630100734,0,0,38.59652077051689,0.04876498347304812,-38.0471094424815,-73.7299553917928
2025-01-01 07:35:00,3.417225264410733,0.1565988246702785,0.0,0.05695375440684555,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,3.095415678333333,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,30.548915980803258,51.666666666666686,43.496666666666684,1880.5545321330935,0,4.617396927564844,0.0,48.14633311647567,0.22049807129947613,548.9296291141552,0.0,39.731887974404344,40.32282196690275,48.24057562771225,16.269437383125602,12.43753247303448,18.181381517142803,-0.2075073717461109,-1.0251326350183962,-0.5187324347012165,-1.1,9.236100170605994,956.1931972665978,-1558.9171999249763,-111.15203044261943,-1043.6682622562564,-0.0,-0.0,405.8020542966684,0.8387244674673977,1.466,0.04100587348880335,0.0,0,1.0797828337137974,96.75543444977777,-2.5643083630421764,0.24031188151593266,8.744592468997201,0.0030476005861790087,25.179937261805172,1.2282345479910504,0,0,38.46965753876254,0.0487037049844724,-37.36941949479523,-73.78261094782421
2025-01-01 07:36:00,3.417225264410733,0.1565988246702785,0.0,0.05695375440684555,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,3.095415678333333,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,30.41457022794441,51.666666666666686,43.496666666666684,1883.4148027962253,0,4.627592076201759,0.0,48.13955802453647,0.22053991471542783,548.9296291141552,0.0,39.55276030392588,40.27325373959747,48.23629029843516,16.21590673181685,12.43753247303448,18.229037158882146,-0.15985173000676767,-1.025126130467301,-0.5284641977362792,-1.1,9.236100170605994,951.1822179339309,-1554.0954736176252,-110.54960755254817,-1047.7901923437319,-0.0,-0.0,405.8020542966684,0.8452667959427438,1.466,0.0410663256441935,0.0,0,1.0813746837122886,96.75543444977777,-3.4533576082336133,0.23961274902005844,8.767034641698075,0.0030478450117385615,25.06865192760189,1.2280334866857443,0,0,38.32866824329548,0.04864276151165963,-36.69779113226886,-73.8518164202793
2025-01-01 07:37:00,3.417225264410733,0.1565988246702785,0.0,0.05695375440684555,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,3.095415678333333,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,30.282490378062192,51.666666666666686,43.496666666666684,1886.201553453654,0,4.637652162449,0.0,48.13283919803193,0.22058142631906005,548.9296291141552,0.0,39.37665383741626,40.22370059573287,48.23200704531816,16.163187741821258,12.43753247303448,18.275178157963833,-0.11371073092508155,-1.0251189016424982,-0.5381467030916045,-1.1,9.236100170605994,946.3328322247044,-1550.0387806640422,-109.96667754683871,-1051.787283887782,-0.0,-0.0,405.8020542966684,0.8518120064766227,1.466,0.04112481430219872,0.0,0,1.0829148301232228,96.75543444977777,-4.305651773410055,0.23893855076437903,8.788639087938538,0.003048088396876111,24.959977071277414,1.2278388734002756,0,0,38.184297770756224,0.04858205063582172,-36.03105987057474,-73.93561767626397
2025-01-01 07:38:00,3.417225264410733,0.1565988246702785,0.0,0.05695375440684555,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,3.095415678333333,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,30.159430407226864,51.666666666666686,43.496666666666684,1888.9176086177893,0,4.647582045625367,0.0,48.1924391472812,0.22021373855151188,548.9296291141552,0.0,39.212573876302486,40.174162280908575,48.22092893490839,16.111267425335903,12.43753247303448,18.319869852818698,-0.06901903607021609,-1.0251114994574655,-0.5477934086650991,-1.1,9.236100170605994,941.6483874187315,-1546.5949113981553,-109.43635786896233,-1055.6646073030709,-0.0,-0.0,405.8020542966684,0.8583594311341365,1.466,0.04118142638524882,0.0,0,1.084405561822304,96.75543444977777,-5.112773164094072,0.23828808784197536,8.80944198662186,0.0030483307653267166,24.853801005019434,1.2276504268199548,0,0,38.08073145608643,0.048521488688806486,-35.36828199499085,-74.06807587397148
2025-01-01 07:39:00,3.417225264410733,0.1565988246702785,0.0,0.05695375440684555,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,3.095415678333333,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,30.03138455514741,51.666666666666686,43.496666666666684,1891.6146844907234,0,4.657474560643553,0.0,48.1836355388909,0.220267973149135,548.9296291141551,0.0,39.04184607352988,40.12463778243303,48.21637335045136,16.060238850987915,12.43753247303448,18.363174584266012,-0.025714304622901807,-1.0251061893894797,-0.5574186719272605,-1.1,9.236100170605994,937.1202455720105,-1543.4684817434843,-108.89794849953657,-1059.4270250507639,-0.0,-0.0,405.8020542966684,0.8649084073913503,1.466,0.04123624464943218,0.0,0,1.0858490579754916,96.75543444977777,-5.878497263122053,0.23766022625458827,8.830110580302707,0.0030485721398233693,24.750017302904247,1.2274678787839113,0,0,37.89662114920327,0.04846098592409842,-34.70846051597276,-74.18948798356381
2025-01-01 07:40:00,3.417225264410733,0.1565988246702785,0.0,0.05695375440684555,0.0026099804111713084,0.0,0.08468909146296455,0.001,0.23612049461443535,3.095415678333333,0.0,0.0002506236243534685,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,29.90533872070921,51.666666666666686,43.496666666666684,1894.246638687934,0,4.667247019341368,0.0,48.17494031471863,0.22032156627522256,548.9296291141552,0.0,38.87378496094561,40.07512766008753,48.21180229581213,16.009977148762953,12.43753247303448,18.40515128916297,0.0,-1.0250967496575594,-0.5670287623361471,-1.1,9.236100170605994,932.7413021795603,-1540.8679664818303,-108.35350537169066,-1063.0791517011833,-0.0,-0.0,405.8020542966684,0.8714582827428605,1.466,0.041289347203720406,0.0,0,1.0872473753790322,96.75543444977777,-6.605314005152795,0.23705390112416802,8.850047266033894,0.003048812542143293,24.648525445814073,1.2272909759498374,0,0,37.8132558444002,0.048400503081032116,-34.05115986763075,-74.30234550405991
2025-01-01 07:41:00,3.8567961433284514,0.2667656715048767,0.0,0.06427993572214086,0.004446094525081278,0.0,0.08468909146296455,0.4405708789177182,0.23612049461443535,3.095415678333333,0.0,0.11041747045895166,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Heat Pump On,1896.8158768143453,4.305359177333639,-928.8389367517022,51.666666666666686,43.496666666666684,1896.8158768143455,1,4.676903533794323,0.0,48.16635096749596,0.22037453243848024,548.9296291141552,1896.8158768143453,38.84368248009582,40.02563168932354,48.207214055821716,15.960470291827397,12.43753247303448,18.4458557901946,0.0,-1.0250924753388528,-0.5766284795638444,-1.1,9.236100170605994,449.14429892563396,-1538.417351481177,-107.87006403209362,-1066.6253747044582,-0.0,-0.0,-73.5587950092187,0.878008397223107,1.466,0.04134080790859343,0.0,0,1.0886024589562149,96.75543444977777,-7.29524494991697,0.23646811061764733,8.86928282652122,0.00304905199316037,-109.66281949618653,1.2271194785292834,0,0,37.700643563151424,0.048340009970089935,-33.39604853642982,-74.4740154956638
2025-01-01 07:42:00,3.8578232444779528,0.2670230873175424,0.0,0.06429705407463254,0.004450384788625706,0.0,0.08468909146296455,0.4415979800672196,0.23612049461443535,3.095415678333333,0.0,0.11067488627161733,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Heat Pump On,1894.3344363141728,4.289726225708322,-926.4074304757266,51.666666666666686,43.496666666666684,1894.334436314173,1,4.658986343220391,0.0,48.15786504574892,0.22042688584346343,548.9296291141552,1894.3344363141728,38.99817419635019,40.135859583523356,48.20260691273325,15.999008801472419,12.43753247303448,18.46058958903066,0.0,-1.0250867014646798,-0.586227832881788,-1.1,9.236100170605994,448.29254079752525,-1536.2202508466714,-107.33663690281158,-1067.9101603653876,-0.0,-0.0,-72.40097626482626,0.8845581099676575,1.466,0.041359427266501006,0.0,0,1.0890927512322435,96.75543444977777,-8.020036161488736,0.236167638657441,8.874692461059173,0.003047986511837395,-109.22956119794691,1.2270582660242861,0,0,37.587511767757974,0.048279443360137723,-32.74244365858013,-74.59419324423145
2025-01-01 07:43:00,3.858843565224906,0.26727880380114677,0.0,0.0643140594204151,0.0044546467300191125,0.0,0.08468909146296455,0.44261830081417275,0.23612049461443535,3.095415678333333,0.0,0.11093060275522176,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Heat Pump On,1891.7869593448452,4.27408210610588,-923.9358763306443,51.666666666666686,43.496666666666684,1891.7869593448452,1,4.641074641561011,0.0,48.14947327780433,0.22047868284001587,548.9296291141552,1891.7869593448452,39.15391773279953,40.24586551912137,48.197975772199136,16.037162400082174,12.43753247303448,18.474450932899444,0.0,-1.0250809009538975,-0.5958244490258917,-1.1,9.236100170605994,447.5634630861124,-1534.2221366891329,-106.8630301373567,-1069.1194307926971,-0.0,-0.0,-71.22360301845359,0.8911067817872816,1.466,0.04137694027790475,0.0,0,1.0895539107557826,96.75543444977777,-8.717216691964836,0.23588076370073685,8.879636797858456,0.0030469251870994976,-108.78995317251366,1.2270007274475174,0,0,37.48605983576363,0.048218817976430906,-32.090508797670665,-74.77252133968604
2025-01-01 07:44:00,3.8598593944114064,0.26753339459359154,0.0,0.06433098990685678,0.004458889909893193,0.0,0.08468909146296455,0.44363413000067314,0.23612049461443535,3.095415678333333,0.0,0.11118519354766652,0.15634820104592503,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.04089369635054295,0,On,0.04089369635054295,0.0,On,0.027656226553201907,0,On,0.17339951757870425,0.13004963818402815,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Heat Pump On,1889.2280273475262,4.258527240329006,-921.4588752455624,51.666666666666686,43.496666666666684,1889.228027347526,1,4.623275171225697,0.0,48.14117345948202,0.22052993624053627,548.9296291141551,1889.2280273475262,39.31079600448072,40.35564383010898,48.193318981925984,16.07492763279951,12.43753247303448,18.487498290965977,0.0,-1.0250756992948649,-0.6054259446154466,-1.1,9.236100170605994,446.96793281985595,-1532.3814121786052,-106.33524969296846,-1070.2581870406138,-0.0,-0.0,-70.04393182779305,0.8976537796961429,1.466,0.04139342149288263,0.0,0,1.089987900608888,96.75543444977777,-9.35366190096515,0.23560657490317255,8.884784452322481,0.003045868084226583,-108.3488194639102,1.2269466157250215,0,0,37.396012557497684,0.048158085389049234,-31.439729729252523,-74.89551996371594
2025-01-01 07:45:00,3.8185498754260054,0.25805415787007335,0.0,0.06364249792376675,0.004300902631167889,0.0,0.06238343890812294,0.44464109355221193,0.21610966463233758,3.095415678333333,0.0,0.11143756240254502,0.14661659546752837,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.029740870073122143,0,On,0.029740870073122143,0.0,On,0.020620870675633,0,On,0.16042404347417538,0.1203180326056315,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Heat Pump On,1886.558536479477,4.242879400569727,-918.9762882734981,51.666666666666686,43.496666666666684,1886.558536479477,1,4.605393760963145,0.0,48.13296343791279,0.6630681119442633,1650.0890654734123,1886.558536479477,39.38563207799575,40.46519345636551,48.18863527065972,16.1123037254696,12.43753247303448,18.499785695843098,0.0,-1.0250710823769889,-0.6150276080625506,-1.1,9.236100170605994,374.34290820045896,-1530.6720600494289,-105.86623249304165,-1071.3310573386525,-0.0,-0.0,-140.99472144650693,0.9041984771093555,1.0,0.04140893975928485,0.0,0,1.0903965337203052,65.99961422222222,-9.9550266036096,0.23534422998018628,8.88889150956118,0.003044815221380905,-132.0428571762017,1.2268957026289802,0,0,37.31426395129475,0.048097275050726175,-30.79042969172536,-75.07580280131629
2025-01-01 07:46:00,3.818825980016672,0.25812335620328697,0.0,0.06364709966694454,0.0043020559367214495,0.0,0.06238343890812294,0.44491719814287883,0.21610966463233758,3.095415678333333,0.0,0.11150676073575859,0.14661659546752837,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002901698761878655,0.0,On,0.029740870073122143,0,On,0.029740870073122143,0.0,On,0.020620870675633,0,On,0.16042404347417538,0.1203180326056315,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Heat Pump On,1885.9525599081364,4.2388843761946235,-918.3939923034807,51.666666666666686,43.496666666666684,1885.9525599081367,1,4.600813453186167,0.0,48.12504490033784,0.6632152370701706,1650.0890654734126,1885.9525599081364,39.38579528211926,40.481788895752324,48.18274630057866,16.034701503608744,12.43753247303448,18.507671715648254,0.0,-1.0250668909499012,-0.6246353432482911,-1.1,9.236100170605994,373.4466787629551,-1529.0764275174085,-105.33886296407351,-1072.0198480159863,-0.0,-0.0,-140.7036346630446,0.9107402539092524,1.0,0.04141889781041161,0.0,0,1.0906587530501008,65.99961422222222,-10.453552147241737,0.23512930693170625,8.891483255645491,0.003043532062153582,-131.80525495484687,1.2268634784430017,0,0,37.23883895396457,0.04803634920397914,-30.142213632274096,-75.19664933179942
