Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.1150956249478634,0.3790887843187521,0.3840986234282355,1.1150956249478634,0.37908878431875204,0.3840986234282355,0.02770751141912616,0.6486120718620706,0.43877604166666667,0.0,0.008004873428235531,0.37609374999999995,0.0,0.3790887843187521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.005773848684210526,0.0,0.0004403523061402117,0.0,0.021493310428775423,0.0,0.01506591083457182,0.0,0.4686337244183472,0.3514752933137603,0.008004873428235531,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,6092.23566777864,21.111111111111143,0.3866666666666667,3164.317429443582,11.022221319444442,0.43877604166666667,0.48333333333333334,8817.777055555554,18243.67666666667,0.0,0.0,73.68894560539188,51.66666666666668,46.10666666666668,0.0,50.94817045459512,0.0,0.0,0.0,115.13897750842482,48.37950033505107,50.94817045459512,47.09516527527906,12.43753247303448,20.87922975800966,-0.03291286356186518,9.589732094282569,2.1902219858680922,-0.9993976427156729,2.8,9.236100170605994,3322.915744804838,-321.459172719423,643.0602451014114,1307.5717207661428,-3447.6765283963514,0.0,0.0,764.7198599097007,0.0,2.0,0.1463060777769778,0.0,0.0,0.7024282988549765,131.99922844444444,-86.36325448715083,0.1802597808860334,9.59524723653251,0.00269900286543993,-24.002883306057903,1.2183458209443538,0.38944514339472325,-3448.7848323992907,-36.99176976371434,0.8155251818495999,640.4422931063567,2.617951995054659,0.32288194937157805,1603.8407866986245,-296.2690659324817
2025-01-01 01:00:00,1.1252982717219013,0.3783984470436272,0.3673093656556686,1.1252982717219011,0.37839844704362724,0.3673093656556686,0.027274472767810372,0.6743779656207575,0.42364583333333333,0.0,0.004184365655668574,0.363125,0.0,0.3783984470436272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.005340810032894736,0.0,0.0004403523061402117,0.0,0.021493310428775423,0.0,0.01506591083457182,0.0,0.4686337244183472,0.3514752933137603,0.004184365655668574,0.08064852697427329,0.0,0.0741322650870759,0.0,0.0,0.0,5882.158575786273,21.111111111111143,0.3733333333333334,3055.2030353248383,10.64214472222222,0.42364583333333333,0.4666666666666667,8513.715777777777,18243.67666666667,0.0,0.0,72.25260078830264,51.66666666666668,46.10666666666668,0.0,50.146196793107315,0.0,0.0,0.0,112.89468873172288,47.69732764785649,50.146196793107315,46.472893075231084,12.43753247303448,20.7307019295324,-0.06430001061219054,9.390691763534113,3.243525930121916,0.4714691513047482,2.5,9.236100170605994,3083.0180400221693,306.56675806438477,-811.2548587214316,450.8825149578793,-3426.896426361465,0.0,0.0,707.3823486624769,0.0,2.0,0.14408746090140417,0.0,0.0,0.6917765248384814,131.99922844444444,-79.62645806511543,0.1817331684823805,9.525045640637387,0.002696177767091313,-24.41410184367657,1.2190228444266744,0.3087631488832328,-2719.208062139788,-29.428215120665378,0.8155251818495999,-791.3448020998334,-19.910056621598176,0.24134660137255037,681.2481482293168,-230.3656332714375
2025-01-01 02:00:00,0.9917800202295481,0.3777081097685025,0.30852843599684227,0.9917800202295481,0.37770810976850244,0.30852843599684227,0.027274472767810372,0.6467711724617378,0.317734375,0.032728036107376915,0.0034566498894653434,0.27234375,0.0,0.3777081097685025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.005340810032894736,0.0,0.0004403523061402117,0.0,0.021493310428775423,0.0,0.01506591083457182,0.0,0.4686337244183472,0.3514752933137603,0.0034566498894653434,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,4411.618931839705,21.111111111111143,0.2800000000000001,2291.4022764936285,7.981608541666665,0.317734375,0.35,6385.286833333333,18243.67666666667,742.4468148148148,0.0,80.13439225089807,51.66666666666668,46.10666666666668,0.0,51.08934059922983,0.0,0.0,742.4468148148148,125.20998789202822,50.80531879922575,51.115974632169646,50.6366738662839,12.43753247303448,20.849379185930836,-0.04207387794522693,10.66463605939192,2.8787604166104197,0.7760375413631031,1.6500000000000001,9.236100170605994,1358.1023160281145,-423.8494451368241,-1318.359941902381,-31.727868245319833,-3660.565531401059,0.0,0.0,695.7982755535977,0.0,2.0,0.14558735158712327,0.0,0.0,0.6989776314421599,131.99922844444444,-88.7493599641282,0.18031668944056722,9.57719039449288,0.0026946930314414347,3.37277087172556,1.2185320671626125,0.2254206472429154,-2655.2884176834073,-59.9633039470449,0.8155251818495999,-1311.9654882679279,-6.394453634453073,0.14680362634409175,185.1275036034709,-216.85537184879072
2025-01-01 03:00:00,1.213949929887358,0.3770177724933776,0.4436664341232621,1.213949929887358,0.37701777249337765,0.44366643412326207,0.026985780333599847,0.6725370662204246,0.5144270833333333,0.0,0.0027289341232621133,0.4409374999999999,0.0,0.3770177724933776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.005052117598684211,0.0,0.0004403523061402117,0.0,0.021493310428775423,0.0,0.01506591083457182,0.0,0.4686337244183472,0.3514752933137603,0.0027289341232621133,0.08064852697427329,0.0,0.0741322650870759,0.0,0.0,0.0,7142.621127740475,21.111111111111143,0.4533333333333334,3709.8894000373034,12.922604305555554,0.5144270833333333,0.5666666666666667,10338.083444444443,18243.67666666667,0.0,0.0,79.6784641890387,51.66666666666668,46.10666666666668,0.0,50.64720630586105,0.0,0.0,0.0,124.49760029537296,50.68028708810688,50.696827479229796,50.64720630586105,12.43753247303448,20.84842131324327,-0.04846013246799619,10.68367063062484,2.5484253020354712,0.6717742635916385,1.6500000000000001,9.236100170605994,4042.5660790030106,506.5825803433363,-957.3200863807964,41.553495562658874,-3693.08934373196,0.0,0.0,683.9255100105081,0.0,2.0,0.1469090679365457,0.0,0.0,0.7053233074455098,131.99922844444444,-90.89121501601146,0.18033313624229666,9.576782340187828,0.0026947324807735746,-50.631213936525135,1.218536089024796,0.27035787487331436,-3139.711557807063,-63.59526188690394,0.8155251818495999,-959.6157648639024,2.295678483106131,0.18451263382467858,276.7946396299136,-235.24114406725465
2025-01-01 04:00:00,1.2334492749723969,0.3763274352182529,0.3790046130648129,1.2334492749723966,0.37632743521825285,0.3790046130648129,0.026985780333599847,0.7676874529721301,0.43877604166666667,0.0,0.0029108630648129207,0.37609374999999995,0.0,0.3763274352182529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.005052117598684211,0.0,0.0004403523061402117,0.0,0.021493310428775423,0.0,0.01506591083457182,0.0,0.4686337244183472,0.3514752933137603,0.0029108630648129207,0.13070623337209805,0.0,0.12014539514112302,0.0,0.0,0.0,6092.23566777864,21.111111111111143,0.3866666666666667,3164.317429443582,11.022221319444442,0.43877604166666667,0.48333333333333334,8817.777055555554,18243.67666666667,0.0,0.0,78.03092332109827,51.66666666666668,46.10666666666668,0.0,49.904495428471904,0.0,0.0,0.0,121.92331768921605,49.94356608423747,49.96310141212025,49.904495428471904,12.43753247303448,20.72831597853949,-0.06333945182953755,9.989369862183752,2.4563159731828277,0.7807918965017048,0.55,9.236100170605994,2675.4472112424073,257.9291624243586,-2043.5039485197608,-155.567812794006,-4023.3346204467857,0.0,0.0,685.6709661625199,0.0,2.0,0.1512482956572818,0.0,0.0,0.7261563199391345,131.99922844444444,-79.12480225196632,0.18109049634244231,9.510346271052397,0.0026874880507292837,23.8694560308409,1.2184669773536558,0.2457070408450142,-2859.0939153047375,-47.29435171448596,0.8155251818495999,-2047.339450424822,3.835501905061158,0.17544440083260984,80.21478991559684,-235.78260270960283
2025-01-01 05:00:00,1.429201841716368,0.43120636224366643,0.38476753413582415,1.4292018417163683,0.43120636224366643,0.38476753413582415,0.07941647943639042,0.9715301539466445,0.3782552083333333,0.0572740631879096,0.0032747209479145356,0.32421875,0.0,0.43120636224366643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.005629502467105263,0.0,0.0014813880319138764,0.0,0.07230558893737128,0.0,0.0389913352731214,0.0,0.5418056271188987,0.4063542203391739,0.0032747209479145356,0.18632590714745897,0.0,0.17127109520117537,0.0,0.0,0.0,5251.927299809172,21.111111111111143,0.33333333333333337,2727.8598529686055,9.501914930555554,0.3782552083333333,0.4166666666666667,7601.531944444444,18243.67666666667,1299.2819259259259,0.0,75.73767523005516,51.66666666666668,46.10666666666668,0.0,50.41359432301674,0.49764332847478226,1303.4599847281736,1299.2819259259259,118.34011754696118,49.17632883219121,50.41380009174375,48.55749031805144,12.43753247303448,20.862861742212733,-0.03893659312892487,10.940067497002465,1.1812885899462797,0.09218676421981618,-0.25000000000000006,9.236100170605994,1695.2590260159545,-592.208810853528,-1505.8131626209035,-278.6655025465278,-4304.73773633745,0.0,0.0,835.4087709197294,0.0,2.0,0.15475784470171605,0.0,0.0,0.7430059724107694,131.99922844444444,-87.33930837549677,0.18021866946361623,9.579160007053144,0.002698095762857987,43.31303141659735,1.2172906679323643,0.2243733457300565,-3247.9398756244723,-72.12878819766094,0.8155251818495999,-1538.1776221459388,32.36445952503534,0.13781680963685058,-6.070118171112227,-272.59538437541556
2025-01-01 06:00:00,1.7285994673885279,0.4962215761082846,0.5765797969098286,1.728599467388528,0.49622157610828455,0.5765797969098286,0.17152105688604802,1.0426513271691467,0.5144270833333333,0.13091214442950766,0.004730152480320996,0.4409374999999999,0.0,0.4962215761082846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.006351233552631579,0.0,0.0033160404392404376,0.0,0.16185378289417598,0.0,0.07679824359383937,0.0,0.6266516795380568,0.4699887596535424,0.004730152480320996,0.1585160702597785,0.0,0.1457082451711492,0.0,0.0,0.0,7142.621127740475,21.111111111111143,0.4533333333333334,3709.8894000373034,12.922604305555554,0.5144270833333333,0.5666666666666667,10338.083444444443,18243.67666666667,2969.7872592592594,0.0,77.47720963969331,51.66666666666668,46.10666666666668,0.0,51.24547874231396,0.9124675456759314,2466.027012409113,2969.7872592592594,121.05814006202081,49.768557662035406,51.24547874231396,49.030097121896134,12.43753247303448,20.836203740672772,-0.05135751741211744,10.084783567424275,1.714809184522136,-0.24954904324029942,0.3,9.236100170605994,4000.4851934934436,361.66063949907374,-1502.2447838860955,-133.22742987741725,-4118.1751330593115,0.0,0.0,1064.095250946569,0.0,1.95,0.1525874024934966,0.0,0.0,0.7325854891933418,128.69924773333332,-88.05605213428771,0.18024830527544647,9.562505763277983,0.0026940629609843564,-51.4823760108731,1.2174041243513642,0.2561246156262807,-3295.293842000203,-52.934918538026736,0.8155251818495999,-1516.2593442005823,14.014560314486983,0.16501481402011758,124.91508149521398,-258.1425113726312
2025-01-01 07:00:00,1.2480428694179435,0.41223503084122404,0.44894495020539776,1.2480428694179435,0.4122350308412241,0.44894495020539776,0.06760384070650957,0.7114025703781007,0.46903645833333335,0.04091004513422114,0.00600365507117665,0.40203125,0.0,0.41223503084122404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.00591819490131579,0.0,0.0012384350354227253,0.0,0.06044721076977105,0.0,0.033661413987305905,0.0,0.5128287197816433,0.3846215398362324,0.00600365507117665,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,6512.389851763373,21.111111111111143,0.4133333333333334,3382.5462176810706,11.782374513888888,0.46903645833333335,0.5166666666666667,9425.899611111112,18243.67666666667,928.0585185185186,0.0,78.84333134258915,51.66666666666668,46.10666666666668,0.0,51.51082211338249,0.4719618029447837,1280.8450640657625,928.0585185185186,123.19270522279554,50.24077194001052,51.51082211338249,49.60574685332453,12.43753247303448,20.748925029520606,-0.056689748287465015,9.83782667145803,1.2567171315751153,-0.5170764082915157,-0.55,9.236100170605994,2779.996912549464,-223.65366001479987,-1919.441214251555,-269.25117221279487,-4385.655740788889,0.0,0.0,732.6886716192793,2.6760305614201156,0.45,0.15616359337129826,0.0,0.0,0.749755094946181,29.6998264,-79.42587004430015,0.18084552866922465,9.516899767102016,0.002688617149661877,-38.06615102623162,1.217769321642532,0.25897470129894606,-3560.047919161508,-46.15195853436228,0.8155251818495999,-1942.0851225357244,22.643908284169093,0.16345148631830503,-15.322520994638033,-253.92865121815686
2025-01-01 08:00:00,1.099586750360749,0.3797791215938768,0.40185669117855355,1.099586750360749,0.37977912159387683,0.40185669117855355,0.026408395465178792,0.649532521562237,0.42364583333333333,0.032728036107376915,0.00600365507117665,0.363125,0.0,0.3797791215938768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.004474732730263157,0.0,0.0004403523061402117,0.0,0.021493310428775423,0.0,0.01506591083457182,0.0,0.4686337244183472,0.3514752933137603,0.00600365507117665,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,5882.158575786273,21.111111111111143,0.3733333333333334,3055.2030353248383,10.64214472222222,0.42364583333333333,0.4666666666666667,8513.715777777777,18243.67666666667,742.4468148148148,0.0,77.16438794298952,51.66666666666668,46.10666666666668,0.0,51.31163244720646,0.2455739027507664,665.8393012729363,742.4468148148148,120.56935616092112,49.68624532646491,51.31163244720646,48.87355176609414,12.43753247303448,20.85599085309079,-0.04372607880441682,9.706538660817786,0.554688401733093,-0.9927075157664813,-1.4,9.236100170605994,1706.2079087810387,-1046.368159509889,-2071.0588311718475,-348.62279794427127,-4735.474724388857,0.0,0.0,603.0170008375154,194.047708981349,0.0,0.16092801832395137,0.0,0.0,0.7726295166063379,0.0,-43.49294345389223,0.17984151321011702,9.57077738199887,0.0026900014904360846,86.68833681460158,1.217896829976946,0.2761252690592564,-4059.2121597608134,-42.35903507391387,0.8155251818495999,-2107.253597900851,36.19476672900341,0.1752965000426378,-95.34025782664237,-253.28254011762886
2025-01-01 09:00:00,1.208206204599264,0.3797791215938768,0.5183935122370027,1.208206204599264,0.37977912159387683,0.5183935122370027,0.025542318162547213,0.6228461781033836,0.5598177083333334,0.032728036107376915,0.0058217261296258415,0.47984374999999996,0.0,0.3797791215938768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.003608655427631579,0.0,0.0004403523061402117,0.0,0.021493310428775423,0.0,0.01506591083457182,0.0,0.4686337244183472,0.3514752933137603,0.0058217261296258415,0.05283869008659284,0.0,0.04856941505704973,0.0,0.0,0.0,7772.852403717575,21.111111111111143,0.4933333333333334,4037.232582393536,14.06283409722222,0.5598177083333334,0.6166666666666667,11250.267277777777,18243.67666666667,742.4468148148148,0.0,73.07422571958854,51.66666666666668,46.10666666666668,0.0,50.527141257539355,0.0,0.0,742.4468148148148,114.1784776868571,48.094325575683186,50.52727245444268,46.877786537851776,12.43753247303448,20.855292845668597,-0.04270850274165981,9.64857843120324,0.46962375427979147,-1.0167810486939723,-0.85,9.236100170605994,3867.5462020480654,205.15559101911148,-1386.7145601548623,-123.5338959022365,-4540.3198835368075,0.0,0.0,599.4850176827057,548.4696421181163,0.0,0.15835746194127961,0.0,0.0,0.7602880501790625,0.0,35.52866418459221,0.18110395284469247,9.594235222883361,0.0027075491032441715,240.95253697429726,1.218498075579237,0.27325245136562526,-3794.7455486527197,-37.33144272170464,0.8155251818495999,-1421.6650650178644,34.95050486300219,0.18065680454834665,42.350703894387166,-165.88459979662366
