Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 05:44:00,1.424356122564656,0.3620755253712654,0.0,0.023739268709410934,0.00603459208952109,0.0,0.15664245726024964,0.44282895994345667,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11098339890970604,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1698.5806279237258,3.8357487462893394,-788.9054207698387,51.666666666666686,43.496666666666684,1698.5806279237256,1,4.164933819705263,0.0,49.395278712850185,0.0,0.0,1698.5806279237258,48.987573462851515,41.752542705610864,49.3952787128502,15.499939540037065,12.43753247303448,14.647344033726764,0.0,0.7474948554912263,3.247459164057547,-0.46617045880333985,0.6,9.236100170605994,-975.3645996686921,-12268.530763876905,-423.6691204204171,17.985387177936218,-1089.036992852576,-0.0,-0.0,331.24431063731674,0.0,4.0,0.059064588160941664,0.0,0.0,0.28357426304396866,263.9984568888889,-217.57191745343275,0.2789299291918585,6.781987795871734,0.0028233181222394313,-6.885759097963032,1.2434850072028714,0,0,120.19271231841894,0.12685947273215997,-440.8322973265982,17.163176906181157,0.1616351470997079,226.19535440469014,-208.20996722675392
2025-01-01 05:45:00,1.4253318808385707,0.3623200734463668,0.0,0.02375553134730951,0.0060386678907727795,0.0,0.15664245726024964,0.4438047182173714,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11122794698480744,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1692.0925113599749,3.8126960843422215,-783.728924175268,51.666666666666686,43.496666666666684,1692.092511359975,1,4.139121776134317,0.0,49.3856285054082,0.1555728849671024,400.73989802927895,1692.0925113599749,49.32135906513372,41.89144664465068,49.390539570236,15.58774972107627,12.43753247303448,14.57986586232995,0.0,0.5975434970423275,3.2587411837938505,-0.4712148279582926,0.6,9.236100170605994,-956.4390764747186,-4978.4523799280705,-425.55710234733135,20.419992137766258,-1080.710301333884,-0.0,-0.0,333.7073893337462,0.0,4.0,0.05889589875270654,0.0,0.0,0.28276437041433994,263.9984568888889,-209.43616447458078,0.2801472426097631,6.74845473259909,0.0028233060848077453,-5.920903444251508,1.2437766373177588,0,0,123.41140028914882,0.12685947273215997,-442.710882932888,17.153780585556653,0.16171288099247202,227.37484881554514,-206.95485667777888
2025-01-01 05:46:00,1.426033032151335,0.362495798529592,0.0,0.02376721720252225,0.006041596642159867,0.0,0.15664245726024964,0.4445058695301359,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11140367206803266,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1686.5852541703289,3.7942924262240467,-779.4057810213145,51.666666666666686,43.496666666666684,1686.5852541703289,1,4.118586275956202,0.0,49.38231612869899,0.15558683324206193,400.739898029279,1686.5852541703289,49.622150454950486,41.99603185320348,49.382316128698996,15.640989671212209,12.43753247303448,14.514089223916713,0.0,0.6000000000034428,3.269416972529555,-0.4759600325529838,0.6,9.236100170605994,-939.564433896907,-5219.227994687399,-427.3433153653222,22.77714747420876,-1072.618128766995,-0.0,-0.0,335.75616413954174,0.0,4.0,0.05873123261161465,0.0,0.0,0.28197379384278765,263.9984568888889,-202.70246926945376,0.2813397365310756,6.715847627234339,0.0028232957365282954,-5.076306598477245,1.244061044318276,0,0,123.32137543784012,0.12685947273215997,-444.48852412865295,17.145208763330757,0.16178597065743838,228.48528283564727,-205.70813536143848
2025-01-01 05:47:00,1.4267395007167412,0.3626728562419459,0.0,0.023778991678612353,0.006044547604032432,0.0,0.15664245726024964,0.4452123380955419,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11158072978038651,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1681.0963701552625,3.775942907032603,-775.0948342672041,51.666666666666686,43.496666666666684,1681.0963701552628,1,4.098112645660407,0.0,49.37263251358902,0.15562762487407703,400.73989802927895,1681.0963701552625,49.91816918961558,42.100127995180976,49.377560334094575,15.693604467734424,12.43753247303448,14.449898036811742,0.0,0.5974795533136175,3.279517515630158,-0.48041201004838213,0.6,9.236100170605994,-923.5021399060884,-4975.846225451065,-429.0329846233693,25.05246705235723,-1064.7444129513976,-0.0,-0.0,337.80063049109754,0.0,4.0,0.05857031509220699,0.0,0.0,0.2812012147323984,263.9984568888889,-196.5583574457883,0.2825091017934893,6.684102100752995,0.0028232868664241745,-4.2396354986652085,1.2443387206013456,0,0,123.39437312309346,0.12685947273215997,-446.1703803324181,17.137395709048775,0.1618545137807363,229.52788349734243,-204.4754164449852
2025-01-01 05:48:00,1.4274297697196197,0.36284585396122615,0.0,0.02379049616199366,0.006047430899353769,0.0,0.15664245726024964,0.44590260709842044,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11175372749966679,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1675.6983777915966,3.7579918823433416,-770.8567125556106,51.666666666666686,43.496666666666684,1675.6983777915966,1,4.0780913745583245,0.0,49.36912316073975,0.1556424130875985,400.73989802927895,1675.6983777915966,50.21132813584768,42.203737019577105,49.36912316073975,15.74559236884209,12.43753247303448,14.387205964892233,0.0,0.6000000000036494,3.2890722142097224,-0.48457775663452285,0.6,9.236100170605994,-907.6075632548719,-5220.725977534548,-430.63107334622254,27.24282104522004,-1057.076930949701,-0.0,-0.0,339.8097567420573,0.0,4.0,0.058412944426736654,0.0,0.0,0.2804456643785402,263.9984568888889,-190.34038904722837,0.28365654808801083,6.653170744195558,0.0028232794599337007,-3.419000151185273,1.2446100307842425,0,0,123.50332085381551,0.12685947273215997,-447.7613471666854,17.130273820462907,0.16191862378495453,230.5041403124655,-203.26131926724545
2025-01-01 05:49:00,1.4281221515356008,0.3630193812013838,0.0,0.02380203585892668,0.006050323020023063,0.0,0.15664245726024964,0.4465949889144016,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11192725473982441,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1670.2719710253955,3.740015030364648,-766.6017740928454,51.666666666666686,43.496666666666684,1670.2719710253957,1,4.058047391273654,0.0,49.359407971526686,0.15568336700644222,400.739898029279,1670.2719710253955,50.50004546721442,42.306866820729375,49.36435186241286,15.796967034735362,12.43753247303448,14.32594473405101,0.0,0.5974758347068911,3.2981089509915864,-0.4884651077540853,0.6,9.236100170605994,-892.1997201781446,-4977.49820451272,-432.1422900961207,29.346152516924093,-1049.6058158220023,-0.0,-0.0,341.8289569741773,0.0,4.0,0.05825896289414936,0.0,0.0,0.27970638554861177,263.9984568888889,-184.4228613303195,0.28478298484723646,6.622478940128357,0.0028232734883656286,-2.601735176759618,1.2448752621307781,0,0,123.65574571208592,0.12685947273215997,-449.2660674244965,17.123777328375795,0.16197842645144764,231.415753878287,-202.06960136136294
2025-01-01 05:50:00,1.4287980371241518,0.3631887740972347,0.0,0.023813300618735864,0.006053146234953912,0.0,0.15664245726024964,0.4472708745029526,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11209664763567535,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1664.9335862850353,3.722427909340751,-762.4177645652223,51.666666666666686,43.496666666666684,1664.9335862850355,1,4.038445811366943,0.0,49.35589544896307,0.15569817918377918,400.73989802927895,1664.9335862850353,50.78616694793641,42.40951538000984,49.355895448963075,15.847724467018086,12.43753247303448,14.266051326252372,0.0,0.6000000000038529,3.3066541588120075,-0.49208254958632447,0.6,9.236100170605994,-877.2828209958528,-5223.062277026899,-433.57109872794774,31.361314948082054,-1042.3219645080255,-0.0,-0.0,343.81366618271807,0.0,4.0,0.05810822490719216,0.0,0.0,0.2789826792654554,263.9984568888889,-178.77452267054534,0.2858892536407623,6.592533171954598,0.0028232689451869637,-1.7997401516844747,1.2451346798023195,0,0,123.7464723768764,0.12685947273215997,-450.6889424760746,17.117843748126834,0.16203405703117943,232.26459141919668,-200.90327647111462
2025-01-01 05:51:00,1.4294784165270935,0.3633592932491354,0.0,0.02382464027545156,0.006055988220818923,0.0,0.15664245726024964,0.4479512539058943,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11226716678757605,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1659.6034737285936,3.7048751605397747,-758.2394020015774,51.666666666666686,43.496666666666684,1659.6034737285936,1,4.018884694092232,0.0,49.34615028625283,0.15573928893482736,400.73989802927895,1659.6034737285936,51.06808410853887,42.51169032789435,49.367316201973516,15.897878376760024,12.43753247303448,14.207468707767871,0.0,0.5974708651675527,3.314732889511882,-0.49543905762788126,0.6,9.236100170605994,-862.8116665750742,-4979.451700914618,-434.92172960509566,33.28792926314998,-1035.2171125120672,-0.0,-0.0,345.79712852931465,0.0,4.0,0.05796059896642131,0.0,0.0,0.27827391418871944,263.9984568888889,-173.39168259232179,0.28697610742645024,6.563302161130386,0.0028232658031156297,-1.0037145178651343,1.2453885236600875,0,0,123.86033196910897,0.12685947273215997,-452.034143740086,17.11241413499032,0.1620856577814346,233.05264844241327,-199.7647191792633
2025-01-01 05:52:00,1.4301387713619405,0.3635247937712041,0.0,0.023835646189365674,0.006058746562853402,0.0,0.15664245726024964,0.44861160874074124,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11243266730964473,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1654.3717417048967,3.6877595440491167,-754.1409618451521,51.666666666666686,43.496666666666684,1654.3717417048967,1,3.9998194120849373,0.0,49.34264809403192,0.15575406815762668,400.73989802927895,1654.3717417048967,51.347634548253836,42.613392714966615,49.34264809403194,15.94742619571353,12.43753247303448,14.150144826521363,0.0,0.6000000000040533,3.3223688817648984,-0.49854395893886155,0.6,9.236100170605994,-848.8068456155479,-5225.426083600816,-436.19819082353325,35.126259826140966,-1028.2836988331198,-0.0,-0.0,347.74151719263415,0.0,4.0,0.057815965252476974,0.0,0.0,0.2775795150551587,263.9984568888889,-168.2646639750623,0.28804422993610573,6.53475741517128,0.0028232640511406054,-0.22376400257108742,1.2456370125085883,0,0,123.92492862247217,0.12685947273215997,-453.3056239778042,17.10743315427097,0.16213337587297216,233.78201577188202,-198.65575594574108
2025-01-01 05:53:00,1.4308071450439888,0.36369230400582153,0.0,0.023846785750733145,0.006061538400097026,0.0,0.15664245726024964,0.44927998242278955,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11260017754426214,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1649.1301830985578,3.670606854561937,-750.0337457592741,51.666666666666686,43.496666666666684,1649.1301830985578,1,3.980714137946336,0.0,49.332874420864805,0.15579532782012753,400.7398980292789,1649.1301830985578,51.62318224897746,42.71463102464642,49.407373811070315,15.9963822984029,12.43753247303448,14.0940310398968,0.0,0.5974672178726093,3.329584627033825,-0.5014068149763812,0.6,9.236100170605994,-835.205198609169,-4981.392303167044,-437.40427913594,36.87710723172461,-1021.5146649478919,-0.0,-0.0,349.6917948478018,0.0,4.0,0.057674211754694574,0.0,0.0,0.2768989440917582,263.9984568888889,-163.3823285090789,0.2890942591939049,6.506872285486432,0.0028232636606403865,0.55257430664075,1.2458803508770275,0,0,124.02492436191645,0.12685947273215997,-454.50712827558885,17.102849139648896,0.16217736161815294,234.45485129423324,-197.57774406250863
2025-01-01 05:54:00,1.4314511836825627,0.36385371530364463,0.0,0.023857519728042714,0.006064228588394077,0.0,0.15664245726024964,0.4499240210613636,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11276158884208524,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1644.0018960462583,3.653954488066861,-746.0163312230014,51.666666666666686,43.496666666666684,1644.0018960462585,1,3.962175754107823,0.0,49.35455707698345,0.15570382379036743,400.73989802927895,1644.0018960462583,51.90008835603885,42.81540476653718,49.35455707698345,16.044743004130783,12.43753247303448,14.039082266567211,0.0,0.60000000000425,3.336401433204715,-0.5040373223145119,0.6,9.236100170605994,-822.0396907048347,-5227.5860202833355,-438.54359058001,38.54171546414776,-1014.903464499938,-0.0,-0.0,351.59666232579013,0.0,4.0,0.05753523472982566,0.0,0.0,0.27623170321809193,263.9984568888889,-158.73288853068686,0.2901267868158967,6.479622128504438,0.0028232646247733136,1.311491697960335,1.2461187282841992,0,0,124.08028633593482,0.12685947273215997,-455.64220464070945,17.098614060699447,0.16221776697680457,235.07335582776423,-196.53164036361645
2025-01-01 05:55:00,1.4321053706417692,0.3640176700103657,0.0,0.023868422844029485,0.006066961166839429,0.0,0.15664245726024964,0.45057820802057014,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11292554354880636,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1638.800300975395,3.6371051058478603,-741.9493501220015,51.666666666666686,43.496666666666684,1638.8003009753952,1,3.9434221269231675,0.0,49.34474925212228,0.15574520095091277,400.7398980292789,1638.800300975395,52.1696416375774,42.91572336428248,49.422450886195136,16.092550591073312,12.43753247303448,13.985255636774491,0.0,0.5974640426662897,3.3428394856512993,-0.5064452288998972,0.6,9.236100170605994,-809.219435455781,-4983.109672652916,-439.61953077297824,40.12169152116266,-1008.4438931701359,-0.0,-0.0,353.5290703957131,0.0,4.0,0.057398935355895936,0.0,0.0,0.27557731798120244,263.9984568888889,-154.3046126813582,0.29114237703329576,6.452456603674116,0.0028232669126293172,2.073061661544372,1.2463523250860657,0,0,124.17171164158725,0.12685947273215997,-456.71421416926705,17.094683396288787,0.1622547443023394,235.63975259812827,-195.5180610769656
2025-01-01 05:56:00,1.4327370950553244,0.3641759950724835,0.0,0.023878951584255407,0.006069599917874725,0.0,0.15664245726024964,0.4512099324341252,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.11308386861092411,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1633.754529734809,3.620830155314301,-737.9987579183494,51.666666666666686,43.496666666666684,1633.754529734809,1,3.9253136516471487,0.0,49.367689089077786,0.15564845699302593,400.7398980292789,1633.754529734809,52.440901733469275,43.01558126412707,49.367689089077786,16.139771282467393,12.43753247303448,13.932511342158923,-0.011933102285533792,0.6000000000044438,3.3489179056158838,-0.5086402637905397,0.6,9.236100170605994,-796.8136029811986,-5229.443084014497,-440.6353248060285,41.618935986095096,-1002.1301843555035,-0.0,-0.0,355.40264396157977,0.0,4.0,0.05726522193876686,0.0,0.0,0.2749353481494964,263.9984568888889,-150.08606258727485,0.2921415553595996,6.426409318065204,0.0028232705283423613,2.813886344907033,1.2465813087087034,0,0,124.21834166363593,0.12685947273215997,-457.726340767283,17.091015961254485,0.16228844529553152,236.1562698665096,-194.5373338804145
2025-01-01 05:57:00,1.433379439056373,0.364336981654108,0.0,0.023889657317606217,0.006072283027568466,0.0,0.15664245726024964,0.4518522764351737,0.8148847053609495,0.0,0.010000000000000002,0.0,0.0,0.1132448551925486,0.2481754597948927,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0,0,Off,0.03377701480263158,0.0,On,0.0035826728780737416,0.0,On,0.11928276957954431,0,On,0.013191405944634577,0,On,0.29522245832606686,0.2214168437445501,On,0.2453065148410665,0,On,0.22548617151539146,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Heat Pump On,1628.62920386321,3.604339933201301,-733.9941794052505,51.666666666666686,43.496666666666684,1628.6292038632098,1,3.9069696771021087,0.0,49.357848020279135,0.15568994491508098,400.73989802927895,1628.62920386321,52.70479026300427,43.11499144349015,49.454521584875614,16.186451576637,12.43753247303448,13.88081088594496,-0.0636335584994967,0.5974612210867477,3.354654805882923,-0.5106320785808992,0.6,9.236100170605994,-784.6465527277667,-4984.535240528171,-441.5940267018412,43.035583203132546,-995.9567935900377,-0.0,-0.0,357.30597501955356,0.0,4.0,0.05713400552966712,0.0,0.0,0.2743053666721288,263.9984568888889,-145.99573415728247,0.2931248326273598,6.400407001859513,0.0028232754352570263,3.5582888668995594,1.246805841268667,0,0,124.30129086306368,0.12685947273215997,-458.68160042098674,17.08757371914553,0.1623190201375376,236.62512630953225,-193.5895431063997
