Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.7617800989245946,0.25450168203275375,0.06305666666666666,0.7617800989245946,0.25450168203275375,0.06305666666666666,0.1514970216276224,0.001,0.5257169661858611,0.07356611111111112,0.010000000000000002,0.06305666666666666,0.0,0.0002506236243534685,0.2513343917417336,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.03464309210526316,0.0,0.0034073812426183908,0.0,0.11344654827974086,0.0,0.02196228755675863,0.0,0.2954701281736558,0.22160259613024183,0.08787099039082978,0.0,0.08077116591596112,0.0,0.0,0.0,1062.8558099745746,14.444444444444457,0.053333333333333344,489.1172901735735,1.8480087362962963,0.07356611111111112,0.06666666666666667,1478.4069890370372,22176.104835555558,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,0.0,0.0,41.76960649597005,51.66666666666668,43.496666666666684,1622.7766933511998,0.0,3.861514338094009,0.0,51.255374243306186,0.0,0.0,0.0,54.6928086612934,44.69286749494426,51.34027884766719,15.547874315236099,12.43753247303448,14.22648376688578,-0.04590070359364503,0.8244163527330334,3.706770619587014,-1.0845936201698219,2.8,9.236100170605994,951.8218045108113,-323.67836049461204,-138.20830686316,1216.2247766717685,-892.4579181278772,0.0,0.0,752.2623794234256,0.0,4.0,0.05990394860231262,0.0,0.0,0.28760410606837883,263.9984568888889,29.161533240688108,0.27923510886132946,6.484639782496257,0.0027466314949279274,136.64753805183526,1.2465156759496063,0.0,0.0,118.42661106472674,0.12685947273215997,-159.45528878771486,21.24698192455486,0.27905244367145216,1419.9171162034368,-203.69233953166847
2025-01-01 01:00:00,0.9512727536256322,0.24846444415025196,0.2364625,0.9512727536256321,0.24846444415025196,0.2364625,0.1213940593036121,0.001,0.5430057776553533,0.2758729166666667,0.010000000000000002,0.2364625,0.0,0.0002506236243534685,0.24529715385923181,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.032044860197368415,0.0,0.0026053619790281563,0.0,0.08674383712721553,0.0,0.012166966972338487,0.0,0.28841153751736986,0.21630865313802733,0.10617744672225267,0.0,0.09759849214845302,0.0,0.0,0.0,3985.709287404655,14.444444444444457,0.20000000000000004,1834.1898381509006,6.930032761111111,0.2758729166666667,0.25,5544.026208888889,22176.104835555558,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,0.0,0.0,39.72929175006559,51.66666666666668,43.496666666666684,1667.453042086614,0.0,4.07723484143957,0.0,50.894670952661464,0.11190655856979266,301.1274090905725,0.0,51.97238900008745,43.10311182996984,50.986015510517454,14.87339752731598,12.43753247303448,14.215718478069032,-0.03843422210944505,2.5486924397366155,4.41824614134383,0.6468752919922582,2.5,9.236100170605994,3737.6203785824528,-4260.867969647998,-299.4956832517597,372.1801116672358,-860.3493341157308,0.0,0.0,704.8085473509327,0.0,4.0,0.05635545518468642,0.0,0.0,0.2705674782487143,263.9984568888889,-92.54812205740417,0.280858684770333,6.497542682984055,0.002760993090100324,140.9740792809756,1.246611272974689,0.0,0.0,98.1560214798324,0.12685947273215997,-317.5256269733707,18.029943721610973,0.20578001002858318,533.7773595824816,-161.59724791524584
2025-01-01 02:00:00,0.985680603691577,0.24019817763944934,0.3152833333333333,0.985680603691577,0.2401981776394493,0.3152833333333333,0.11324145956949401,0.001,0.49360858856652734,0.3678305555555556,0.010000000000000002,0.3152833333333333,0.0,0.0002506236243534685,0.2370308873484292,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.032044860197368415,0.0,0.002367637706287338,0.0,0.07882896166583826,0.0,0.008925249128497438,0.0,0.2783809086900161,0.208785681517512,0.08787099039082978,0.0,0.08077116591596112,0.0,0.0,0.0,5314.279049872873,14.444444444444457,0.2666666666666667,2445.5864508678674,9.24004368148148,0.3678305555555556,0.3333333333333333,7392.034945185185,22176.104835555558,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,0.0,0.0,39.36337571895001,51.66666666666668,43.496666666666684,1671.6746060281123,0.0,4.111849355683868,0.0,50.52307428448017,0.0,0.0,0.0,51.484500958600016,42.639475228662704,50.61970847444805,15.082385464908453,12.43753247303448,14.0769681978284,-0.06465741068649464,1.7142583907321014,4.272575378988005,0.8182668570144306,1.6500000000000001,9.236100170605994,5004.475289801354,-5322.678875456012,-418.9211627496885,-14.931443169606904,-871.9267008984226,0.0,0.0,683.0946851098182,0.0,4.0,0.05355438203604514,0.0,0.0,0.25711928062996814,263.9984568888889,-120.97174428291486,0.2849642065830445,6.447113030007446,0.002776353576619185,152.9930477625331,1.247201889192628,0.0,0.0,118.34582217768734,0.12685947273215997,-435.482475258102,16.56131250841349,0.12583464146274195,150.1176314466447,-165.04907461625163
2025-01-01 03:00:00,0.8893504773520677,0.23945488274916205,0.20493416666666667,0.8893504773520677,0.23945488274916202,0.20493416666666667,0.11150930496423087,0.001,0.5277513112767257,0.23908986111111113,0.010000000000000002,0.20493416666666667,0.0,0.0002506236243534685,0.2362875924581419,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.030312705592105263,0.0,0.002367637706287338,0.0,0.07882896166583826,0.0,0.008925249128497438,0.0,0.2783809086900161,0.208785681517512,0.10617744672225267,0.0,0.09759849214845302,0.0,0.0,0.0,3454.2813824173672,14.444444444444457,0.17333333333333337,1589.6311930641139,6.006028392962962,0.23908986111111113,0.21666666666666667,4804.822714370371,22176.104835555558,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,0.0,0.0,39.02006594516836,51.66666666666668,43.496666666666684,1676.157365522828,0.0,4.12809077978309,0.0,50.15955334114751,0.0,0.0,0.0,51.026754593557826,42.380890662757515,50.27566580862386,15.434060646776269,12.43753247303448,14.096684858988057,-0.06444055739359963,1.6304599070423478,4.047612194890977,0.5426381241947239,1.6500000000000001,9.236100170605994,3087.161012183339,-3617.9774591407686,-382.06207550673184,91.03753491549897,-905.0600807167707,0.0,0.0,680.3714706508387,0.0,4.0,0.05557969990193567,0.0,0.0,0.26684300916397125,263.9984568888889,-142.43176016809585,0.28620386211451415,6.476327965399474,0.002792014750438909,128.09999437281297,1.2471045373548313,0.0,0.0,117.13639430583592,0.12685947273215997,-398.20567989355874,16.143604386826908,0.16117364269241108,269.573347577059,-178.53581266156004
2025-01-01 04:00:00,1.1067986736173334,0.23871158785887475,0.283755,1.1067986736173332,0.23871158785887475,0.283755,0.11150930496423087,0.001,0.6532418686531025,0.33104750000000005,0.010000000000000002,0.283755,0.0,0.0002506236243534685,0.2355442975678546,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.030312705592105263,0.0,0.002367637706287338,0.0,0.07882896166583826,0.0,0.008925249128497438,0.0,0.2783809086900161,0.208785681517512,0.17208068951537497,0.0,0.15817686658542385,0.0,0.0,0.0,4782.851144885586,14.444444444444457,0.24000000000000005,2201.0278057810806,8.316039313333333,0.33104750000000005,0.3,6652.8314506666675,22176.104835555558,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,0.0,0.0,38.61018177877822,51.66666666666668,43.496666666666684,1681.8796588610746,0.0,4.146684497391867,0.0,49.8004342347213,0.0,0.0,0.0,50.48024237170429,42.12427556541859,49.89452011287936,15.767413881902424,12.43753247303448,14.163799806832278,-0.03947719276688542,0.6506292400160495,3.9935306424281425,0.6422349675764383,0.55,9.236100170605994,4261.858188990158,-8304.238433255416,-558.9626379842144,-73.32609031078333,-1043.4399790073853,0.0,0.0,679.3804107971223,0.0,4.0,0.05812056803088876,0.0,0.0,0.2790419396838365,263.9984568888889,-156.933387685165,0.28607825875524995,6.521780906850244,0.002804403229323173,150.97946066193202,1.246218786584678,0.0,0.0,136.78290429563245,0.12685947273215997,-574.773698983487,15.811060999272456,0.14977799613598913,100.9615380337941,-174.28762834457746
2025-01-01 05:00:00,1.6361141704889193,0.3140268878584405,0.34681166666666663,1.6361141704889193,0.3140268878584405,0.34681166666666663,0.15248380790092678,0.2563007707770161,0.8127159806998653,0.40461361111111116,0.010000000000000002,0.34681166666666663,0.0,0.06423502809672331,0.24687519309505052,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.03377701480263158,0.0,0.003461409486423122,0.0,0.11524538361187207,0.0,0.012756370216673224,0.0,0.293488769392944,0.22011657704470794,0.2453065148410665,0.0,0.22548617151539146,0.0,0.0,0.0,5845.70695486016,14.444444444444457,0.2933333333333334,2690.1450959546546,10.16404804962963,0.40461361111111116,0.36666666666666664,8131.238439703705,22176.104835555558,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,982.112808832464,2.24090829152249,-440.66837485072926,51.66666666666668,43.496666666666684,1697.0234535957402,0.5833333333333334,4.245632259307154,0.0,49.47124223390924,0.25255423676977723,653.2060337877248,982.112808832464,48.65676035448849,41.03604197028797,49.52046589317719,15.036577007217138,12.43753247303448,14.13000689973647,-0.05455588915129163,-0.3470974288717483,3.1854823785590245,-0.25983014121296055,-0.25000000000000006,9.236100170605994,5075.632317493074,-4707.522191886952,-556.8365721556606,-148.7843291910926,-1111.3759859912104,0.0,0.0,499.2808727174191,0.0,4.0,0.058637907089679926,0.0,0.0,0.2815257298347272,263.9984568888889,-157.9795240932954,0.28826631335626085,6.521881434450659,0.00282113141995647,90.19978863069129,1.2457273317624853,0.0,0.0,144.11270155125092,0.12685947273215997,-573.9734702670286,17.13689811136794,0.11659203176277072,62.356952921206585,-211.14128211229917
2025-01-01 06:00:00,1.875162346306851,0.369144277033279,0.3625758333333333,1.875162346306851,0.369144277033279,0.3625758333333333,0.23574618274895526,0.45176115436352654,0.7546498703054804,0.4230051388888889,0.010000000000000002,0.3625758333333333,0.0,0.11322201784869378,0.25300559251791854,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.03810740131578947,0.0,0.0057630126725046775,0.0,0.1918757687606611,0.0,0.01678395905296059,0.0,0.29968051558266856,0.22476038668700135,0.20869360217822072,0.0,0.19183151905040766,0.0,0.0,0.0,6111.420907353804,14.444444444444457,0.3066666666666667,2812.4244184980475,10.626050233703703,0.4230051388888889,0.38333333333333336,8500.840186962963,22176.104835555558,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,1641.1648118490682,3.6328548377302927,-742.539821626579,51.66666666666668,43.496666666666684,1641.1648118490687,1.0,3.9379518382753322,0.0,49.83629368573566,0.5832069920247079,1519.3766990995803,1641.1648118490682,52.4221230851714,43.33971383335467,49.881847917598726,15.101572403155176,12.43753247303448,14.134224478177995,-0.05301381414438063,0.36568171287115125,3.3663237215762916,-0.5475057612709783,0.3,9.236100170605994,5290.404181128624,-5824.756415201523,-494.04294817981133,-10.06765870140494,-1055.8055418729668,0.0,0.0,415.56369996479157,0.0,3.6,0.05805830824924697,0.0,0.0,0.2787430250169257,237.5986112,-180.77488431700527,0.2883915615670173,6.526417162226819,0.0028231301215901265,-11.376288769268173,1.2457075535414595,0.0,0.0,129.53256123820455,0.12685947273215997,-511.14658440025335,17.103636220442002,0.14738730138176356,169.44230720540045,-179.5099659068054
2025-01-01 07:00:00,2.166336080589045,0.3422114250429961,0.94585,2.166336080589045,0.3422114250429961,0.94585,0.1700270650208432,0.37394196509927957,0.5088753838022554,1.1034916666666668,0.010000000000000002,0.94585,0.0,0.09371869059103967,0.24557606778528976,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.03550916940789474,0.0,0.003922450500223496,0.0,0.13059544511272497,0.0,0.01279847044841142,0.0,0.2877923628983974,0.21584427217379798,0.08787099039082978,0.0,0.08077116591596112,0.0,0.0,0.0,15942.83714961862,20.611111111111143,0.8000000000000002,7336.759352603603,27.720131044444443,1.1034916666666668,1.0,22176.104835555558,22176.104835555558,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,1306.378750647594,2.7991011043061524,-572.1130216534673,51.66666666666668,43.496666666666684,1624.6786139973951,0.8,3.7241346921814293,0.0,51.39144035621542,0.12512113805145367,332.0416297956882,1306.378750647594,54.343009077893655,46.09331842888562,51.47601842503806,16.27674131977286,12.43753247303448,15.705056834463587,-4.303276498869778,-0.3870750726021875,3.076564150122421,-0.8117745219209467,-0.55,9.236100170605994,14612.567094247404,-6755.561837718784,-588.7600361854909,-136.499749006867,-1378.0212359091909,0.0,0.0,338.7787813046983,5.691694746870539,2.35,0.06395490444239903,0.0,0.0,0.3070531000044071,155.0990934222222,-291.02760076672246,0.2608826992632775,7.293691821708626,0.0028199551830328977,-22.551361221459572,1.238948883870792,0.0,0.0,142.37917479710626,0.12685947273215997,-606.3254001209448,17.56536393545395,0.14103248727000958,44.74287860895742,-181.24262761582443
2025-01-01 08:00:00,1.7191184305480476,0.24242806231031125,0.94585,1.7191184305480474,0.24242806231031122,0.94585,0.10804499575370455,0.001,0.49658176812767657,1.1034916666666668,0.010000000000000002,0.94585,0.0,0.0002506236243534685,0.23926077201929108,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.02684839638157895,0.0,0.002367637706287338,0.0,0.07882896166583826,0.0,0.008925249128497438,0.0,0.2783809086900161,0.208785681517512,0.08787099039082978,0.0,0.08077116591596112,0.0,0.0,0.0,15942.83714961862,20.611111111111143,0.8000000000000002,7336.759352603603,27.720131044444443,1.1034916666666668,1.0,22176.104835555558,22176.104835555558,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,0.0,0.0,40.96998020589387,51.66666666666668,43.496666666666684,1641.526581083056,0.0,3.579110980220042,0.0,52.212185821532145,0.0,0.0,0.0,53.62664027452516,48.27431299712486,52.300524365677646,18.70872061011982,12.43753247303448,18.145266213448398,-1.9658448976627443,-1.2432706412499308,2.627149693663576,-1.1801361542914655,-1.4,9.236100170605994,14369.18876781197,-7210.943794054774,-656.4805099029293,-76.78886120859562,-1864.4796720908982,0.0,0.0,548.8721724107335,375.85181938435437,2.0,0.07209154790710297,0.0,0.0,0.34611783821722253,131.99922844444444,-258.04088212648736,0.22351099414827624,8.472373790268575,0.002824211529014802,104.16016081226816,1.2291324413546159,0.0,0.0,157.72990860240174,0.12685947273215997,-675.3167511955509,18.83624129262158,0.1479685913751926,102.84517193300022,-179.63403314159584
2025-01-01 09:00:00,0.8757971638882233,0.27326295833513947,0.0,0.8757971638882234,0.27326295833513947,0.0,0.3378739828588547,0.001,0.5269231810293686,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.27009566804411933,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.021651932565789473,0.0,0.009220820276007485,0.0,0.30700123001705776,0.0,0.03328724989433321,0.0,0.3194941033897871,0.23962057754234026,0.06956453405940691,0.0,0.06394383968346923,0.0,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,22176.104835555558,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2073.478111111111,0.0,0.0,42.43666906358807,51.66666666666668,43.496666666666684,1611.6717905788798,0.0,3.581982823939255,0.0,51.89642768124464,0.03637861377796435,100.18497450731974,0.0,55.58222541811743,47.69032303923072,51.99254669493876,19.165801162663552,12.43753247303448,16.623628937826016,-0.018391365457079326,-1.038080722501238,2.5673342386524967,-1.0548541508394322,-0.85,9.236100170605994,-596.0582846010416,-5213.033044408018,-553.4404090567673,-28.86194485593638,-1562.4509371861516,0.0,-2.843412470311205,841.2984313525066,994.5468439188425,2.0,0.06726692947037417,0.0,0.00010513350452801676,0.32345917753293524,131.99922844444444,127.93763370291455,0.24807335067533975,7.767138363875696,0.0028388392278715746,170.42018753221544,1.2362116881286305,0.0,0.0,154.29054857133096,0.12685947273215997,-572.2361109239775,18.795701867210305,0.15481951135429492,44.671293802994605,-73.53323865893098
