Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.2453396597802346,0.14054517440988631,0.0,0.004088994329670577,0.002342419573498105,0.0,0.022132514429866558,0.17320714535036805,0.0,0.05,0.0,0.0,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,47.651964213702804,51.666666666666686,46.10666666666668,0.0,51.286680854434124,0.0,0.0,0.0,74.45619408391063,51.31311093870973,51.326325980847535,51.286680854434124,12.43753247303448,19.695990411930158,0.0,-2.8037797824264494,-1.6440297238460708,2.8,9.236100170605994,-2535.372180078357,132.938263557549,5253.800680399697,-2833.6370188500305,-0.0,-0.0,383.9138698535112,0.0,3.0,0.12868944005707306,0.0,0,1.8770822476234363,197.99884266666666,-85.64903108183725,0.21667821277458166,9.401948221601277,0.003026290050158452,-117.90707760283388,1.2195228600336898,0,0,132.938263557549,0.9061390909439998,5247.947397897447,5.8532825022497095
2025-01-01 00:01:00,0.2453396597802346,0.14054517440988631,0.0,0.004088994329670577,0.002342419573498105,0.0,0.022132514429866558,0.17320714535036805,0.0,0.05,0.0,0.0,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,47.85038493793431,51.666666666666686,46.10666666666668,0.0,51.278755164430905,0.0,0.0,0.0,74.76622646552235,51.305686433908875,51.31915206864786,51.278755164430905,12.43753247303448,19.556900171660512,0.0,-2.685181555492363,-1.2869819939780203,2.8,9.236100170605994,-2499.775808968425,130.70414528690372,4831.79209996813,-2799.6159092220532,-0.0,-0.0,383.9138698535112,0.0,3.0,0.12819973235134716,0.0,0,1.8699393022462956,197.99884266666666,-84.07376959988267,0.21915100087062703,9.361207148447804,0.0030256515319991443,-116.60258286103047,1.223666908519652,0,0,130.70414528690372,0.9061390909439998,4826.310320442308,5.481779525821873
2025-01-01 00:02:00,0.2453396597802346,0.14054517440988631,0.0,0.004088994329670577,0.002342419573498105,0.0,0.022132514429866558,0.17320714535036805,0.0,0.05,0.0,0.0,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,48.04278042259458,51.666666666666686,46.10666666666668,0.0,51.270796588734015,0.0,0.0,0.0,75.06684441030403,51.29823101379017,51.31194822631825,51.270796588734015,12.43753247303448,19.42177658573716,-0.07822341426289725,-2.5686959772348783,-0.9600527176638937,2.8,9.236100170605994,-2465.472516617149,128.68008606244086,4445.5311289228175,-2766.721501651541,-0.0,-0.0,383.9138698535112,0.0,3.0,0.12772336521592742,0.0,0,1.8629909443013777,197.99884266666666,-82.66488481911868,0.22095459389674169,9.298894433142488,0.0030250222167168047,-115.33220654725207,1.2242325208374627,0,0,128.68008606244086,0.9061390909439998,4440.240075294541,5.291053628275795
2025-01-01 00:03:00,0.2453396597802346,0.14054517440988631,0.0,0.004088994329670577,0.002342419573498105,0.0,0.022132514429866558,0.17320714535036805,0.0,0.05,0.0,0.0,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,48.22940838401568,51.666666666666686,46.10666666666668,0.0,51.26280613107132,0.0,0.0,0.0,75.3584506000245,51.29074561712751,51.30471536015562,51.26280613107132,12.43753247303448,19.290449605094686,-0.20955039490537075,-2.4541933585952327,-0.6606482060897141,2.8,9.236100170605994,-2432.460491605247,126.70454718993187,4091.773965448419,-2734.8994098899234,-0.0,-0.0,383.9138698535112,0.0,3.0,0.12725979196551254,0.0,0,1.856229199760093,197.99884266666666,-81.47495156883456,0.22272282827745135,9.238498267841239,0.0030244000453614485,-114.09383132408342,1.2247827496375476,0,0,126.70454718993187,0.9061390909439998,4086.6737795959993,5.100185852419546
2025-01-01 00:04:00,0.7579255972802347,0.14054517440988631,0.5066486486486486,0.012632093288003911,0.002342419573498105,0.008444144144144142,0.022132514429866558,0.17320714535036805,0.5125859375,0.05,0.0,0.5066486486486486,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,On,11493.823147468602,20.000000000000057,0.9250000000000003,2753.5404122536193,14.848408240240236,0.5125859375,1,13734.777622222222,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,48.41051515330861,51.666666666666686,46.10666666666668,0.0,51.25478475224419,0.0,0.0,0.0,75.6414299270447,51.28323114254083,51.29745433768915,51.25478475224419,12.43753247303448,19.162756694195817,-0.33724330580423967,-2.341574356992161,-0.38640801265287417,2.8,9.236100170605994,6795.345927052756,5177.104440321846,3767.7738839801145,-2704.0981384919005,-0.0,-0.0,383.9138698535112,0.0,3.0,0.12680848808679054,0.0,0,1.849646417997604,197.99884266666666,-79.52832228373738,0.22445672282530615,9.17861723156957,0.0030237848310543936,-112.8861600463878,1.2253182342016045,0,0,124.79939857450603,0.9061390909439998,3762.823985832646,4.949898147467987
2025-01-01 00:05:00,0.7579255972802347,0.14054517440988631,0.5066486486486486,0.012632093288003911,0.002342419573498105,0.008444144144144142,0.022132514429866558,0.17320714535036805,0.5125859375,0.05,0.0,0.5066486486486486,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,On,11493.823147468602,20.000000000000057,0.9250000000000003,2753.5404122536193,14.848408240240236,0.5125859375,1,13734.777622222222,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,48.19334847009285,51.666666666666686,46.10666666666668,0.0,51.24673337202386,0.0,0.0,0.0,75.30210698452008,51.27568845026994,51.290165989392975,51.24673337202386,12.43753247303448,19.299282720466657,-0.20071727953340002,-2.087158738514662,-0.1351524957614869,2.8,9.236100170605994,6756.845078671235,5172.5300237736,3470.962768614176,-2737.035194349711,-0.0,-0.0,383.9138698535112,0.0,3.0,0.1272909903948936,0.0,0,1.8566842644329906,197.99884266666666,-85.09211480744803,0.22251070364482267,9.241027860499427,0.003023176394739566,-113.66500796941901,1.2247466602275074,0,0,120.2249820262607,0.9061390909439998,3466.1167588304884,4.846009783687797
2025-01-01 00:06:00,0.7579255972802347,0.14054517440988631,0.5066486486486486,0.012632093288003911,0.002342419573498105,0.008444144144144142,0.022132514429866558,0.17320714535036805,0.5125859375,0.05,0.0,0.5066486486486486,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,On,11493.823147468602,20.000000000000057,0.9250000000000003,2753.5404122536193,14.848408240240236,0.5125859375,1,13734.777622222222,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,47.982715934235415,51.666666666666686,46.10666666666668,0.0,51.23871829939974,0.0,0.0,0.0,74.97299364724283,51.26817959406664,51.28291024140008,51.23871829939974,12.43753247303448,19.431507379204646,-0.06849262079541063,-1.8369552078120182,0.09511504976212326,2.8,9.236100170605994,6720.552121978155,5168.334920673923,3198.9787785157064,-2769.0852008319907,-0.0,-0.0,383.9138698535112,0.0,3.0,0.1277576909268589,0.0,0,1.8634916239422088,197.99884266666666,-89.33506501824768,0.22064224319113368,9.3009920647391,0.003022563474664311,-114.40665911621275,1.2241936201152368,0,0,116.02987892658338,0.9061390909439998,3194.194192726446,4.784585789259633
2025-01-01 00:07:00,0.7579255972802347,0.14054517440988631,0.5066486486486486,0.012632093288003911,0.002342419573498105,0.008444144144144142,0.022132514429866558,0.17320714535036805,0.5125859375,0.05,0.0,0.5066486486486486,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,On,11493.823147468602,20.000000000000057,0.9250000000000003,2753.5404122536193,14.848408240240236,0.5125859375,1,13734.777622222222,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,47.778291370852784,51.666666666666686,46.10666666666668,0.0,51.23073844576671,0.0,0.0,0.0,74.65358026695748,51.26070355586568,51.275686110915174,51.23073844576671,12.43753247303448,19.559646061061784,0.0,-1.5907648398491763,0.3062160995815163,2.8,9.236100170605994,6685.329307433604,5164.267849778747,2949.6647370020264,-2800.285966724356,-0.0,-0.0,383.9138698535112,0.0,3.0,0.12820940637057926,0.0,0,1.8700804088495702,197.99884266666666,-93.35711367043344,0.21884656861011093,9.35863171560792,0.003021946276657167,-115.11300004027831,1.2236581637848012,0,0,111.96280803140769,0.9061390909439998,2944.905309902701,4.759427099325375
2025-01-01 00:08:00,0.7579255972802347,0.14054517440988631,0.5066486486486486,0.012632093288003911,0.002342419573498105,0.008444144144144142,0.022132514429866558,0.17320714535036805,0.5125859375,0.05,0.0,0.5066486486486486,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,On,11493.823147468602,20.000000000000057,0.9250000000000003,2753.5404122536193,14.848408240240236,0.5125859375,1,13734.777622222222,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,47.57981208383185,51.666666666666686,46.10666666666668,0.0,51.222792776845445,0.0,0.0,0.0,74.34345638098726,51.25325936842214,51.2684926642105,51.222792776845445,12.43753247303448,19.683872090596157,0.0,-1.3484285899210142,0.4998107530829192,2.8,9.236100170605994,6651.134761447158,5160.354102610178,2721.0546697905684,-2830.66642006555,-0.0,-0.0,383.9138698535112,0.0,3.0,0.12864679992882885,0.0,0,1.8764602927238885,197.99884266666666,-97.1712063156858,0.21711966467363125,9.414721647348722,0.003021324996355779,-115.78558429227255,1.2231395216340422,0,0,108.04906086283846,0.9061390909439998,2716.2897017221435,4.764968068424728
2025-01-01 00:09:00,0.7579255972802347,0.14054517440988631,0.5066486486486486,0.012632093288003911,0.002342419573498105,0.008444144144144142,0.022132514429866558,0.17320714535036805,0.5125859375,0.05,0.0,0.5066486486486486,0.0,0.12596184107655298,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0033593795687134496,0.0,On,0.0004393008522481086,0.0,On,0.0091669170044525,0,On,0.0091669170044525,0.0,On,0.005258023914964036,0,On,0.1346376084770013,0.10097820635775094,On,0,0,Off,On,11493.823147468602,20.000000000000057,0.9250000000000003,2753.5404122536193,14.848408240240236,0.5125859375,1,13734.777622222222,13734.777622222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6546.62248,Off,0.0,0,47.38702943438973,51.666666666666686,46.10666666666668,0.0,51.21488030211281,0.0,0.0,0.0,74.04223349123396,51.24584610542094,51.261329007075005,51.21488030211281,12.43753247303448,19.804349506641024,0.0,-1.1098101375276284,0.6774122856672893,2.8,9.236100170605994,6617.923871617209,5156.590138465109,2511.3568400460194,-2860.254380338789,-0.0,-0.0,383.9138698535112,0.0,3.0,0.1290704976661881,0.0,0,1.882640407431067,197.99884266666666,-100.79413587239553,0.21545779777671695,9.468687019454535,0.0030206998210491544,-116.42588046242119,1.2226369667422339,0,0,104.28509671776902,0.9061390909439998,2506.5603437505883,4.796496295430917
