Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.5284487693650622,0.14346491792112018,0.2702126126126126,0.5284487693650622,0.14346491792112018,0.27021261261261253,0.02515030537864219,0.17991929731975337,0.2733791666666667,0.05,0.0,0.2702126126126126,0.0,0.12888158458778684,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0033593795687134496,0.0,0.000509918687016187,0.0,0.010640503561456273,0.0,0.010640503561456273,0.0,0.00807718453603752,0.0,0.13853059982531313,0.10389794986898483,0.0,0.0,6130.039011983255,20.000000000000057,0.49333333333333346,1468.5548865352637,7.919151061461459,0.2733791666666667,0.5333333333333333,7325.214731851852,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,0.0,0.0,47.15618293136266,51.66666666666668,46.10666666666668,0.0,51.030623317819696,0.08245926315045889,220.44722878255834,0.0,73.68153583025415,50.9410877492365,51.07390580034358,50.853037482421016,12.43753247303448,19.646213474665227,-0.0705866412352331,1.188573729825064,1.838502720720829,2.8,9.236100170605994,2425.8018854444017,1265.466243072077,1142.1217140246217,-2821.874379966511,0.0,0.0,439.5710333328459,0.0,3.7,0.12851253531038698,0.0,0.0,1.8745018901412882,244.19857262222223,-95.9259775085373,0.2169600351592621,9.385601315159645,0.0030114815383116013,-75.53780711613624,1.2232461874779674,0.0,0.0,79.85247900971606,0.9061390909439998,1135.4305570466918,6.691156977929967
2025-01-01 01:00:00,0.5020468652534306,0.14477184968365872,0.24488018018018015,0.5020468652534306,0.1447718496836587,0.2448801801801801,0.023594133109782808,0.1807028623519811,0.24774986979166666,0.05,0.0,0.24488018018018015,0.0,0.13018851635032538,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0031074261010599407,0.0,0.00047939930732146546,0.0,0.0100036538507007,0.0,0.0100036538507007,0.0,0.007118173884880557,0.0,0.14110596333265793,0.1058294724994934,0.0,0.0,5555.347854609824,20.000000000000057,0.44708333333333344,1330.8778659225827,7.176730649449448,0.24774986979166666,0.48333333333333334,6638.4758507407405,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,0.0,0.0,44.185690378122196,51.66666666666668,46.10666666666668,0.0,50.334684905369116,0.08271189797900146,217.6792815153334,0.0,69.04014121581594,49.001131110281676,50.334684905369116,48.334354212737956,12.43753247303448,19.719906746562433,-0.04972251021508125,2.5802547773989777,2.7102626023722016,2.5,9.236100170605994,2139.747237773348,-2042.0903014429384,-243.16420304794894,-2730.998863122552,0.0,0.0,524.417649139589,0.0,5.0,0.12167200840930295,0.0,0.0,1.7747250039824793,329.99807111111113,-97.9498319315493,0.2153377119140858,9.40948379246351,0.003002517596447506,14.434424650395673,1.2230042862865076,0.0,0.0,73.05677548512298,0.9061390909439998,-249.78956020630125,6.625357158352288
2025-01-01 02:00:00,0.534911908707022,0.14001469876901915,0.3272905556953881,0.534911908707022,0.14001469876901915,0.3272905556953881,0.02188056096221305,0.17256598316147553,0.2904653645833334,0.05,0.04018965479448729,0.28710090090090085,0.0,0.12543136543568584,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0031074261010599407,0.0,0.0004393008522481086,0.0,0.0091669170044525,0.0,0.0091669170044525,0.0,0.0053241625805610674,0.0,0.1355958832704319,0.1016969124528239,0.0,0.0,6513.166450232207,20.000000000000057,0.5241666666666668,1560.3395669437175,8.4140980028028,0.2904653645833334,0.5666666666666667,7783.040652592593,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,928.0585185185186,0.0,46.341993050194425,51.66666666666668,46.10666666666668,0.0,51.30015339185637,0.06016605272660807,160.14552046087198,928.0585185185186,72.40936414092879,50.37255162809591,51.30015339185637,49.90875074621569,12.43753247303448,19.694214271629047,-0.06009484176180439,1.747877162442813,2.2086885260068074,1.6500000000000001,9.236100170605994,2836.6312329249445,-2639.1315908390775,-659.080733135948,-2739.1113503590677,0.0,0.0,458.8532313169806,0.0,4.15,0.11593607577939777,0.0,0.0,1.691059885007807,273.89839902222224,-93.64380821873527,0.2160053778444529,9.402792598507821,0.0030069976480044556,4.948973857727126,1.2231083922263344,0.0,0.0,82.79695784671978,0.9061390909439998,-663.0840947563144,4.00336162036646
2025-01-01 03:00:00,0.48162814469559856,0.13867140180597615,0.23643603603603597,0.48162814469559856,0.13867140180597615,0.23643603603603597,0.021712591983777375,0.17070878187848784,0.23920677083333336,0.05,0.0,0.23643603603603597,0.0,0.12408806847264281,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.0029394571226242687,0.0,0.0004393008522481086,0.0,0.0091669170044525,0.0,0.0091669170044525,0.0,0.005258023914964036,0.0,0.1346376084770013,0.10097820635775094,0.0,0.0,5363.784135485347,20.000000000000057,0.43166666666666675,1284.9855257183556,6.929257178778777,0.23920677083333336,0.4666666666666667,6409.562890370371,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,0.0,0.0,48.34674202818103,51.66666666666668,46.10666666666668,0.0,51.95687640296786,0.0,0.0,0.0,75.54178441903287,51.7763466201912,51.95687640296786,51.68608172880286,12.43753247303448,19.705348694241263,-0.059707481502196916,1.64417326718129,1.8943250869772776,1.6500000000000001,9.236100170605994,1817.3429259573866,-1247.3271741823482,-288.94466933567793,-2828.9029966166686,0.0,0.0,446.995198157764,0.0,4.0,0.11976346503990314,0.0,0.0,1.7468867223337987,263.9984568888889,-91.77658397198772,0.2157109352683764,9.405567095507083,0.003004933827873094,-51.97700350761704,1.2230634961077347,0.0,0.0,80.41833033847716,0.9061390909439998,-291.3815420493435,2.4368727136655424
2025-01-01 04:00:00,0.5576832474966386,0.1380468109380061,0.31243333333333323,0.5576832474966386,0.1380468109380061,0.31243333333333323,0.021712591983777375,0.16987599405452777,0.3160946614583333,0.05,0.0,0.31243333333333323,0.0,0.12346347760467277,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0029394571226242687,0.0,0.0004393008522481086,0.0,0.0091669170044525,0.0,0.0091669170044525,0.0,0.005258023914964036,0.0,0.1346376084770013,0.10097820635775094,0.0,0.0,7087.857607605638,20.000000000000057,0.5704166666666668,1698.0165875563985,9.156518414814814,0.3160946614583333,0.6166666666666667,8469.779533703704,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,0.0,0.0,47.66497996649629,51.66666666666668,46.10666666666668,0.0,51.474312036324505,0.0,0.0,0.0,74.47653119765046,51.32748775713243,51.474312036324505,51.2540756175364,12.43753247303448,19.707671093999213,-0.05443230540721255,0.691438684048386,1.663166726818012,0.55,9.236100170605994,2924.421329360296,-4408.950189293345,-1327.018426192816,-3101.7796308901297,0.0,0.0,446.1624103338039,0.0,4.0,0.12315259069594038,0.0,0.0,1.7963209851691277,263.9984568888889,-90.24753616788955,0.2140158776514869,9.37820784834091,0.002983103356809123,8.298397335611414,1.222495759991874,0.0,0.0,96.2247447768489,0.9061390909439998,-1329.71953601194,2.701109819123931
2025-01-01 05:00:00,0.5247217056796424,0.1443354892698945,0.2533243243243243,0.5247217056796424,0.14433548926989448,0.2533243243243243,0.037108925148734026,0.18131981178090836,0.25629296875,0.05,0.0,0.2533243243243243,0.0,0.12975215593656114,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0032753950794956136,0.0,0.0007917217185039443,0.0,0.016520904175367234,0.0,0.016520904175367234,0.0,0.00831693719882676,0.0,0.14302251291951915,0.10726688468963934,0.0,0.0,5746.911573734301,20.000000000000057,0.46250000000000013,1376.7702061268096,7.424204120120118,0.25629296875,0.5,6867.388811111111,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,0.0,0.0,46.150409902522505,51.66666666666668,46.10666666666668,0.0,50.91374903163016,0.11501452914895766,307.4398571810567,0.0,72.11001547269142,50.317640905209515,50.91374903163016,50.01958684199919,12.43753247303448,19.70323427221221,-0.059537864324523265,-0.32473963495408853,0.31193500291115256,-0.25000000000000006,9.236100170605994,1737.6488961213865,-1798.3528403741118,-670.5092688548684,-3243.482613312183,0.0,0.0,472.4156179141649,0.0,4.0,0.12344347045084801,0.0,0.0,1.8005637981294451,263.9984568888889,-88.81336746803711,0.2155431957482489,9.396854549694135,0.0030051291625041313,20.976869219073453,1.2218847140566227,0.0,0.0,100.6544564900415,0.9061390909439998,-672.2568976189156,1.7476287640472072
2025-01-01 06:00:00,0.6986934120246886,0.1656635225369354,0.3441788439836764,0.6986934120246886,0.1656635225369354,0.3441788439836764,0.11812385760218742,0.22301799192250116,0.3075515625,0.05,0.04018965479448729,0.30398918918918916,0.0,0.15108018920360206,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.003695317525584795,0.0,0.0026776857221208245,0.0,0.0558754271772409,0.0,0.0558754271772409,0.0,0.021577739651031654,0.0,0.16979431496098693,0.12734573622074014,0.0,0.0,6896.293888481161,20.000000000000057,0.5550000000000002,1652.1242473521716,8.909044944144142,0.3075515625,0.6,8240.866573333333,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,928.0585185185186,0.0,46.29809645996757,51.66666666666668,46.10666666666668,0.0,51.4438531405426,0.2830331839006312,762.1740510822981,928.0585185185186,72.3407757186993,50.37149803400222,51.4438531405426,49.83532048073203,12.43753247303448,19.698105271429604,-0.059531993133463246,0.3941621617115706,0.9634888822403399,0.3,9.236100170605994,2885.8872431268956,-2818.2389618138377,-786.8718302665818,-3132.837998461889,0.0,0.0,593.2547043663085,0.0,4.0,0.12289514456849462,0.0,0.0,1.7925658397948565,263.9984568888889,-91.56457356245343,0.21459315376448507,9.378484554700925,0.002990872862407855,-52.21490248520799,1.2219166004247384,0.0,0.0,94.59291444778559,0.9061390909439998,-790.1537407092637,3.281910442681949
2025-01-01 07:00:00,0.6932344636549126,0.17171905128367596,0.3023643364482024,0.6932344636549126,0.17171905128367596,0.3023643364482024,0.13357964882059,0.23627564816765592,0.2733791666666667,0.05,0.03215172383558983,0.2702126126126126,0.0,0.15713571795034262,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.003443364057931286,0.0,0.003045254893626595,0.0,0.06354551493451606,0.0,0.06354551493451606,0.0,0.026761357567199027,0.0,0.17620277764205416,0.1321520832315406,0.0,0.0,6130.039011983255,20.000000000000057,0.49333333333333346,1468.5548865352637,7.919151061461459,0.2733791666666667,0.5333333333333333,7325.214731851852,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,742.4468148148148,0.0,46.01252445687579,51.66666666666668,46.10666666666668,0.0,51.424666584304,0.24449112794689018,663.1210810194625,742.4468148148148,71.89456946386842,50.21574744652166,51.424666584304,49.6112878776305,12.43753247303448,19.732365807641575,-0.05313288222918343,-0.4548189696451946,0.38657015064348044,-0.55,9.236100170605994,2033.2089905944865,-3564.2119912185294,-1115.232541488746,-3377.026327917961,0.0,0.0,598.4196944644133,1.062255202579471,3.65,0.12623582836827812,0.0,0.0,1.841293522911014,240.89859191111108,-92.21558553857021,0.21347330097724496,9.3835807857733,0.0029815449125931326,-0.1813379595353504,1.221780560401201,0.0,0.0,104.68443465268673,0.9061390909439998,-1118.809956210213,3.5774147214669276
2025-01-01 08:00:00,0.7181747012010328,0.16866027341439707,0.360660919086718,0.7181747012010328,0.16866027341439707,0.360660919086718,0.11903122674785357,0.23304881299484587,0.3160946614583333,0.05,0.04822758575338473,0.31243333333333323,0.0,0.15407694008106373,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.002603519165752924,0.0,0.002724467253039741,0.0,0.056851620164530464,0.0,0.056851620164530464,0.0,0.027612892886760818,0.0,0.17129161932572226,0.12846871449429165,0.0,0.0,7087.857607605638,20.000000000000057,0.5704166666666668,1698.0165875563985,9.156518414814814,0.3160946614583333,0.6166666666666667,8469.779533703704,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,1113.6702222222223,0.0,45.752154343497445,51.66666666666668,46.10666666666668,0.0,51.631475874681655,0.34215751964331403,929.9314265280387,1113.6702222222223,71.48774116171477,49.93033174688274,51.631475874681655,49.079759682983294,12.43753247303448,19.641534778616222,-0.07892551604900558,-1.3062816026342963,-0.37706082607296904,-1.4,9.236100170605994,2515.001544523854,-3437.4689167459524,-1220.0023668468573,-3616.7798202338013,0.0,0.0,538.0884690565656,72.69100744680628,3.0,0.13000761756958124,0.0,0.0,1.8963093699642295,197.99884266666666,-76.59319038342149,0.21547759871986613,9.356863079267667,0.0029912064789197703,78.7565039243168,1.222726639386899,0.0,0.0,112.86381803890109,0.9061390909439998,-1225.4083114255266,5.405944578669138
2025-01-01 09:00:00,0.714103934020448,0.16547101511751083,0.35302920131306725,0.7141039340204479,0.16547101511751083,0.3530292013130672,0.1093882683588412,0.23007790524494,0.3246377604166667,0.05,0.03215172383558983,0.3208774774774774,0.0,0.1508876817841775,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.002099612230445906,0.0,0.0025106088259818377,0.0,0.05238902365120673,0.0,0.05238902365120673,0.0,0.02889432953270331,0.0,0.16703927492987392,0.1252794561974054,0.0,0.0,7279.421326730114,20.000000000000057,0.5858333333333335,1743.9089277606256,9.403991885485482,0.3246377604166667,0.6333333333333333,8698.692494074074,13734.777622222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6546.62248,742.4468148148148,0.0,45.183416892513684,51.66666666666668,46.10666666666668,0.0,51.566132069705624,0.2449159854861794,667.9649887371062,742.4468148148148,70.59908889455262,49.64460119730396,51.566132069705624,48.68383576110315,12.43753247303448,19.735512975974224,-0.051899980982971945,-0.9263836075326033,-0.21973877239180148,-0.85,9.236100170605994,2783.4071766091893,-1948.2404001605437,-751.6171827832935,-3488.8611868350326,0.0,0.0,502.6724020475789,209.9377025235505,2.65,0.1282849654862272,0.0,0.0,1.8711825247229934,174.8989776888889,-53.941099987449284,0.2174130833010883,9.452512490179616,0.003034446052054174,177.78914151765744,1.222915714739217,0.0,0.0,104.80617368160424,0.9061390909439998,-763.6137607073425,11.996577924048966
