Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.7767433013409842,0.3058732421703895,0.24362,0.7767433013409842,0.30587324217038947,0.24362,0.0954552908138133,0.0,0.43481308865217094,0.246474921875,0.24362,0.0,0.0,0.3058732421703895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.019015860745614035,0.0,0.0035878734288295683,0.0,0.04568659551751131,0.0,0.027164961121858396,0.0,0.026982099091651522,0.0,0.3470398816743592,0.2602799112557693,0.0,0.0,5923.893459740646,20.000000000000057,0.5704166666666667,926.8949903565766,7.139798408888889,0.246474921875,0.6166666666666667,6604.313528222222,10709.697613333334,0.0,0.0,33.26433357548965,51.66666666666668,46.10666666666668,0.0,50.320573648455024,0.0,0.0,0.0,33.26433357548965,48.184927394985586,50.320573648455024,47.11710426825086,12.43753247303448,19.67403690807657,-0.06218399683251666,2.1854009475651486,2.7207674103989996,2.8,9.236100170605994,3465.7650744387506,263.2249152862546,60.3395897454516,-1783.5628347311656,0.0,0.0,626.9858804252235,0.0,1.8335000000000001,0.08109136334194747,0.0,0.0,1.4088460825247684,121.01029267644444,-116.77273904782426,0.2094281442330194,9.285455313170864,0.002911511891478993,-42.114914641766326,1.2232035846186002,0.0,0.0,26.59101209023966,0.3624556363775999,37.047230116984714,23.292359628466883
2025-01-01 01:00:00,0.5344830908983299,0.2969823023473953,0.03950594594594595,0.5344830908983299,0.2969823023473953,0.03950594594594595,0.08192537588217653,0.0,0.4125888087661533,0.039968906250000005,0.03950594594594595,0.0,0.0,0.2969823023473953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.01758967118969298,0.0,0.003019755186364451,0.0,0.038452397080893,0.0,0.022863552425226103,0.0,0.01661240563629271,0.0,0.33670507294085433,0.25252880470564065,0.0,0.0,960.6313718498345,16.666666666666686,0.09250000000000001,150.3072957334989,1.1578051473873876,0.039968906250000005,0.1,1070.9697613333333,10709.697613333334,0.0,0.0,35.75735459063557,51.66666666666668,46.10666666666668,0.0,50.11546360342868,0.0,0.0,0.0,35.75735459063557,48.012490668785865,50.11546360342868,46.96100420146446,12.43753247303448,17.35772491546686,-0.023415811933035525,2.547796343411483,3.526400707119869,2.5,9.236100170605994,-93.78525772621077,-908.9467943014494,-464.6211022120372,-1400.9334035314876,0.0,0.0,602.9440579869145,0.0,2.0,0.07195663706224512,0.0,0.0,1.2501433205570518,131.99922844444444,-64.30100966150502,0.24194005569367816,8.190246732529546,0.0029009021539754868,-12.013572832454972,1.2330429240147232,0.0,0.0,28.04558697793756,0.3624556363775999,-485.4572368250355,20.836134612998308
2025-01-01 02:00:00,0.6129011257011758,0.2958424690745298,0.11851783783783784,0.6129011257011757,0.2958424690745298,0.11851783783783784,0.08192537588217653,0.0,0.4110690310689993,0.11990671875000002,0.11851783783783784,0.0,0.0,0.2958424690745298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.01758967118969298,0.0,0.003019755186364451,0.0,0.038452397080893,0.0,0.022863552425226103,0.0,0.01661240563629271,0.0,0.33670507294085433,0.25252880470564065,0.0,0.0,2881.8941155495036,16.666666666666686,0.2775,450.9218872004967,3.473415442162162,0.11990671875000002,0.3,3212.9092840000003,10709.697613333334,0.0,0.0,36.71562104787245,51.66666666666668,46.10666666666668,0.0,49.897292894033214,0.0,0.0,0.0,36.71562104787245,47.827600352300806,49.897292894033214,46.7927540814346,12.43753247303448,16.348008790389382,-0.05514171021149551,1.7673934569764926,3.1296741867103455,1.6500000000000001,9.236100170605994,1538.9311421414554,-1097.5992627706244,-682.2873258750377,-1295.5326958217288,0.0,0.0,601.4242802897604,0.0,2.0,0.06727768067249142,0.0,0.0,1.1688531669779116,131.99922844444444,-72.4757347661794,0.25726054584937325,7.712763050591018,0.002901085040275308,10.20904542391771,1.2373247852340055,0.0,0.0,31.409989141954565,0.3624556363775999,-702.076007231823,19.78868135678522
2025-01-01 03:00:00,1.289250652044766,0.3050374445351692,0.13827081081081083,1.2892506520447657,0.3050374445351692,0.1382708108108108,0.08221431751949744,0.6416743132592593,0.425470849391009,0.139891171875,0.13827081081081083,0.0,0.0,0.3050374445351692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.01663887815241228,0.0,0.003077945195026646,0.0,0.039193366192999464,0.0,0.02330412797905906,0.0,0.018754256677449947,0.0,0.35048481791886077,0.2628636134391455,0.0,0.0,3362.2098014744206,16.666666666666686,0.32375000000000004,526.0755350672462,4.052318015855856,0.139891171875,0.35,3748.3941646666667,10709.697613333334,641.6743132592594,0.11666666666666667,36.582410282103545,51.66666666666668,46.10666666666668,0.0,49.671331672708085,0.051636169063691346,133.65730511808812,641.6743132592594,36.582410282103545,47.72603801807716,49.671331672708085,46.75339119076171,12.43753247303448,16.376920564426094,-0.05695319945720397,1.7281157090014228,2.841065766545306,1.6500000000000001,9.236100170605994,1881.3794594991516,-699.331933009749,-546.0090664273991,-1334.476730281263,0.0,0.0,615.1504581006307,0.0,2.0,0.06924338941375856,0.0,0.0,1.2030045358214836,131.99922844444444,-89.06210949975268,0.2570498459267159,7.729944435251893,0.0029039192121578564,-17.734101099451298,1.237199430407635,0.0,0.0,30.288473343794877,0.3624556363775999,-565.2837181860624,19.274651758663172
2025-01-01 04:00:00,1.1415346356302511,0.31423241999580853,0.1580237837837838,1.1415346356302511,0.31423241999580853,0.1580237837837838,0.08342142759739901,0.4583387951851853,0.4398987878476669,0.15987562500000002,0.1580237837837838,0.0,0.0,0.31423241999580853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.01663887815241228,0.0,0.0031346038876714157,0.0,0.039914836117945225,0.0,0.023733109439370095,0.0,0.02092222785325544,0.0,0.36426456289686726,0.2731984221726504,0.0,0.0,3842.525487399338,16.666666666666686,0.37000000000000005,601.2291829339956,4.63122058954955,0.15987562500000002,0.4,4283.879045333333,10709.697613333334,458.33879518518523,0.08333333333333333,40.38273490312351,51.66666666666668,46.10666666666668,0.0,51.666307629492074,0.09818692950627074,267.6204621929682,458.33879518518523,40.38273490312351,51.042851361626646,51.666307629492074,50.731123227693935,12.43753247303448,16.365852745418405,-0.06451990081644518,0.7316902841258527,2.6436939457882764,0.55,9.236100170605994,2113.7180330284714,-1625.170672571139,-979.7974535401754,-1497.266100226759,0.0,0.0,629.8209244867297,0.0,2.0,0.07183025318895506,0.0,0.0,1.2479475821030295,131.99922844444444,-92.8571811509697,0.25621723771496085,7.70888433580924,0.0028937278284540077,15.685287033463299,1.2366737816006401,0.0,0.0,36.636463645913786,0.3624556363775999,-998.8730901364272,19.07563659625181
2025-01-01 05:00:00,0.6641042383441486,0.2935628025287988,0.17119243243243246,0.6641042383441486,0.2935628025287988,0.17119243243243243,0.08287616891945725,0.0,0.4080294756746913,0.17319859375000002,0.17119243243243246,0.0,0.0,0.2935628025287988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.018540464226973686,0.0,0.003019755186364451,0.0,0.038452397080893,0.0,0.022863552425226103,0.0,0.01661240563629271,0.0,0.33670507294085433,0.25252880470564065,0.0,0.0,4162.735944682616,16.666666666666686,0.4008333333333333,651.3316148451619,5.017155638678679,0.17319859375000002,0.43333333333333335,4640.868965777778,10709.697613333334,0.0,0.0,40.03494124815264,51.66666666666668,46.10666666666668,0.0,51.51103775661169,0.0,0.0,0.0,40.03494124815264,50.775318117352214,51.51103775661169,50.40745829772248,12.43753247303448,16.39370375058401,-0.0419131130053293,-0.18691403447076288,1.4436129426565887,-0.25000000000000006,9.236100170605994,2216.090310774746,-1006.8495930049179,-787.8838308654191,-1595.3489147837365,0.0,0.0,577.3246465896221,0.0,1.6664999999999999,0.07274410982766748,0.0,0.0,1.2638245299354411,109.98835710133334,-96.07417677723237,0.2571684411438138,7.73950123243543,0.002911385524052479,4.741875074132802,1.2359206760430845,0.0,0.0,38.21742071663952,0.3624556363775999,-808.6815302406903,20.79769937527128
2025-01-01 06:00:00,0.6695207763316583,0.2958424690745298,0.17119243243243246,0.6695207763316583,0.2958424690745298,0.17119243243243243,0.08525315151265898,0.0,0.4110690310689993,0.17319859375000002,0.17119243243243246,0.0,0.0,0.2958424690745298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.020917446820175437,0.0,0.003019755186364451,0.0,0.038452397080893,0.0,0.022863552425226103,0.0,0.01661240563629271,0.0,0.33670507294085433,0.25252880470564065,0.0,0.0,4162.735944682616,16.666666666666686,0.4008333333333333,651.3316148451619,5.017155638678679,0.17319859375000002,0.43333333333333335,4640.868965777778,10709.697613333334,0.0,0.0,39.857634852949445,51.66666666666668,46.10666666666668,0.0,51.28747550362774,0.0,0.0,0.0,39.857634852949445,50.5734651311235,51.28747550362774,50.21645994487138,12.43753247303448,16.34343959418787,-0.07205888172419206,0.4481375241137788,1.9555421746307047,0.3,9.236100170605994,2253.043680392495,-1158.5927816467145,-768.297431122898,-1515.6411251814109,0.0,0.0,538.7524416980207,0.0,1.0,0.0718692380598447,0.0,0.0,1.2486248882965265,65.99961422222222,-100.25639187020778,0.2561679298288157,7.69041327233976,0.0028904819901052112,-70.95953577753693,1.2361513292360662,0.0,0.0,36.23605680274538,0.3624556363775999,-788.52061282359,20.22318170069197
2025-01-01 07:00:00,0.8349251780610525,0.3172190648017372,0.19752972972972974,0.8349251780610525,0.3172190648017372,0.19752972972972974,0.176285069004658,0.0,0.45879557780639435,0.19984453125,0.19752972972972974,0.0,0.0,0.3172190648017372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.019491257264254387,0.0,0.007359504779750281,0.0,0.09371309349430618,0.0,0.05572121346634719,0.0,0.035836824737411316,0.0,0.36216764518282285,0.271625733887117,0.0,0.0,4803.156859249172,16.666666666666686,0.4625,751.5364786674945,5.789025736936937,0.19984453125,0.5,5354.848806666667,10709.697613333334,0.0,0.0,38.66094639475554,51.66666666666668,46.10666666666668,0.0,50.94720724699568,0.19602643379286613,524.6890318766135,0.0,38.66094639475554,49.5872629399837,50.94720724699568,48.90729078647772,12.43753247303448,16.388164749097786,-0.05471822626976651,-0.36041780167934656,1.442588106355496,-0.55,9.236100170605994,2757.0769911863076,-1512.8698563752707,-931.0057400965179,-1659.8214400135141,0.0,0.0,675.7285258704771,3.0436467088773114,1.0,0.07428904603937767,0.0,0.0,1.290665579831721,65.99961422222222,-101.35558206999355,0.25361053576628484,7.687311245752295,0.0028697789049699643,-26.79761980382037,1.235975667074704,0.0,0.0,39.88997675889496,0.3624556363775999,-951.8970645625784,20.891324466060603
2025-01-01 08:00:00,1.590954601636611,0.3135284983404646,0.1646081081081081,1.590954601636611,0.3135284983404646,0.1646081081081081,0.1493463780622257,0.8250098313333335,0.4500612828660517,0.16653710937500002,0.1646081081081081,0.0,0.0,0.3135284983404646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.014737292077850878,0.0,0.006318209887900469,0.0,0.08045364622503272,0.0,0.047837229871441636,0.0,0.0320232850787655,0.0,0.35572711220397196,0.2667953341529789,0.0,0.0,4002.630716040977,16.666666666666686,0.3854166666666667,626.2803988895788,4.824188114114114,0.16653710937500002,0.4166666666666667,4462.374005555555,10709.697613333334,825.0098313333333,0.15,39.190210688417146,51.66666666666668,46.10666666666668,0.0,51.11186936663968,0.0,0.0,825.0098313333333,39.190210688417146,49.96186770726139,51.11482397812087,49.383912266091066,12.43753247303448,16.354998721447842,-0.0630622240776312,-1.2526101611326834,0.7444728279205133,-1.4,9.236100170605994,1929.7281201783803,-1531.3292592073306,-1005.5032502806321,-1806.041964297435,0.0,0.0,591.006666629555,216.78713491677462,0.25,0.07692015636106606,0.0,0.0,1.336377346370534,16.499903555555555,-57.34115498652144,0.2538758075984374,7.66973676518734,0.002865378708126597,5.211533453227221,1.236700996666566,0.0,0.0,43.388443210270424,0.3624556363775999,-1027.4760710624469,21.97282078181472
2025-01-01 09:00:00,1.0622186193013112,0.35194702645849346,0.17119243243243246,1.0622186193013112,0.3519470264584935,0.17119243243243243,0.33682589609843083,0.0,0.5521941294528804,0.17319859375000002,0.17119243243243246,0.0,0.0,0.35194702645849346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.011884912966008772,0.0,0.015251907533564877,0.0,0.19421190412053466,0.0,0.11547717147832252,0.0,0.08293142750822224,0.0,0.40695181636134387,0.30521386227100783,0.0,0.0,4162.735944682616,16.666666666666686,0.4008333333333333,651.3316148451619,5.017155638678679,0.17319859375000002,0.43333333333333335,4640.868965777778,10709.697613333334,0.0,0.0,40.890284862269695,51.66666666666668,46.10666666666668,0.0,51.47828649108386,0.0,0.0,0.0,40.890284862269695,51.49359389577747,51.50124759812427,51.47828649108386,12.43753247303448,16.349154086425067,-0.06521903268914526,-0.8818570776280282,0.7320234079159758,-0.85,9.236100170605994,2561.689062685936,-988.7921579643822,-735.6405284353774,-1714.9753232538023,0.0,0.0,921.0220448406837,604.7935615969251,0.9165,0.07542462472997276,0.0,0.0,1.310394630173336,60.48864643466666,25.45358535296116,0.2561081628811135,7.697754452151865,0.0028880663489398496,113.429952120716,1.2373299085418803,0.0,0.0,39.591233403898926,0.3624556363775999,-757.2188152389069,21.578286803529487
