Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,76.05792899450519,51.666666666666686,46.10666666666668,0.0,48.454182776419664,0.0,0.0,0.0,118.84051405391435,47.108451636945205,48.454182776419664,46.43558606720798,12.43753247303448,18.679338607943162,-0.3206613920568948,-2.803785571975378,-1.6580569297527317,2.8,9.236100170605994,-1532.0243538926716,103.80703651243924,546.0317861918275,-2001.8797856806384,-0.0,-0.0,501.70016712981385,0.0,3.0,0.09673595705307922,0.0,0.0,1.8107056978694667,197.99884266666666,-31.84473534184714,0.2191276919118813,8.758808655791569,0.0028718566102860867,-0.13528726964524473,1.2238853434135273,0,0,103.80703651243924,0.11814855686003514,686.4227729223231,-140.39098673049565
2025-01-01 00:01:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,76.32811621282355,51.666666666666686,46.10666666666668,0.0,48.440867224263606,0.0,0.0,0.0,119.26268158253679,47.09660128684357,48.440867224263606,46.424468318133556,12.43753247303448,18.566282939015007,0.0,-2.6849861094848144,-1.5828147231777374,2.8,9.236100170605994,-1538.7007828299743,102.04002195245074,531.9590250814708,-1982.1022816006955,-0.0,-20.617542751210674,501.70016712981385,0.0,3.0,0.09646707123946494,0.0,0.0010034365954907016,1.8244550349994884,197.99884266666666,-37.681125607881846,0.22132880097169386,8.72951981803957,0.0028718556734598053,-1.3407472934622842,1.227936178305044,0,0,102.04002195245074,0.11789506613773018,673.3895837148173,-141.43055863334646
2025-01-01 00:02:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,76.59337521685364,51.666666666666686,46.10666666666668,0.0,48.427507399679406,0.0,0.0,0.0,119.67714877633382,47.08470883970915,48.427507399679406,46.413309559724034,12.43753247303448,18.455030167156398,0.0,-2.5682847898708805,-1.5107250434259851,2.8,9.236100170605994,-1515.4543831721853,100.45781085036602,519.2060381305658,-1962.7141046847578,-0.0,-10.759011504168042,501.70016712981385,0.0,3.0,0.09620230608045378,0.0,0.0005273522594944316,1.810587798423356,197.99884266666666,-43.68143411307345,0.22287644773673224,8.67737739284294,0.0028718464197899384,-0.12181441813912208,1.2284046657770022,0,0,100.45781085036602,0.11765168394627704,660.9462183698412,-141.74018023927536
2025-01-01 00:03:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,76.85095795228668,51.666666666666686,46.10666666666668,0.0,48.41410412421464,0.0,0.0,0.0,120.07962180044792,47.072775063391745,48.41410412421464,46.40211053298031,12.43753247303448,18.346609903071982,0.0,-2.453558336683697,-1.4413347463842192,2.8,9.236100170605994,-1493.2803936257883,98.91513936284177,507.1247010128336,-1943.8902139958534,-0.0,-1.1724879243733883,501.70016712981385,0.0,3.0,0.09594412360246846,0.0,5.7870205595222995e-05,1.7969673582668804,197.99884266666666,-49.917858835375796,0.22439703904082065,8.626709173250987,0.002871845579362727,1.0728651704673826,1.2288615635088231,0,0,98.91513936284177,0.11741693864851406,649.0093527490058,-141.88465173617212
2025-01-01 00:04:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,77.10118349498912,51.666666666666686,46.10666666666668,0.0,48.40065867691101,0.0,0.0,0.0,120.4705992109205,47.060801153906965,48.40065867691101,46.390872392404944,12.43753247303448,18.240903887162684,0.0,-2.3407120412197226,-1.3743084704334059,2.8,9.236100170605994,-1476.177254376868,97.42909810187564,495.7663943830944,-1925.6048130231734,-0.0,-0.0,501.70016712981385,0.0,3.0,0.09569225549963464,0.0,0.0,1.7911696700338153,197.99884266666666,-52.27260848350838,0.2258914393557359,8.577453540837604,0.002871852978567622,1.5790326026064054,1.2293073442766609,0,0,97.42909810187564,0.11718974429763082,637.5170404707443,-141.75064608764978
2025-01-01 00:05:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,77.3447503113787,51.666666666666686,46.10666666666668,0.0,48.38717228364741,0.0,0.0,0.0,120.85117236152922,47.04878825755618,48.38717228364741,46.37959624451057,12.43753247303448,18.137651770382597,0.0,-2.229666969116996,-1.309344823741318,2.8,9.236100170605994,-1456.7895345083307,95.99994126244869,485.0132925931303,-1907.8080767588285,-0.0,-0.0,501.70016712981385,0.0,3.0,0.09544609349887755,0.0,0.0,1.7865620044775088,197.99884266666666,-50.68162487931581,0.22736224036930516,8.528815369046384,0.0028718638646969266,1.979796594025247,1.2297430861696044,0,0,95.99994126244869,0.11696912037114414,626.4140084013818,-141.4007158082515
2025-01-01 00:06:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,77.58162626254064,51.666666666666686,46.10666666666668,0.0,48.37364605397732,0.0,0.0,0.0,121.22129103521975,47.03673741181491,48.37364605397732,46.36828309073371,12.43753247303448,18.036866625133626,0.0,-2.120355966061392,-1.2461893297506659,2.8,9.236100170605994,-1436.6994517342278,94.62714062669338,474.7811078285313,-1890.4978025537541,-0.0,-0.0,501.70016712981385,0.0,3.0,0.09520567992817715,0.0,0.0,1.7820619381570455,197.99884266666666,-47.9018163102875,0.22880852352702558,8.481456594047472,0.002871877508927531,2.370306588910596,1.2301687128066205,0,0,94.62714062669338,0.11675423748084114,615.6537146521656,-140.8726068236343
2025-01-01 00:07:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,77.8119318770288,51.666666666666686,46.10666666666668,0.0,48.36008110277002,0.0,0.0,0.0,121.58114355785749,47.024649659166116,48.36008110277002,46.35693393736417,12.43753247303448,17.938504371836622,0.0,-2.0127205698662114,-1.1846261943668472,2.8,9.236100170605994,-1417.0300327930004,93.30895716138292,464.99725422442816,-1873.6620880969215,-0.0,-0.0,501.70016712981385,0.0,3.0,0.09497092036789184,0.0,0.0,1.7776677037235693,197.99884266666666,-45.06811182589273,0.23023025087440585,8.435355642431956,0.002871893838797033,2.75074503976815,1.2305843892607558,0,0,93.30895716138292,0.11654439115882861,605.1967887697792,-140.19953454535104
2025-01-01 00:08:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,78.03589084213935,51.666666666666686,46.10666666666668,0.0,48.34647852479303,0.0,0.0,0.0,121.93107944084274,47.01252602331358,48.34647852479303,46.34554977257386,12.43753247303448,17.842482290560262,0.0,-1.9067089272700908,-1.1244730760041732,2.8,9.236100170605994,-1397.9979330499455,92.0430182531168,455.59990983202186,-1857.2826500945912,-0.0,-0.0,501.70016712981385,0.0,3.0,0.09474162751688014,0.0,0.0,1.7733757952703368,197.99884266666666,-42.41545008516819,0.2316279730450417,8.39046970711798,0.0028719127832384597,3.1214459679116136,1.2309904450429014,0,0,92.0430182531168,0.1163389854667277,595.0100182765532,-139.41010844453132
2025-01-01 00:09:00,0.3702624801722487,0.22498332175553182,0.0,0.006171041336204146,0.0037497220292588636,0.0,0.024967568416376394,0.29529491175587236,0.0,0.05,0.0,0.0,0.0,0.21039998842219848,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0030978709795321632,0.0,On,0.010934848718422116,0,On,0.010934848718422116,0.0,On,0.014761593859607606,0,On,0.2365879387014501,0.1774409540260875,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10977.56460888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8094.037946666666,Off,0.0,0,78.25373939025282,51.666666666666686,46.10666666666668,0.0,48.332839377537965,0.0,0.0,0.0,122.27146779727003,47.00036749310907,48.332839377537965,46.334131550894625,12.43753247303448,17.748712929776083,0.0,-1.8022743367338447,-1.0655764437167106,2.8,9.236100170605994,-1379.570669844983,90.82662508998075,446.5366133480189,-1841.3406826011349,-0.0,-0.0,501.70016712981385,0.0,3.0,0.09451760201903844,0.0,0.0,1.7691824812455692,197.99884266666666,-39.930154373662205,0.2330023499004746,8.346118067313402,0.002871934273614133,3.482762015280274,1.2313872310634684,0,0,90.82662508998075,0.11613751832994092,585.0654597723252,-138.52884642430632
