Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.42488727183891545,0.22498332175553182,0.09490211720629321,0.4248872718389154,0.22498332175553182,0.09490211720629321,0.024967568416376394,0.29529491175587236,0.05462479166666668,0.05,0.04091004513422114,0.05399207207207208,0.0,0.21039998842219848,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.0030978709795321632,0.0,0.010934848718422116,0.0,0.010934848718422116,0.0,0.014761593859607606,0.0,0.2365879387014501,0.17744095402608753,0.0,0.0,1229.7786784305708,16.666666666666686,0.12333333333333335,288.5213944212811,1.5823516553353352,0.05462479166666668,0.13333333333333333,1463.6752811851852,10977.564608888892,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,928.0585185185186,0.0,86.97538045486303,51.66666666666668,46.10666666666668,0.0,49.97962694922652,0.0,0.0,928.0585185185186,135.89903196072348,49.31981878174115,49.98787486658838,48.98166678063662,12.43753247303448,16.824508481767534,-0.043677183562847985,0.14678671016210534,-0.12219298694403519,2.8,9.236100170605994,-232.19645491366913,605.7206063394674,310.8159242833698,-1688.8106295970351,0.0,-0.5424840363292017,501.70016712981385,0.0,3.0,0.09230055930322054,0.0,2.6477651009672603e-05,1.7281794378557607,197.99884266666666,-28.36645115457534,0.2474339632348145,7.905843519021787,0.0028729565784944783,6.782963307035349,1.235260147445321,0.0,0.0,72.38076828757202,0.11282836191522308,432.45380527914705,-121.63788099577731
2025-01-01 01:00:00,0.47818108870224685,0.22415934589562905,0.10798414414414416,0.47818108870224685,0.22415934589562903,0.10798414414414415,0.02473522809291148,0.29419627727600195,0.10924958333333336,0.05,0.0,0.10798414414414416,0.0,0.2095760125622957,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.002865530656067251,0.0,0.010934848718422116,0.0,0.010934848718422116,0.0,0.014761593859607606,0.0,0.2365879387014501,0.17744095402608753,0.0,0.0,2459.5573568611417,16.666666666666686,0.2466666666666667,577.0427888425622,3.1647033106706703,0.10924958333333336,0.26666666666666666,2927.3505623703704,10977.564608888892,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,0.0,0.0,93.50474967282744,51.66666666666668,46.10666666666668,0.0,51.3816663672876,0.0,0.0,0.0,146.10117136379284,51.41673253531433,51.434265619327704,51.3816663672876,12.43753247303448,16.40839102320842,-0.04617747991472253,2.55013639311368,1.5337802961650049,2.5,9.236100170605994,917.4250126522651,-1584.6569785199367,15.145699505871873,-1497.056929785773,0.0,0.0,500.3691923264786,0.0,3.0,0.08264187886390073,0.0,0.0,1.5468924431005056,197.99884266666666,-53.53313537735393,0.25424658484121493,7.71420855533806,0.00287793073271809,25.09062827998529,1.2370842659462344,0.0,0.0,56.47213023632674,0.08114272262744907,118.08457806434664,-102.93887855847477
2025-01-01 02:00:00,0.49073865213904316,0.22333537003572626,0.12148216216216218,0.4907386521390431,0.22333537003572623,0.12148216216216216,0.02473522809291148,0.2930976427961316,0.12290578125000003,0.05,0.0,0.12148216216216218,0.0,0.20875203670239292,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.002865530656067251,0.0,0.010934848718422116,0.0,0.010934848718422116,0.0,0.014761593859607606,0.0,0.2365879387014501,0.17744095402608753,0.0,0.0,2767.002026468784,16.666666666666686,0.2775,649.1731374478825,3.560291224504504,0.12290578125000003,0.3,3293.269382666667,10977.564608888892,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,0.0,0.0,91.27806862339438,51.66666666666668,46.10666666666668,0.0,50.51559517994454,0.0,0.0,0.0,142.6219822240537,50.55268842927848,50.57123505394545,50.51559517994454,12.43753247303448,16.377922077646883,-0.05715032897155163,1.7107099610520764,1.7020946305416707,1.6500000000000001,9.236100170605994,1209.6623022492975,-2064.8876325295487,-104.00534029531644,-1440.6967203584645,0.0,0.0,499.2705578466082,0.0,3.0,0.07470344723178374,0.0,0.0,1.3983007112738972,197.99884266666666,-62.513156413873865,0.25616810701191983,7.718788445254072,0.0028941028378654133,49.89491396849452,1.2372024431790292,0.0,0.0,65.11518474348571,0.050370002172863644,-0.8115004400610272,-103.19383985525542
2025-01-01 03:00:00,0.5167975199435295,0.22251139417582347,0.1484781981981982,0.5167975199435295,0.22251139417582347,0.14847819819819819,0.024580334543934875,0.29199900831626124,0.15021817708333338,0.05,0.0,0.1484781981981982,0.0,0.20792806084249013,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.002710637107090643,0.0,0.010934848718422116,0.0,0.010934848718422116,0.0,0.014761593859607606,0.0,0.2365879387014501,0.17744095402608753,0.0,0.0,3381.8913656840696,16.666666666666686,0.3391666666666667,793.4338346585231,4.351467052172172,0.15021817708333338,0.36666666666666664,4025.1070232592597,10977.564608888892,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,0.0,0.0,89.13994219095903,51.66666666666668,46.10666666666668,0.0,49.673619812045736,0.0,0.0,0.0,139.2811596733735,49.709181112868684,49.72696176328017,49.673619812045736,12.43753247303448,16.33495805767468,-0.06496960043115471,1.5560561124201995,1.4136068787829776,1.6500000000000001,9.236100170605994,1618.4035882340397,-998.5045071500352,-72.21727234235671,-1516.832990820782,0.0,0.0,498.0170298177612,0.0,3.0,0.07904855762726062,0.0,0.0,1.4796325799051737,197.99884266666666,-68.29354331019523,0.2584643949115773,7.7196852299812395,0.002912228660359839,9.609820755775505,1.2373723892258972,0.0,0.0,63.62430601531346,0.06433159608506364,34.72647029476604,-106.94374263712275
2025-01-01 04:00:00,0.515698885463659,0.2216874183159207,0.1484781981981982,0.5156988854636592,0.2216874183159207,0.14847819819819819,0.024580334543934875,0.29090037383639084,0.15021817708333338,0.05,0.0,0.1484781981981982,0.0,0.20710408498258737,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.002710637107090643,0.0,0.010934848718422116,0.0,0.010934848718422116,0.0,0.014761593859607606,0.0,0.2365879387014501,0.17744095402608753,0.0,0.0,3381.8913656840696,16.666666666666686,0.3391666666666667,793.4338346585231,4.351467052172172,0.15021817708333338,0.36666666666666664,4025.1070232592597,10977.564608888892,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,0.0,0.0,86.68896694728872,51.66666666666668,46.10666666666668,0.0,48.85901308404527,0.0,0.0,0.0,135.45151085513862,48.88703234700496,48.90104197848481,48.85901308404527,12.43753247303448,16.43068572868189,-0.044887541170600426,0.6591665077576015,1.4306015348816918,0.55,9.236100170605994,1435.0722008137063,-3509.999018989959,-138.18432437806305,-1696.4709480557965,0.0,0.0,496.91839533789096,0.0,3.0,0.08146144183553253,0.0,0.0,1.524796997742275,197.99884266666666,-70.88833901564402,0.2565870371711411,7.759474323605601,0.002910076946777398,43.71727948950458,1.2363846486358645,0.0,0.0,75.49830957386621,0.06375736307026184,-34.163048969861045,-104.021275408202
2025-01-01 05:00:00,0.5023524746449456,0.2216874183159207,0.13498018018018018,0.5023524746449457,0.2216874183159207,0.13498018018018018,0.024890121641888092,0.29090037383639084,0.1365619791666667,0.05,0.0,0.13498018018018018,0.0,0.20710408498258737,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.0030204242050438593,0.0,0.010934848718422116,0.0,0.010934848718422116,0.0,0.014761593859607606,0.0,0.2365879387014501,0.17744095402608753,0.0,0.0,3074.4466960764266,16.666666666666686,0.3083333333333334,721.3034860532027,3.955879138338338,0.1365619791666667,0.3333333333333333,3659.1882029629633,10977.564608888892,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,0.0,0.0,84.69565298582593,51.66666666666668,46.10666666666668,0.0,48.055140748303955,0.0,0.0,0.0,132.336957790353,48.08565689407202,48.10091496695605,48.055140748303955,12.43753247303448,16.37549928669035,-0.05078131541955105,-0.41832135192241776,0.5124158098657053,-0.25000000000000006,9.236100170605994,1103.170524591535,-1431.9602866437913,-152.00963996777784,-1757.5941558413215,0.0,0.0,468.6503494776219,0.0,2.567,0.08033230865407884,0.0,0.0,1.503661858879796,169.42100970844442,-67.44302590590709,0.2602230681194089,7.767843115094964,0.0029426478657325296,30.008152928294248,1.2359752543099205,0.0,0.0,79.56776311307993,0.05022406478299293,-33.765499754246534,-118.24414021353131
2025-01-01 06:00:00,0.5677416876725468,0.22941638691359748,0.2341812974399791,0.567741687672547,0.22941638691359745,0.23418129743997906,0.039905845880005,0.3071333678342085,0.17070247395833338,0.05,0.06545607221475383,0.16872522522522523,0.0,0.21483305358026414,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.0034076580774853793,0.0,0.018249093901259807,0.0,0.018249093901259807,0.0,0.020689296393856287,0.0,0.24469596120527834,0.18352197090395872,0.0,0.0,3843.0583700955335,16.666666666666686,0.38541666666666674,901.6293575665036,4.944848922922923,0.17070247395833338,0.4166666666666667,4573.985253703704,10977.564608888892,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,1484.8936296296297,0.0,85.46904026098896,51.66666666666668,46.10666666666668,0.0,48.97243791883342,0.4590130014166502,1208.9819951321044,1484.8936296296297,133.54537540779523,48.347116868090794,49.01158506398494,47.99530919756796,12.43753247303448,16.382869039285673,-0.05191807397111994,0.36908484937664804,0.27694739513854877,0.3,9.236100170605994,1756.7662477446925,-2202.6241104372434,-104.94841279684576,-1705.0595807469876,0.0,0.0,461.9097248742885,0.0,2.0,0.08067260400210201,0.0,0.0,1.5100315144287242,131.99922844444444,-74.53059245903539,0.25888293289609643,7.754947457670453,0.0029287654758281653,-47.50547417601651,1.2359541603605295,0.0,0.0,74.10374797063282,0.05794839575767034,3.586630629390187,-108.53504342623594
2025-01-01 07:00:00,0.7034260854444204,0.26053388196462496,0.21536727043078724,0.7034260854444204,0.26053388196462496,0.21536727043078724,0.10970662063101456,0.4003293866884058,0.14339007812500001,0.05,0.07363808124159806,0.14172918918918923,0.0,0.24595054863129162,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.01893067408641723,0.0,0.003175317754020467,0.0,0.05326565143849705,0.0,0.05326565143849705,0.0,0.0534646477602663,0.0,0.28398868564690766,0.21299151423518065,0.0,0.0,3228.1690308802486,16.666666666666686,0.3237500000000001,757.368660355863,4.153673095255255,0.14339007812500001,0.35,3842.1476131111112,10977.564608888892,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,1670.5053333333335,0.0,88.91099656835242,51.66666666666668,46.10666666666668,0.0,51.420214317174235,0.5630325753808626,1533.0330992371814,1670.5053333333335,138.92343213805063,49.591688381511,51.420214317174235,48.67742541367939,12.43753247303448,16.373306004734346,-0.05441443448120209,-0.48243567627447875,0.05185588315117494,-0.55,9.236100170605994,1272.0731744266534,-2720.1402885621205,-162.4075532158598,-1854.2602870735486,0.0,0.0,615.3060152944864,5.0960659897916125,2.0,0.0830194246093478,0.0,0.0,1.5539593523792579,131.99922844444444,-71.50777849848306,0.25808575821884694,7.737381174764213,0.00291789670495289,3.280452818453425,1.236003171558381,0.0,0.0,82.07976034485233,0.05978807362994291,-51.834071296910416,-110.57348191894935
2025-01-01 08:00:00,0.7625577315160821,0.26587963960550887,0.25729432450267653,0.7625577315160821,0.26587963960550887,0.25729432450267653,0.11842710740308203,0.4166000511963333,0.17753057291666668,0.05,0.08182009026844228,0.17547423423423425,0.0,0.25129630627217553,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.01619519168092994,0.0,0.002400850009137427,0.0,0.0580131286969723,0.0,0.0580131286969723,0.0,0.0653431178191693,0.0,0.2900177280215491,0.21751329601616176,0.0,0.0,3996.780704899355,16.666666666666686,0.40083333333333343,937.6945318691636,5.14264287983984,0.17753057291666668,0.43333333333333335,4756.944663851852,10977.564608888892,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,1856.117037037037,0.0,91.13491240944064,51.66666666666668,46.10666666666668,0.0,51.78262399588057,0.44753616161926413,1225.570630605221,1856.117037037037,142.39830063975103,50.38055801914118,51.78262399588058,49.679525030771494,12.43753247303448,16.338769043867508,-0.0689576970450764,-1.331269589578813,-0.5006771915878513,-1.4,9.236100170605994,1848.816874753418,-2683.938000050494,-190.69108121675936,-2026.1533771079278,0.0,0.0,685.942696924541,286.1798424568741,2.683,0.08638536341320936,0.0,0.0,1.6169630663704047,177.07696495822222,-8.397008982679283,0.26046136560757527,7.74701435472578,0.0029369355180128855,109.10420677372404,1.2367172156813064,0.0,0.0,88.43238441757036,0.06644554295912107,-79.28237372546303,-111.40870749129634
2025-01-01 09:00:00,0.9408657615217677,0.2660355631151979,0.3229354234947643,0.9408657615217677,0.2660355631151979,0.3229354234947643,0.12109263154196004,0.4761648747714743,0.2936082552083334,0.05,0.032728036107376915,0.29020738738738744,0.0,0.25145222978186454,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.06478076672371975,0.0,0.001936169362207602,0.0,0.05957823108987622,0.0,0.05957823108987622,0.0,0.0761144683386017,0.0,0.2902256260344677,0.21766921952585078,0.0,0.0,6610.060396564319,19.500000000000057,0.6629166666666667,1550.8024950143858,8.505140147427428,0.2936082552083334,0.7166666666666667,7867.254636370371,10977.564608888892,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8094.037946666666,742.4468148148148,0.0,82.80436273064134,51.66666666666668,46.10666666666668,0.0,51.516778555321615,0.4666826407391148,1271.1121043368912,742.4468148148148,129.3818167666271,49.80043840548363,51.516778555321615,48.942268330564644,12.43753247303448,18.832457346058373,-0.3337172815555261,-0.9231902452844506,-0.40095596217251117,-0.85,9.236100170605994,3686.2699494869617,-1567.4380468392571,-129.57772894662935,-2382.3247216121695,0.0,0.0,722.9219795131132,862.7289949914989,2.567,0.09164991684320209,0.0,0.0,1.7155050892419572,169.42100970844442,57.624374334563534,0.22776871898487044,9.000077447294883,0.0030023411863797527,185.61944166431448,1.226729033569999,0.0,0.0,81.93146440810952,0.06497136115330848,-44.01269815754387,-85.56503078908548
